,SF3B6 (51639)
ACH-000588,-0.4620109667289297
ACH-000589,-0.4698637997152051
ACH-000591,-0.5060893484830952
ACH-000593,-0.7418211825727183
ACH-000600,-0.4542548163135176
ACH-000601,-0.6845728810792698
ACH-000605,-0.630178603442972
ACH-000606,-0.6757382387313281
ACH-000608,-0.6298273132801916
ACH-000614,-0.4752255267488563
ACH-000616,-0.401003358427091
ACH-000618,-0.5150575978233839
ACH-000619,-0.7591294134612518
ACH-000620,-0.8039992641490024
ACH-000621,-0.5155052127985436
ACH-000622,-0.4587142111649082
ACH-000623,-0.5733510273961431
ACH-000624,-0.9406137167302848
ACH-000627,-0.8398498587802515
ACH-000630,-0.8086596839583996
ACH-000631,-0.9108798719716428
ACH-000632,-0.527229134714873
ACH-000633,-0.84955156655173
ACH-000637,-0.4421620722143242
ACH-000638,-0.6406174234293477
ACH-000646,-0.6042826895884887
ACH-000647,-0.5269344366113321
ACH-000648,-0.464216276348243
ACH-000649,-0.5131119527507136
ACH-000651,-0.7299179159138687
ACH-000652,-0.6092894166631049
ACH-000653,-0.5123825148608483
ACH-000657,-0.7039001517081208
ACH-000658,-0.6933411433992062
ACH-000661,-0.4111473411680873
ACH-000662,-0.7360085435076924
ACH-000663,-0.5102262890872084
ACH-000665,-0.7460899385510571
ACH-000671,-0.499660677914567
ACH-000672,-0.7360226523909684
ACH-000673,-0.7971763504140283
ACH-000676,-0.5205364302050915
ACH-000677,-0.2698994258587256
ACH-000681,-0.4507150853232307
ACH-000683,-0.6721723150888929
ACH-000684,-0.5242768939631602
ACH-000688,-0.7399492681734213
ACH-000693,-0.5689559164919287
ACH-000694,-0.6539466167280439
ACH-000695,-0.6642282520100815
ACH-000696,-0.7751046728852925
ACH-000697,-0.5115099782503317
ACH-000699,-0.6161086321045063
ACH-000701,-0.6805631841940553
ACH-000706,-0.6175351482891861
ACH-000711,-0.6458178993018927
ACH-000713,-0.5360395433611767
ACH-000714,-0.8306058852341238
ACH-000718,-0.7408449682347484
ACH-000720,-0.6902111257830905
ACH-000721,-0.6744833792170047
ACH-000724,-0.4310752134512983
ACH-000725,-0.8031012511465774
ACH-000732,-0.6328885971219083
ACH-000734,-0.7922858864949868
ACH-000735,-0.6357422533515261
ACH-000736,-0.741283681838794
ACH-000738,-0.5079753076910585
ACH-000746,-0.4326231740208981
ACH-000747,-0.6367647214939359
ACH-000748,-0.6740424288832254
ACH-000753,-0.6512661994669716
ACH-000756,-0.3927164535713756
ACH-000757,-0.5484376473083563
ACH-000758,-0.3680989026445031
ACH-000760,-0.6487231654786266
ACH-000762,-0.4876878213135823
ACH-000763,-0.6997675334935798
ACH-000764,-0.6148526533006451
ACH-000765,-0.4535379164218757
ACH-000766,-0.6557040696604836
ACH-000767,-0.7565790126462756
ACH-000768,-0.6071411443190302
ACH-000769,-0.7160187949608379
ACH-000770,-0.6654848182699378
ACH-000771,-0.7614667278107862
ACH-000773,-0.5585702036881733
ACH-000776,-0.492138463631441
ACH-000777,-0.6052228826156941
ACH-000778,-0.6844930286006932
ACH-000781,-0.5837769091339899
ACH-000782,-0.5848869543868992
ACH-000783,-0.8797047088352188
ACH-000784,-0.5894920160981184
ACH-000785,-0.8508130064391437
ACH-000787,-0.6779295315971429
ACH-000788,-0.550009995606208
ACH-000791,-0.5631348628025478
ACH-000792,-0.6302655105633808
ACH-000794,-0.8487901860865271
ACH-000796,-0.783971433789439
ACH-000798,-0.8267835882958503
ACH-000799,-0.6395309877579838
ACH-000800,-0.7704191311532997
ACH-000802,-0.6625736050897223
ACH-000804,-0.6544648666364986
ACH-000805,-0.5477277592388565
ACH-000809,-0.4382009499088922
ACH-000810,-0.7156437108003562
ACH-000811,-0.7351777695874828
ACH-000817,-0.5890245926290973
ACH-000819,-0.5842697764078234
ACH-000820,-0.4776315665986947
ACH-000821,-0.4643177119569357
ACH-000822,-0.5736301640087129
ACH-000823,-0.7148009290193826
ACH-000824,-0.4106108049986241
ACH-000827,-0.517649149355326
ACH-000829,-0.3693372444589351
ACH-000831,-0.4649251315659437
ACH-000832,-0.4968099668037777
ACH-000833,-0.32781956400240675
ACH-000834,-0.7376532591069753
ACH-000835,-0.6806262019113294
ACH-000836,-0.6423014415868993
ACH-000837,-0.5775790752872052
ACH-000838,-0.4507357986922096
ACH-000839,-0.7098920781903285
ACH-000840,-0.5016781853370329
ACH-000841,-0.6176529103233624
ACH-000843,-0.5742563277463705
ACH-000846,-0.7162694263911756
ACH-000847,-0.5627628276120129
ACH-000848,-0.5300510870332354
ACH-000849,-0.4813138804503593
ACH-000851,-0.7785223499414459
ACH-000855,-0.4406524153016393
ACH-000856,-0.5322342622096051
ACH-000858,-0.6639492706130071
ACH-000859,-0.7876828441833245
ACH-000861,-0.5030526062329399
ACH-000862,-0.5417485738619838
ACH-000865,-0.3849095236302305
ACH-000866,-0.5609040860045316
ACH-000867,-0.8065463705017171
ACH-000869,-0.5569681154166548
ACH-000872,-0.5523091349107941
ACH-000873,-0.6978743594526171
ACH-000876,-0.8330043851967679
ACH-000878,-0.4159139488913268
ACH-000880,-0.47037813373498605
ACH-000881,-0.4374856935620529
ACH-000882,-0.48082548462335495
ACH-000884,-0.5546468494026796
ACH-000885,-0.6473125021904701
ACH-000887,-0.4510151954088455
ACH-000889,-0.7462675347909835
ACH-000896,-0.6723393028834989
ACH-000898,-0.6110357754040961
ACH-000900,-0.4703614594445772
ACH-000901,-0.6935650299791165
ACH-000905,-0.6951931453840228
ACH-000906,-0.5134419680082098
ACH-000907,-0.5682323062147894
ACH-000910,-0.5318580218149068
ACH-000911,-0.6261140765611154
ACH-000912,-0.6376792589118954
ACH-000913,-0.6616666085492408
ACH-000915,-0.5257388069141644
ACH-000916,-0.6112308922006517
ACH-000917,-0.8332459376231144
ACH-000920,-0.6831257999152678
ACH-000921,-0.7600878875229663
ACH-000924,-0.8286596560846363
ACH-000926,-0.5822767720699892
ACH-000928,-0.7305274969376809
ACH-000929,-0.6213709366219253
ACH-000932,-0.586827574854654
ACH-000935,-0.5947934040491233
ACH-000936,-0.5686803710154168
ACH-000937,-0.5299019352630421
ACH-000938,-0.5153607925931262
ACH-000939,-0.5655218509493646
ACH-000941,-0.7355770914197207
ACH-000943,-0.5974749239572588
ACH-000946,-0.7369859441632042
ACH-000947,-0.5794159008373808
ACH-000948,-0.6658658283228528
ACH-000950,-0.549354709097825
ACH-000953,-0.5695109902666231
ACH-000954,-0.38072798940603597
ACH-000957,-0.4669816845012056
ACH-000958,-0.5811544799313091
ACH-000960,-0.4333471401304532
ACH-000963,-0.6958649316539519
ACH-000968,-0.5255948597449274
ACH-000969,-0.6974350710960674
ACH-000972,-0.7884894450236949
ACH-000973,-0.7141713377842261
ACH-000974,-0.6083553586683487
ACH-000978,-0.44802847894435177
ACH-000984,-0.7948628178532828
ACH-000986,-0.8281658474353184
ACH-000988,-0.7068423474069045
ACH-000993,-0.6811481719521658
ACH-000994,-0.5736858237071126
ACH-000996,-0.7110752778980135
ACH-001001,-0.8053547088263897
ACH-001020,-0.7863494575299338
ACH-001028,-0.931808976424512
ACH-001031,-0.778495412864075
ACH-001038,-0.6560842930050071
ACH-001048,-0.614720793848885
ACH-001050,-0.5974270136857841
ACH-001053,-0.5978381184507059
ACH-001054,-0.5631561514410667
ACH-001061,-0.4851648979619726
ACH-001067,-0.4071250170990568
ACH-001075,-0.8779162500927071
ACH-001096,-0.7367142285747288
ACH-001111,-0.5268960398387528
ACH-001119,-0.6393324230991145
ACH-001128,-0.8389908957741947
ACH-001134,-0.6773256212068988
ACH-001151,-0.6938909699662344
ACH-001163,-0.8197803618889064
ACH-001164,-0.8852857482956967
ACH-001183,-0.6025892634804724
ACH-001192,-0.4004706570898681
ACH-001193,-0.19324075004984745
ACH-001196,-0.558568193698663
ACH-001197,-0.7221790465498723
ACH-001205,-0.5701560194313351
ACH-001211,-0.4390220628723339
ACH-001212,-0.6169849400486016
ACH-001228,-0.6816080580351531
ACH-001232,-0.7197702095823294
ACH-001239,-0.5690352000003372
ACH-001270,-0.3844604900046379
ACH-001274,-0.5021888375942987
ACH-001275,-0.5488539176754595
ACH-001277,-0.4955735175246582
ACH-001278,-0.5779398687818028
ACH-001280,-0.5323195018720209
ACH-001283,-0.44172286523358895
ACH-001289,-0.4777809116913599
ACH-001300,-0.6014661411838405
ACH-001301,-0.5956222233209758
ACH-001302,-0.932803206150929
ACH-001306,-0.639526280575396
ACH-001318,-0.5829823328669663
ACH-001322,-0.6202664696344578
ACH-001328,-0.6455802370903875
ACH-001332,-0.6679670752091603
ACH-001336,-0.7675709267852058
ACH-001346,-0.6091125314254047
ACH-001353,-0.7040594392833875
ACH-001354,-0.4939223219446236
ACH-001367,-0.5737485372957003
ACH-001368,-0.6652639444764746
ACH-001374,-0.4559762044174743
ACH-001377,-0.8613680121466397
ACH-001380,-0.6118880879236748
ACH-001391,-0.611470079700313
ACH-001408,-0.6502946529616478
ACH-001430,-0.6641419912526829
ACH-001431,-0.7008301330058324
ACH-001450,-0.4609813452686338
ACH-001496,-0.5775519534543895
ACH-001500,-0.6643154878348646
ACH-001523,-0.5992631965726265
ACH-001532,-0.6154824494991011
ACH-001550,-0.7257264723102799
ACH-001552,-0.4861170540917315
ACH-001554,-0.6485035592625316
ACH-001654,-0.5904354613200963
ACH-001735,-0.5275197826612179
ACH-001736,-0.4900183936010146
ACH-001737,-0.9446670833439226
ACH-001740,-0.4870125074363422
ACH-001745,-0.511756953230526
ACH-001765,-0.6395308411365314
