,KLRC3 (3823)
ACH-000004,0.4408941556647252
ACH-000005,0.2695476347738513
ACH-000007,0.15140449827050034
ACH-000009,0.29194779929758
ACH-000011,0.2627375225081943
ACH-000012,0.2552375187330304
ACH-000013,0.18978816556264624
ACH-000014,0.3419487375990697
ACH-000015,0.20638928361643352
ACH-000017,0.17231719340787774
ACH-000018,0.0390243269790264
ACH-000019,0.2425978619967993
ACH-000021,0.2290981204387788
ACH-000022,0.22125744607170755
ACH-000025,0.17236534851202046
ACH-000028,0.1847099259141047
ACH-000030,0.3107394829957635
ACH-000035,0.2841518789884081
ACH-000036,0.22085806663909546
ACH-000037,0.2269762159479697
ACH-000039,0.1461931787326537
ACH-000040,0.16206063729398876
ACH-000041,0.428784119218591
ACH-000042,0.3073660624574282
ACH-000045,0.1166757181316
ACH-000047,0.18954685298466667
ACH-000052,0.28903270498326433
ACH-000053,0.3601353511736238
ACH-000054,0.1588727870722948
ACH-000055,0.2444903907159742
ACH-000060,0.2805661292415469
ACH-000067,0.3115512289493882
ACH-000070,0.2974279309076697
ACH-000075,0.24798546831820256
ACH-000078,0.30069190723862943
ACH-000082,0.2206738760995112
ACH-000085,0.0332253392225785
ACH-000086,0.16564596010563806
ACH-000087,0.5526150663534833
ACH-000092,0.2493473719640124
ACH-000095,0.2456662908726589
ACH-000097,0.2415368433796995
ACH-000098,0.2269276036539769
ACH-000099,0.2003409766094643
ACH-000108,0.2536091939347953
ACH-000113,0.3397787250048922
ACH-000116,0.22500730098770375
ACH-000118,0.24860528715110525
ACH-000120,0.2336465877171361
ACH-000123,0.14079774611175408
ACH-000127,0.2529526412088767
ACH-000128,0.1699833250875483
ACH-000132,0.2392559861389984
ACH-000133,0.2542734491380376
ACH-000137,0.3321511428641635
ACH-000138,0.1947332630058607
ACH-000142,0.19096231159169952
ACH-000143,0.1982384524392616
ACH-000146,0.3191091105886745
ACH-000148,0.31950692819566473
ACH-000150,0.3913879825954164
ACH-000152,0.19260447975494294
