,EIF2A (83939)
ACH-000381,-0.08349588453318266
ACH-000383,-0.0078039375910035486
ACH-000387,-0.06981236026727043
ACH-000389,-0.2515190047479131
ACH-000390,0.03517678779441566
ACH-000393,-0.18569137137075284
ACH-000395,-0.3213123769821349
ACH-000396,0.19005632549129697
ACH-000397,-0.03738298687402285
ACH-000401,-0.2839185958820073
ACH-000402,-0.0224275677030577
ACH-000403,-0.08265728185122817
ACH-000404,-0.018515864311973003
ACH-000406,-0.15975259375034154
ACH-000407,-0.1168596487149522
ACH-000408,-0.006680929096383057
ACH-000410,-0.2170311999888848
ACH-000411,-0.16661330348244266
ACH-000414,0.07613134310904557
ACH-000415,-0.24784852479996355
ACH-000416,-0.08436285340119487
ACH-000420,-0.3031323348098091
ACH-000421,-0.1464943720960805
ACH-000424,-0.20266937032284307
ACH-000425,0.10739649255973983
ACH-000426,0.06695466637902403
ACH-000427,-0.08243446269728655
ACH-000433,-0.13870828721327147
ACH-000435,0.0219911325243073
ACH-000436,-0.11990355865484258
ACH-000444,-0.04205475664125369
ACH-000445,-0.11922982277764442
ACH-000448,-0.0849734240579895
ACH-000450,-0.03297503461786156
ACH-000452,-0.05844558199251421
ACH-000454,-0.014364859207516687
ACH-000458,-0.24379394498804
ACH-000459,0.1548995854181357
ACH-000460,-0.08490774025571503
ACH-000461,0.032731813226644056
ACH-000463,-0.1423661819460789
ACH-000464,-0.14957528967055167
ACH-000466,-0.06275394414960217
ACH-000467,-0.05621227956557506
ACH-000468,-0.09891073980728386
ACH-000469,-0.04748033013051228
ACH-000470,-0.13258814150334816
ACH-000471,-0.15241604877608708
ACH-000472,0.09554303551924656
ACH-000473,-0.11113240133987476
ACH-000475,-0.11357630882647353
ACH-000476,-0.01591727138502749
ACH-000477,-0.0966678501625632
ACH-000479,-0.29142246931876625
ACH-000480,-0.05398644832265286
ACH-000481,-0.0703447313685521
ACH-000483,-0.11031209618448644
ACH-000484,0.000220023393236756
ACH-000485,-0.10823707944124944
ACH-000486,-0.06247620133089647
ACH-000487,0.14384872216158065
ACH-000488,-0.2356548466417977
ACH-000490,-0.04269561292613719
ACH-000491,0.08515894582008875
ACH-000495,-0.2648656862141109
ACH-000496,-0.2915492823461852
ACH-000499,0.005397130336592389
ACH-000500,0.023873805300695813
ACH-000502,-0.07050242434257391
ACH-000503,-0.3579366372960811
ACH-000505,-0.21538340083452406
ACH-000507,-0.03570165640939408
ACH-000510,-0.08168009845452419
ACH-000511,-0.18221531927407109
ACH-000512,-0.09796602461029387
ACH-000516,-0.08634551812805143
ACH-000517,-0.09049278549601147
ACH-000518,-0.0888968497588122
ACH-000520,-0.2081197062145416
ACH-000521,-0.0468055366933952
ACH-000522,-0.11739498115420455
ACH-000524,-0.013146991802807487
ACH-000527,-0.07089584591409948
ACH-000528,-0.1817346036273141
ACH-000537,-0.009196300647206909
ACH-000541,-0.0832876625778878
ACH-000542,-0.14037559398838242
ACH-000544,-0.2361773386487935
ACH-000545,-0.10828145860051358
ACH-000547,-0.3617069594586752
ACH-000548,-0.10018547339861253
ACH-000549,-0.20681658467697145
ACH-000550,-0.16067729504044012
ACH-000552,-0.11073917583599904
ACH-000556,-0.12855780710232895
ACH-000557,0.01927507249371153
ACH-000569,0.09656515967548487
ACH-000570,-0.04058161264867649
ACH-000571,0.04170314716152211
ACH-000573,-0.1577700466333907
ACH-000576,-0.015598948311247156
ACH-000579,-0.08354362446848745
ACH-000580,-0.08901441673069088
ACH-000584,-0.05288547371294748
ACH-000585,-0.15262039056712667
ACH-000588,-0.07374721209911149
ACH-000589,0.03772306351030446
ACH-000591,-0.06986157554174888
ACH-000593,-0.17977560589001493
ACH-000600,-0.020939939669411302
ACH-000601,-0.05990425333373056
ACH-000605,-0.1114640946028049
ACH-000606,-0.06979295566783665
ACH-000608,-0.057619168736784375
ACH-000614,-0.05002448133915065
ACH-000616,-0.06745064457691176
ACH-000618,-0.08779284329729573
ACH-000619,-0.12801753703264376
ACH-000620,-0.04241114035725285
ACH-000621,-0.064294724566585
ACH-000622,-0.10540045578881396
ACH-000623,-0.019182522123025018
ACH-000624,-0.07410259681530734
ACH-000627,-0.08698058031893048
ACH-000630,-0.2088039054351576
ACH-000631,-0.07742483273768666
ACH-000632,-0.056743077224202514
ACH-000633,0.1823063620192147
ACH-000637,0.014127487310408603
ACH-000638,-0.04008213255127503
ACH-000646,-0.02317075837248556
ACH-000647,-0.070888645325297
ACH-000648,-0.05256122443559694
ACH-000649,-0.07308037938173663
ACH-000651,0.017928582936543928
ACH-000652,-0.06218966131373545
ACH-000653,-0.02939172124746127
ACH-000657,-0.14216446238219385
ACH-000658,-0.03816518635562542
ACH-000661,-0.19283969370096204
ACH-000662,-0.12164638579740597
ACH-000663,-0.14966394772220465
ACH-000665,-0.09313817059998117
ACH-000671,-0.1977053521415943
ACH-000672,-0.3742303269439711
ACH-000673,-0.12863925730338202
ACH-000676,-0.04215868511674183
ACH-000677,0.09323924377334067
ACH-000681,-0.060190082540250676
ACH-000683,-0.05769627869217026
ACH-000684,-0.15866307343693187
ACH-000688,-0.0906295673448908
ACH-000693,-0.11797539872859855
ACH-000694,-0.06356998184228609
ACH-000695,-0.030965839411127183
ACH-000696,-0.15617265802295066
ACH-000697,-0.3078096710972929
ACH-000699,-0.13293412601908772
ACH-000701,-0.16036239140083414
ACH-000706,-0.09918481959150456
ACH-000711,-0.035110962165872305
ACH-000713,0.04771979153487746
ACH-000714,-0.011342428186590977
ACH-000718,-0.1520966222442501
ACH-000720,-0.18811679299172587
ACH-000721,-0.10697312593153548
ACH-000724,-0.14503024839370596
ACH-000725,-0.0387370084745692
ACH-000732,-0.2951754904809526
ACH-000734,-0.11070086984265497
ACH-000735,-0.23101256380980256
ACH-000736,0.10873130331073576
ACH-000738,-0.19136006905428696
ACH-000746,0.013280744622627164
ACH-000747,-0.003299276364018591
ACH-000748,-0.1868357820264742
ACH-000753,-0.080140621662878
ACH-000756,-0.07061503480144697
ACH-000757,-0.23566375388290575
ACH-000758,-0.13392821431198956
ACH-000760,-0.032747392943681265
ACH-000762,-0.1603237422540491
ACH-000763,-0.005614582825643832
ACH-000764,-0.07106075588612283
ACH-000765,0.047334337956815783
ACH-000766,0.026488333981441157
ACH-000767,-0.22156269245150226
ACH-000768,-0.08217472575799965
ACH-000769,-0.1047197635970953
ACH-000770,-0.3239949436151316
ACH-000771,-0.21322998974949264
ACH-000773,0.10980906659582404
ACH-000776,0.010904926979258872
ACH-000777,-0.10856775516176093
ACH-000778,0.012669979083190246
ACH-000781,0.062272897294594835
ACH-000782,-0.1123333576509165
ACH-000783,0.0006030880799721614
ACH-000784,0.04092158157943982
ACH-000785,-0.08151750881006031
ACH-000787,-0.029713261836479283
ACH-000788,-0.07637421309782014
ACH-000791,-0.17422259726564146
ACH-000792,0.0710726213818514
ACH-000794,-0.0739256612708882
ACH-000796,-0.09759504146656513
ACH-000798,-0.15467936956449652
ACH-000799,-0.12339620607185828
ACH-000800,-0.04447090479324325
ACH-000802,-0.022548972881174197
ACH-000804,0.02638369911836612
ACH-000805,-0.06156606999166956
ACH-000809,-0.1718698156762599
ACH-000810,-0.1965754407466849
ACH-000811,-0.07706577811346295
ACH-000817,0.13788691356158342
ACH-000819,-0.07132623693027633
ACH-000820,0.017836861407476496
ACH-000821,-0.022617067591380702
ACH-000822,-0.048906125618447656
ACH-000823,-0.07424550251204996
ACH-000824,-0.05292948950579748
ACH-000827,-0.005804415792062425
ACH-000829,-0.07793843642974344
ACH-000831,-0.26959246505135964
ACH-000832,-0.11196031166393808
ACH-000833,-0.04053225711988128
ACH-000834,-0.08776700149260949
ACH-000835,-0.23930457045263276
ACH-000836,-0.2707614417335564
ACH-000837,-0.060955863974797526
ACH-000838,0.012839597148686212
ACH-000839,-0.15610874272550215
ACH-000840,-0.01730762072314307
ACH-000841,0.02413041951281509
ACH-000843,-0.07043451632831464
ACH-000846,-0.04008747518936005
ACH-000847,-0.21776449033365786
ACH-000848,-0.049954989006513816
ACH-000849,-0.03148332567149808
ACH-000851,-0.003384265970447161
ACH-000855,0.01810046503524764
ACH-000856,-0.03140381641262427
ACH-000858,0.04313174987073825
ACH-000859,-0.0935030546598271
ACH-000861,-0.02402627004090448
ACH-000862,-0.11253792122001977
ACH-000865,0.003394871127461588
ACH-000866,-0.16439629378618162
ACH-000867,-0.06288728343157217
ACH-000869,-0.06490768947474662
ACH-000872,-0.21752926337917705
ACH-000873,-0.19697935823833207
ACH-000876,0.017309260940244344
ACH-000878,-0.11579392309499785
ACH-000880,0.06252483114836993
ACH-000881,-0.17677308458642374
ACH-000882,-0.0360164005757033
ACH-000884,-0.09741486471208548
ACH-000885,-0.03968542625548227
ACH-000887,-0.1267023735350991
ACH-000889,-0.0811346319894791
ACH-000896,-0.19104795885051767
ACH-000898,-0.08766718806481512
ACH-000900,-0.06810544035665182
ACH-000901,-0.14026401764633487
ACH-000905,-0.35840450197157186
ACH-000906,-0.15492602600842084
ACH-000907,-0.19821635315666414
ACH-000910,-0.05723245558432673
ACH-000911,-0.2074673417266925
ACH-000912,-0.0828442008842849
ACH-000913,-0.2369768042566579
ACH-000915,-0.2445015055997023
ACH-000916,-0.2692634614546429
ACH-000917,-0.0925194874841628
ACH-000920,-0.07494832592034131
ACH-000921,-0.10105303176633518
ACH-000924,0.0649795842309956
ACH-000926,-0.12073790321822593
ACH-000928,-0.098214733130594
ACH-000929,-0.11123013185402793
ACH-000932,0.029156595767097487
ACH-000935,-0.1596990152384109
ACH-000936,-0.2581883162115361
ACH-000937,-0.02370133209696664
ACH-000938,0.1350301839864503
ACH-000939,-0.04797006946683486
ACH-000941,-0.03234228788004639
ACH-000943,-0.10688072124110358
ACH-000946,-0.13664397935945444
ACH-000947,-0.06920048838194817
ACH-000948,-0.07266399967952845
ACH-000950,-0.13796101542799585
ACH-000953,0.15447271199134366
ACH-000954,-0.43154068720893135
ACH-000957,-0.025868277422088082
ACH-000958,-0.01780882356740571
ACH-000960,-0.016622942971810294
ACH-000963,-0.08587634498045972
ACH-000968,-0.13388691877397088
ACH-000969,-0.026278164500085358
ACH-000972,-0.13645745988828206
ACH-000973,-0.10494756294243716
ACH-000974,-0.2770883653455708
ACH-000978,0.0983606510189546
ACH-000984,-0.09386976264083853
ACH-000986,0.001091984950936412
ACH-000988,0.09478121445817013
ACH-000993,-0.0615449764033554
ACH-000994,0.09156457725810116
ACH-000996,-0.06371216980817887
ACH-001001,-0.06635235680395253
ACH-001020,-0.047068677434230585
ACH-001028,-0.07813779150683753
ACH-001031,-0.18122025220222804
ACH-001038,-0.021213893901717136
ACH-001048,-0.03394393564898828
ACH-001050,-0.009625093121490944
ACH-001053,-0.16106612374468354
ACH-001054,-0.10580735166725
ACH-001061,-0.3260383727288124
ACH-001067,-0.007275352601566438
ACH-001075,-0.2072893280811856
ACH-001096,-0.12940955075394686
ACH-001111,0.13775929486620914
ACH-001119,-0.15684569382771776
ACH-001128,-0.019655433299178918
ACH-001134,-0.06282409194202394
ACH-001151,-0.005646447097244407
ACH-001163,-0.012076841211477302
ACH-001164,0.028747886508754362
ACH-001183,-0.1357305327871756
ACH-001192,-0.0575393881245117
ACH-001193,-0.16464574067767812
ACH-001196,-0.11770746375203532
ACH-001197,-0.0963927846020288
ACH-001205,-0.08197913271557898
ACH-001211,-0.05424182956986952
ACH-001212,-0.07396318573263634
ACH-001228,-0.0828538046217955
ACH-001232,-0.0616275775285008
ACH-001239,-0.02997338413431361
ACH-001270,-0.09251236097915434
ACH-001274,-0.17996565795066494
ACH-001275,0.03313135015790919
ACH-001277,-0.06339529456937573
ACH-001278,-0.029155175970015056
ACH-001280,0.07599980932903938
ACH-001283,0.0014970685295009679
ACH-001289,-0.030219863058355237
ACH-001300,0.10565101259331723
ACH-001301,0.035763609395837365
ACH-001302,-0.11226382064910034
ACH-001306,-0.1462131089976599
ACH-001318,-0.07003482586146484
ACH-001322,-0.01153525761765204
ACH-001328,-0.08961779831416361
ACH-001332,-0.1634343931999584
ACH-001336,-0.1810605400038837
ACH-001346,-0.12002545827789472
ACH-001353,-0.3275082469774947
ACH-001354,0.050143795950781125
ACH-001367,-0.09891892829092673
ACH-001368,-0.11148222354311478
ACH-001374,-0.06483058000691883
ACH-001377,-0.06742611653957889
ACH-001380,-0.0998686149594336
ACH-001391,-0.0749007298166159
ACH-001408,-0.2069361454258812
ACH-001430,-0.0063641847839447
ACH-001431,0.12434460550312786
ACH-001450,0.010111498576259922
ACH-001496,-0.152617276079667
ACH-001500,-0.2948191498015605
ACH-001523,-0.2562220772537278
ACH-001532,0.04056730888274111
ACH-001550,-0.06613213008579923
ACH-001552,-0.15072253320106296
ACH-001554,-0.1109903965262756
ACH-001654,0.01334043676379308
ACH-001735,-0.15866752554289482
ACH-001736,-0.0065910352722733725
ACH-001737,-0.19003546571097268
ACH-001740,0.037462649270402985
ACH-001745,-0.1611229726455542
ACH-001765,-0.18004763786487135
