,HOXB5 (3215)
ACH-000004,-0.360102304809604
ACH-000005,-0.2494534922426545
ACH-000007,-0.21447215938087613
ACH-000009,-0.2577427691477491
ACH-000011,-0.10428328816021198
ACH-000012,-0.17044078633434473
ACH-000013,-0.07631966007930943
ACH-000014,-0.12805594156337285
ACH-000015,-0.18461570685492606
ACH-000017,-0.13259305677102165
ACH-000018,-0.1844113008911646
ACH-000019,-0.3099829209245604
ACH-000021,-0.2126603984823951
ACH-000022,-0.16851536275316226
ACH-000025,-0.11200487953553324
ACH-000028,-0.17183394382430747
ACH-000030,-0.18734454338589135
ACH-000035,-0.27691162339810305
ACH-000036,-0.13916824871465455
ACH-000037,-0.1260812150812233
ACH-000039,-0.12489323403019395
ACH-000040,-0.1566579812804134
ACH-000041,-0.20387479147812235
ACH-000042,-0.13580362768690432
ACH-000045,0.017942867447615
ACH-000047,-0.089213060462322
ACH-000052,-0.2011573351241868
ACH-000053,-0.1367878528046036
ACH-000054,-0.4430469605067198
ACH-000055,-0.14581161970032147
ACH-000060,-0.25153730116067996
ACH-000067,-0.2562573931162587
ACH-000070,-0.08957028394319594
ACH-000075,-0.2274137515165689
ACH-000078,-0.17748300463380853
ACH-000082,-0.1999958861833336
ACH-000085,-0.3840574785242591
ACH-000086,-0.1038571201764384
ACH-000087,-0.27908542482967336
ACH-000092,-0.16203410084336178
ACH-000095,-0.1167038460117974
ACH-000097,-0.2018547761683511
ACH-000098,-0.12518267872420252
ACH-000099,-0.26194216152324423
ACH-000108,-0.17643274095040595
ACH-000113,-0.07486619009155351
ACH-000116,-0.22186322294255872
ACH-000118,-0.17929223714250742
ACH-000120,-0.18768451924849971
ACH-000123,-0.1592293247034016
ACH-000127,-0.14893219755281806
ACH-000128,-0.21309488355014572
ACH-000132,-0.13287973622306093
ACH-000133,-0.0827146924934921
ACH-000137,-0.01959381433232834
ACH-000138,-0.20615080781849865
ACH-000142,-0.2460341599063485
ACH-000143,-0.1047696283210457
ACH-000146,-0.10904834062889604
ACH-000148,-0.2117118334912257
ACH-000150,-0.14247156808088698
ACH-000152,-0.11502454377048732
ACH-000153,-0.18204655161204392
ACH-000159,-0.06136596972045625
ACH-000160,-0.1252591469101458
ACH-000163,-0.22047605112767815
ACH-000167,-0.40780164562948296
ACH-000168,-0.04010854011062828
ACH-000169,-0.12771733097413598
ACH-000178,-0.13992776022285974
ACH-000183,-0.06351241576173995
ACH-000188,-0.19701302825770411
ACH-000189,-0.17268644775219338
ACH-000190,-0.1078274860620408
ACH-000198,-0.10194473877348197
ACH-000203,-0.3002266062179725
ACH-000204,-0.15054208451567375
ACH-000206,-0.13478374346969788
ACH-000207,0.012185226999663084
ACH-000208,0.043888130618600085
ACH-000210,-0.0585081408093333
ACH-000211,-0.1660850548922358
ACH-000215,-0.09397292605014998
ACH-000221,-0.12447373238505595
ACH-000222,-0.14590967067439672
ACH-000223,-0.1491575095811889
ACH-000226,-0.1961874629639452
ACH-000227,-0.2891124407873564
ACH-000228,-0.23368652742066656
ACH-000231,-0.1499611810336602
ACH-000232,-0.17585011605336576
ACH-000233,-0.061092733010186
ACH-000234,-0.218147141497207
ACH-000235,-0.10213293660224182
ACH-000237,-0.1293945568234107
ACH-000238,-0.17192028270601087
ACH-000242,-0.40009672426969184
ACH-000243,-0.18830572551299646
ACH-000244,-0.08311501455710578
ACH-000246,-0.148399074090064
ACH-000248,-0.2279222513743911
ACH-000250,-0.1527775663163196
ACH-000251,-0.011913973091111234
ACH-000252,-0.08377691227888176
ACH-000253,-0.04406273575601586
ACH-000255,-0.13546021180017598
ACH-000256,-0.27745261853350445
ACH-000257,0.12769390663890734
ACH-000258,-0.21492747579125845
ACH-000259,-0.06023504253815855
ACH-000260,-0.1988025311501868
ACH-000261,-0.10567296042043232
ACH-000262,-0.23365555669563065
ACH-000263,-0.01118723652340507
ACH-000264,-0.37752135806881415
ACH-000265,-0.13451742424831356
ACH-000266,-0.1399617001511444
ACH-000272,-0.10212668127075504
ACH-000274,-0.2364452360931765
ACH-000277,-0.2725239190964522
ACH-000278,-0.1979535711800512
ACH-000279,-0.12287624119123465
ACH-000280,-0.2143737081226982
ACH-000281,-0.14711282015391125
ACH-000288,-0.18509810559041806
ACH-000291,-0.13643983056102835
ACH-000293,-0.08603245439067006
ACH-000294,-0.2313571368931965
ACH-000295,-0.14659112019935394
ACH-000296,-0.12092598909245345
ACH-000302,-0.12034008596190107
ACH-000304,0.02907722365945388
ACH-000307,-0.13256616331937662
ACH-000308,-0.21291529321695415
ACH-000310,-0.16227088554129485
ACH-000311,-0.07990217877579195
ACH-000312,-0.22719687535996266
ACH-000315,0.04503538612386298
ACH-000316,-0.2317747339064848
ACH-000317,-0.029051449594055468
ACH-000318,0.02575056877665822
ACH-000319,-0.2197308392657536
ACH-000320,-0.13501412886427627
ACH-000322,-0.18138998620875346
ACH-000323,-0.0898382626344168
ACH-000324,-0.10568721155118793
ACH-000329,-0.07758435012337381
ACH-000330,-0.06618123480482432
ACH-000331,-0.24272920142592835
ACH-000332,-0.21660329231395184
ACH-000334,-0.1190637505381172
ACH-000335,-0.08482164874514317
ACH-000336,-0.17860296880030904
ACH-000337,-0.045697431659907056
ACH-000338,0.012356146207538424
ACH-000339,-0.10887515358327136
ACH-000341,-0.2651286479074725
ACH-000348,-0.13655394480679586
ACH-000350,-0.08412183304899679
ACH-000352,-0.10750659428722302
ACH-000356,-0.29434920004653714
ACH-000361,-0.2813280444536681
ACH-000362,-0.051514821497934654
ACH-000363,-0.10996382295641896
ACH-000364,0.0038166242845434468
ACH-000365,-0.04532587013006272
ACH-000366,-0.1789625808896492
ACH-000368,-0.07499651059462874
ACH-000374,-0.16061017386805412
ACH-000375,-0.0732182932702866
ACH-000376,-0.11543167768166615
ACH-000381,-0.16814214098546118
ACH-000383,-0.060274416128727665
ACH-000387,-0.13524262504962345
