,SLC8B1 (80024)
ACH-000004,-0.19256221186960965
ACH-000005,-0.045987980313300376
ACH-000007,-0.037612754397673434
ACH-000009,-0.1371571728978628
ACH-000011,0.08157913133230882
ACH-000012,-0.05654127110260972
ACH-000013,-0.02479828429901519
ACH-000014,-0.00900247287213338
ACH-000015,-0.15219966666144882
ACH-000017,-0.0968938386656702
ACH-000018,-0.10898967934203348
ACH-000019,0.14270802617050884
ACH-000021,-0.12422407853875192
ACH-000022,-0.06780489283443604
ACH-000025,-0.12398293941584534
ACH-000028,0.07375470383707584
ACH-000030,0.05167465352243136
ACH-000035,0.01155761022251428
ACH-000036,0.014082447186978753
ACH-000037,-0.1427390054805067
ACH-000039,-0.0745280362845801
ACH-000040,-0.040273746098180935
ACH-000041,-0.0774846922248746
ACH-000042,0.006115393670185699
ACH-000045,-0.1545935230708303
ACH-000047,0.02488172249051202
ACH-000052,-0.28559786489691624
ACH-000053,-0.04782063784837378
ACH-000054,0.02350330383951357
ACH-000055,-0.044810792926809694
ACH-000060,-0.029543328755767987
ACH-000067,-0.06279883963943342
ACH-000070,-0.07273566874587599
ACH-000075,0.013580753894864002
ACH-000078,-0.034470759746035744
ACH-000082,-0.03352025397501659
ACH-000085,-0.11319598393370288
ACH-000086,-0.056481084052463826
ACH-000087,0.06661890261172125
ACH-000092,-0.07551447363274191
ACH-000095,-0.04529493877088739
ACH-000097,-0.014616392435589416
ACH-000098,0.07563618509731927
ACH-000099,0.011044120656895823
ACH-000108,-0.11710517780726555
ACH-000113,-0.052766255610477326
ACH-000116,-0.02758089656269877
ACH-000118,-0.05059029428925302
ACH-000120,-0.018502382088450103
ACH-000123,-0.011292675233110745
ACH-000127,0.0571279837619082
ACH-000128,-0.006342370010083162
ACH-000132,0.06014100597563075
ACH-000133,-0.011186369658742465
ACH-000137,-0.09379492587596026
ACH-000138,-0.004279491502244434
ACH-000142,-0.0189843357401086
ACH-000143,-0.18117521343467186
ACH-000146,-0.11720948640098328
ACH-000148,-0.0618718209420425
ACH-000150,-0.09703596164643588
ACH-000152,-0.12185265658281608
ACH-000153,0.029742012897329993
ACH-000159,-0.07579779506510191
ACH-000160,-0.051594866563338615
ACH-000163,-0.1409599967621225
ACH-000167,-0.04175722690280597
ACH-000168,-0.027765370807986404
ACH-000169,-0.15334475283731538
ACH-000178,-0.13322626031983092
ACH-000183,-0.034868800408307636
ACH-000188,-0.0602473822394277
ACH-000189,-0.028845279796997574
ACH-000190,-0.13665521123294816
ACH-000198,-0.031970268433986856
ACH-000203,-0.04121369376993686
ACH-000204,0.3061004729098066
ACH-000206,0.0618324474495562
ACH-000207,0.008404232843492251
ACH-000208,0.22538611939939765
ACH-000210,-0.08988012597230555
ACH-000211,0.0027810906234939977
ACH-000215,-0.08833568089904327
ACH-000221,0.1195970661701166
ACH-000222,-0.07079150687466358
ACH-000223,-0.07692978796167149
ACH-000226,-0.012566669832622512
ACH-000227,-0.12819505726297428
ACH-000228,-0.03522696266664081
ACH-000231,-0.05284755426924341
ACH-000232,-0.09059718751101853
ACH-000233,0.05768076317510047
ACH-000234,0.10195159976201536
ACH-000235,-0.09621554322264654
ACH-000237,-0.07866752819795941
ACH-000238,-0.1051541772359251
ACH-000242,-0.1937321458507794
ACH-000243,0.03342857020421825
ACH-000244,0.11451632351488232
ACH-000246,-0.01216067331200646
ACH-000248,0.06375535913786587
ACH-000250,-0.12717360178164974
ACH-000251,-0.07075313481543477
ACH-000252,0.057192465878907736
ACH-000253,-0.02307431267559831
ACH-000255,0.038281148299085035
ACH-000256,-0.026938689400247857
ACH-000257,-0.32028934725283337
ACH-000258,0.11922632493428698
ACH-000259,-0.0036941243139388923
ACH-000260,0.01748302889266129
ACH-000261,-0.012144771517098692
ACH-000262,-0.3133124190019089
ACH-000263,0.08983473211311968
ACH-000264,-0.006656309195131788
ACH-000265,0.0340129387365437
ACH-000266,-0.0468635826719902
ACH-000272,-0.0016808060062790846
ACH-000274,0.006892476323966678
ACH-000277,-0.08392980437689787
ACH-000278,-0.09684670925792377
ACH-000279,-0.17079050672385085
ACH-000280,-0.12877606787253235
ACH-000281,-0.1229556528444733
ACH-000288,-0.049238187036089856
ACH-000291,-0.1092390600714248
ACH-000293,-0.06307434153473875
ACH-000294,-0.15103742269268286
ACH-000295,-0.10244044281627697
ACH-000296,-0.1347830427473242
ACH-000302,-0.0937132143732098
ACH-000304,0.03128983711232446
ACH-000307,0.010317724792843723
ACH-000308,-0.0862994273072149
ACH-000310,-0.14535066693319318
ACH-000311,-0.10146688496676194
ACH-000312,-0.06545826645405536
ACH-000315,-0.22431041558854092
ACH-000316,-0.0008873414995240743
ACH-000317,-0.02797374393178213
ACH-000318,-0.09985159841869297
ACH-000319,0.01079279068599017
ACH-000320,-0.02747962129184317
ACH-000322,-0.09110892328848663
ACH-000323,-0.062071307527579424
ACH-000324,0.02268187023523618
ACH-000329,0.029876748648912762
ACH-000330,-0.14749156555306886
ACH-000331,-0.001915267636313689
ACH-000332,-0.0645303309200338
ACH-000334,0.16953474464143586
ACH-000335,0.15197970163597518
ACH-000336,-0.19158453793849745
ACH-000337,-0.07033534401810246
ACH-000338,0.07898639487528257
ACH-000339,0.010722172816158906
ACH-000341,-0.10893300690968898
ACH-000348,-0.1130045051271918
ACH-000350,-0.042665932431723286
ACH-000352,0.009828924788023682
ACH-000356,0.09622074828873192
ACH-000361,-0.0965423157341686
ACH-000362,-0.21390593888515255
ACH-000363,-0.033795081340727985
ACH-000364,-0.08803285944747602
ACH-000365,-0.05084864568287638
ACH-000366,-0.04164688496450879
ACH-000368,0.173870752127432
ACH-000374,-0.0064250304451898155
ACH-000375,-0.055924397815347866
ACH-000376,0.09372324519001243
ACH-000381,-0.09558923922388204
ACH-000383,-0.02144948013617671
ACH-000387,0.03671988190087397
ACH-000389,-0.0293350430790026
ACH-000390,-0.0949171446149784
ACH-000393,-0.032286212096827416
ACH-000395,-0.08356791732827054
ACH-000396,0.2623499380250044
ACH-000397,-0.10516142320253134
ACH-000401,0.1707009746815567
ACH-000402,-0.21471930388024052
ACH-000403,0.003334815956111068
ACH-000404,0.16975857317463766
ACH-000406,-0.09474505957319578
ACH-000407,0.06980898406111596
ACH-000408,-0.13144885737554818
ACH-000410,-0.12121536845136335
ACH-000411,0.0122655772064362
ACH-000414,-0.09104776755003764
ACH-000415,-0.09458842505505546
ACH-000416,-0.08183999551107503
ACH-000420,-0.044793823725202665
ACH-000421,-0.07896811772015926
ACH-000424,0.016159503659316152
ACH-000425,-0.054912409953258925
ACH-000426,-0.14101782100813146
ACH-000427,0.022148614644028054
ACH-000433,0.12261083303656163
ACH-000435,-0.02184998622122508
ACH-000436,-0.1006639141059307
ACH-000444,-0.02940767847205307
ACH-000445,-0.0789497665326472
ACH-000448,-0.041544670592051136
ACH-000450,0.015497739742653815
ACH-000452,-0.12384497513464685
ACH-000454,0.00013689516395253012
ACH-000458,0.020963517282762814
ACH-000459,-0.049125583355026314
ACH-000460,-0.014444143849396771
ACH-000461,-0.013395213493245205
ACH-000463,-0.07686379948379139
ACH-000464,-0.17113794393074366
ACH-000466,-0.13706990525560686
ACH-000467,-0.06244728755474808
ACH-000468,-0.1283543399473019
ACH-000469,0.038000018597730036
ACH-000470,-0.06689191140310695
ACH-000471,0.012751223101780387
ACH-000472,-0.06873376807272348
ACH-000473,0.034977525798135484
ACH-000475,0.016410601056304184
ACH-000476,0.00031314460841048633
ACH-000477,-0.06298335532029206
ACH-000479,-0.07548568345451465
ACH-000480,0.08814397980026828
ACH-000481,-0.07068978492265314
ACH-000483,-0.00347891768705768
ACH-000484,-0.071334428411687
ACH-000485,-0.06561655515777881
ACH-000486,-0.05575038910412869
ACH-000487,-0.057728032326489084
ACH-000488,-0.012354486223426213
ACH-000490,-0.02215723744819976
ACH-000491,-0.12268395475034875
ACH-000495,-0.2857213208533697
ACH-000496,-0.17975976516294914
ACH-000499,-0.17701072018553585
ACH-000500,0.12233015790685005
ACH-000502,-0.0998524285869486
ACH-000503,-0.27848254828667274
ACH-000505,-0.016173067953817767
ACH-000507,-0.013500460809371123
ACH-000510,-0.02066232046585382
ACH-000511,-0.12496311032980045
ACH-000512,-0.06872397885051097
ACH-000516,-0.036803467972507616
ACH-000517,-0.05269021076392922
ACH-000518,0.08200650504544328
ACH-000520,-0.049628055082153434
ACH-000521,0.023336822578087824
ACH-000522,-0.057893651478062816
ACH-000524,-0.009101840883865174
ACH-000527,0.020433768744674525
ACH-000528,-0.014659558962958856
ACH-000537,-0.03389264078082428
ACH-000541,0.07878186430714255
ACH-000542,0.07793200249357117
ACH-000544,0.031177491962320763
ACH-000545,0.047563263084154137
ACH-000547,0.06942564864002808
ACH-000548,-0.2145584559231505
ACH-000549,-0.013847280496435908
ACH-000550,-0.19216585885601592
ACH-000552,-0.03404575548904355
ACH-000556,0.09297799452387932
ACH-000557,0.03703768887471763
ACH-000569,-0.032276435235820314
ACH-000570,0.02349290543538412
ACH-000571,-0.08171458697406897
ACH-000573,-0.048268747782666696
ACH-000576,-0.10871257591522948
ACH-000579,-0.191118910091814
ACH-000580,-0.13538574997464325
ACH-000584,-0.07865595543576237
ACH-000585,-0.03742180319300319
ACH-000588,-0.0528186535781785
ACH-000589,-0.1030246563171202
ACH-000591,0.010878728412553638
ACH-000593,-0.1623645776581641
ACH-000600,0.005129073276614621
ACH-000601,0.048761869780312495
ACH-000605,-0.11585712706143345
ACH-000606,-0.15932193388730972
ACH-000608,-0.07298757856648821
ACH-000614,0.016067160049986075
ACH-000616,0.004821394189643147
ACH-000618,0.0693786642994285
ACH-000619,-0.1210913308528201
ACH-000620,-0.031266367988831936
ACH-000621,-0.028289456977571244
ACH-000622,0.009528663865361796
ACH-000623,-0.060567376637773535
ACH-000624,0.06253662106408027
ACH-000627,-0.02106219498839684
ACH-000630,0.07816599202214064
ACH-000631,-0.1701938148709486
ACH-000632,0.0023250318940347308
ACH-000633,-0.08643996658751528
ACH-000637,0.1147321111915035
ACH-000638,-0.10713768242090776
ACH-000646,0.1492122737434039
ACH-000647,-0.020134090524115446
ACH-000648,-0.026560213129242654
ACH-000649,-0.042808422270443285
ACH-000651,-0.07658781274449719
ACH-000652,0.035867562559414555
ACH-000653,-0.012850962487156666
ACH-000657,-0.01876479582368849
ACH-000658,0.08079830431702835
ACH-000661,-0.12208183880046275
ACH-000662,-0.22944295492960384
ACH-000663,0.02519277847861762
ACH-000665,-0.01906430435840389
ACH-000671,0.1020913057518986
ACH-000672,-0.01489155426486251
ACH-000673,0.004390660618157429
ACH-000676,-0.0768667769344815
ACH-000677,0.040453583435945316
ACH-000681,-0.16673030086456594
ACH-000683,-0.041549138361452034
ACH-000684,-0.09214497471084024
ACH-000688,-0.06511526330420572
ACH-000693,0.11382226398715935
ACH-000694,-0.06779087132563921
ACH-000695,-0.20040678835052028
ACH-000696,-0.00030741998522529324
ACH-000697,0.09936012441731157
ACH-000699,-0.037607326638754685
ACH-000701,0.015687855387939667
ACH-000706,-0.0532474969889975
ACH-000711,0.01066358945634558
ACH-000713,0.059364867745912014
ACH-000714,0.009659544356034706
ACH-000718,0.025505611899627325
ACH-000720,-0.003867762478473803
ACH-000721,-0.09366527022358367
ACH-000724,0.022029031698017586
