,UBASH3B (84959)
ACH-000004,-0.1680112975919417
ACH-000005,-0.20345219862897088
ACH-000007,-0.053623116837564315
ACH-000009,-0.045660452095714316
ACH-000011,0.06488449626134182
ACH-000012,0.018132018556735883
ACH-000013,-0.02183784611837435
ACH-000014,-0.055777365023215376
ACH-000015,0.045372283653587885
ACH-000017,0.01577259657827319
ACH-000018,-0.155912623370341
ACH-000019,0.059209256854512074
ACH-000021,0.07075775383713055
ACH-000022,0.05747499403952123
ACH-000025,0.07788453739684119
ACH-000028,0.07033407918686968
ACH-000030,0.035645947752200265
ACH-000035,0.1175165328336911
ACH-000036,0.12956411890222191
ACH-000037,-0.014087203035642853
ACH-000039,-0.057244834795357025
ACH-000040,-0.002604195762088381
ACH-000041,-0.006651508194131346
ACH-000042,0.12926966924704755
ACH-000045,0.16888459957170845
ACH-000047,0.14404472722121656
ACH-000052,0.027755254847779555
ACH-000053,-0.0183184341259936
ACH-000054,-0.07950258131969623
ACH-000055,-0.11528908219201445
ACH-000060,0.06601043682781386
ACH-000067,0.13605964027382644
ACH-000070,-0.034893552928120984
ACH-000075,0.0077207119351973795
ACH-000078,0.018035046270470933
ACH-000082,0.18125030648512616
ACH-000085,-0.09477957845017826
ACH-000086,-0.045748292110728256
ACH-000087,-0.029561156335811505
ACH-000092,0.08633029314354182
ACH-000095,-0.031185620283394624
ACH-000097,0.02337725467612316
ACH-000098,0.11730506595749095
ACH-000099,0.03671917516170285
ACH-000108,0.16391436586871466
ACH-000113,0.054527263910010684
ACH-000116,0.015620248785513009
ACH-000118,0.010033560639663631
ACH-000120,0.02713088817345897
ACH-000123,0.0756375995070678
ACH-000127,0.07189145566714815
ACH-000128,-0.11019240450569254
ACH-000132,-0.008018639663631186
ACH-000133,0.09414540125980328
ACH-000137,0.025687802671155776
ACH-000138,-0.15608910530497735
ACH-000142,0.07095645355502378
ACH-000143,0.21657881537170612
ACH-000146,0.005798373334480589
ACH-000148,0.047216654278929814
ACH-000150,0.1876565156858156
ACH-000152,-0.022932271908520853
ACH-000153,-0.06000178799455596
ACH-000159,0.0873055037474522
ACH-000160,-0.06531560534034889
ACH-000163,0.20764906254393056
ACH-000167,-0.24765230023332166
ACH-000168,-0.03671010323957091
ACH-000169,-0.07226341334076075
ACH-000178,-0.015517359979709412
ACH-000183,0.01721474673243996
ACH-000188,0.047893709561396484
ACH-000189,0.08596667396160344
ACH-000190,-0.050942743723504186
ACH-000198,0.061215206539782026
ACH-000203,-0.08224506747181995
ACH-000204,0.13140020777972924
ACH-000206,0.11998754616980335
ACH-000207,0.18664177037543705
ACH-000208,-0.1255015972634073
ACH-000210,-0.0005040985498203985
ACH-000211,0.14004560600682248
ACH-000215,0.05188338204718625
ACH-000221,0.1621141896012326
ACH-000222,0.2403296262688068
ACH-000223,0.10920338526871316
ACH-000226,0.06341866797205077
ACH-000227,-0.06858916828740153
ACH-000228,-0.0069954529335389025
ACH-000231,0.13786667650491927
ACH-000232,-0.003261928824746309
ACH-000233,0.08355882357693259
ACH-000234,-0.029839084050347374
ACH-000235,0.03725043522776522
ACH-000237,0.023284387140223538
