,PTPLB (201562)
ACH-000250,-0.05739971670083446
ACH-000251,-0.457643443683536
ACH-000252,-0.14465581270940364
ACH-000253,-0.1840367112094954
ACH-000255,-0.1536872968388977
ACH-000256,-0.08982095202218933
ACH-000257,-0.1827491249531019
ACH-000258,-0.027835321464638355
ACH-000259,-0.07079931053293352
ACH-000260,-0.08106964481903944
ACH-000261,-0.11727801297301345
ACH-000262,-0.142869355646038
ACH-000263,-0.3326441409254036
ACH-000264,-0.1349990054093681
ACH-000265,-0.183206775259458
ACH-000266,-0.07682139420407806
ACH-000272,-0.15023804933363544
ACH-000274,-0.11894830067214038
ACH-000277,-0.02373522363869928
ACH-000278,-0.07567554593644622
ACH-000279,-0.07897545417780424
ACH-000280,-0.0957405294767219
ACH-000281,0.05406397628520404
ACH-000288,-0.13379230895774913
ACH-000291,-0.12449962484565552
ACH-000293,-0.11358133795800092
ACH-000294,-0.7850735738382629
ACH-000295,-0.1386012523654974
ACH-000296,-0.2589454268872985
ACH-000302,-0.2131480209768185
ACH-000304,-0.1811894698118448
ACH-000307,-0.13503495452271205
ACH-000308,-0.06526524117153293
ACH-000310,-0.013363569904213222
ACH-000311,-0.04563756586175463
ACH-000312,0.03731371984586045
ACH-000315,-0.1184629174516772
ACH-000316,-0.0008733537492294657
ACH-000317,-0.14456284521374546
ACH-000318,-0.19598935906588014
ACH-000319,0.0890972756564697
ACH-000320,-0.05128657096489378
ACH-000322,-0.11156685718560493
ACH-000323,-0.2592811911946625
ACH-000324,-0.13880202494842706
ACH-000329,-0.0743441254697523
ACH-000330,-0.043350720573398976
ACH-000331,-0.2069233865050945
ACH-000332,-0.022327760020785296
ACH-000334,-0.06167175144267713
ACH-000335,-0.2386259503420181
ACH-000336,-0.40110669445414215
ACH-000337,-0.3519893246040575
ACH-000338,0.2702681642051319
ACH-000339,-0.120197085089132
ACH-000341,-0.3086521040848977
ACH-000348,-0.019128075336646875
ACH-000350,-0.029923431622906376
ACH-000352,-0.12167447499683055
ACH-000356,-0.1426928646415018
ACH-000361,-0.2115956042228152
ACH-000362,-0.010787133430308477
ACH-000363,-0.1549336342524541
ACH-000364,-0.10286295365520223
ACH-000365,-0.16950908372514098
ACH-000366,-0.1667042380984998
ACH-000368,-0.2179325652224979
ACH-000374,-0.0594480807338211
ACH-000375,0.0023378941562203315
ACH-000376,-0.09668213427423228
ACH-000381,-0.2287158869712525
ACH-000383,-0.15399467745250636
ACH-000387,0.017925889784612764
ACH-000389,-0.34522872374506025
ACH-000390,-0.06989738610955931
ACH-000393,-0.14245469667505495
ACH-000395,-0.0187548745531404
ACH-000396,0.010861101806660792
ACH-000397,-0.16554995827554048
ACH-000401,-0.006378445413464021
ACH-000402,-0.2482908597628228
ACH-000403,-0.1409373391762043
ACH-000404,-0.17937435722451145
ACH-000406,-0.10292979839483103
ACH-000407,-0.2166067208035267
ACH-000408,-0.14363698360343985
ACH-000410,-0.1273049290617365
ACH-000411,-0.012762216759414031
ACH-000414,-0.02335593955698346
ACH-000415,-0.1612731935428895
ACH-000416,0.0027033344377798475
ACH-000420,-0.14053531909313022
ACH-000421,-0.06136912537290376
ACH-000424,-0.3902433791517833
ACH-000425,-0.037206404650182615
ACH-000426,-0.18392469430404454
ACH-000427,0.04468599411509192
ACH-000433,0.09953202568675454
ACH-000435,-0.06992217055589288
ACH-000436,0.12358940976575687
ACH-000444,0.013979099807361992
ACH-000445,-0.010135243664453723
ACH-000448,-0.1068838778370813
ACH-000450,0.15908703148430967
ACH-000452,-0.2525189391567479
ACH-000454,-0.12549082767069114
ACH-000458,0.005979826065271878
ACH-000459,-0.17382543545012882
ACH-000460,-0.2322781007491241
ACH-000461,-0.007015950357230169
ACH-000463,-0.017193860713997658
ACH-000464,-0.100860792403055
ACH-000466,0.006463280687289643
ACH-000467,-0.2617028847367499
ACH-000468,-0.07373544862371602
ACH-000469,-0.07077499005572585
ACH-000470,-0.059101611166589324
ACH-000471,-0.17214192813380452
ACH-000472,-0.09780893591520523
ACH-000473,-0.00618340164515211
ACH-000475,-0.08313699646604332
ACH-000476,0.026727806502641716
ACH-000477,-0.0722706977899863
ACH-000479,-0.17793230750330594
ACH-000480,-0.356251642357017
ACH-000481,-0.12714538662151428
ACH-000483,-0.07910114719890031
ACH-000484,-0.15157976297060044
ACH-000485,-0.1617796878155474
ACH-000486,-0.022829308807302374
ACH-000487,0.06480499258417992
ACH-000488,-0.12871532429291802
ACH-000490,-0.07219847479754064
ACH-000491,-0.09958658076175536
ACH-000495,-0.2930885686876062
ACH-000496,-0.10401853514443253
ACH-000499,-0.1549848641830434
ACH-000500,0.032520367101763814
ACH-000502,-0.03849412249351162
ACH-000503,-0.03745898405616475
ACH-000505,-0.2261861410739443
ACH-000507,-0.1194759141598141
ACH-000510,-0.03824276814109375
ACH-000511,-0.1598426777547315
ACH-000512,-0.1545034076388878
ACH-000516,-0.1111928496202412
ACH-000517,-0.12398650380045638
ACH-000518,-0.0847272463970782
ACH-000520,-0.15777107759212686
ACH-000521,-0.031443455785340836
ACH-000522,-0.10341347093130283
ACH-000524,-0.1290941243132852
ACH-000527,-0.0687378136487033
ACH-000528,-0.10737886648871373
ACH-000537,-0.04722706875004033
ACH-000541,-0.01205160255461273
ACH-000542,-0.20469629938209485
ACH-000544,-0.14889824565901935
ACH-000545,-0.16661081382481652
ACH-000547,-0.1831451259292196
ACH-000548,-0.1863669222673431
ACH-000549,-0.3127503859474016
ACH-000550,-0.10228415070531216
ACH-000552,-0.11072798407178172
ACH-000556,-0.0001770605975458476
ACH-000557,-0.12281526840029038
ACH-000569,-0.12906344537610545
ACH-000570,-0.1326177569874295
ACH-000571,-0.08811144574254473
ACH-000573,-0.09401556531861237
ACH-000576,0.032242539480593836
ACH-000579,-0.1436935849004223
ACH-000580,-0.03360621532586475
ACH-000584,-0.2200421832198472
ACH-000585,-0.1664438896132122
ACH-000588,-0.28970466726089433
ACH-000589,-0.10298373934163828
ACH-000591,-0.08883015405502519
ACH-000593,-0.2498445473713018
ACH-000600,-0.132518299933372
ACH-000601,-0.0936855544609969
ACH-000605,-0.18323068149953106
ACH-000606,0.012843310118764724
ACH-000608,-0.05204890380220177
ACH-000614,-0.16366010273262258
ACH-000616,0.06541650691126435
ACH-000618,-0.10451625176579413
ACH-000619,-0.2245055215208437
ACH-000620,-0.15716900650412735
ACH-000621,-0.15367101390137336
ACH-000622,-0.06925579054316165
ACH-000623,0.009783093216210377
ACH-000624,-0.00014875199410722872
ACH-000627,-0.07680710027623991
ACH-000630,-0.5285735309108384
ACH-000631,0.214614672327068
ACH-000632,-0.06318964446075011
ACH-000633,-0.08266961442276669
ACH-000637,-0.010496969927146743
ACH-000638,-0.07495817981762923
ACH-000646,-0.1767296900377083
ACH-000647,-0.10591291617679152
ACH-000648,-0.005966924536326025
ACH-000649,-0.1417848777867894
ACH-000651,-0.07296641776822382
ACH-000652,-0.04998081650012007
ACH-000653,-0.11922560499884652
ACH-000657,-0.09053938478253327
ACH-000658,-0.2396680955270611
ACH-000661,-0.04420753143975195
ACH-000662,-0.12880918245303385
ACH-000663,-0.12715210112205
ACH-000665,-0.16646249657728493
ACH-000671,-0.07309139062132389
ACH-000672,0.026471633358274925
ACH-000673,-0.1647351757557408
ACH-000676,-0.08168293896398549
ACH-000677,-0.13818601455776866
ACH-000681,-0.15410271628096558
ACH-000683,-0.10719942871934758
ACH-000684,-0.13171354568298407
ACH-000688,-0.14011407310835386
ACH-000693,-0.1587600842606461
ACH-000694,-0.050388363935037934
ACH-000695,-0.12209243675789327
ACH-000696,-0.2679270552187452
ACH-000697,-0.4420615049376192
ACH-000699,-0.13619757314674227
ACH-000701,-0.0975955091797471
ACH-000706,-0.08517561434179285
ACH-000711,-0.042470015947100336
ACH-000713,-0.11209750662879267
ACH-000714,0.07401451900651622
ACH-000718,-0.26765324835419474
ACH-000720,-0.17745603146440952
ACH-000721,-0.032223013788335836
ACH-000724,-0.13982260291305965
ACH-000725,-0.06920586719383402
ACH-000732,-0.215429107968212
ACH-000734,-0.13455284495147765
ACH-000735,-0.27099764803319515
ACH-000736,-0.1867569123301628
ACH-000738,-0.12916492405061594
ACH-000746,0.12845674951355382
ACH-000747,-0.15965998817749827
ACH-000748,-0.06825308565456772
ACH-000753,-0.19458758841239646
ACH-000756,-0.06902275922744487
ACH-000757,-0.22492981648302912
ACH-000758,-0.1255744208879815
ACH-000760,-0.018173107468781563
ACH-000762,-0.20551751015270936
ACH-000763,-0.09628384709002932
ACH-000764,-0.13900125513156805
ACH-000765,-0.2108344860031535
ACH-000766,-0.042455235243028994
ACH-000767,-0.13431042178266106
ACH-000768,-0.15032186754827526
ACH-000769,-0.1978257207864419
ACH-000770,-0.041465438476399136
ACH-000771,-0.17110397701517904
ACH-000773,-0.14782666495757446
ACH-000776,-0.15289092212967148
ACH-000777,-0.16557574658895893
ACH-000778,-0.19835494469137996
ACH-000781,0.07489370565577139
ACH-000782,-0.07880337596420077
ACH-000783,-0.04436796160224561
ACH-000784,-0.16424723040184078
ACH-000785,-0.1232872929286067
ACH-000787,-0.11749633206871705
ACH-000788,-0.05362489080683429
ACH-000791,-0.07904871804778735
ACH-000792,-0.2638661649565577
ACH-000794,-0.09293854411431528
ACH-000796,-0.08315190860194775
ACH-000798,-0.18994651979750127
ACH-000799,-0.2482644767222569
ACH-000800,-0.2623245736032685
ACH-000802,-0.08811344226226314
ACH-000804,0.07174590605754971
ACH-000805,0.03796410237229341
ACH-000809,-0.06706093476037853
ACH-000810,-0.07162810508917204
ACH-000811,-0.0937769163967866
ACH-000817,-0.35709122636452045
ACH-000819,-0.07071490954394735
ACH-000820,0.17744689545181702
ACH-000821,-0.2744498182599892
ACH-000822,-0.09363069531250036
ACH-000823,0.07114941729210589
ACH-000824,-0.10504136539629733
ACH-000827,-0.0933227861181878
ACH-000829,-0.3191964958183664
ACH-000831,-0.0677176961020497
ACH-000832,-0.13075035969076107
ACH-000833,-0.1061844037870274
ACH-000834,0.00772602549369168
ACH-000835,-0.21494272496999894
ACH-000836,0.006439665809419846
ACH-000837,-0.003774720277730097
ACH-000838,-0.13801142125225016
ACH-000839,-0.14070265173753316
ACH-000840,-0.20524833684337293
ACH-000841,-0.06562259658579571
ACH-000843,-0.1762721809500901
ACH-000846,-0.07959831085048813
ACH-000847,-0.07237286942201193
ACH-000848,-0.011210480708888795
ACH-000849,-0.11973574606786475
ACH-000851,-0.12696105805839342
ACH-000855,-0.2496992782170364
ACH-000856,0.14739723567155522
ACH-000858,-0.17381586114455866
ACH-000859,0.09600762675965263
ACH-000861,-0.1590447989425171
ACH-000862,-0.04383413771707028
ACH-000865,-0.1823972045862232
ACH-000866,-0.19670677134383308
ACH-000867,-0.03865913583371449
ACH-000869,-0.07064471722661812
ACH-000872,-0.10543252962810452
ACH-000873,-0.08287004919637135
ACH-000876,-0.08066384429954898
ACH-000878,-0.13845790314730486
ACH-000880,0.13992490352464299
ACH-000881,-0.18914534809538844
ACH-000882,-0.02232569022611576
ACH-000884,-0.04620873134927609
ACH-000885,-0.1423927523754842
ACH-000887,-0.0508459219916479
ACH-000889,-0.228036619922458
ACH-000896,-0.09548789834831407
ACH-000898,-0.14512648001012382
ACH-000900,-0.05568872491053289
ACH-000901,-0.12889992004643086
ACH-000905,-0.18964782064354765
ACH-000906,-0.04830582756620677
ACH-000907,-0.2984154903702477
ACH-000910,0.07982117373489504
ACH-000911,-0.06397673691591603
ACH-000912,-0.08322572758331405
ACH-000913,-0.028269156166504394
ACH-000915,-0.12356320621040265
ACH-000916,0.4338157177244588
ACH-000917,-0.14312658275251594
ACH-000920,-0.3419816580863884
ACH-000921,-0.07888440221473046
ACH-000924,-0.018368385980046056
ACH-000926,-0.13028017340502848
ACH-000928,0.025364909070665104
ACH-000929,0.03809267046046448
ACH-000932,-0.057650164711409525
ACH-000935,-0.13620772532530018
ACH-000936,-0.1297273945560923
ACH-000937,-0.04410023717640272
ACH-000938,-0.1139660277657968
ACH-000939,0.04761543490559028
ACH-000941,-0.09949036197180088
ACH-000943,-0.28461849286570257
ACH-000946,-0.1413695503242295
ACH-000947,-0.061540241327335723
ACH-000948,-0.1635101412778731
ACH-000950,0.07695256138986167
ACH-000953,-0.12503750396839086
ACH-000954,-0.11320031594651316
ACH-000957,-0.10907630685621618
ACH-000958,-0.050240252182004265
ACH-000960,-0.06558956681261342
ACH-000963,-0.21957858277453707
ACH-000968,0.08185097097139604
ACH-000969,-0.14015285232339575
ACH-000972,-0.19360674983190626
ACH-000973,-0.08543032897805013
ACH-000974,-0.14104507834491908
ACH-000978,-0.006777062151391664
ACH-000984,-0.0544814850899266
ACH-000986,-0.13743353932875807
ACH-000988,-0.15912382937221806
ACH-000993,0.032170277065126235
ACH-000994,-0.29558576853748986
ACH-000996,0.02612700535052841
ACH-001001,-0.16778325721585827
ACH-001020,0.06714125515706308
ACH-001028,-0.1114237456822376
ACH-001031,0.0630100236320022
ACH-001038,-0.17758431176678696
ACH-001048,-0.08192650466536415
ACH-001050,-0.19380711531589373
ACH-001053,-0.1342341628307083
ACH-001054,0.011151182513309809
ACH-001061,-0.02975426245457652
ACH-001067,-0.059835161835420876
ACH-001075,0.06117955966850881
ACH-001096,0.010986522367962805
ACH-001111,-0.11810137692330328
ACH-001119,-0.05607556589659314
ACH-001128,0.1034930369059626
ACH-001134,-0.12542012240230935
ACH-001151,0.045334092262933584
ACH-001163,-0.014123683353586032
ACH-001164,-0.07772522116699415
ACH-001183,-0.010492816345691462
ACH-001192,-0.2498889060203203
ACH-001193,-0.23498880968967534
ACH-001196,-0.14694056150484147
ACH-001197,-0.2292901682091079
ACH-001205,0.0019099295069501575
ACH-001211,0.07887963969760682
ACH-001212,0.2033080283997904
ACH-001228,-0.13084270490691424
ACH-001232,-0.10681976756899753
ACH-001239,-0.10920900452435456
ACH-001270,-0.10379765863828612
ACH-001274,-0.10977898243562716
ACH-001275,-0.12555645440695698
ACH-001277,-0.16581796443371655
ACH-001278,0.044852063330468005
ACH-001280,-0.1961802555449756
ACH-001283,-0.08006037487160808
ACH-001289,0.034056101843437166
ACH-001300,-0.08196886347797222
ACH-001301,-0.14433525837495534
ACH-001302,-0.13862868622339794
ACH-001306,-0.1918955335487076
ACH-001318,-0.09616129534665993
ACH-001322,0.20686386792922465
ACH-001328,0.012953121178558352
ACH-001332,-0.1303679110595015
ACH-001336,-0.181769021191971
ACH-001346,-0.05855905452755233
ACH-001353,-0.1203253575661207
ACH-001354,-0.0004121909642526071
ACH-001367,-0.561289828450562
ACH-001368,-0.005768308008474176
ACH-001374,0.18881400267310766
ACH-001377,0.02341598061344086
ACH-001380,-0.039720667067189214
ACH-001391,-0.3094234667125712
ACH-001408,-0.09857733815977024
ACH-001430,-0.1922483749012079
ACH-001431,-0.13732054686996542
ACH-001450,-0.11983330597898985
ACH-001496,-0.2397460444915926
ACH-001500,-0.06606178670585433
ACH-001523,-0.14605752026358307
ACH-001532,-0.009559201400577049
ACH-001550,-0.16417306125991807
ACH-001552,-0.09375222293723023
ACH-001554,-0.03248734540084775
ACH-001654,-0.0611395087662192
ACH-001735,-0.09398729514282493
ACH-001736,-0.18503932505518866
ACH-001737,-0.3711078288938223
ACH-001740,-0.19159359617533087
ACH-001745,-0.08076242577301561
ACH-001765,-0.10088808321613572
