,SOBP (55084)
ACH-000004,0.0457659521471031
ACH-000005,0.08732440983578149
ACH-000007,0.10305958994119373
ACH-000009,0.055403312572166234
ACH-000011,-0.2429318639086949
ACH-000012,0.05717207828236786
ACH-000013,0.10893677457187764
ACH-000014,-0.18015940118060625
ACH-000015,0.040393638543957534
ACH-000017,0.0533015900239348
ACH-000018,0.029242398086657736
ACH-000019,-0.01501097069971886
ACH-000021,-0.005401618469045448
ACH-000022,-0.09149952531258088
ACH-000025,-0.05307011207700656
ACH-000028,0.09538158849879294
ACH-000030,-0.006993134722096301
ACH-000035,0.07502549874735114
ACH-000036,0.03005298871573602
ACH-000037,0.16631877679943816
ACH-000039,-0.2842109721224733
ACH-000040,0.0609474241270698
ACH-000041,-0.19069290680266895
ACH-000042,-0.1235389565433749
ACH-000045,0.021999903008396663
ACH-000047,0.009413899138666318
ACH-000052,-0.08353526550036508
ACH-000053,0.13176452984473852
ACH-000054,0.003251195188333212
ACH-000055,0.11391600332039932
ACH-000060,-0.19505895920191885
ACH-000067,-0.10317519882820717
ACH-000070,0.0032944958911691464
ACH-000075,0.2273560281698371
ACH-000078,-0.04335092794559418
ACH-000082,-0.029731428982351107
ACH-000085,-0.22694936643120234
ACH-000086,-0.0440016704221778
ACH-000087,0.16246382080385785
ACH-000092,-0.013922544714368651
ACH-000095,-0.25082760797658626
ACH-000097,0.010953074987793734
ACH-000098,-0.13259003962525576
ACH-000099,-3.3673615558759585e-05
ACH-000108,0.05283500896112731
ACH-000113,-0.1292032852280596
ACH-000116,-0.04015719743897471
ACH-000118,-0.013411950621925474
ACH-000120,0.11847674066893725
ACH-000123,-0.06305646218803257
ACH-000127,-0.12602421737969108
ACH-000128,0.04604962996210739
ACH-000132,-0.043370635254159504
ACH-000133,-0.04235342996125931
ACH-000137,-0.21110484113993302
ACH-000138,-0.10501853663468763
ACH-000142,0.03745426049739478
ACH-000143,-0.04111014756642105
ACH-000146,-0.02755903192489761
ACH-000148,0.007562574452644969
ACH-000150,-0.050448019625444915
ACH-000152,0.06287901779563536
ACH-000153,-0.0699568784460222
ACH-000159,0.008136327176022766
ACH-000160,-0.15920715359568965
ACH-000163,-0.018132685716551446
ACH-000167,0.071628470361687
ACH-000168,0.07709260875994084
ACH-000169,-0.010646636786774877
ACH-000178,-0.007528174371205033
ACH-000183,-0.0452464888445514
ACH-000188,-0.0969328910268444
ACH-000189,0.07366518071630335
ACH-000190,-0.14369412360084194
ACH-000198,-0.03102640162786193
ACH-000203,-0.08669028948471652
ACH-000204,0.20196563606826906
ACH-000206,-0.021425387128383804
ACH-000207,-0.13490018920513258
ACH-000208,-0.1713090354959414
ACH-000210,-0.0680452109566439
ACH-000211,8.296072908714887e-05
ACH-000215,0.06866599000830594
ACH-000221,-0.046499081847451516
ACH-000222,0.07603512712196034
ACH-000223,-0.05236989759557749
ACH-000226,-0.07457228885650552
ACH-000227,-0.13721347696719846
ACH-000228,-0.006564859396429286
ACH-000231,-0.1095443803555664
ACH-000232,-0.1495098965714863
ACH-000233,-0.045407904599035966
ACH-000234,-0.12473217692618906
ACH-000235,-0.039105560934235915
ACH-000237,-0.04010975865678381
ACH-000238,-0.06410913131060181
ACH-000242,-0.13453176733808755
ACH-000243,-0.07000029475471946
ACH-000244,0.25586649583180826
ACH-000246,-0.04410262238457305
ACH-000248,0.0035562466008512406
ACH-000250,-0.027812874892183644
ACH-000251,-0.14606974479917847
ACH-000252,0.009383716721895578
ACH-000253,-0.039969599822196736
ACH-000255,-0.02261195556322167
ACH-000256,-0.1397309128970212
ACH-000257,-0.19657713280320133
ACH-000258,-0.1663290085968834
ACH-000259,-0.04131849385614295
ACH-000260,-0.009203645478991844
ACH-000261,-0.06526956650431243
ACH-000262,0.09337323527163616
ACH-000263,0.06920923061722488
ACH-000264,-0.01520919529462438
ACH-000265,0.11998751621096833
ACH-000266,-0.01795512751515621
ACH-000272,-0.03666876663021166
ACH-000274,-0.08983571728286732
ACH-000277,-0.01993036016882248
ACH-000278,-0.08260303999844465
ACH-000279,-0.07240892128375613
ACH-000280,-0.041409602974874386
