,BSPRY (54836)
ACH-000004,-0.00777729805051372
ACH-000005,0.14846120030505866
ACH-000007,0.1265415593339186
ACH-000009,-0.19822208635464852
ACH-000011,-0.09859700678084554
ACH-000012,-0.07924600621898713
ACH-000013,-0.14057196442502065
ACH-000014,0.042888757882246616
ACH-000015,-0.16742758924548182
ACH-000017,-0.026473623072852885
ACH-000018,-0.09071588858648418
ACH-000019,0.13105192873833188
ACH-000021,-0.01119270135978755
ACH-000022,-0.08884949738179343
ACH-000025,0.06446975096061441
ACH-000028,-0.0013321086291241564
ACH-000030,-0.004202021862784738
ACH-000035,-0.1526433933331344
ACH-000036,-0.006693903617390104
ACH-000037,-0.11984348693644452
ACH-000039,-0.2641130567232765
ACH-000040,-0.07971198433094959
ACH-000041,-0.1354874119832193
ACH-000042,-0.019014135915058183
ACH-000045,0.05514849075966824
ACH-000047,-0.1740565920214123
ACH-000052,0.15986370739659395
ACH-000053,-0.10742275166291647
ACH-000054,-0.026853146010548917
ACH-000055,-0.06425753500167754
ACH-000060,-0.09347422669754944
ACH-000067,-0.010264701135022284
ACH-000070,-0.07258979761042669
ACH-000075,-0.09461037842465886
ACH-000078,-0.09968305939310083
ACH-000082,-0.07710404844722568
ACH-000085,0.03863461814894
ACH-000086,-0.04910330026495621
ACH-000087,0.05427966813254455
ACH-000092,0.01830703793010179
ACH-000095,-0.14501057807350992
ACH-000097,-0.1113266035560291
ACH-000098,-0.06668396332401785
ACH-000099,-0.035490229915007714
ACH-000108,0.004237579708212192
ACH-000113,-0.04991794056704768
ACH-000116,-0.04366596660349751
ACH-000118,-0.12163211835042875
ACH-000120,-0.07977635462718312
ACH-000123,-0.03321791027126587
ACH-000127,-0.09484431187342376
ACH-000128,-0.10951576462051406
ACH-000132,-0.11966733666723615
ACH-000133,-0.07191836978166474
ACH-000137,0.01016000675612623
ACH-000138,-0.03153310347740895
ACH-000142,-0.018308534997633488
ACH-000143,0.2268350191893685
ACH-000146,-0.0232431334139976
ACH-000148,-0.07115849033631935
ACH-000150,-0.017136695514138947
ACH-000152,-0.0988784040024169
ACH-000153,0.08461413551587409
ACH-000159,-0.008159004372100945
ACH-000160,-0.11887235594235547
ACH-000163,-0.20754038668543945
ACH-000167,0.2375962103023753
ACH-000168,-0.1397824037124959
ACH-000169,-0.0015460458683999798
ACH-000178,-0.13728649924871755
ACH-000183,-0.10933419036548046
ACH-000188,-0.14762879929166922
ACH-000189,-0.12007766015844712
ACH-000190,-0.2184993564412726
ACH-000198,-0.008543691572844292
ACH-000203,0.01585316051182374
ACH-000204,-0.2926123016298528
ACH-000206,-0.071430706318006
ACH-000207,-0.03872357192670267
ACH-000208,-0.1664785342105103
ACH-000210,-0.14589071671068554
ACH-000211,-0.05065735376566809
ACH-000215,0.017701370981795892
ACH-000221,-0.020126455144409472
ACH-000222,-0.020116564761801008
ACH-000223,-0.06702733696430159
ACH-000226,0.07500590384139362
ACH-000227,-0.012573588289914195
ACH-000228,-0.07145494339995581
ACH-000231,0.032281450158151766
ACH-000232,-0.09710878171678093
ACH-000233,-0.08627865355509164
ACH-000234,-0.11262020906916427
ACH-000235,0.0014562712322520415
ACH-000237,-0.09325792904424886
ACH-000238,-0.1379898107073066
ACH-000242,0.052901343054906
ACH-000243,-0.02978827242571725
ACH-000244,-0.21745759953215205
ACH-000246,-0.07306209520177984
ACH-000248,0.14121787599114774
ACH-000250,-0.1243173273591046
ACH-000251,0.09447675009836576
ACH-000252,0.07009297578757102
ACH-000253,-0.015448121092064582
ACH-000255,-0.12159538068208997
ACH-000256,-0.060763805379762635
ACH-000257,0.015378798426774672
ACH-000258,-0.01920338705362964
ACH-000259,-0.005345762387236696
ACH-000260,-0.11984398189714753
ACH-000261,0.0064168907281239645
ACH-000262,-0.3346887644568409
ACH-000263,-0.02023289501503054
ACH-000264,-0.019683713723185902
ACH-000265,-0.1200674987361817
ACH-000266,-0.04993956085360183
ACH-000272,-0.0657695817830321
ACH-000274,-0.10458550844884447
ACH-000277,0.03303912461799224
ACH-000278,-0.14336482203822346
ACH-000279,-0.026552130695026557
ACH-000280,-0.1017892907897987
ACH-000281,-0.11399851559262993
ACH-000288,0.04568353940377305
ACH-000291,-0.14349333274798814
ACH-000293,-0.06713192150149858
ACH-000294,-0.2106126443779293
ACH-000295,-0.0069486084576577175
ACH-000296,0.2249566226104095
ACH-000302,-0.06425197633050524
ACH-000304,0.09015331779072493
ACH-000307,-0.014009381022079657
ACH-000308,0.005257642022254046
ACH-000310,-0.01957031939433456
ACH-000311,0.05616049827935992
ACH-000312,-0.05228545581569608
ACH-000315,-0.20555177204064992
