,LONRF1 (91694)
ACH-000004,0.07119010569619795
ACH-000005,-0.0002621587646657579
ACH-000007,-0.056624420377094635
ACH-000009,0.05620809854549628
ACH-000011,0.02752734333110296
ACH-000012,0.038068472828510634
ACH-000013,0.18804809472508105
ACH-000014,0.10523518078935047
ACH-000015,0.00598181840765197
ACH-000017,0.08053460534803898
ACH-000018,0.18936384138148774
ACH-000019,0.15887628286410627
ACH-000021,0.06903663735886707
ACH-000022,0.029942817183581105
ACH-000025,0.14053387462808126
ACH-000028,0.13625057771647225
ACH-000030,0.06480398432459733
ACH-000035,0.04779738977882359
ACH-000036,-0.014449521493359013
ACH-000037,0.056232444165408714
ACH-000039,-0.06508324555967468
ACH-000040,0.031993014800894816
ACH-000041,0.0889829266816996
ACH-000042,-0.06343070071568357
ACH-000045,0.028620338925163726
ACH-000047,-0.020710752364193216
ACH-000052,0.19660703325514864
ACH-000053,0.003515492013443302
ACH-000054,0.036956734109693565
ACH-000055,0.262378108773773
ACH-000060,-0.05304979476600037
ACH-000067,-0.04663136581974877
ACH-000070,0.06706297442822733
ACH-000075,0.07249912682525228
ACH-000078,0.07937336322295381
ACH-000082,0.01962105069798812
ACH-000085,0.07759276988440399
ACH-000086,0.15465339342508438
ACH-000087,0.12860326713806158
ACH-000092,0.035162798945734944
ACH-000095,0.08511410640246661
ACH-000097,0.15026540650090248
ACH-000098,-0.009366936175269937
ACH-000099,-0.02405986961101595
ACH-000108,0.1584987558588557
ACH-000113,0.21600532468770486
ACH-000116,0.045129623451720995
ACH-000118,0.038171574397833634
ACH-000120,0.08034918125752595
ACH-000123,0.02498469947489334
ACH-000127,0.06660002815926552
ACH-000128,0.06826641131465554
ACH-000132,0.03297705370616043
ACH-000133,-0.044604234036317685
ACH-000137,-0.06601210902256027
ACH-000138,0.05759513566896149
ACH-000142,0.17360647526702433
ACH-000143,0.035918450000218705
ACH-000146,0.14211132075826205
ACH-000148,0.12130416951304746
ACH-000150,0.10911484143762484
ACH-000152,0.002952991410459319
ACH-000153,0.09964540067120801
ACH-000159,0.13974141066463344
ACH-000160,0.06661758931960728
ACH-000163,0.12716410601599462
ACH-000167,-0.27249578222525345
ACH-000168,0.06673199372463692
ACH-000169,0.0001984317111952634
ACH-000178,-0.0358008803274957
ACH-000183,0.032477051569749296
ACH-000188,0.09451983910349633
ACH-000189,0.013916740302118005
ACH-000190,0.1280780845481338
ACH-000198,0.18026420207889732
ACH-000203,-0.10952457868023263
ACH-000204,0.1966029615971087
ACH-000206,0.1979990721065044
ACH-000207,0.3275626268092404
ACH-000208,0.08412063598359393
ACH-000210,0.14381157587887222
ACH-000211,0.0058538435646001965
ACH-000215,0.06365561401876793
ACH-000221,0.01704555412674553
ACH-000222,0.1605810318018412
ACH-000223,0.07344199237547269
ACH-000226,0.13687820440739615
ACH-000227,-0.009802514538073324
ACH-000228,-0.050002647774353065
ACH-000231,0.07874110759650785
ACH-000232,0.02383539539041336
ACH-000233,0.06933398863372177
ACH-000234,-0.014304786990944538
ACH-000235,0.0850732057665259
ACH-000237,0.030992502590615482
ACH-000238,0.15035034159436406
ACH-000242,0.2496449412830911
ACH-000243,0.11743058102939448
ACH-000244,0.1158859789858567
ACH-000246,0.06145029704745796
ACH-000248,0.1434500679893059
ACH-000250,0.14553702156155096
ACH-000251,-0.09398715308843236
ACH-000252,0.098740240943551
ACH-000253,0.09523251326813413
ACH-000255,0.16545705340583006
ACH-000256,0.07102922554682292
ACH-000257,0.08514691129477264
ACH-000258,0.0208756965829606
ACH-000259,0.10560395680111714
ACH-000260,0.08995467042607573
ACH-000261,0.05245552240106865
ACH-000262,0.14194306101967372
ACH-000263,0.3062794540407868
ACH-000264,0.08125655564253521
ACH-000265,0.02623393595152301
ACH-000266,0.09233943754196154
ACH-000272,0.06938483339102408
ACH-000274,-0.01038725662675241
ACH-000277,0.004954659302299143
ACH-000278,0.11595419103328368
ACH-000279,-0.00037709578131407424
ACH-000280,0.18289489961502425
ACH-000281,0.17550838993908496
ACH-000288,0.10349847268047614
ACH-000291,0.09284755298793336
ACH-000293,0.03419316122953033
ACH-000294,-0.10918016972622356
ACH-000295,0.13061662016731834
ACH-000296,-0.0013580650419397731
