,OR10W1 (81341)
ACH-000004,0.1178500360178162
ACH-000005,0.1215369927650329
ACH-000007,-0.0366768532815631
ACH-000009,0.1984313000189029
ACH-000011,0.04093211139158783
ACH-000012,0.1722306709320669
ACH-000013,0.20996499318962697
ACH-000014,0.16975803492156954
ACH-000015,0.1415225419967225
ACH-000017,0.02891232004317595
ACH-000018,0.04602252659774255
ACH-000019,0.07186790033609716
ACH-000021,0.0945925270993043
ACH-000022,0.07838358648163235
ACH-000025,0.15006375434531394
ACH-000028,0.022291729243918174
ACH-000030,0.07277719665030842
ACH-000035,0.1228962237894536
ACH-000036,0.09448002558586924
ACH-000037,0.07462661947094458
ACH-000039,0.22625516198442175
ACH-000040,-0.004961893887695275
ACH-000041,0.15911585071991036
ACH-000042,0.010186643465784722
ACH-000045,0.07282289290134822
ACH-000047,0.11171716469990914
ACH-000052,0.1569130457008679
ACH-000053,0.08725581386857635
ACH-000054,0.0998139280127482
ACH-000055,0.3360156105767602
ACH-000060,0.126728714913068
ACH-000067,0.18025200630555388
ACH-000070,0.050108732295250265
ACH-000075,0.02999766290387432
ACH-000078,0.14603098101966955
ACH-000082,0.05634173690996268
ACH-000085,0.009662575894824664
ACH-000086,0.12950298522438305
ACH-000087,0.2775918969449666
ACH-000092,0.05525456267579914
ACH-000095,0.13684984386055515
ACH-000097,0.08097920106783893
ACH-000098,0.14989018265422022
ACH-000099,0.1352470704153518
ACH-000108,0.05389734007442036
ACH-000113,0.06866914246281255
ACH-000116,0.10769341260762864
ACH-000118,0.010568482269126612
ACH-000120,0.03569710064257752
ACH-000123,0.08335445891842429
ACH-000127,0.11091184158581316
ACH-000128,0.14268420996485626
ACH-000132,0.06337236134813462
ACH-000133,0.07775448388282981
ACH-000137,0.07029388419853434
ACH-000138,-0.023392217870130082
ACH-000142,0.03171667956737015
ACH-000143,-0.0368072870651733
ACH-000146,0.050666550537631534
ACH-000148,0.09966643695257173
ACH-000150,0.015006683990500466
ACH-000152,0.15057201110357635
ACH-000153,0.024653120859351577
ACH-000159,0.13902260297748395
ACH-000160,0.1094354995667089
ACH-000163,0.11527880661610596
ACH-000167,0.09313430816528613
ACH-000168,0.2674783783703136
ACH-000169,0.1464412731210677
ACH-000178,0.08307567662571619
ACH-000183,0.011260106581601427
ACH-000188,-0.11104226879820406
ACH-000189,-0.11116793786616762
ACH-000190,0.04077021909865644
ACH-000198,0.04338381299245868
ACH-000203,-0.3582265245230015
ACH-000204,0.002040766798856661
ACH-000206,0.12872984992986528
ACH-000207,0.057016287593546426
ACH-000208,0.1809910159459636
