,VTN (7448)
ACH-000637,-0.04084309348464621
ACH-000638,-0.09395099158679568
ACH-000646,-0.15539720151233385
ACH-000647,-0.19735498181272515
ACH-000648,-0.15355142258352147
ACH-000649,-0.09687513518062213
ACH-000651,-0.08158905843331933
ACH-000652,-0.3183206447232101
ACH-000653,-0.16900509375415113
ACH-000657,-0.15016412447793945
ACH-000658,-0.19785205868150224
ACH-000661,-0.00014136524435620396
ACH-000662,-0.3169704047552168
ACH-000663,-0.30781752476802715
ACH-000665,-0.012248295389470391
ACH-000671,-0.0954766483222659
ACH-000672,0.1775267695901813
ACH-000673,-0.11466586442753067
ACH-000676,-0.020848183710907457
ACH-000677,-0.10221138064611188
ACH-000681,-0.10503419670942614
ACH-000683,-0.06534659000424273
ACH-000684,0.013926572681639823
ACH-000688,-0.08539341066099584
ACH-000693,-0.1461110487540482
ACH-000694,-0.10849572814474297
ACH-000695,-0.2666453327816039
ACH-000696,-0.053144255298135434
ACH-000697,-0.20947151867647884
ACH-000699,-0.024281138305054708
ACH-000701,-0.0534217723202923
ACH-000706,-0.2530907793397967
ACH-000711,-0.11818832176216948
ACH-000713,-0.13791522856070015
ACH-000714,-0.19447256654571385
ACH-000718,-0.007978734831094118
ACH-000720,-0.19413906095164746
ACH-000721,-0.19509066243134165
ACH-000724,-0.315429935160356
ACH-000725,-0.2344158195165311
ACH-000732,-0.36082114430891854
ACH-000734,0.01159191941480734
ACH-000735,-0.06427145168103984
ACH-000736,-0.2735180134547741
ACH-000738,-0.01959070785929873
ACH-000746,-0.16737471597613438
ACH-000747,-0.23263552409822805
ACH-000748,-0.08127475542361583
ACH-000753,-0.12387052495079692
ACH-000756,-0.09462785179803418
ACH-000757,-0.08715138821012948
ACH-000758,-0.1993601563862628
ACH-000760,-0.05329077546661416
ACH-000762,-0.19806767448807786
ACH-000763,-0.035028199278477334
ACH-000764,-0.006838722597730843
ACH-000765,-0.027845575463022867
ACH-000766,-0.12515369219868194
ACH-000767,-0.08782763288213745
ACH-000768,-0.06188501909399927
ACH-000769,-0.2962563326273979
ACH-000770,-0.16199056456428196
ACH-000771,-0.07692929209785486
ACH-000773,-0.2463687978367969
ACH-000776,-0.26190370028499976
ACH-000777,-0.12752360963374965
ACH-000778,-0.27987246632266205
ACH-000781,0.029239948837071227
ACH-000782,-0.10935324271652272
ACH-000783,-0.05879378720840185
ACH-000784,-0.10535446234932083
ACH-000785,-0.0731682684185739
ACH-000787,-0.1282187090743497
ACH-000788,-0.12387365079973907
ACH-000791,-0.26734857988443106
ACH-000792,-0.19241382464963927
ACH-000794,-0.19898559158559204
ACH-000796,-0.059142782833689775
ACH-000798,-0.0670870798672557
ACH-000799,-0.18429377093819266
ACH-000800,-0.07859408933808297
ACH-000802,-0.24096336708332775
ACH-000804,-0.0707994072249071
ACH-000805,-0.04338506072981945
ACH-000809,-0.2530663566587001
ACH-000810,-0.2759734462619612
ACH-000811,-0.2294241731353001
ACH-000817,-0.1701764501246764
ACH-000819,0.017481244571126164
ACH-000820,0.03492059658156079
ACH-000821,-0.13319168036818602
ACH-000822,-0.2573429850507365
ACH-000823,-0.1033080014053196
ACH-000824,-0.05277222819997515
ACH-000827,-0.06598788252206693
ACH-000829,-0.2186208086057018
ACH-000831,-0.17618621061935408
ACH-000832,-0.26772792960743463
ACH-000833,-0.0249754761697296
ACH-000834,-0.14104437305514236
ACH-000835,-0.10529494913784523
ACH-000836,0.05124579010690899
ACH-000837,-0.2270577992965694
ACH-000838,-0.23287502326202425
ACH-000839,-0.1220061079821336
ACH-000840,-0.09449034924104664
ACH-000841,-0.2568653837714065
ACH-000843,-0.12258029404717613
ACH-000846,-0.07428726841396248
ACH-000847,-0.3999858364246799
ACH-000848,-0.07487143292612634
ACH-000849,-0.11778910767920207
ACH-000851,-0.004737219839478853
ACH-000855,-0.1475011127247451
ACH-000856,-0.10818695829770926
ACH-000858,-0.14768850811678938
ACH-000859,-0.12459385576994217
ACH-000861,0.009328353172859705
ACH-000862,-0.182776033175074
ACH-000865,-0.11222980283757328
ACH-000866,-0.11248851708815713
ACH-000867,-0.08878231460564848
ACH-000869,-0.16370349257200778
ACH-000872,-0.34265159450606303
ACH-000873,0.03433184790158117
ACH-000876,-0.05249450363775835
ACH-000878,0.02575146262637949
ACH-000880,-0.011581081010626862
ACH-000881,-0.0942903096056868
ACH-000882,-0.051935973095296316
ACH-000884,-0.18157397078162887
ACH-000885,-0.2719867079722328
ACH-000887,-0.1552071969317575
ACH-000889,-0.1365546461105157
ACH-000896,-0.16295978523832758
ACH-000898,-0.18053477067221785
ACH-000900,-0.19783437300445028
ACH-000901,-0.0942248300288866
ACH-000905,-0.010616428423498058
ACH-000906,-0.12464688341515286
ACH-000907,-0.13722148332210402
ACH-000910,-0.09940523430706086
ACH-000911,-0.08385288495584248
ACH-000912,-0.15746573509516645
ACH-000913,-0.06518197711403023
ACH-000915,-0.13565712334541372
ACH-000916,0.043554145073355234
ACH-000917,-0.22801957788260185
ACH-000920,-0.2513596032513967
ACH-000921,-0.013943083451839894
ACH-000924,-0.1542694192580222
ACH-000926,-0.1986594087683429
ACH-000928,-0.2053071241076448
ACH-000929,-0.21688203869999134
ACH-000932,-0.17356003278715965
ACH-000935,-0.1511001513224727
ACH-000936,-0.24550665974702476
ACH-000937,-0.11163706917615336
ACH-000938,-0.1354621286151337
ACH-000939,-0.4174995838031713
ACH-000941,-0.10848981075301896
ACH-000943,-0.13189349521095814
ACH-000946,-0.15479920799997454
ACH-000947,-0.06758995493684512
ACH-000948,-0.21976959936676996
ACH-000950,-0.14330779486693712
ACH-000953,-0.21083106542113253
ACH-000954,-0.3559920000753091
ACH-000957,-0.10657477286123908
ACH-000958,-0.15890309951789866
ACH-000960,-0.1919943038812275
ACH-000963,-0.2253454733908818
ACH-000968,0.015104545111224237
ACH-000969,-0.19000778746930352
ACH-000972,-0.09171704479732652
ACH-000973,-0.22267660221367966
ACH-000974,-0.06509775490720256
ACH-000978,0.12144975198271793
ACH-000984,-0.14603328220418058
ACH-000986,-0.282949074119116
ACH-000988,-0.013988307686008231
ACH-000993,-0.3245709699168793
ACH-000994,0.08805830622288317
ACH-000996,-0.1774094341616624
ACH-001001,-0.15319238260323526
ACH-001020,-0.16627582732915233
ACH-001028,-0.15024557294762314
ACH-001031,-0.2138241312412736
ACH-001038,-0.20126382472783874
ACH-001048,-0.024433995593010138
ACH-001050,-0.14814595129789815
ACH-001053,-0.25933509297405544
ACH-001054,-0.30125229455999386
ACH-001061,-0.20600504901750027
ACH-001067,-0.13950252789481007
ACH-001075,-0.13262456770855713
ACH-001096,-0.07922660745418829
ACH-001111,-0.3028120830573263
ACH-001119,0.1052073928767467
ACH-001128,-0.2500557600578734
ACH-001134,-0.11170741548196596
ACH-001151,-0.15505978186192265
ACH-001163,-0.3182339630074719
ACH-001164,0.1057859418542416
ACH-001183,-0.2060271318174512
ACH-001192,-0.17767857630221032
ACH-001193,-0.2459081303354796
ACH-001196,-0.1430960810017557
ACH-001197,-0.056055626154920726
ACH-001205,-0.08897379748021021
ACH-001211,0.020358053722356738
ACH-001212,-0.008691173558217462
ACH-001228,-0.2419836209288645
ACH-001232,-0.3150669211380851
ACH-001239,-0.1988834530423696
ACH-001270,-0.1750889563558322
ACH-001274,-0.051601019813826296
ACH-001275,-0.20695524748703512
ACH-001277,-0.18257202171209094
ACH-001278,-0.21869896739246053
ACH-001280,-0.3013374331109429
ACH-001283,-0.14292857139116638
ACH-001289,-0.07995902731450126
ACH-001300,-0.22314926116202655
ACH-001301,-0.12868548056319368
ACH-001302,-0.3610827811364144
ACH-001306,-0.023313557751135992
ACH-001318,-0.013158627674829384
ACH-001322,-0.12420386451011554
ACH-001328,-0.2348722149743004
ACH-001332,-0.1863174016699819
ACH-001336,-0.09190495001808144
ACH-001346,-0.12520722551954214
ACH-001353,-0.18321172601692126
ACH-001354,-0.13794571839168807
ACH-001367,-0.0741676921392765
ACH-001368,-0.3486197469207005
ACH-001374,0.1638158096300464
ACH-001377,0.02023528235597327
ACH-001380,-0.08132093670357858
ACH-001391,-0.2661878161575931
ACH-001408,-0.2246418934749191
ACH-001430,0.01847176120591196
ACH-001431,-0.1327183261955339
ACH-001450,-0.16839610939631658
ACH-001496,0.006096407198478441
ACH-001500,-0.3546693390961044
ACH-001523,-0.09276711213899548
ACH-001532,-0.1580378734614394
ACH-001550,-0.09597179552200742
ACH-001552,0.009605263385302557
ACH-001554,-0.0873319737472228
ACH-001654,-0.09873867610375348
ACH-001735,-0.10649684737005004
ACH-001736,-0.22047474275700188
ACH-001737,-0.12388096194609845
ACH-001740,-0.1714094040660131
ACH-001745,2.4012733860723393e-05
ACH-001765,-0.12531434241184455
