,SYT4 (6860)
ACH-000004,0.2726278005332069
ACH-000005,0.17751061949796762
ACH-000007,0.011023115153059012
ACH-000009,0.10912774755771412
ACH-000011,0.2043569297880962
ACH-000012,0.1263394436084035
ACH-000013,0.098446232762239
ACH-000014,0.026220468140807217
ACH-000015,0.08442150688294564
ACH-000017,0.27332038586777313
ACH-000018,0.0601111756171808
ACH-000019,0.18731909662694407
ACH-000021,0.22338713122612755
ACH-000022,0.1159952684126692
ACH-000025,0.03716962378190823
ACH-000028,0.0211993828378161
ACH-000030,0.08281122515400875
ACH-000035,0.2706971128913098
ACH-000036,0.18743202190633895
ACH-000037,0.19185220004070785
ACH-000039,0.2897381987809946
ACH-000040,0.160611433644336
ACH-000041,0.20127264614135215
ACH-000042,0.10299918429732556
ACH-000045,0.192103410393448
ACH-000047,0.1181863671682387
ACH-000052,0.01494302299161966
ACH-000053,0.21099036661630674
ACH-000054,0.1828730697942282
ACH-000055,0.2246513869870036
ACH-000060,0.1651487868537703
ACH-000067,0.21061421977766695
ACH-000070,0.2312773193173147
ACH-000075,0.28861652838757657
ACH-000078,0.18523436167586768
ACH-000082,0.1659284652010745
ACH-000085,0.18785798173954527
ACH-000086,0.14781486252695342
ACH-000087,0.08572653545861729
ACH-000092,0.20694838144726968
ACH-000095,0.09355054505730886
ACH-000097,0.1966307286472384
ACH-000098,0.1091048736565202
ACH-000099,0.043590862954582615
ACH-000108,0.20562624830865026
ACH-000113,0.11084678933075448
ACH-000116,0.1972348852414863
ACH-000118,0.19349969195846914
ACH-000120,0.027373436041551097
ACH-000123,0.013394338267278738
ACH-000127,0.14605715979773978
ACH-000128,0.2612424003886481
ACH-000132,-0.06793401546986202
ACH-000133,0.2504700499971555
ACH-000137,0.04301195101181505
ACH-000138,0.16277764135486514
ACH-000142,0.119254006501454
ACH-000143,0.07067725602749635
ACH-000146,0.06127082904270392
ACH-000148,0.1736685036285416
ACH-000150,0.2291383264219014
ACH-000152,0.14200619870957898
ACH-000153,0.0394671998890348
ACH-000159,0.2291288490413237
ACH-000160,0.05632012213619369
ACH-000163,0.16166594992653513
ACH-000167,0.1661937640446242
ACH-000168,0.003680230945020213
ACH-000169,0.2304018629658368
ACH-000178,0.16302644809548164
ACH-000183,0.037543154423292285
ACH-000188,0.19301527534112656
ACH-000189,-0.043563796732589935
ACH-000190,0.04724980153290867
ACH-000198,0.09142479520409064
ACH-000203,0.43215041948369465
ACH-000204,0.15199891797931636
ACH-000206,0.1283002125221108
ACH-000207,0.06724831023890172
ACH-000208,-0.0871175416276835
ACH-000210,0.1753377381997694
ACH-000211,0.07053423708061878
ACH-000215,0.13840496119271106
ACH-000221,0.09258380899484783
ACH-000222,0.10083398424601993
ACH-000223,0.04193827818949165
ACH-000226,0.2747545046539729
ACH-000227,0.0968943649353932
ACH-000228,0.1034383194947717
ACH-000231,0.2334341015491409
ACH-000232,0.13142331105837546
ACH-000233,0.11073251180706263
ACH-000234,0.1506185260585845
ACH-000235,0.15056044203140542
ACH-000237,0.14163869366398407
ACH-000238,0.058105248196436775
ACH-000242,-0.1185719179376318
ACH-000243,0.2279592887674472
ACH-000244,0.06317107113437227
ACH-000246,0.07174109869815183
ACH-000248,0.13627124706998012
ACH-000250,0.14186769452049802
ACH-000251,0.12727666652095318
ACH-000252,0.15533390736296696
ACH-000253,0.18496320356803644
ACH-000255,0.18483302960722384
ACH-000256,0.16659147574632902
ACH-000257,0.1191542307541726
ACH-000258,0.1547286462034176
ACH-000259,0.21060784659684995
ACH-000260,0.15919788665738074
ACH-000261,0.06526608361266475
ACH-000262,0.1025223933498194
ACH-000263,0.13020627741932847
ACH-000264,0.054023925921392116
ACH-000265,0.09283703269560116
ACH-000266,0.19098980093286852
ACH-000272,0.15995857339136568
ACH-000274,0.15847098089522915
ACH-000277,0.20535901851840904
ACH-000278,0.0810129896828811
ACH-000279,0.2364795763875413
ACH-000280,0.14643796809871013
ACH-000281,0.1773989570951987
ACH-000288,0.17841366117417246
ACH-000291,0.1988643909188599
ACH-000293,0.2335935117834133
ACH-000294,0.21084309241847204
ACH-000295,0.1573885945405524
ACH-000296,0.09411400625409354
ACH-000302,0.09025184132369804
ACH-000304,0.10725880529651616
ACH-000307,0.022617255003723045
ACH-000308,0.14696361006726236
ACH-000310,0.03898182980047472
ACH-000311,0.011955452685958736
ACH-000312,0.3404834562452515
ACH-000315,0.16016517426268473
ACH-000316,0.11482498342758385
ACH-000317,0.1951122266177708
ACH-000318,0.1865935952143271
ACH-000319,0.27793341492957563
