,MAML1 (9794)
ACH-000471,-0.03408225439824246
ACH-000472,-0.17337873986082936
ACH-000473,-0.23554852001486465
ACH-000475,-0.16382015086819535
ACH-000476,-0.04885826489203415
ACH-000477,-0.0156595507867814
ACH-000479,-0.3192961886574854
ACH-000480,0.010516337262233376
ACH-000481,-0.061154673427869524
ACH-000483,-0.09703763183711854
ACH-000484,-0.08072409623172201
ACH-000485,-0.07363308589665865
ACH-000486,-0.12799813970482976
ACH-000487,-0.1503374310471669
ACH-000488,-0.03305535739136837
ACH-000490,-0.06384540013961099
ACH-000491,-0.08568436527038385
ACH-000495,-0.3010414371974257
ACH-000496,0.024214020044435503
ACH-000499,0.0905376622221776
ACH-000500,-0.08440203674587614
ACH-000502,-0.04940926861116774
ACH-000503,-0.09282141305403104
ACH-000505,-0.06547854924908912
ACH-000507,0.031118805259748937
ACH-000510,-0.08514985971203666
ACH-000511,-0.014828490076613528
ACH-000512,0.05751071528416728
ACH-000516,-0.004616880163659699
ACH-000517,-0.0955868539760498
ACH-000518,-0.28633404801100804
ACH-000520,-0.037717793982811984
ACH-000521,-0.051952095053206894
ACH-000522,0.0013866236427942814
ACH-000524,-0.09595277620446006
ACH-000527,-0.07485757066950195
ACH-000528,-0.011861186394020071
ACH-000537,0.02225636786465104
ACH-000541,-0.0813710358788505
ACH-000542,-0.15367941402599802
ACH-000544,-0.12236192581357355
ACH-000545,-0.2059770631356944
ACH-000547,-0.2057624747710379
ACH-000548,0.033432823619591774
ACH-000549,-0.05692509816004554
ACH-000550,-0.2270264927224615
ACH-000552,-0.09169139666836333
ACH-000556,-0.17007882449210746
ACH-000557,-0.16114891661303327
ACH-000569,-0.24501040207184746
ACH-000570,-0.10070131207455213
ACH-000571,-0.0223514315345644
ACH-000573,-0.07657409123011742
ACH-000576,-0.3918824640680645
ACH-000579,-0.3928070782812078
ACH-000580,-0.08812448514565836
ACH-000584,-0.14717090122758827
ACH-000585,0.10191828795525418
ACH-000588,-0.06277171202188264
ACH-000589,0.0010122915461972964
ACH-000591,0.1912581472243309
ACH-000593,-0.1464385668754012
ACH-000600,-0.1410234435281678
ACH-000601,-0.13612261014772858
ACH-000605,-0.20140993684695987
ACH-000606,-0.28682910400215844
ACH-000608,-0.09352979847902043
ACH-000614,-0.14566549481683036
ACH-000616,-0.07240127797519587
ACH-000618,-0.002630359621902925
ACH-000619,-0.1945349403490016
ACH-000620,-0.08357129186909869
ACH-000621,-0.2518730991026006
ACH-000622,-0.07670425282196278
ACH-000623,-0.10124040151829222
ACH-000624,-0.04040261718468445
ACH-000627,-0.1781356406234483
ACH-000630,0.0614244637193386
ACH-000631,-0.18159265764687774
ACH-000632,-0.19353908382669466
ACH-000633,-0.060329389081631574
ACH-000637,0.09149759585825487
ACH-000638,0.05645938809245021
ACH-000646,-0.3174218144171101
ACH-000647,-0.05309892610748634
ACH-000648,-0.3214580671182668
ACH-000649,-0.2098172530867385
ACH-000651,-0.12162656709151955
ACH-000652,-0.2892823855989206
ACH-000653,-0.12838403189627015
ACH-000657,-0.0789798061781979
ACH-000658,-0.12948508586052004
ACH-000661,-0.1661559656630239
ACH-000662,0.13840316271073325
ACH-000663,-0.2579239867151068
ACH-000665,-0.0553827750203285
ACH-000671,-0.0896250237417776
ACH-000672,-0.22125387292435414
ACH-000673,0.004746189114575507
ACH-000676,-0.1580854974053553
ACH-000677,-0.19263797607248664
ACH-000681,-0.16734245864948316
ACH-000683,-0.0786853038031985
ACH-000684,-0.2031690820300292
ACH-000688,-0.09676216736167907
ACH-000693,-0.01618954773733229
ACH-000694,-0.3069603100353068
ACH-000695,-0.09020184161599024
ACH-000696,-0.13088536756524852
ACH-000697,0.056569616012935926
ACH-000699,-0.12218489177187444
ACH-000701,-0.15156172045309935
ACH-000706,-0.1149949019730082
ACH-000711,-0.12719693010115316
ACH-000713,-0.2219845896227328
ACH-000714,-0.15481440405399755
ACH-000718,-0.14701835873511224
ACH-000720,-0.10090555040735497
ACH-000721,-0.2094514728695189
ACH-000724,-0.04376809552952439
ACH-000725,-0.15333603255737166
ACH-000732,-0.08139269512851853
ACH-000734,-0.12599059811124624
ACH-000735,-0.13991106525235836
ACH-000736,-0.12869608521074896
ACH-000738,0.010765857764084764
ACH-000746,-0.16426211526841414
ACH-000747,-0.10234884423848374
ACH-000748,-0.27653619736039664
ACH-000753,-0.07220673689058853
ACH-000756,-0.011344489108525192
ACH-000757,-0.04142333209927455
ACH-000758,-0.10292142469498787
ACH-000760,-0.08282919403681502
ACH-000762,-0.22317999396551624
ACH-000763,0.051330801011607786
ACH-000764,-0.018867408657020968
ACH-000765,-0.26424090562659325
ACH-000766,-0.06050103783015775
ACH-000767,-0.21778973657506245
ACH-000768,-0.024833436348242102
ACH-000769,0.09624927570869136
ACH-000770,-0.009435715451574187
ACH-000771,-0.37840182237942704
ACH-000773,-0.3140191874795967
ACH-000776,-0.009537418177607995
ACH-000777,-0.023253838962076057
ACH-000778,-0.24931445356724025
ACH-000781,-0.06715820599709442
ACH-000782,-0.2236932898277796
ACH-000783,-0.3386590518807677
ACH-000784,-0.15689470645493087
ACH-000785,-0.043422689659524026
ACH-000787,0.004049600615807553
ACH-000788,-0.01785137138641077
ACH-000791,-0.06451553859279625
ACH-000792,0.04816537621717975
ACH-000794,-0.07967699413257909
ACH-000796,-0.11229711303473637
ACH-000798,-0.07217279411407332
ACH-000799,-0.1307386095280368
ACH-000800,-0.07967946095937414
ACH-000802,-0.1812709896288963
ACH-000804,-0.08597974244620285
ACH-000805,-0.39062602540865005
ACH-000809,-0.06893062516817212
ACH-000810,-0.5264746092283861
ACH-000811,-0.07952368239342772
ACH-000817,0.09180594020047224
ACH-000819,-0.2298883806840985
ACH-000820,0.432312235448073
ACH-000821,0.014021272950664524
ACH-000822,-0.12661105643161852
ACH-000823,-0.09997341841513514
ACH-000824,-0.10136287871967607
ACH-000827,-0.10673165957011256
ACH-000829,0.11432216709691008
ACH-000831,0.07722300785567891
ACH-000832,-0.15385652506467914
ACH-000833,-0.0103302395612034
ACH-000834,0.0062259005521994315
ACH-000835,-0.0943022153210866
ACH-000836,0.13747683508272454
ACH-000837,-0.1691758457627634
ACH-000838,0.03231578534990435
ACH-000839,-0.03396049491079089
ACH-000840,-0.1346410911220547
ACH-000841,-0.1359816339184708
ACH-000843,-0.024198244180153414
ACH-000846,-0.0336152158619492
ACH-000847,-0.19233863256439865
ACH-000848,-0.035800461010471865
ACH-000849,-0.4927265500552067
ACH-000851,-0.08864717754109278
ACH-000855,-0.1546477307539413
ACH-000856,-0.1360759647544191
ACH-000858,0.010196989595687465
ACH-000859,0.07732030707161486
ACH-000861,-0.16594378377003827
ACH-000862,-0.030774568418837387
ACH-000865,-0.32931165016892544
ACH-000866,-0.00953954756712341
ACH-000867,-0.10197708121644708
ACH-000869,0.2042372179058199
ACH-000872,-0.13513854898313554
ACH-000873,-0.19606107681629112
ACH-000876,-0.1188195374497062
ACH-000878,-0.16753236186280154
ACH-000880,0.023760788201493452
ACH-000881,-0.20027778652735126
ACH-000882,-0.038963584991783734
ACH-000884,-0.08125698537888551
ACH-000885,-0.1031396753731529
ACH-000887,-0.06292527673177821
ACH-000889,-0.15595624460613747
ACH-000896,0.0226176410972084
ACH-000898,-0.04034905232394958
ACH-000900,0.01875730021910729
ACH-000901,-0.13298703607796766
ACH-000905,-0.13809303872535209
ACH-000906,-0.035663824741227715
ACH-000907,0.033483952297060984
ACH-000910,-0.1048929656633568
ACH-000911,-0.12269257451964158
ACH-000912,0.020479650065038532
ACH-000913,-0.2269274028630249
ACH-000915,-0.22380778664532688
ACH-000916,-0.4129807568466546
ACH-000917,0.07840303019188317
ACH-000920,0.09943556093249108
ACH-000921,-0.023052129131454643
ACH-000924,0.015426493178436331
ACH-000926,-0.030932565747790856
ACH-000928,-0.2723854821429921
ACH-000929,-0.28342407811161136
ACH-000932,-0.09465143239130593
ACH-000935,-0.14914850686742598
ACH-000936,-0.11304598356245975
ACH-000937,-0.4663119107326407
ACH-000938,-0.21086206588000572
ACH-000939,0.1838884773870776
ACH-000941,0.00021204280911036442
ACH-000943,-0.01894686392570744
ACH-000946,-0.0016089899131133932
ACH-000947,-0.05590265355285124
ACH-000948,0.2641241138235905
ACH-000950,0.09257064374648097
ACH-000953,-0.8007820270624303
ACH-000954,-0.09426010764137527
ACH-000957,-0.02191179289239701
ACH-000958,-0.02934312882317708
ACH-000960,-0.2290952035678275
ACH-000963,0.13024009160182012
ACH-000968,-0.0006978918703969978
ACH-000969,0.04794517923731841
ACH-000972,-0.13499695479007584
ACH-000973,-0.09466462998351406
ACH-000974,-0.13805155931006344
ACH-000978,-0.0225650799697439
ACH-000984,-0.23188634032235464
ACH-000986,0.0461446040664246
ACH-000988,-0.25392793557506194
ACH-000993,-0.2708123969735484
ACH-000994,0.14694355830314887
ACH-000996,-0.008965369873534365
ACH-001001,-0.043203957273296636
ACH-001020,0.024152745458198004
ACH-001028,-0.1982811835709932
ACH-001031,-0.10236200588674826
ACH-001038,-0.10862457700703676
ACH-001048,0.08557586732955637
ACH-001050,-0.2633101837170255
ACH-001053,-0.08876388517249208
ACH-001054,-0.17965861203741149
ACH-001061,-0.07375246624256875
ACH-001067,-0.04530315006657069
ACH-001075,-0.2912974140596347
ACH-001096,0.1852008618049411
ACH-001111,-0.12278528787252968
ACH-001119,-0.16694933609368767
ACH-001128,0.6021069496383101
ACH-001134,-0.030151593352624833
ACH-001151,-0.058615580029506176
ACH-001163,-0.2625271744517552
ACH-001164,0.062056483248925876
ACH-001183,-0.16461291042305332
ACH-001192,-0.060528986199507785
ACH-001193,-0.10461514623365002
ACH-001196,-0.0015731349304286073
ACH-001197,-0.17078526085993048
ACH-001205,-0.07676512164640227
ACH-001211,-0.08224960766896099
ACH-001212,-0.1309642595505801
ACH-001228,-0.12930930720066025
ACH-001232,-0.10936361214986713
ACH-001239,-0.1622021646082063
ACH-001270,-0.15761268026693726
ACH-001274,-0.28051799424769297
ACH-001275,-0.07387516345072558
ACH-001277,-0.12288911880895392
ACH-001278,-0.42730148736348855
ACH-001280,0.0013220597134844382
ACH-001283,-0.1055119702643614
ACH-001289,-0.15569641770920933
ACH-001300,0.03506358200502078
ACH-001301,-0.24975234883912
ACH-001302,-0.00014796574361968965
ACH-001306,-0.03773956377442788
ACH-001318,0.0873906687514707
ACH-001322,0.01475363716602669
ACH-001328,-0.09853484763723208
ACH-001332,-0.06615155550445262
ACH-001336,-0.031092827973197436
ACH-001346,-0.18954049521323435
ACH-001353,0.14510002719055146
ACH-001354,-0.04734387699815322
ACH-001367,0.02495304510191167
ACH-001368,-0.05655688446028775
ACH-001374,-0.2560866837989252
ACH-001377,-0.3924282970949298
ACH-001380,-0.2303973767524847
ACH-001391,-0.038338462232102334
ACH-001408,0.05829254197694216
ACH-001430,-0.2577514089067178
ACH-001431,-0.056461968048053764
ACH-001450,-0.5032109578310371
ACH-001496,0.06592560648979742
ACH-001500,0.02736415594054506
ACH-001523,0.02138447984874424
ACH-001532,-0.13829139441956456
ACH-001550,-0.02115063539177333
ACH-001552,-0.1680271967714057
ACH-001554,-0.0737652483720446
ACH-001654,-0.07527585526061678
ACH-001735,-0.4642131140066688
ACH-001736,-0.44830739969986655
ACH-001737,-0.2122236915306845
ACH-001740,0.2237264775164405
ACH-001745,-0.10854260464554742
ACH-001765,0.010620944846758443
