,THEM5 (284486)
ACH-000004,-0.1482305242971883
ACH-000005,0.11742169945295125
ACH-000007,-0.4886598001627456
ACH-000009,-0.3367448286469397
ACH-000011,-0.06131005501583457
ACH-000012,-0.2178260756692392
ACH-000013,-0.291545210770735
ACH-000014,-0.08970539800198213
ACH-000015,-0.13034620949923575
ACH-000017,-0.1240505626354912
ACH-000018,-0.21282335169468533
ACH-000019,-0.5466089766086039
ACH-000021,-0.19624230767104306
ACH-000022,-0.22437080783647448
ACH-000025,-0.12721286366114554
ACH-000028,-0.17312354505872646
ACH-000030,-0.18859129622399776
ACH-000035,-0.13170967776178355
ACH-000036,-0.18839106966274133
ACH-000037,-0.18199191891502453
ACH-000039,-0.3692419669965579
ACH-000040,-0.18138641250321305
ACH-000041,-0.1469748634325537
ACH-000042,-0.09406069540535808
ACH-000045,-0.29547654567410114
ACH-000047,-0.16787670051545028
ACH-000052,-0.0677609829197635
ACH-000053,-0.2682866414430446
ACH-000054,-0.12818643107946326
ACH-000055,-0.11050629941359004
ACH-000060,-0.28742624924112725
ACH-000067,-0.1077929748288054
ACH-000070,-0.2035857977970135
ACH-000075,-0.2723142576159673
ACH-000078,-0.09746532668000896
ACH-000082,-0.16722569376293
ACH-000085,-0.4087656966115305
ACH-000086,-0.42889159367838
ACH-000087,-0.27637413243799736
ACH-000092,-0.40080558028441465
ACH-000095,-0.18191153954325792
ACH-000097,-0.16315855965187348
ACH-000098,-0.2733259257175391
ACH-000099,-0.17445731928303285
ACH-000108,-0.17834543945593995
ACH-000113,-0.06314341909883263
ACH-000116,-0.06321729838421243
ACH-000118,-0.2112334583380704
ACH-000120,-0.3409813324801584
ACH-000123,-0.062435885367908374
ACH-000127,-0.1397711612572848
ACH-000128,-0.08351633027653901
ACH-000132,-0.19477094435908934
ACH-000133,-0.26748049951615244
ACH-000137,-0.16448939258359846
ACH-000138,0.038792987853214285
ACH-000142,-0.11979134577262918
ACH-000143,-0.16379128266116752
ACH-000146,-0.24601364868148415
ACH-000148,-0.2561366176264155
ACH-000150,-0.2031242727788748
ACH-000152,-0.09975082716216503
ACH-000153,-0.2330773728325825
ACH-000159,-0.3232040347519834
ACH-000160,-0.15266121728023807
ACH-000163,-0.16019532261739095
ACH-000167,-0.08656708373451437
ACH-000168,-0.04482981544697006
ACH-000169,-0.335620377214127
ACH-000178,-0.17872785904879745
ACH-000183,-0.1575529798244593
ACH-000188,-0.2306312891370845
ACH-000189,-0.13737069091927082
ACH-000190,-0.3731810030135924
ACH-000198,-0.18528847036155105
ACH-000203,-0.15660283995916804
ACH-000204,-0.4039468518654142
ACH-000206,-0.3500008043556673
ACH-000207,-0.0781003164726735
ACH-000208,-0.0797730685506439
ACH-000210,-0.1851123119678641
ACH-000211,-0.07190475542145194
ACH-000215,-0.27345142201581224
ACH-000221,-0.28751361560816524
ACH-000222,-0.27389151075605217
ACH-000223,-0.2087919020116185
ACH-000226,-0.22592070419939936
ACH-000227,-0.14217333955063918
ACH-000228,-0.4692048265292153
ACH-000231,-0.1748766885331058
ACH-000232,-0.19710532865249286
ACH-000233,-0.23723677926420034
ACH-000234,-0.1655401805216779
ACH-000235,-0.2911679190705119
ACH-000237,-0.19890546503259526
ACH-000238,-0.16334655910257026
ACH-000242,0.12818906031586927
ACH-000243,-0.2165959095823533
ACH-000244,-0.3399278477862314
ACH-000246,-0.18636071752442973
ACH-000248,-0.11530360195008392
ACH-000250,-0.2770373858158759
ACH-000251,-0.10008204887657006
ACH-000252,-0.2656655831359173
ACH-000253,-0.21467454387002216
ACH-000255,-0.23024327302484945
ACH-000256,-0.16386757402166555
ACH-000257,0.11816820683096076
ACH-000258,-0.0823163765103684
ACH-000259,-0.3449560427357299
ACH-000260,-0.2591484746109906
ACH-000261,-0.1068362092489648
ACH-000262,-0.046118019889431185
ACH-000263,-0.038543372587862536
ACH-000264,-0.15520262091455966
ACH-000265,-0.08078883303690672
ACH-000266,-0.1505003450237734
ACH-000272,-0.09713920577339323
ACH-000274,-0.22890348359995205
ACH-000277,-0.17417621384528587
ACH-000278,-0.23745459946805625
ACH-000279,-0.04593584623334188
ACH-000280,-0.30104141377292304
ACH-000281,-0.21081916428693226
ACH-000288,-0.2391725416959127
ACH-000291,-0.2608412295675788
ACH-000293,-0.22418104635841007
ACH-000294,-0.17608613518441993
ACH-000295,0.07892188586907592
ACH-000296,-0.39287745731942014
ACH-000302,-0.1886591846537077
ACH-000304,0.05425877974670162
ACH-000307,-0.16838545119796766
ACH-000308,-0.2110094440163487
ACH-000310,-0.11666304069212548
ACH-000311,-0.23706863752676394
ACH-000312,-0.1377768999203551
ACH-000315,-0.07369679071422185
ACH-000316,-0.24777175283270586
ACH-000317,-0.22269846874319887
ACH-000318,-0.2462186971103317
ACH-000319,-0.10557328287515973
ACH-000320,-0.028355631231485743
ACH-000322,-0.24069513503929865
ACH-000323,-0.06942192376303022
ACH-000324,-0.1875370813888586
ACH-000329,-0.2000745745636548
ACH-000330,0.002797113963475363
ACH-000331,-0.2669399193207937
ACH-000332,-0.20122049492415905
ACH-000334,-0.3295486988919619
ACH-000335,-0.2587345684803767
ACH-000336,-0.09446951523084196
ACH-000337,-0.4931838703724925
ACH-000338,-1.084900200094148
ACH-000339,-0.13495356301556846
ACH-000341,-0.5114789228458733
ACH-000348,-0.07906688580035512
ACH-000350,-0.21654364693319414
ACH-000352,-0.11627267341610155
ACH-000356,-0.3237519587889311
ACH-000361,-0.09421846817034599
ACH-000362,-0.07487470194077674
ACH-000363,-0.19658170154393934
ACH-000364,-0.27985400202223065
ACH-000365,-0.0637110517760602
ACH-000366,-0.20077889560484274
ACH-000368,-0.2255857030753229
ACH-000374,-0.15439379126034633
ACH-000375,-0.2486654344643201
ACH-000376,-0.1259364309801184
ACH-000381,-0.28920795058985305
ACH-000383,-0.2257549499763113
ACH-000387,-0.1900271784959394
ACH-000389,-0.06496138859486314
ACH-000390,-0.2839232819563031
ACH-000393,-0.19656695815343614
ACH-000395,-0.0007086092010618162
ACH-000396,-0.1682485620210348
ACH-000397,-0.3238794299771224
ACH-000401,-0.40071581111134585
ACH-000402,-0.09988140905252567
ACH-000403,-0.19674005294638616
ACH-000404,-0.04666876785347513
ACH-000406,-0.2263686069777933
ACH-000407,-0.2213477929015848
ACH-000408,-0.16138357700312636
ACH-000410,-0.3572803877764811
ACH-000411,-0.3018915052755978
ACH-000414,-0.3265776480838131
ACH-000415,-0.09204570463849997
ACH-000416,-0.31487228892751945
ACH-000420,-0.06331000303310315
ACH-000421,-0.200852341411474
ACH-000424,-0.3150418931851175
ACH-000425,-0.1955607047916299
ACH-000426,-0.1823968787935276
ACH-000427,-0.11473778340405393
ACH-000433,-0.30034327557470764
ACH-000435,-0.4044007303890728
ACH-000436,-0.2485544922569505
ACH-000444,-0.17996640498854208
ACH-000445,-0.09592807220381644
ACH-000448,-0.2935108551400022
ACH-000450,-0.10101676094128907
ACH-000452,-0.09976130588736863
ACH-000454,-0.10288214712787824
ACH-000458,-0.3863783410027477
ACH-000459,-0.007306916452008148
ACH-000460,-0.15600571191477988
ACH-000461,-0.020633895439193774
ACH-000463,-0.1654543701667991
ACH-000464,-0.1806626896516306
ACH-000466,0.013116476113529377
ACH-000467,-0.2772094007604766
ACH-000468,-0.16027312322731024
ACH-000469,-0.11947999281205705
ACH-000470,-0.06287599292059587
ACH-000471,-0.2808779837741494
ACH-000472,-0.08292634264195707
ACH-000473,-0.2623244407518239
ACH-000475,-0.21208289768747896
ACH-000476,-0.2481862581789873
ACH-000477,-0.1659973588780665
ACH-000479,-0.2600686069714287
ACH-000480,-0.28865787717619673
ACH-000481,-0.21587643839466686
ACH-000483,-0.1361182968194832
ACH-000484,-0.3576861683536817
ACH-000485,-0.11635420707794687
ACH-000486,-0.19284970912686386
ACH-000487,-0.15617924877336567
ACH-000488,-0.21465740050031545
ACH-000490,-0.19691391096882116
ACH-000491,-0.031037306712588263
ACH-000495,-0.30690806677283616
ACH-000496,-0.1315212442522838
ACH-000499,-0.01594663235842449
ACH-000500,-0.6279786266069871
ACH-000502,-0.24421352464010596
ACH-000503,-0.12489335243943213
ACH-000505,-0.2140098028915669
ACH-000507,-0.16419930008926936
ACH-000510,-0.27268015028593023
ACH-000511,-0.21498206508310413
ACH-000512,-0.39220819979351534
ACH-000516,-0.3204778349526745
ACH-000517,-0.31535276818951696
ACH-000518,-0.04214615764621538
ACH-000520,-0.23994141805924804
ACH-000521,-0.3178909852653451
ACH-000522,-0.13246777642705254
ACH-000524,-0.2335937052467541
ACH-000527,-0.1539307697773378
ACH-000528,-0.28652730362936296
ACH-000537,-0.14438225231559196
ACH-000541,-0.007608136173996773
ACH-000542,-0.15682255703142425
ACH-000544,-0.2520681124868301
ACH-000545,-0.1377759974566422
ACH-000547,-0.3739440774087288
ACH-000548,-0.2903450312815243
ACH-000549,-0.11464220457423922
ACH-000550,-0.06405467809452592
ACH-000552,-0.2155147903317009
ACH-000556,-0.22982616913654175
ACH-000557,-0.1426741915505374
ACH-000569,0.10663195229495197
ACH-000570,-0.14434063879787568
ACH-000571,-0.14230485497919831
ACH-000573,-0.2976481887429554
ACH-000576,0.010947074156246305
ACH-000579,-0.10624411205895784
ACH-000580,-0.20881402395591067
ACH-000584,-0.08838171423321374
ACH-000585,-0.1626366562069881
ACH-000588,-0.0855291636540887
ACH-000589,-0.22394275147634876
ACH-000591,-0.17516536558668727
ACH-000593,-0.1873904048970812
ACH-000600,-0.3030442798838826
ACH-000601,-0.26001723486098616
ACH-000605,-0.1459688389866039
ACH-000606,-0.33410463682164226
ACH-000608,-0.16030376212350647
ACH-000614,-0.1204148641701032
ACH-000616,-0.12328972154718605
ACH-000618,-0.2286186839475554
ACH-000619,-0.13810522506542205
ACH-000620,-0.05718857862873415
ACH-000621,-0.07393238650975036
ACH-000622,-0.054958779799887086
ACH-000623,-0.13761420427036705
ACH-000624,-0.209637275222408
ACH-000627,-0.19414910224081172
ACH-000630,-0.15212450638547845
ACH-000631,0.2260284260505835
ACH-000632,-0.14694823452127498
ACH-000633,-0.10665704363734288
ACH-000637,-0.02414550615969166
ACH-000638,-0.16576760794496687
ACH-000646,-0.014543820867011947
ACH-000647,-0.1855575354365014
ACH-000648,-0.2259008198248121
ACH-000649,-0.18089741824608707
ACH-000651,-0.29792631928196106
ACH-000652,-0.1338120503653059
ACH-000653,-0.3094698868119835
ACH-000657,-0.2426004747793189
ACH-000658,-0.18133707321352596
ACH-000661,-0.03736863346186831
ACH-000662,-0.19748080585919775
ACH-000663,-0.20877392726704333
ACH-000665,-0.17122618535595005
ACH-000671,-0.14259569619056994
ACH-000672,-0.6100168665041535
ACH-000673,-0.16642395947347655
ACH-000676,-0.29113850601186697
ACH-000677,-0.19021429643029567
ACH-000681,-0.2141248083330288
ACH-000683,-0.24020391165746025
ACH-000684,-0.348408833909262
ACH-000688,-0.15241675251955258
ACH-000693,-0.2353339974404433
ACH-000694,-0.2660833374918664
ACH-000695,-0.22124268918142065
ACH-000696,-0.30284351770557144
ACH-000697,-0.4058842599908696
ACH-000699,-0.11736071818206137
ACH-000701,-0.3353467409097005
ACH-000706,-0.2262566579038162
ACH-000711,-0.3115914940768397
ACH-000713,-0.1976329206697887
ACH-000714,0.01653976918104229
ACH-000718,-0.11687343172145928
ACH-000720,-0.11572462448643095
ACH-000721,-0.1772758152108463
ACH-000724,-0.05538580230277563
ACH-000725,-0.3091337115269166
ACH-000732,-0.2905223503678869
ACH-000734,-0.19642123088107885
ACH-000735,-0.2784751455569755
ACH-000736,-0.28481059152248794
ACH-000738,-0.2385818600701376
ACH-000746,-0.1674892007057072
ACH-000747,-0.26794336488883674
ACH-000748,-0.1630435470803554
ACH-000753,-0.35194182586573675
ACH-000756,-0.32913125859608666
ACH-000757,-0.17703895600175326
ACH-000758,-0.22267393499247498
ACH-000760,-0.4238650076095296
ACH-000762,-0.2412752409425946
ACH-000763,-0.1554759445214567
ACH-000764,-0.043818243716205865
ACH-000765,-0.38648493821955704
ACH-000766,-0.2290485309216939
ACH-000767,-0.2665040458999945
ACH-000768,-0.1695987991929357
ACH-000769,-0.26299218329082263
ACH-000770,-0.1482756243005392
ACH-000771,-0.17700245958837466
ACH-000773,-0.18974652488027816
ACH-000776,0.013479303233513163
ACH-000777,-0.2282228761681413
ACH-000778,-0.06061127325716518
ACH-000781,-0.1466639615904717
ACH-000782,-0.008577578316737541
ACH-000783,-0.09465390187738812
ACH-000784,-0.14836633589030138
ACH-000785,-0.3628030318511449
ACH-000787,-0.2735921003641091
ACH-000788,-0.2647477852747462
ACH-000791,-0.21722818233723531
ACH-000792,-0.21794607311548111
ACH-000794,-0.16105432059856092
ACH-000796,-0.23244342192621956
ACH-000798,-0.2969448400714005
ACH-000799,-0.14902335283569135
ACH-000800,-0.49072261611993107
ACH-000802,-0.24512282445116085
ACH-000804,-0.3747872100875981
ACH-000805,-0.3092419337898307
ACH-000809,-0.4778967436475464
ACH-000810,-0.19884841754513446
ACH-000811,-0.2741712771646698
ACH-000817,-0.08305706513853384
ACH-000819,-0.11050597422812476
ACH-000820,-0.6364774557419551
ACH-000821,-0.04770350118620605
ACH-000822,-0.2328689842185217
ACH-000823,-0.1795812069527757
ACH-000824,-0.2565819180112938
ACH-000827,-0.26120967189972755
ACH-000829,-0.2360204379989972
ACH-000831,-0.06295309205916534
ACH-000832,-0.2123372715404894
ACH-000833,0.10687216848718263
ACH-000834,-0.20896073573060756
ACH-000835,-0.15015919615101025
ACH-000836,-0.25002138392025824
ACH-000837,-0.12027866756750212
ACH-000838,-0.11475284154719825
ACH-000839,-0.0966010479390507
ACH-000840,-0.512347541379784
ACH-000841,-0.059013698312320735
ACH-000843,-0.25576333592625977
ACH-000846,-0.5349714097014681
ACH-000847,-0.09764187478301208
ACH-000848,-0.146324104218439
ACH-000849,-0.1559105686034122
ACH-000851,-0.3018837426523405
ACH-000855,-0.1929224935288048
ACH-000856,-0.11387287320844615
ACH-000858,-0.2596303063365762
ACH-000859,-0.12329179168491675
ACH-000861,-0.2534114840236894
ACH-000862,0.009372816836579806
ACH-000865,-0.06619382582211622
ACH-000866,-0.15371502803572334
ACH-000867,-0.2352742665470549
ACH-000869,-0.29060072294727
ACH-000872,0.014710942811620225
ACH-000873,-0.2851218991279126
ACH-000876,-0.12918131928548873
ACH-000878,-0.3203631479992668
ACH-000880,-0.08350833167957347
ACH-000881,-0.2455887280823941
ACH-000882,-0.3328036688672895
ACH-000884,-0.092671621737683
ACH-000885,-0.16848649982107208
ACH-000887,-0.19519650213941725
ACH-000889,-0.18320768263134307
ACH-000896,-0.2846520615125056
ACH-000898,-0.2070333696829461
ACH-000900,-0.2936888184895385
ACH-000901,-0.17072381263945532
ACH-000905,-0.22818136811830464
ACH-000906,-0.23777944146429195
ACH-000907,-0.2604758194730009
ACH-000910,-0.20670301814537972
ACH-000911,-0.11493997834535954
ACH-000912,-0.33770801038207143
ACH-000913,-0.2352807855103347
ACH-000915,-0.3081409227727671
ACH-000916,-0.23584806870507125
ACH-000917,-0.06924442517774404
ACH-000920,0.007847800310054373
ACH-000921,-0.2526283517837529
ACH-000924,-0.3390051187769772
ACH-000926,-0.08403731949667538
ACH-000928,-0.268403226516193
ACH-000929,-0.5128061410795242
ACH-000932,-0.2881423552444822
ACH-000935,-0.20189919897660785
ACH-000936,-0.28343734480686944
ACH-000937,-0.2846238390040482
ACH-000938,-0.2609625786697643
ACH-000939,-0.3796504058008613
ACH-000941,-0.23685962118084386
ACH-000943,-0.28333502900518
ACH-000946,-0.27621621917316297
ACH-000947,-0.15378657389435396
ACH-000948,-0.32031885184451925
ACH-000950,-0.03384343599433908
ACH-000953,-0.2365627354319651
ACH-000954,-0.09523337259042662
ACH-000957,-0.1265302077635206
ACH-000958,-0.1928142984604248
ACH-000960,-0.06619122122371311
ACH-000963,-0.09161407309185876
ACH-000968,-0.2765046594731556
ACH-000969,-0.1525928199225836
ACH-000972,-0.15809109426399914
ACH-000973,-0.10695953558235352
ACH-000974,-0.16142104164198567
ACH-000978,-0.4112064761609928
ACH-000984,-0.1939558818377929
ACH-000986,-0.2739713466794305
ACH-000988,-0.3530791766975724
ACH-000993,-0.26165931613269705
ACH-000994,-0.2387377669953194
ACH-000996,-0.30164763190883004
ACH-001001,-0.1837480811462317
ACH-001020,-0.19227016365225907
ACH-001028,-0.2990159336300172
ACH-001031,-0.12700468699178452
ACH-001038,-0.22079709580137655
ACH-001048,-0.1478767452083665
ACH-001050,-0.14330542335246968
ACH-001053,-0.17591353783140914
ACH-001054,-0.06402323091602864
ACH-001061,-0.15767695505090285
ACH-001067,-0.2587390159245212
ACH-001075,-0.09286935580686773
ACH-001096,-0.25729031802265745
ACH-001111,-0.3405390737168303
ACH-001119,-0.15004708377282766
ACH-001128,-0.06518593637494856
ACH-001134,-0.15805384201875394
ACH-001151,-0.21729086785442125
ACH-001163,-0.19319603824802664
ACH-001164,-0.4312820296149525
ACH-001183,-0.20254483293639305
ACH-001192,-0.13683054043360865
ACH-001193,-0.057787841550396464
ACH-001196,-0.043325139311766216
ACH-001197,-0.14413455288344845
ACH-001205,-0.3301752880100224
ACH-001211,-0.27945161381766376
ACH-001212,-0.2230128046142657
ACH-001228,-0.13057528209606425
ACH-001232,-0.15860208263943645
ACH-001239,-0.11825956750840345
ACH-001270,-0.023865734912231595
ACH-001274,-0.2412373411426039
ACH-001275,0.022944480872743128
ACH-001277,-0.21127082462006208
ACH-001278,-0.2677902069682303
ACH-001280,-0.12367840027121055
ACH-001283,-0.25796256065979994
ACH-001289,-0.19288271783588465
ACH-001300,-0.02712597958257016
ACH-001301,-0.396427233214311
ACH-001302,-0.35032982994537204
ACH-001306,-0.25095114824262205
ACH-001318,-0.3654823613965655
ACH-001322,-0.23332210877907145
ACH-001328,-0.2859010789045336
ACH-001332,-0.34741433314395936
ACH-001336,-0.1585060458508702
ACH-001346,-0.15429155755830426
ACH-001353,-0.24907527962334544
ACH-001354,-0.22440643509175898
ACH-001367,-0.07189824997862905
ACH-001368,-0.21696210863227328
ACH-001374,-0.46377361027052
ACH-001377,-0.032249053738369574
ACH-001380,-0.12959272407293596
ACH-001391,-0.2006470815213424
ACH-001408,-0.10792434160117527
ACH-001430,-0.11476164505031206
ACH-001431,-0.11003972055084263
ACH-001450,-0.12299929475612613
ACH-001496,-0.20736808695978765
ACH-001500,-0.21479079077396124
ACH-001523,-0.25776277416712
ACH-001532,-0.26941913612516066
ACH-001550,-0.18689706182147167
ACH-001552,-0.21540179167843626
ACH-001554,-0.16834137384750952
ACH-001654,-0.11282360650293305
ACH-001735,-0.2024280771626164
ACH-001736,-0.33364569522813525
ACH-001737,-0.3229560187456246
ACH-001740,-0.17802205920030062
ACH-001745,-0.2003691725715222
ACH-001765,-0.12562126581413904
