,PCDHGC3 (5098)
ACH-000244,-0.19782782148189765
ACH-000246,-0.1945495528345569
ACH-000248,-0.1429967131813823
ACH-000250,-0.13024427155486676
ACH-000251,-0.3569785034748125
ACH-000252,-0.2932683526461123
ACH-000253,-0.20722702282245375
ACH-000255,-0.1461805229713206
ACH-000256,-0.12558898652050027
ACH-000257,-0.2068757919332219
ACH-000258,-0.2048646234575736
ACH-000259,-0.19993547635415126
ACH-000260,-0.14277214887140827
ACH-000261,-0.2439296139376532
ACH-000262,-0.17690851046757922
ACH-000263,-0.4407604125701775
ACH-000264,-0.24741450410780974
ACH-000265,-0.14329906441066445
ACH-000266,-0.2198885945718915
ACH-000272,-0.18073181544921768
ACH-000274,-0.1778295091060817
ACH-000277,-0.16862886905474814
ACH-000278,-0.019436530286366542
ACH-000279,-0.19279553310588315
ACH-000280,-0.15747393167289545
ACH-000281,-0.2386193102885393
ACH-000288,-0.11829231195065068
ACH-000291,-0.3357730475600477
ACH-000293,-0.12362622450201093
ACH-000294,-0.05801337555185743
ACH-000295,-0.24765765067853196
ACH-000296,-0.18140471499577834
ACH-000302,-0.15029760948122625
ACH-000304,-0.3791167946822077
ACH-000307,-0.22443128825449946
ACH-000308,-0.1559139080210351
ACH-000310,-0.1216759894319814
ACH-000311,-0.19392530255138196
ACH-000312,-0.2583085150481189
ACH-000315,-0.11732460269484808
ACH-000316,-0.1847047273790688
ACH-000317,-0.1777247592110942
ACH-000318,-0.2602652202046625
ACH-000319,-0.2490358625438384
ACH-000320,-0.194622087293898
ACH-000322,-0.15688057301377076
ACH-000323,-0.1240319074424098
ACH-000324,-0.21474867337257236
ACH-000329,-0.15284344372466271
ACH-000330,-0.1663589990460597
ACH-000331,-0.08204577116634777
ACH-000332,-0.19367028206824105
ACH-000334,-0.3547745611416382
ACH-000335,-0.2391337178198689
ACH-000336,-0.2593321134656802
ACH-000337,-0.30084837137010223
ACH-000338,-0.2038960097535928
ACH-000339,-0.16664278078549633
ACH-000341,-0.1986322652363125
ACH-000348,-0.19621044512645786
ACH-000350,-0.4241518620893183
ACH-000352,-0.15003968355462075
ACH-000356,-0.16535431989079988
ACH-000361,-0.2612264654790563
ACH-000362,-0.11646699655315156
ACH-000363,-0.14564985512382853
ACH-000364,-0.05967578949978066
ACH-000365,-0.1662117639092427
ACH-000366,-0.23286150623122004
ACH-000368,-0.22186247054123645
ACH-000374,-0.23623800721469584
ACH-000375,-0.1682153431130963
ACH-000376,-0.24973037552954755
ACH-000381,-0.21669081774295892
ACH-000383,-0.2428077713642603
ACH-000387,-0.18474822619999232
ACH-000389,-0.2924774367223432
ACH-000390,-0.2353881612871423
ACH-000393,-0.3125672787798562
ACH-000395,-0.12445789976968112
ACH-000396,-0.2023361227136464
ACH-000397,-0.2414730092163137
ACH-000401,-0.18238188795689309
ACH-000402,-0.2821674582933998
ACH-000403,-0.2147971592274186
ACH-000404,0.036325119112030416
ACH-000406,-0.17163708679904094
ACH-000407,-0.13279650288746184
ACH-000408,-0.20046365912890007
ACH-000410,-0.2649700905422434
ACH-000411,0.03292674227441368
ACH-000414,-0.19915108936831136
ACH-000415,-0.0868239975173647
ACH-000416,-0.25893188425985986
ACH-000420,-0.21880113714137986
ACH-000421,-0.20250051828544532
ACH-000424,-0.5015040344011736
ACH-000425,-0.15868941962409702
ACH-000426,0.006421591879947688
ACH-000427,-0.16062303781238124
ACH-000433,-0.20154263781799028
ACH-000435,-0.21072403921738472
ACH-000436,-0.3272954852900249
ACH-000444,-0.06479434627387555
ACH-000445,-0.2808356384437664
ACH-000448,-0.31839221183349703
ACH-000450,-0.0527857033973199
ACH-000452,-0.12092679994075273
ACH-000454,-0.17651450288576528
ACH-000458,-0.15381579985169175
ACH-000459,0.13255950811188985
ACH-000460,-0.1430634299512354
ACH-000461,-0.12918899732924766
ACH-000463,-0.13264662013276146
ACH-000464,-0.4311669420922221
ACH-000466,-0.22499661497957799
ACH-000467,-0.16304028752811212
ACH-000468,-0.020158821557568936
ACH-000469,-0.10824788062855037
ACH-000470,-0.28381557846123906
ACH-000471,-0.10178255666268246
ACH-000472,-0.16413574867999542
ACH-000473,-0.20365551863321768
ACH-000475,-0.1996332199805837
ACH-000476,-0.2613298554385724
ACH-000477,-0.1530763430777419
ACH-000479,0.09213118249200848
ACH-000480,-0.2299648004317741
ACH-000481,-0.14731139071578986
ACH-000483,-0.10091711411407332
ACH-000484,-0.0822686635882905
ACH-000485,-0.1955999047188092
ACH-000486,-0.10756617548140904
ACH-000487,-0.15636375945612602
ACH-000488,-0.2714057440640359
ACH-000490,-0.20932240112628592
ACH-000491,-0.1452384543866404
ACH-000495,0.019433423730260992
ACH-000496,-0.026488575461251843
ACH-000499,-0.08131672352186434
ACH-000500,-0.07213017738284702
ACH-000502,-0.124620268530965
ACH-000503,-0.1342115488840308
ACH-000505,-0.15869841382199196
ACH-000507,-0.2633274355186653
ACH-000510,-0.2777300690585077
ACH-000511,-0.25314879516258426
ACH-000512,-0.05016802385535055
ACH-000516,-0.12725040398012974
ACH-000517,-0.20065858493595728
ACH-000518,-0.22225249578726367
ACH-000520,-0.21969222753783813
ACH-000521,-0.16878924085473093
ACH-000522,-0.2258999753580804
ACH-000524,-0.12001726389313228
ACH-000527,-0.10309001242811652
ACH-000528,-0.2009186685403852
ACH-000537,-0.11539365503730314
ACH-000541,-0.02261890657292771
ACH-000542,-0.16504963671847275
ACH-000544,-0.10816310422130596
ACH-000545,-0.28168425459202256
ACH-000547,-0.11623698844523014
ACH-000548,-0.02073098830358969
ACH-000549,-0.3842026256459297
ACH-000550,-0.3436743915215109
ACH-000552,-0.2545276147088556
ACH-000556,-0.15527333657218995
ACH-000557,-0.2494749224642819
ACH-000569,-0.008182346610398308
ACH-000570,-0.15076166380469835
ACH-000571,-0.2333101596178848
ACH-000573,-0.15458050467690934
ACH-000576,-0.10919015601052867
ACH-000579,-0.16114403540471325
ACH-000580,-0.07485334658194674
ACH-000584,-0.1274899825565875
ACH-000585,-0.16724003417786287
ACH-000588,-0.09236229900600726
ACH-000589,-0.30575845156628
ACH-000591,-0.05071706098532749
ACH-000593,-0.205325610096464
ACH-000600,-0.16575992958170646
ACH-000601,-0.1972388015484976
ACH-000605,-0.02338333563575581
ACH-000606,-0.2067871477106033
ACH-000608,-0.13653294224789075
ACH-000614,-0.2304545136564143
ACH-000616,-0.22100721103954454
ACH-000618,-0.2845360032825285
ACH-000619,-0.04720336817128852
ACH-000620,-0.15712887249602656
ACH-000621,-0.07440938027159633
ACH-000622,-0.14941994111638335
ACH-000623,-0.09632870901407846
ACH-000624,-0.14510315968720516
ACH-000627,-0.22129969556473428
ACH-000630,-0.18142091141128824
ACH-000631,0.083093777172242
ACH-000632,-0.15991898290410025
ACH-000633,-0.11947982908175145
ACH-000637,-0.19637500200747934
ACH-000638,-0.3270237575562834
ACH-000646,-0.13805796189312505
ACH-000647,-0.18331365490937654
ACH-000648,-0.2614611786334371
ACH-000649,-0.25937613432699
ACH-000651,-0.19215262277507533
ACH-000652,-0.27239939684533426
ACH-000653,-0.25727623326066523
ACH-000657,-0.13988676587509466
ACH-000658,-0.17154577202362944
ACH-000661,-0.18954000451077985
ACH-000662,-0.2538587011457162
ACH-000663,-0.27477733697466955
ACH-000665,-0.15520066456581522
ACH-000671,-0.15896270906927526
ACH-000672,-0.5040279861223158
ACH-000673,-0.2199537851495741
ACH-000676,-0.1348964226172379
ACH-000677,-0.1129802386479248
ACH-000681,-0.1441351132312643
ACH-000683,-0.14569982736906922
ACH-000684,0.066206325079116
ACH-000688,-0.2386816868308725
ACH-000693,-0.2418676172772305
ACH-000694,-0.1750001857026231
ACH-000695,-0.34034755597470984
ACH-000696,-0.0753220763820089
ACH-000697,-0.2781768099193085
ACH-000699,-0.243815914797836
ACH-000701,-0.09609361332735034
ACH-000706,-0.263342643683409
ACH-000711,-0.16990005006504302
ACH-000713,-0.10174833404496182
ACH-000714,-0.10650226807559822
ACH-000718,-0.11947553578521712
ACH-000720,-0.13951482982542174
ACH-000721,-0.23605600769464155
ACH-000724,-0.28045521600571593
ACH-000725,-0.06342252355898217
ACH-000732,-0.2433082441814606
ACH-000734,-0.16714055803153546
ACH-000735,-0.2171456775746381
ACH-000736,-0.10708358834487623
ACH-000738,-0.1157521173061948
ACH-000746,-0.2538324222707446
ACH-000747,-0.17390747702444898
ACH-000748,-0.20377574469904436
ACH-000753,-0.17302467948781503
ACH-000756,-0.2530172948599689
ACH-000757,-0.3043859736331166
ACH-000758,-0.2414588344068231
ACH-000760,-0.2335207039992845
ACH-000762,-0.2013545491331944
ACH-000763,-0.22408231843158846
ACH-000764,-0.12233864076275433
ACH-000765,-0.10819066470873384
ACH-000766,-0.06336580622119255
ACH-000767,-0.06257562718754438
ACH-000768,-0.12403052182023115
ACH-000769,-0.12426320123686713
ACH-000770,-0.1651348902011939
ACH-000771,-0.1511609391732858
ACH-000773,-0.18329133828369246
ACH-000776,-0.14217937618053994
ACH-000777,-0.07943914694094975
ACH-000778,-0.2517903712756346
ACH-000781,-0.14131622638249672
ACH-000782,-0.1348308704625372
ACH-000783,-0.2434130439219627
ACH-000784,-0.2318848898972917
ACH-000785,-0.03650923537519299
ACH-000787,-0.19325590987479266
ACH-000788,-0.2427023750680245
ACH-000791,-0.27419105673354355
ACH-000792,0.030320117479974856
ACH-000794,-0.12597662223610676
ACH-000796,-0.22945166997912936
ACH-000798,-0.3693428871528412
ACH-000799,-0.3566364201938569
ACH-000800,-0.15948458400304436
ACH-000802,-0.4547094299373226
ACH-000804,0.09042711462208293
ACH-000805,-0.08950219678638452
ACH-000809,-0.22335532992662704
ACH-000810,-0.03844614112490191
ACH-000811,-0.1676547817669426
ACH-000817,-0.09393334223963133
ACH-000819,-0.3557744743808373
ACH-000820,0.009562833247804416
ACH-000821,-0.4073638216277252
ACH-000822,-0.22789129548900786
ACH-000823,-0.15513697906705334
ACH-000824,-0.3374771613527452
ACH-000827,-0.16102182193214126
ACH-000829,-0.12646357243748785
ACH-000831,-0.13835073482330032
ACH-000832,-0.3073001577667574
ACH-000833,-0.13917849260898382
ACH-000834,-0.12840133830303935
ACH-000835,-0.11328000151190948
ACH-000836,-0.1357108673049977
ACH-000837,-0.19579812876348168
ACH-000838,0.04168626874574173
ACH-000839,-0.029654185940229418
ACH-000840,-0.04840959553544568
ACH-000841,-0.13883609990578952
ACH-000843,-0.08302404585366016
ACH-000846,-0.15879943866898866
ACH-000847,-0.4188586038972541
ACH-000848,-0.4019408137659809
ACH-000849,-0.2299076373284213
ACH-000851,-0.14546102827698104
ACH-000855,-0.24550853944496276
ACH-000856,-0.11933800002866166
ACH-000858,-0.06594536765109797
ACH-000859,-0.274756736544207
ACH-000861,-0.19099309202094467
ACH-000862,-0.09595694566945427
ACH-000865,-0.23204249578028416
ACH-000866,-0.18146747714664704
ACH-000867,-0.19139074917927001
ACH-000869,-0.3645246690290033
ACH-000872,-0.0837496139858101
ACH-000873,-0.21944131550244927
ACH-000876,-0.2187304675397456
ACH-000878,-0.10993571747184774
ACH-000880,-0.021213421967225282
ACH-000881,-0.2325784657460197
ACH-000882,-0.2261369002073392
ACH-000884,-0.1800841004149791
ACH-000885,-7.986795104162185e-05
ACH-000887,-0.2023742947003711
ACH-000889,-0.2831716955708279
ACH-000896,-0.1763874588048637
ACH-000898,-0.31605695011970697
ACH-000900,-0.2019355127057556
ACH-000901,-0.25359223442802986
ACH-000905,-0.17351398903449122
ACH-000906,-0.1365335584806569
ACH-000907,-0.18314682121474368
ACH-000910,-0.3253150345204032
ACH-000911,-0.18009574646810148
ACH-000912,-0.08772799814142378
ACH-000913,-0.2393995008476351
ACH-000915,-0.2626860585961828
ACH-000916,-0.16306270648819446
ACH-000917,-0.13747559541992108
ACH-000920,-0.08469543956773108
ACH-000921,-0.09278515758024176
ACH-000924,-0.2940253131063928
ACH-000926,-0.1460872038809094
ACH-000928,-0.1541149976424357
ACH-000929,-0.234840253632523
ACH-000932,-0.1903227690311304
ACH-000935,-0.014715408541142262
ACH-000936,-0.10765739179271994
ACH-000937,-0.2613931551017018
ACH-000938,0.09235899873732477
ACH-000939,-0.3354401471564216
ACH-000941,-0.28685846958046035
ACH-000943,-0.17600361497423894
ACH-000946,-0.3019319166641584
ACH-000947,-0.1510760129881213
ACH-000948,-0.15061072954687846
ACH-000950,-0.18752389984912365
ACH-000953,-0.3105445183434597
ACH-000954,-0.1454436487569667
ACH-000957,-0.322172112441456
ACH-000958,-0.11487187845808505
ACH-000960,-0.1861951832855953
ACH-000963,-0.23401020002594056
ACH-000968,-0.04875169368730739
ACH-000969,-0.058133041168248786
ACH-000972,-0.2027802245188936
ACH-000973,-0.19909358411751932
ACH-000974,-0.2563656448312481
ACH-000978,-0.5401884322394639
ACH-000984,-0.3349038442267652
ACH-000986,-0.19261397550525286
ACH-000988,-0.0983304458728186
ACH-000993,-0.1817771386830528
ACH-000994,-0.19383815729631784
ACH-000996,-0.045812518102929606
ACH-001001,-0.2042301031673531
ACH-001020,-0.005325422644535375
ACH-001028,-0.21758272661613526
ACH-001031,-0.0813379546511405
ACH-001038,-0.1354369056268947
ACH-001048,-0.17015411517750836
ACH-001050,-0.2959874055486142
ACH-001053,-0.13268331252293122
ACH-001054,-0.26665161345163313
ACH-001061,-0.2670399198163499
ACH-001067,-0.07192936649995267
ACH-001075,-0.1258908153399727
ACH-001096,0.008649815973397153
ACH-001111,-0.0617964719757169
ACH-001119,-0.3080251899618766
ACH-001128,-0.04584297752800519
ACH-001134,-0.14193159930036406
ACH-001151,-0.1845755291628968
ACH-001163,-0.21405153413160244
ACH-001164,-0.07015928019287766
ACH-001183,-0.1571069791485107
ACH-001192,-0.06194949095160559
ACH-001193,-0.2238970535805442
ACH-001196,-0.12731184342242038
ACH-001197,-0.06697421254857046
ACH-001205,-0.3725946333172655
ACH-001211,-0.04277567050477998
ACH-001212,0.06253229622776635
ACH-001228,-0.06381908551602093
ACH-001232,-0.1572380813797408
ACH-001239,-0.16611620729234994
ACH-001270,-0.08135577158920451
ACH-001274,-0.20781305283180806
ACH-001275,-0.2383910036078167
ACH-001277,-0.20580445131549724
ACH-001278,-0.19874086521258302
ACH-001280,-0.07987386529010343
ACH-001283,-0.22459293717758552
ACH-001289,-0.21683993450250155
ACH-001300,-0.2192235486794817
ACH-001301,-0.13657814272683808
ACH-001302,-0.2111346123299458
ACH-001306,-0.20477085850503784
ACH-001318,-0.2950710146199248
ACH-001322,-0.2101845601482996
ACH-001328,-0.2339948400750089
ACH-001332,-0.2402534739771389
ACH-001336,-0.24269307640154197
ACH-001346,-0.15374594314828482
ACH-001353,-0.034779078930363944
ACH-001354,-0.3576817846983721
ACH-001367,-0.35260602703317245
ACH-001368,-0.20129018815671948
ACH-001374,-0.0800841572755443
ACH-001377,-0.10709187534930263
ACH-001380,-0.2677696876829978
ACH-001391,-0.22066370342437333
ACH-001408,-0.11841541710486073
ACH-001430,-0.2069689850320782
ACH-001431,-0.2880489865648415
ACH-001450,0.005050738131170761
ACH-001496,-0.2956821376810221
ACH-001500,-0.3023880152378443
ACH-001523,-0.10099148810768792
ACH-001532,-0.11557548491460222
ACH-001550,-0.19441860766804114
ACH-001552,-0.2337039991083855
ACH-001554,-0.2457776970509265
ACH-001654,-0.22628436832129176
ACH-001735,-0.15737147857092784
ACH-001736,-0.10878985189163358
ACH-001737,0.034315212471018035
ACH-001740,-0.22106852070826413
ACH-001745,-0.18395969040517185
ACH-001765,-0.1598150704384564
