,PTGDR (5729)
ACH-000004,-0.11017512685570836
ACH-000005,0.0001712465112507718
ACH-000007,0.2835535570934854
ACH-000009,-0.020712940271490732
ACH-000011,0.10381016531326133
ACH-000012,0.04329043513716328
ACH-000013,0.02265406750060696
ACH-000014,0.14375955646540514
ACH-000015,0.09542704712707356
ACH-000017,-0.025565729321632227
ACH-000018,0.05277249050968505
ACH-000019,-0.05415457702210926
ACH-000021,0.08302838584449095
ACH-000022,0.05133915720058035
ACH-000025,0.1282151003932098
ACH-000028,0.035389046751322685
ACH-000030,0.0784964347024269
ACH-000035,0.021768574304553718
ACH-000036,0.0985245637309254
ACH-000037,0.18318355516898885
ACH-000039,0.0720361010268591
ACH-000040,0.044639529314851364
ACH-000041,0.08689380941528471
ACH-000042,0.05976962930530608
ACH-000045,0.1631448754780841
ACH-000047,0.1012065007648818
ACH-000052,0.14340137954099347
ACH-000053,-0.0012789836349224243
ACH-000054,0.04127777619457313
ACH-000055,0.2209419486720615
ACH-000060,-0.2752551447030541
ACH-000067,0.13307874546108467
ACH-000070,0.03262151169923783
ACH-000075,0.3217845783998212
ACH-000078,0.14476465496177654
ACH-000082,0.055386607026472176
ACH-000085,-0.2621269255299024
ACH-000086,0.019134112691436382
ACH-000087,-0.21328645646302594
ACH-000092,0.08659763295329133
ACH-000095,-0.0014422125616260911
ACH-000097,0.10862453966888368
ACH-000098,0.08262459207403522
ACH-000099,0.0828375841981021
ACH-000108,0.18961763372081364
ACH-000113,0.05127686070641026
ACH-000116,0.05780686737918773
ACH-000118,0.03291136241749284
ACH-000120,-0.11499955106449908
ACH-000123,0.16412749006255026
ACH-000127,0.10942273032666144
ACH-000128,-0.02182981591007772
ACH-000132,0.05710409465179081
ACH-000133,-0.00753845120766574
ACH-000137,0.095834098581347
ACH-000138,0.06917277300189842
ACH-000142,-0.13616642842493393
ACH-000143,0.013391743553021732
ACH-000146,0.1014265312085206
ACH-000148,0.008267898524709336
ACH-000150,-0.01929700535052758
ACH-000152,-0.17260961428609864
ACH-000153,0.14972190402815894
ACH-000159,0.07320011825933741
ACH-000160,0.04025069080657962
ACH-000163,0.15949827926074722
ACH-000167,0.4188602302940601
ACH-000168,0.08150745969008982
ACH-000169,-0.05756544541504726
ACH-000178,0.09943020199399606
ACH-000183,-0.1298938304872476
ACH-000188,0.05310931741303082
ACH-000189,-0.0038154410885474
ACH-000190,-0.05676998667556064
ACH-000198,-0.05627790702216584
ACH-000203,-0.14293597468793928
ACH-000204,0.16055757470650112
ACH-000206,0.1636106618266573
ACH-000207,-0.010417168540132938
ACH-000208,0.01949943492481951
ACH-000210,0.3671168459236512
ACH-000211,0.09008892958018674
ACH-000215,0.0978004090588648
ACH-000221,0.08679119059947289
ACH-000222,0.09931715779203187
ACH-000223,0.08909300014387349
ACH-000226,0.013265060863074454
ACH-000227,0.0633986853749331
ACH-000228,0.08336563089122849
ACH-000231,0.02293501348060125
ACH-000232,0.05247062420509525
ACH-000233,0.039762910057792214
ACH-000234,0.0724145331867566
ACH-000235,0.05514950241007256
ACH-000237,0.1839050658510712
ACH-000238,0.05413884275691371
ACH-000242,0.08929020992594705
ACH-000243,-0.009260306903547314
ACH-000244,0.056866196518174775
ACH-000246,-0.015190829827492452
ACH-000248,-0.08231834943095695
ACH-000250,0.10070513921535557
ACH-000251,0.06098458001887841
ACH-000252,-0.02978654813997305
ACH-000253,-0.039936465788539606
ACH-000255,-0.0779610785200912
ACH-000256,0.16120145491652818
ACH-000257,-0.5371795394825292
ACH-000258,-0.07720850407199786
ACH-000259,0.08256000810285721
ACH-000260,0.047789495164259066
ACH-000261,0.0034157762838455947
ACH-000262,0.1864373696704188
ACH-000263,0.3005343259420018
ACH-000264,0.08710773469731001
ACH-000265,0.06966040161546988
ACH-000266,-0.024163706933552177
ACH-000272,0.07300018670276258
ACH-000274,-0.01817792601374495
ACH-000277,0.13827728346697316
ACH-000278,0.06147161275859943
ACH-000279,0.048102939609798084
ACH-000280,0.01359962015522248
ACH-000281,0.011388011143024427
ACH-000288,0.1111404479972848
ACH-000291,0.17577128854535426
ACH-000293,0.2911891565758802
ACH-000294,0.04649722125096738
ACH-000295,-0.014868657246565588
ACH-000296,-0.023318132464594663
ACH-000302,0.09355737712319924
ACH-000304,0.16352346719360702
ACH-000307,0.03244200712335084
ACH-000308,0.109860144459828
ACH-000310,-0.0716787633998699
ACH-000311,-0.14296944884049648
ACH-000312,0.051150481266556136
ACH-000315,0.026284705984511433
ACH-000316,0.08262897279101285
ACH-000317,-0.026711763070571024
ACH-000318,-0.029228800552531395
ACH-000319,0.0836704070108368
ACH-000320,-0.05109441098816269
ACH-000322,0.1044469086075118
ACH-000323,-0.061066504060898925
ACH-000324,0.11793047748283958
ACH-000329,0.0553309859104158
ACH-000330,-0.0487205375546449
ACH-000331,0.1637861893827979
ACH-000332,0.04731606426511045
ACH-000334,0.15397102249814634
ACH-000335,0.1625356012462216
ACH-000336,0.31068144449214097
ACH-000337,0.13049924271993396
ACH-000338,0.3367419591712641
ACH-000339,0.04201132497590695
ACH-000341,0.030367879233363475
ACH-000348,-0.03053110693350288
ACH-000350,0.17188052139929372
ACH-000352,0.05892180460601947
ACH-000356,-0.02042707137296252
ACH-000361,0.038249643113035824
ACH-000362,0.0938880996700946
ACH-000363,0.04360839020875698
ACH-000364,0.038359687532961116
ACH-000365,-0.0920586947657482
ACH-000366,0.02336916261871031
ACH-000368,-0.18004557494302045
ACH-000374,0.15524163105278255
ACH-000375,-0.02883761424305108
ACH-000376,0.06370317818728756
ACH-000381,0.03294859996898526
ACH-000383,0.006012750863824365
ACH-000387,0.1268420526846248
ACH-000389,0.08369516049451843
ACH-000390,0.01805774785882302
ACH-000393,0.12383353380627984
ACH-000395,0.07031322969695712
ACH-000396,0.011866277736918077
ACH-000397,0.10154218004419778
ACH-000401,-0.1053560642108972
ACH-000402,-0.22499095605233005
ACH-000403,0.05495448118451115
ACH-000404,0.2804567600096066
ACH-000406,0.053103480725737284
ACH-000407,0.04664397802008557
ACH-000408,-0.1581824186561717
ACH-000410,0.0707074055178158
ACH-000411,0.06245520615091859
ACH-000414,0.043513456876126
ACH-000415,0.02554080363865061
ACH-000416,0.04878814284106226
ACH-000420,-0.0669375772138288
ACH-000421,0.06314487403381314
ACH-000424,0.1206154962075017
ACH-000425,0.1000215944886976
ACH-000426,0.13339572836592045
ACH-000427,0.18085401601253576
ACH-000433,0.04437345730836259
ACH-000435,0.13043783759528824
ACH-000436,0.12206536329488026
ACH-000444,-0.02814716310232081
ACH-000445,0.039865080578370016
ACH-000448,0.019066986355702503
ACH-000450,-0.04601717728582012
ACH-000452,0.055701697049141886
ACH-000454,-0.22522051847609886
ACH-000458,-0.027567766759837933
ACH-000459,0.021638545067839687
ACH-000460,0.12166357077904368
ACH-000461,0.05739087832236552
ACH-000463,-0.044063772117452916
ACH-000464,0.12128165369887806
ACH-000466,0.0356417534138479
ACH-000467,0.06979822003464553
ACH-000468,-0.05759802417065212
ACH-000469,-0.015490120506581238
ACH-000470,0.022826235217842064
ACH-000471,0.10911201782025204
ACH-000472,-0.022233739118093305
ACH-000473,-0.13028461433187874
ACH-000475,0.08101957626798993
ACH-000476,-0.009329808016005085
ACH-000477,0.033775600564395485
ACH-000479,0.13822825557216087
ACH-000480,0.11212225089449816
ACH-000481,-0.0030028623842478386
ACH-000483,0.0068905817575829476
ACH-000484,-0.046906712239382704
ACH-000485,0.12436126852242745
ACH-000486,0.0016752024816965652
ACH-000487,0.09700651882673017
ACH-000488,0.03073224591077948
ACH-000490,0.0953396438794285
ACH-000491,0.02927455976442095
ACH-000495,-0.005617592487144276
ACH-000496,0.0918735051269417
ACH-000499,0.16310273495517727
ACH-000500,-0.2866878628677293
ACH-000502,0.03609766679819284
ACH-000503,-0.0753508372075701
ACH-000505,0.022211616711969976
ACH-000507,-0.11388113143354585
ACH-000510,0.06931740106110808
ACH-000511,0.1119329616536684
ACH-000512,0.16019676910653327
ACH-000516,0.11109335903769864
ACH-000517,0.009823591148245206
ACH-000518,0.0584286556943232
ACH-000520,0.002833328946593527
ACH-000521,0.031618001891227016
ACH-000522,0.12642207797835822
ACH-000524,-0.017231963210508388
ACH-000527,-0.00793221483767015
ACH-000528,0.02302575915107645
ACH-000537,-0.029236834683292506
ACH-000541,-0.012180005249616523
ACH-000542,0.1023613680077016
ACH-000544,-0.014899200210192469
ACH-000545,0.2146251172346135
ACH-000547,-0.11795064834784914
ACH-000548,-0.038358202606112786
ACH-000549,0.032890985342234225
ACH-000550,0.0792787126432293
ACH-000552,0.11976875639060285
ACH-000556,-0.020720805444398308
ACH-000557,0.04076075614219004
ACH-000569,0.04144587001535235
ACH-000570,0.1417628203643482
ACH-000571,-0.020893063106365527
ACH-000573,-0.09594963271615277
ACH-000576,0.12113485639858312
ACH-000579,0.26311386142380505
ACH-000580,0.032626622798840904
ACH-000584,0.017894868629143128
ACH-000585,0.05112483113812196
ACH-000588,0.10066388507292956
ACH-000589,-0.0003899385421613552
ACH-000591,-0.10859690092955793
ACH-000593,0.02015939529047577
ACH-000600,-0.029844478318551238
ACH-000601,0.1065906962945928
ACH-000605,0.10578869394524784
ACH-000606,-0.14672383536580516
ACH-000608,0.04519694060783224
ACH-000614,0.20540335382824726
ACH-000616,0.077130090808424
ACH-000618,-0.002222461012169264
ACH-000619,-0.016505435008095558
ACH-000620,-0.029102416808332712
ACH-000621,0.08009719620068123
ACH-000622,0.016281667367548824
ACH-000623,-0.05171076471337382
ACH-000624,0.05328186461745837
ACH-000627,0.07372028617576837
ACH-000630,0.04356776352164956
ACH-000631,-0.124961490054864
ACH-000632,0.11500456660770307
ACH-000633,0.003250923687860574
ACH-000637,-0.028888294805146014
