,HCN4 (10021)
ACH-000004,0.04171080118065036
ACH-000005,-0.044150788525711936
ACH-000007,0.00683913749062322
ACH-000009,0.02577462127211413
ACH-000011,0.032390117596473735
ACH-000012,0.06917067257845133
ACH-000013,0.04088723265990096
ACH-000014,0.050835718724915005
ACH-000015,0.09566868390026
ACH-000017,0.053573033593295384
ACH-000018,0.14553267049958815
ACH-000019,0.2242305044728657
ACH-000021,0.13586066475632286
ACH-000022,0.02672725825743728
ACH-000025,0.040525963760787
ACH-000028,0.088502916701598
ACH-000030,0.08946003970967233
ACH-000035,0.07727625641581158
ACH-000036,0.1513811702767226
ACH-000037,0.01949820087250067
ACH-000039,0.09402336134031604
ACH-000040,0.1156381565424622
ACH-000041,0.17365276462339266
ACH-000042,-0.02102060039560376
ACH-000045,0.07032798211671286
ACH-000047,0.16594667535402946
ACH-000052,-0.060633597449124665
ACH-000053,0.06203535058957677
ACH-000054,-0.01647181772274564
ACH-000055,0.0016212150289754694
ACH-000060,0.09729956582130796
ACH-000067,0.07603454221561927
ACH-000070,0.017939118143048025
ACH-000075,0.18035425708962868
ACH-000078,-0.00948266987235234
ACH-000082,0.11397245404692688
ACH-000085,0.13626334229628215
ACH-000086,0.05538611145319661
ACH-000087,0.11927378712312772
ACH-000092,0.024762896166186973
ACH-000095,0.09275029573368247
ACH-000097,0.06716589239295752
ACH-000098,0.0836351538193107
ACH-000099,0.1254439576503273
ACH-000108,-0.0066219586286416715
ACH-000113,0.037151177216910976
ACH-000116,-0.10643072764356007
ACH-000118,0.14566953034279212
ACH-000120,0.10601551484360766
ACH-000123,0.08836741288921582
ACH-000127,0.07526542636645239
ACH-000128,0.005869124636882681
ACH-000132,0.15032282581660442
ACH-000133,0.052292642869211335
ACH-000137,0.10797267311107707
ACH-000138,0.08592426492669128
ACH-000142,0.15273805726421122
ACH-000143,0.0513041804987235
ACH-000146,0.0841992917398174
ACH-000148,0.07250989416790729
ACH-000150,0.1840139315235001
ACH-000152,0.10142572570958956
ACH-000153,0.25454719338597537
ACH-000159,0.07903645561909793
ACH-000160,0.03995482343593757
ACH-000163,0.13930058815638355
ACH-000167,0.07229292107751678
ACH-000168,0.09147283641675026
ACH-000169,-0.05081599877778748
ACH-000178,0.10437453448960868
ACH-000183,0.025652105197093485
ACH-000188,0.15256554403058528
ACH-000189,0.021196285196754955
ACH-000190,0.1663190440524319
ACH-000198,0.12753964308942525
ACH-000203,-0.07693196363708175
ACH-000204,0.00834562169919013
ACH-000206,-0.003099975572593018
ACH-000207,0.06374371037785502
ACH-000208,0.02678951810814274
ACH-000210,0.2282039918589085
ACH-000211,0.09840422593250467
ACH-000215,0.06271251177017656
ACH-000221,-0.02465703005041259
ACH-000222,-0.023339896251910474
ACH-000223,0.03918685701079812
ACH-000226,0.1732454457844922
ACH-000227,0.09103620264233298
ACH-000228,0.08799438402604802
ACH-000231,0.0022718611812564404
ACH-000232,0.09046668891958884
ACH-000233,0.07028126806201114
ACH-000234,-0.02481354028546593
ACH-000235,0.029651627801884524
ACH-000237,0.00880639775525349
ACH-000238,0.06413046484126103
ACH-000242,0.057593189660124514
ACH-000243,0.0038027259318455203
ACH-000244,-0.005888118442238838
ACH-000246,0.1087145892747975
ACH-000248,0.03911145343079105
ACH-000250,0.0671557547793529
ACH-000251,0.11555821826622127
ACH-000252,0.30640030634901905
ACH-000253,-0.013560478071279893
ACH-000255,-0.06310298021381554
ACH-000256,0.046280946125852256
ACH-000257,-0.0504336468032505
ACH-000258,-0.02922346815321133
ACH-000259,-0.0005367057310655584
ACH-000260,0.010908618683332323
ACH-000261,0.006670738057746497
ACH-000262,0.17748810673856666
ACH-000263,-0.18533510220060745
ACH-000264,0.0726432457479709
ACH-000265,-0.033338460583326075
ACH-000266,-0.009909670994288355
ACH-000272,0.09452839551233777
ACH-000274,-0.01569460493924735
ACH-000277,0.0584823594590266
ACH-000278,-0.018726044509184667
ACH-000279,0.007094429855152302
ACH-000280,0.11633334391630155
ACH-000281,0.004543646487320329
ACH-000288,0.0293137350239006
ACH-000291,0.0031533047206513056
ACH-000293,0.12642028834866836
ACH-000294,-0.03400790319260262
ACH-000295,-0.07186261564491864
ACH-000296,0.22053469101198264
ACH-000302,-0.0335747194588152
ACH-000304,0.10115908890302766
ACH-000307,-0.0506605189949934
ACH-000308,0.1044760735435251
ACH-000310,-0.0034913291173719373
ACH-000311,-0.032271029896108264
ACH-000312,0.04744295376372218
