,SIGLECL1 (284369)
ACH-000004,0.12464012110363976
ACH-000005,-0.031140624475476237
ACH-000007,-0.1465254749927447
ACH-000009,0.015212678394022803
ACH-000011,-0.0034088695505278283
ACH-000012,0.06037979985142972
ACH-000013,-0.07228240255350639
ACH-000014,-0.032376787797040146
ACH-000015,-0.07595335286074235
ACH-000017,0.07405150227048117
ACH-000018,0.07569529888331705
ACH-000019,0.0316786908385496
ACH-000021,0.05160289565296902
ACH-000022,-0.04998237986988408
ACH-000025,-0.037105614665997794
ACH-000028,-0.01825274028437877
ACH-000030,-0.011103009328628738
ACH-000035,0.017772051149244444
ACH-000036,0.0017651900573082348
ACH-000037,0.008351458098060408
ACH-000039,-0.0754678784479102
ACH-000040,0.08445669741223802
ACH-000041,-0.011747361432323251
ACH-000042,-0.02829622476047452
ACH-000045,-0.06689042875650615
ACH-000047,-0.10754469628422304
ACH-000052,0.052606745240597226
ACH-000053,0.002674254162847143
ACH-000054,0.12357384751344508
ACH-000055,-0.1649714757390086
ACH-000060,0.17763397732001146
ACH-000067,0.11348344033336127
ACH-000070,0.03098967001721582
ACH-000075,0.05262143466770865
ACH-000078,0.17072143979449492
ACH-000082,-0.004561883733518692
ACH-000085,0.27137617536472464
ACH-000086,-0.046367367784686433
ACH-000087,-0.09924723615672823
ACH-000092,0.0709636333938257
ACH-000095,0.02152149919463121
ACH-000097,0.039472580359903885
ACH-000098,-0.005569928173712331
ACH-000099,-0.029314859813557182
ACH-000108,-0.02226322882984176
ACH-000113,-0.13300336652855224
ACH-000116,0.11152236577042228
ACH-000118,-0.05243076350811378
ACH-000120,0.01937239346487149
ACH-000123,-0.05416188552002021
ACH-000127,0.025657093684813947
ACH-000128,0.04657271489476398
ACH-000132,0.18389594532096967
ACH-000133,0.036898322937436716
ACH-000137,-0.15193752363760024
ACH-000138,-0.06800204613747482
ACH-000142,0.0027906310152902673
ACH-000143,0.008667750360870537
ACH-000146,0.022534519298477246
ACH-000148,0.027180561781299142
ACH-000150,0.07634054882490816
ACH-000152,0.015055338709410547
ACH-000153,-0.003688702075175951
ACH-000159,0.016002003836443082
ACH-000160,0.06637740353497237
ACH-000163,0.141434562721696
ACH-000167,-0.14787101728065993
ACH-000168,-0.05600925998447481
ACH-000169,0.010466030643096449
ACH-000178,0.005397368233980232
ACH-000183,0.1139059845646008
ACH-000188,0.0713982534191501
ACH-000189,0.004237040557677122
ACH-000190,-0.1943823560619788
ACH-000198,0.16339940332702735
ACH-000203,-0.2121972655212904
ACH-000204,0.10403016958282428
ACH-000206,0.1362322465168614
ACH-000207,-0.04998894644147765
ACH-000208,0.03801305480571755
ACH-000210,-0.1739529056365613
ACH-000211,-0.011174620845016765
ACH-000215,0.11962761616894263
ACH-000221,-0.14648798506399144
ACH-000222,0.12469855374289893
ACH-000223,0.10659863268359754
ACH-000226,0.006624167112517368
ACH-000227,0.0947356656430976
ACH-000228,0.13463388803183202
ACH-000231,-0.004742523099444316
ACH-000232,0.018930707820692
ACH-000233,0.05959301914683865
ACH-000234,0.011919633785569782
ACH-000235,-0.0017573129663933154
ACH-000237,0.15542352645079738
ACH-000238,0.11548238149153313
ACH-000242,-0.10740026961798384
ACH-000243,0.07077838558517659
ACH-000244,0.013771384091673286
ACH-000246,0.07456403369733101
ACH-000248,0.19714273928905054
ACH-000250,-0.014195731395782006
ACH-000251,-0.16487869319654816
ACH-000252,0.08478754519687402
ACH-000253,0.056008853871776176
ACH-000255,-0.0259974386727092
ACH-000256,0.10986003464949097
ACH-000257,0.07064747936351437
ACH-000258,0.10380700557143692
ACH-000259,0.042799497304745214
ACH-000260,0.060398720046063024
ACH-000261,-0.029931898158783943
ACH-000262,0.04242382017881671
ACH-000263,0.07096223895679371
ACH-000264,0.06449115994167336
ACH-000265,-0.13424392716392125
ACH-000266,0.029890536041119367
ACH-000272,0.10315927884796744
ACH-000274,0.07187618173384852
ACH-000277,0.09588481234232787
ACH-000278,0.14473518650231765
ACH-000279,0.024825126592218315
ACH-000280,0.06075459489594951
ACH-000281,-0.03639398600373858
ACH-000288,0.2126209085417803
