,RWDD2A (112611)
ACH-000266,0.04182864127867595
ACH-000272,0.025775697386106997
ACH-000274,0.003043783887251566
ACH-000277,0.07021079592679046
ACH-000278,0.040488747368120095
ACH-000279,-0.11949150391442932
ACH-000280,0.2156529201211164
ACH-000281,0.11909027685531386
ACH-000288,-0.011164355487690087
ACH-000291,0.08273141281502178
ACH-000293,0.02078368282924245
ACH-000294,-0.002649124921695561
ACH-000295,0.0865458125586032
ACH-000296,-0.11242309548175423
ACH-000302,0.01746531996125911
ACH-000304,0.30508696286727355
ACH-000307,0.03181026395372175
ACH-000308,0.0038192537955365866
ACH-000310,0.0730108533291488
ACH-000311,0.02376159924161936
ACH-000312,0.18915122612032534
ACH-000315,0.025155312961933355
ACH-000316,-0.022154120744426558
ACH-000317,-0.015199345524792025
ACH-000318,-0.02662775273076981
ACH-000319,0.08341572798597938
ACH-000320,0.08280980270361048
ACH-000322,0.012966650526175795
ACH-000323,0.10686450608574656
ACH-000324,0.07369157419891582
ACH-000329,0.056024173786046315
ACH-000330,0.0647467903147899
ACH-000331,0.0467393839775315
ACH-000332,0.019988290890765127
ACH-000334,-0.07539176691410265
ACH-000335,0.0037645024090009202
ACH-000336,-0.11016927925448032
ACH-000337,0.22014675242018794
ACH-000338,-0.4174343446824267
ACH-000339,0.028213389638646863
ACH-000341,0.012098142357985326
ACH-000348,0.0175730422946168
ACH-000350,0.031593493078479945
ACH-000352,0.04394396810089801
ACH-000356,-0.07174612852572164
ACH-000361,-0.15750460973049235
ACH-000362,0.061233062169487165
ACH-000363,0.07304468208370363
ACH-000364,-0.02008661661139928
ACH-000365,-0.001390698515319852
ACH-000366,0.007725502964554053
ACH-000368,0.1717299071044985
ACH-000374,-0.0070489237666295675
ACH-000375,0.2993755101947909
ACH-000376,0.0275860017589948
ACH-000381,-0.028435312761741112
ACH-000383,-0.039406883709716616
ACH-000387,-0.045075298607845635
ACH-000389,0.11885350780535672
ACH-000390,-0.02731282157294002
ACH-000393,0.01296434656410566
ACH-000395,0.15676684195307547
ACH-000396,0.15702181499079138
ACH-000397,0.017223573956383402
ACH-000401,0.003046527841219595
ACH-000402,-0.09767233222492748
ACH-000403,-0.022110733432545958
ACH-000404,-0.04868753054627623
ACH-000406,0.03527298045505302
ACH-000407,-0.0041044656316732405
ACH-000408,0.014915339951375384
ACH-000410,-0.048991761856162025
ACH-000411,-0.02317609662534481
ACH-000414,-0.025556889484120517
ACH-000415,0.059274987250134525
ACH-000416,-0.02130431837606584
ACH-000420,0.1208530818963752
ACH-000421,0.03717949270857127
ACH-000424,0.02949379686368812
ACH-000425,0.04837855730864487
ACH-000426,0.051586784236931714
ACH-000427,-0.06640955866802963
ACH-000433,-0.1536254354922017
ACH-000435,-0.05436650732326578
ACH-000436,0.16126135672542885
ACH-000444,-0.0033185523537863503
ACH-000445,0.012567438391996285
ACH-000448,0.06383651783040897
ACH-000450,-0.21911442349276955
ACH-000452,-0.07468315149310886
ACH-000454,-0.119091401786389
ACH-000458,0.03408678952527328
ACH-000459,0.10717505801277856
ACH-000460,0.10015137307625788
ACH-000461,0.01069285370624815
ACH-000463,-0.046913070516416966
ACH-000464,0.049920612226752537
ACH-000466,-0.00577517974934928
ACH-000467,0.037088117436018066
ACH-000468,-0.03881684583280982
ACH-000469,0.12638899120524502
ACH-000470,-0.046103566453460434
ACH-000471,0.02498032719306494
ACH-000472,-0.0040905680050140015
ACH-000473,0.21327485661361809
ACH-000475,-0.011546562550329185
ACH-000476,0.03694451107105382
ACH-000477,-0.11137660443690586
ACH-000479,0.17292350345372398
ACH-000480,-0.01253333151840174
ACH-000481,0.09413911242586114
ACH-000483,0.1388966231677916
ACH-000484,0.03937242104276123
ACH-000485,0.012534505363569363
ACH-000486,0.11817402823918935
ACH-000487,0.05349853663542285
ACH-000488,-0.02747892754253107
ACH-000490,-0.07882158952695256
ACH-000491,0.13416944343434925
ACH-000495,0.07397087488403517
ACH-000496,-0.06021583640074376
ACH-000499,0.10685249230749433
ACH-000500,-0.0006273571321093093
ACH-000502,0.06450652254092036
ACH-000503,0.28070134830323656
ACH-000505,-0.021633197036315315
ACH-000507,-0.17178375720575706
ACH-000510,0.1114804429294351
ACH-000511,-0.03739487447763394
ACH-000512,0.058571395300911676
ACH-000516,0.020480526193190855
ACH-000517,0.015993614391782113
ACH-000518,0.13931706987665324
ACH-000520,-0.0634999910592119
ACH-000521,0.07684228606158404
ACH-000522,-0.00995951223305788
ACH-000524,0.035580752905283765
ACH-000527,0.01632481912168035
ACH-000528,0.11343363761111785
ACH-000537,0.10058751324765013
ACH-000541,0.12938034957462413
ACH-000542,0.045618885182873964
ACH-000544,-0.018692179680221382
ACH-000545,-0.06601892051781022
ACH-000547,-0.07505923803074663
ACH-000548,0.0418755716467268
ACH-000549,0.07257079402548364
ACH-000550,0.01472270175569766
ACH-000552,-0.14975643225932525
ACH-000556,-0.04186696544455447
ACH-000557,0.0512714940333396
ACH-000569,0.05091497222505621
ACH-000570,-0.03801280168548129
ACH-000571,-0.0014886842720333885
ACH-000573,0.02650564212020292
ACH-000576,0.014277619136408891
ACH-000579,-0.07545547489916438
ACH-000580,0.054352956436493176
ACH-000584,-0.005181357744993653
ACH-000585,-0.08319206931796108
ACH-000588,0.05949537827111859
ACH-000589,0.09677177555321743
ACH-000591,0.17512012120343834
ACH-000593,-0.01155591501355967
ACH-000600,0.07153760853180291
ACH-000601,0.13355778145549374
ACH-000605,0.038066059040972634
ACH-000606,0.08277860346615189
ACH-000608,0.04932658935762496
ACH-000614,-0.005129565853126414
ACH-000616,0.0019965293746895037
ACH-000618,-0.08874890870456514
ACH-000619,-0.0196537021983389
ACH-000620,0.034964394103470686
ACH-000621,0.11781090883825725
ACH-000622,0.046811322966636905
ACH-000623,2.2748195211290078e-05
ACH-000624,0.0034527702011385533
ACH-000627,0.062192323328086614
ACH-000630,0.029643638979720714
ACH-000631,-0.2807291310468057
ACH-000632,0.11258409610763467
ACH-000633,0.112317979005604
ACH-000637,-0.022426012852875397
ACH-000638,-0.09105233404070344
ACH-000646,0.0903659059828389
ACH-000647,-0.02312464235627885
ACH-000648,0.10933904101522947
ACH-000649,0.1053697262130548
ACH-000651,0.0043178261507966975
ACH-000652,-0.08092501845844563
ACH-000653,0.02169625147231669
ACH-000657,0.028259162608533724
ACH-000658,-0.006252583734864919
ACH-000661,0.11087327212376352
ACH-000662,0.039299535877966106
ACH-000663,0.09286995323421378
ACH-000665,0.0776576813852962
ACH-000671,0.011797037553599274
ACH-000672,0.2593468257204913
ACH-000673,0.01438807466952288
ACH-000676,0.09426110328786726
ACH-000677,0.07942104530094797
ACH-000681,0.09420085025997726
ACH-000683,0.051560130734879625
ACH-000684,0.06180896851470285
ACH-000688,0.2110379030836353
ACH-000693,-0.0500297170787813
ACH-000694,0.08439027651720148
ACH-000695,0.035950316225956916
ACH-000696,0.034504641839189144
ACH-000697,-0.11701104835490403
ACH-000699,0.0466176309956418
ACH-000701,0.08647337959085477
ACH-000706,0.001953348357056973
ACH-000711,-0.014154916927780991
ACH-000713,0.022512727910395467
ACH-000714,0.0017455154973223964
ACH-000718,0.07788073770645405
ACH-000720,-0.03217754179410541
ACH-000721,0.06858811813411568
ACH-000724,0.1935099972904046
ACH-000725,-0.03396613743771911
ACH-000732,0.06810800904669807
ACH-000734,0.01372042911795694
ACH-000735,0.05024915657882356
ACH-000736,0.1915134756980195
ACH-000738,-0.016928330412857722
ACH-000746,0.11828782158334875
ACH-000747,0.0645441603100382
ACH-000748,0.08317771592456541
ACH-000753,0.04674885335580462
ACH-000756,-0.02741419778318218
ACH-000757,0.16864314694135074
ACH-000758,0.07681045330332507
ACH-000760,0.00614429094335054
ACH-000762,-0.07791012970532048
ACH-000763,-0.03662702244752571
ACH-000764,-0.0635984504344594
ACH-000765,-0.06103424383565734
ACH-000766,-0.004827481254028198
ACH-000767,0.08417863462748368
ACH-000768,-0.011257729246890063
ACH-000769,-0.01461569651031406
ACH-000770,-0.027586284325405427
ACH-000771,0.0885215161070316
ACH-000773,-0.06743651657597324
ACH-000776,0.007460670959012374
ACH-000777,0.0657461226856375
ACH-000778,0.02367125652328057
ACH-000781,0.03352159002473195
ACH-000782,-0.0819439662390536
ACH-000783,0.043329022912123434
ACH-000784,0.04664259390251768
ACH-000785,0.019999091180435063
ACH-000787,-0.02457472762805379
ACH-000788,0.06611047157448875
ACH-000791,0.033438600775703896
ACH-000792,0.032295300777542627
ACH-000794,-0.035630402621399965
ACH-000796,0.04248237167554527
ACH-000798,-0.011784833836221788
ACH-000799,0.06547581094973096
ACH-000800,0.11330456470766112
ACH-000802,0.02332758429997205
ACH-000804,-0.008187166411537427
ACH-000805,0.25293482645501114
ACH-000809,0.07268140712592283
ACH-000810,0.038956082779544286
ACH-000811,-0.0008714203479163151
ACH-000817,0.07882608110171142
ACH-000819,0.04368189034370553
ACH-000820,-0.2306881168171613
ACH-000821,-0.013823907020630395
ACH-000822,-0.033697983862083614
ACH-000823,0.09614693484888824
ACH-000824,0.0657117177845165
ACH-000827,0.026450020926848703
ACH-000829,0.022915639937133737
ACH-000831,0.0373118718507771
ACH-000832,0.00595361618777525
ACH-000833,0.34516723529149324
ACH-000834,0.05451824356123548
ACH-000835,0.047896891155584764
ACH-000836,0.008810280389611734
ACH-000837,0.10337882109978004
ACH-000838,-0.12028381014685552
ACH-000839,0.14538254962326885
ACH-000840,0.02028077989396531
ACH-000841,-0.0003292966079462758
ACH-000843,0.0458409442392294
ACH-000846,0.07847036979803086
ACH-000847,-0.033470016002176965
ACH-000848,0.1452109879312163
ACH-000849,0.051764116524271715
ACH-000851,0.013104519107756035
ACH-000855,-0.22766273244228935
ACH-000856,0.13526099286486115
ACH-000858,0.1262731422164137
ACH-000859,0.1182635058515429
ACH-000861,0.021286891999221274
ACH-000862,0.04891637489442595
ACH-000865,0.03974040645844935
ACH-000866,-0.10204053999298612
ACH-000867,0.021890901088405662
ACH-000869,0.03601492903742549
ACH-000872,0.011823552551352184
ACH-000873,-0.1981179577330356
ACH-000876,0.052059575642112485
ACH-000878,0.08895023582098925
ACH-000880,-0.08654106780137368
ACH-000881,0.05508624386550194
ACH-000882,-0.02894302585605545
ACH-000884,0.050373828092087215
ACH-000885,0.0691976171710624
ACH-000887,0.04009598506186776
ACH-000889,-0.026102296240542843
ACH-000896,0.02657659815739785
ACH-000898,0.2267161934213787
ACH-000900,0.06042874349136535
ACH-000901,0.01972293627396563
ACH-000905,0.06530667133431704
ACH-000906,0.06117914119887264
ACH-000907,0.03775955214896239
ACH-000910,0.1193689433437698
ACH-000911,-0.04890486587754354
ACH-000912,0.01822746516284705
ACH-000913,-0.10974137936595146
ACH-000915,0.1317592863337758
ACH-000916,0.16438239178559494
ACH-000917,0.060177379977077006
ACH-000920,0.09178021786675256
ACH-000921,0.08282185054668048
ACH-000924,-0.019739802530413974
ACH-000926,-0.033545520782596615
ACH-000928,0.012077419034152702
ACH-000929,0.27170188490342023
ACH-000932,0.04944736405047142
ACH-000935,0.0836093011732878
ACH-000936,0.0775523531531694
ACH-000937,0.06127830210157394
ACH-000938,-0.060818787891635265
ACH-000939,-0.0491994517730114
ACH-000941,-0.10692091358260404
ACH-000943,0.05707560487531725
ACH-000946,0.053167244845701546
ACH-000947,0.04777593449614261
ACH-000948,-0.0056651258766983355
ACH-000950,-0.03160710345834199
ACH-000953,-0.005222102044443876
ACH-000954,0.11164090342194576
ACH-000957,-0.11301008907444388
ACH-000958,-0.0767817612040898
ACH-000960,-0.01848862537731373
ACH-000963,0.18899239314789348
ACH-000968,0.003356706614422767
ACH-000969,-0.10479117690445433
ACH-000972,-0.024638773220485074
ACH-000973,0.030797324837644056
ACH-000974,-0.0055709847519220795
ACH-000978,0.004109753215020414
ACH-000984,0.11621338279417125
ACH-000986,0.03514526704421782
ACH-000988,0.04104129650645767
ACH-000993,-0.0019711727933231773
ACH-000994,0.06618972376758156
ACH-000996,0.02698432019477852
ACH-001001,0.019703498462063998
ACH-001020,0.249345508021274
ACH-001028,0.037653722986585814
ACH-001031,-0.13464579707563193
ACH-001038,-0.05598572751453262
ACH-001048,-0.045853840779842864
ACH-001050,0.05094816615370831
ACH-001053,0.1337037129407517
ACH-001054,-0.0027514263506855704
ACH-001061,0.04502776315513125
ACH-001067,0.02643615024246377
ACH-001075,0.035513677742268365
ACH-001096,0.03831318777874442
ACH-001111,0.052162355176015016
ACH-001119,0.058281083587510385
ACH-001128,0.23888688998398397
ACH-001134,0.12585424448913252
ACH-001151,0.03234868136723063
ACH-001163,0.022420408129399896
ACH-001164,0.18751006725660516
ACH-001183,0.1454256527959235
ACH-001192,-0.07192381982146319
ACH-001193,0.04959966808106781
ACH-001196,0.1018423420078219
ACH-001197,0.2087252907440911
ACH-001205,-0.12265799642824605
ACH-001211,-0.06664597358058011
ACH-001212,0.19566427341831366
ACH-001228,0.06605938183171657
ACH-001232,0.09113542516790672
ACH-001239,0.12294129072873056
ACH-001270,0.0021794726288684807
ACH-001274,0.08793285027839222
ACH-001275,0.08173760226500032
ACH-001277,0.03070709702451196
ACH-001278,-0.00918410174749017
ACH-001280,0.09910656136082308
ACH-001283,0.03939886542940695
ACH-001289,0.13593151538215106
ACH-001300,0.0754122176089821
ACH-001301,0.15123241284351055
ACH-001302,0.2887675769180289
ACH-001306,-0.0717338190586992
ACH-001318,0.1138192973283653
ACH-001322,0.07254290146212981
ACH-001328,0.09065924343424857
ACH-001332,0.007945066601660434
ACH-001336,-0.09243161262749558
ACH-001346,-0.015280069901493004
ACH-001353,-0.021552982203943395
ACH-001354,-0.05232679873516512
ACH-001367,0.11142879372577937
ACH-001368,0.052174611873598266
ACH-001374,-0.0670485641405747
ACH-001377,-0.034422295709960894
ACH-001380,0.06541456333093709
ACH-001391,-0.029091850409335887
ACH-001408,0.10715163061551232
ACH-001430,-0.07447272579692175
ACH-001431,0.1040142512923896
ACH-001450,0.17473428822133308
ACH-001496,0.10471341959927914
ACH-001500,0.01176516134087119
ACH-001523,0.006100517065578568
ACH-001532,-0.033092870012495175
ACH-001550,0.023572782608377533
ACH-001552,0.09185656733426616
ACH-001554,0.11765576750191135
ACH-001654,0.02109644418587069
ACH-001735,0.02587127642665027
ACH-001736,0.14492420023961905
ACH-001737,-0.007295219700007666
ACH-001740,0.05557254037837762
ACH-001745,0.13270630960584087
ACH-001765,0.03399049532020728
