,EFNA3 (1944)
ACH-000004,-0.2678864367050455
ACH-000005,0.14026663988230054
ACH-000007,-0.0981787420278624
ACH-000009,-0.2985452053940536
ACH-000011,-0.06208492556914836
ACH-000012,-0.2443969159377261
ACH-000013,-0.05916347101026636
ACH-000014,-0.12191277396756273
ACH-000015,-0.16535692146215852
ACH-000017,0.043272954469140264
ACH-000018,-0.2260885445154776
ACH-000019,-0.13849377760141846
ACH-000021,-0.1327416754296643
ACH-000022,-0.07272416151032976
ACH-000025,-0.26542838226657456
ACH-000028,-0.12868318951919314
ACH-000030,-0.18398637991951364
ACH-000035,-0.1578663302915492
ACH-000036,-0.0949924762809477
ACH-000037,0.06149508792001247
ACH-000039,-0.06474416960286751
ACH-000040,-0.07775970383615159
ACH-000041,0.09650171386332283
ACH-000042,-0.06519587706992326
ACH-000045,-0.06293177583921786
ACH-000047,-0.05339982413085614
ACH-000052,-0.2886317582428293
ACH-000053,-0.10948356655320758
ACH-000054,-0.1180868128806097
ACH-000055,-0.4087866982576622
ACH-000060,-0.11735840619561365
ACH-000067,-0.08800855160864855
ACH-000070,-0.1131255562431876
ACH-000075,-0.3820454126321564
ACH-000078,-0.1808709854369454
ACH-000082,-0.28676581320019484
ACH-000085,0.1325406478452899
ACH-000086,-0.23036239345581425
ACH-000087,0.06786674127471637
ACH-000092,-0.3122866895367952
ACH-000095,-0.020156842972780267
ACH-000097,-0.09500755144846763
ACH-000098,-0.16606984315749654
ACH-000099,-0.099016276927909
ACH-000108,-0.05518724101363243
ACH-000113,-0.07658513120991403
ACH-000116,-0.1209203130321904
ACH-000118,-0.15893518694618372
ACH-000120,0.03202773891467937
ACH-000123,-0.12467370595704305
ACH-000127,-0.05651557342333284
ACH-000128,-0.08778853102659988
ACH-000132,-0.0623672968392466
ACH-000133,-0.26791507968991435
ACH-000137,-0.2171063415595643
ACH-000138,0.03506821741089182
ACH-000142,-0.26796224126631696
ACH-000143,-0.10952470406503136
ACH-000146,-0.08592711273203131
ACH-000148,-0.04832172213080037
ACH-000150,-0.1530006390203488
ACH-000152,-0.017849938120932444
ACH-000153,-0.3850181164468312
ACH-000159,-0.16523705768926836
ACH-000160,0.10493718500400168
ACH-000163,-0.06894061266214546
ACH-000167,0.34389559865715136
ACH-000168,0.1627712719152341
ACH-000169,-0.24063873727687984
ACH-000178,0.03674825022516697
ACH-000183,-0.07436310294429432
ACH-000188,-0.20210233173413453
ACH-000189,-0.5155657531743665
ACH-000190,-0.11557903533543468
ACH-000198,-0.09827736949107586
ACH-000203,-0.15041602859640568
ACH-000204,-0.22953846052901725
ACH-000206,0.0114861099576261
ACH-000207,-0.02603680191765552
ACH-000208,0.06788838791446157
ACH-000210,-0.0695004613334202
ACH-000211,-0.1164345586379162
ACH-000215,-0.10868606451953414
ACH-000221,-0.16109365442231094
ACH-000222,-0.03997320272481725
ACH-000223,-0.08653552009204603
ACH-000226,-0.13602635807604607
ACH-000227,-0.09100710831161896
ACH-000228,-0.16086287714778294
