,TIA1 (7072)
ACH-000004,-0.026901039025694743
ACH-000005,-0.0497554582502552
ACH-000007,-0.004130788974593892
ACH-000009,-0.07549434104564996
ACH-000011,0.15074818258685022
ACH-000012,0.04540476141907823
ACH-000013,-0.04579978378439426
ACH-000014,-0.009817229450181686
ACH-000015,0.010924336267795364
ACH-000017,0.037024613247111884
ACH-000018,0.16337251901253838
ACH-000019,-0.06501859605138281
ACH-000021,0.013822362696661324
ACH-000022,0.03286720992884508
ACH-000025,0.022865087691378246
ACH-000028,-0.01819878509366965
ACH-000030,0.0292164529733256
ACH-000035,-0.08203878362898702
ACH-000036,0.01542773625443449
ACH-000037,0.03458905552519164
ACH-000039,0.005978855585133554
ACH-000040,0.009281378064619344
ACH-000041,0.014990999334517094
ACH-000042,-0.025709574237909687
ACH-000045,0.2087884634241091
ACH-000047,-0.007403920188572463
ACH-000052,-0.030087428325715707
ACH-000053,-0.12987474951614786
ACH-000054,0.010825805648692784
ACH-000055,0.04769562355135826
ACH-000060,0.038626505892578336
ACH-000067,-0.25836132296428155
ACH-000070,0.058256955397607925
ACH-000075,-0.2005654397437568
ACH-000078,-0.08545276339532468
ACH-000082,0.04449383352611783
ACH-000085,-0.0018707443430717426
ACH-000086,0.10359727152576084
ACH-000087,-0.02098591479412918
ACH-000092,-0.0363285615830775
ACH-000095,0.06294582252921484
ACH-000097,-0.007737430090822145
ACH-000098,0.015979706315929685
ACH-000099,-0.04551114041781504
ACH-000108,0.09857967307251188
ACH-000113,0.05020780146749018
ACH-000116,0.061182526440845986
ACH-000118,-0.041595096723835295
ACH-000120,0.11581367539357686
ACH-000123,-0.05357379309017635
ACH-000127,-0.07380118596882956
ACH-000128,-0.13442912409317065
ACH-000132,0.1138970884715046
ACH-000133,-0.025879268063559696
ACH-000137,0.16557821332959646
ACH-000138,-0.01056161486104067
ACH-000142,-0.08583139740419353
ACH-000143,0.21393607206109191
ACH-000146,-0.0590050454295752
ACH-000148,-0.11558768084939736
ACH-000150,0.19642038993100228
ACH-000152,-0.02609301021541681
ACH-000153,-0.04225676346591068
ACH-000159,-0.12195494292154838
ACH-000160,-0.08779502652410356
ACH-000163,0.02975972980972345
ACH-000167,-0.28905722308958226
ACH-000168,0.04736599030503868
ACH-000169,0.10849372203161456
ACH-000178,0.11817238758728207
ACH-000183,-0.017596825858026664
ACH-000188,-0.07659850515082464
ACH-000189,-0.267960367725498
ACH-000190,-0.10305393123035526
ACH-000198,0.28428334452115656
ACH-000203,0.007702371442835277
ACH-000204,-0.014325254654365216
ACH-000206,0.2392578357864525
ACH-000207,-0.050398368096447946
ACH-000208,-0.3607120574937712
ACH-000210,0.0366684731648785
ACH-000211,0.02252242346189771
ACH-000215,-0.04593247895875121
ACH-000221,-0.0009336803431278084
ACH-000222,-0.04578270145858802
ACH-000223,-0.03524301141457571
ACH-000226,0.05008020578834176
ACH-000227,-0.08923542430365558
ACH-000228,-0.07250428073687377
ACH-000231,0.0013577448272691047
ACH-000232,-0.05327550907550492
ACH-000233,-0.040901191523225085
ACH-000234,-0.04220808464904677
ACH-000235,0.05174319115922312
ACH-000237,0.033959754280703934
ACH-000238,-0.1719038777895343
ACH-000242,0.0428143192822639
ACH-000243,-0.050358021971562736
ACH-000244,-0.2588763841495221
ACH-000246,-0.007540190783095487
ACH-000248,0.04703597665962855
ACH-000250,-0.06378005780296214
ACH-000251,-0.2649830965931083
ACH-000252,-0.11388226228655668
ACH-000253,-0.08150976938419091
ACH-000255,-0.0601784751213718
ACH-000256,-0.06256495590423125
ACH-000257,0.14008970774465926
ACH-000258,0.12223505317860164
ACH-000259,0.04891962022120186
ACH-000260,-0.03716947826309621
ACH-000261,-0.03767651046412539
ACH-000262,0.12653024793985024
ACH-000263,0.06201636719045973
ACH-000264,-0.0888616977470898
ACH-000265,0.08929695303900179
ACH-000266,0.023408219435266397
ACH-000272,0.024447638630649752
ACH-000274,-0.04118012748136077
ACH-000277,0.10168409094230448
ACH-000278,0.04863848204862856
ACH-000279,-0.1010472391228133
ACH-000280,-0.0744202588547716
ACH-000281,-0.029488147546288656
ACH-000288,0.07856535197975878
ACH-000291,-0.17722720671465006
ACH-000293,-0.022149969812960624
ACH-000294,-0.0187545589064199
ACH-000295,-0.08078628133934296
ACH-000296,0.2950606872947401
ACH-000302,0.045212680303281065
ACH-000304,0.16117806980325766
ACH-000307,0.018309435406654927
ACH-000308,0.0499369995118073
ACH-000310,0.11657121122406752
ACH-000311,-0.05214637933742389
ACH-000312,-0.004208314964667257
ACH-000315,-0.08541111730890666
ACH-000316,-0.11419709818292186
ACH-000317,-0.08403905272888887
ACH-000318,0.04843698978915048
ACH-000319,0.004180960881454223
ACH-000320,0.2029651559701752
ACH-000322,-0.05990600789509146
ACH-000323,-0.035183865138018335
ACH-000324,-0.11733991828718884
ACH-000329,-0.04099064102083731
ACH-000330,-0.013823614152820959
ACH-000331,0.0004300338947004674
ACH-000332,0.010227932249359169
ACH-000334,-0.08711582701811815
ACH-000335,-0.007786002822733945
ACH-000336,0.03937923446082192
ACH-000337,0.20748095572036127
ACH-000338,0.34058982070630056
ACH-000339,0.0448965789177101
ACH-000341,-0.03242123506436999
ACH-000348,0.02063681696782774
ACH-000350,0.06712626832045028
ACH-000352,-0.02043281753012577
ACH-000356,-0.06368349419564784
ACH-000361,0.11358367700046315
ACH-000362,-0.08479278160675209
ACH-000363,-0.020292029233792787
ACH-000364,0.023382752900604386
ACH-000365,-0.028482803213262037
ACH-000366,-0.062460372975675436
ACH-000368,0.016826434777097738
ACH-000374,0.038626656084193335
ACH-000375,-0.031153783615470807
ACH-000376,-0.060131341448810174
ACH-000381,0.1944005376197448
ACH-000383,0.008307923118530387
ACH-000387,0.11924135970614035
ACH-000389,-0.1194901372206733
ACH-000390,0.032642333225940776
ACH-000393,-0.057277249290446225
ACH-000395,0.01283340239233343
ACH-000396,-0.15822174570046613
ACH-000397,-0.05451440614550138
ACH-000401,0.13074012706027313
ACH-000402,0.4535966489709745
ACH-000403,-0.10131621622603723
ACH-000404,-0.11228750619944218
ACH-000406,0.011914585992257904
ACH-000407,-0.15828919388762455
ACH-000408,-0.25278567538646285
ACH-000410,-0.1836482495021542
ACH-000411,-0.0021113443312102105
ACH-000414,0.1046106379674498
ACH-000415,-0.03642873375861081
ACH-000416,0.010052823994398441
ACH-000420,-0.06762964473053128
ACH-000421,0.04129799828932077
ACH-000424,0.025565853150453233
ACH-000425,-0.07499647788131765
ACH-000426,0.0601894670132007
ACH-000427,0.14261896751688902
ACH-000433,0.2247768336400886
ACH-000435,0.2819034035150477
ACH-000436,-0.1326774761585766
ACH-000444,0.038166215644148266
ACH-000445,0.14902924265005127
ACH-000448,0.033304961937175685
ACH-000450,0.03074257154575858
ACH-000452,-0.004433813959930033
ACH-000454,0.016463192304703837
ACH-000458,0.006857737604468154
ACH-000459,-0.08891903161604732
ACH-000460,0.04428360265573353
ACH-000461,0.05914506659388781
ACH-000463,-0.0319549306230848
ACH-000464,-0.058817848327032525
ACH-000466,0.15938933741172925
ACH-000467,-0.05274334237305376
ACH-000468,0.008096181981367695
ACH-000469,0.08074578594603826
ACH-000470,0.1908256539131936
ACH-000471,0.033502782947200764
ACH-000472,-0.031176674805650294
ACH-000473,-0.007925048949920212
ACH-000475,-0.08304120338243767
ACH-000476,0.022377945043950097
ACH-000477,0.1371655836660748
ACH-000479,0.09883640773759952
ACH-000480,0.19029311610029426
ACH-000481,-0.21080237292492102
ACH-000483,0.03102072552179915
ACH-000484,-0.1659108175905399
ACH-000485,-0.01120656427435221
ACH-000486,-0.03195010720011325
ACH-000487,-0.016777537436395176
ACH-000488,0.015488837605155603
ACH-000490,0.08245571392618288
ACH-000491,0.14475551677484258
ACH-000495,-0.18286426769547615
ACH-000496,0.0516498746501973
ACH-000499,-0.2923732679491263
ACH-000500,0.17348909052385006
ACH-000502,-0.010974050413215707
ACH-000503,-0.0018421292826975898
ACH-000505,-0.015574010494699718
ACH-000507,0.012761504564142724
ACH-000510,0.02358747830393454
ACH-000511,-0.0786339796045357
ACH-000512,-0.14172789660831953
ACH-000516,0.009361994860973385
ACH-000517,0.02274299212598694
ACH-000518,-0.046128479844241885
ACH-000520,0.04156588155812549
ACH-000521,0.10125958932901914
ACH-000522,0.0039617331975768475
ACH-000524,0.002425681436114301
ACH-000527,-0.015115308983945612
ACH-000528,-0.057228741545790586
ACH-000537,0.026173844508548264
ACH-000541,0.07099557953090603
ACH-000542,-0.08851955097049205
ACH-000544,-0.09443311702715072
ACH-000545,-0.06247807966499772
ACH-000547,0.10046709696785636
ACH-000548,-0.22871056131201706
ACH-000549,0.004263742302549579
ACH-000550,0.06782091746721174
ACH-000552,-0.021256273977721004
ACH-000556,-0.0222652520206214
ACH-000557,0.05959953085552942
ACH-000569,-0.13963536677286992
ACH-000570,-0.07575952426721527
ACH-000571,-0.01937508474366861
ACH-000573,0.10283577314078683
ACH-000576,0.0919644580541394
ACH-000579,0.08828735087977464
ACH-000580,-0.10945746080296148
ACH-000584,0.13510262090118658
ACH-000585,0.014998620061078959
ACH-000588,-0.07080269924846991
ACH-000589,-0.011248499309312229
ACH-000591,0.0049796102775436285
ACH-000593,0.01699072549076571
ACH-000600,0.01763260484162742
ACH-000601,-0.008466308303580972
ACH-000605,0.083664097639793
ACH-000606,-0.14799856437598968
ACH-000608,-0.011710637522409436
ACH-000614,0.07277117248261279
ACH-000616,-0.010579445191472777
ACH-000618,-0.04926330420500805
ACH-000619,-0.12349989823330032
ACH-000620,0.02341875051399256
ACH-000621,0.08147995298646474
ACH-000622,0.04395973842533045
ACH-000623,-0.004780111629555202
ACH-000624,-0.12650339370227662
ACH-000627,-0.08024587431409606
ACH-000630,0.09244238847209556
ACH-000631,0.09485060064314554
ACH-000632,0.031758128521248395
ACH-000633,-0.0803883383029415
ACH-000637,0.03250070723640855
ACH-000638,0.08500948531922117
ACH-000646,0.07618018931822204
ACH-000647,0.06159648404947302
ACH-000648,0.08439046650846364
ACH-000649,-0.02714048851958399
ACH-000651,0.0284303374193779
ACH-000652,0.13490370030878054
ACH-000653,0.00803147165060703
ACH-000657,0.03383202205636701
ACH-000658,-0.17502702191620098
ACH-000661,-0.0020068486649054405
ACH-000662,0.20215734980041455
ACH-000663,-0.0562977156643695
ACH-000665,-0.07185920363139943
ACH-000671,0.02513518845683061
ACH-000672,0.25363730327560224
ACH-000673,-0.033432326006091334
