,CENPO (79172)
ACH-000004,-0.14414516410058406
ACH-000005,-0.4463627322533018
ACH-000007,-0.09254887453138018
ACH-000009,-0.02980154663811818
ACH-000011,-0.3894076877768655
ACH-000012,0.03865770484503217
ACH-000013,0.13539575171299334
ACH-000014,-0.11093197401416764
ACH-000015,-0.08387556309931576
ACH-000017,0.15050942664336833
ACH-000018,-0.062397904388875575
ACH-000019,-0.18207673544403127
ACH-000021,0.06725281768225318
ACH-000022,-0.3138078003744919
ACH-000025,-0.04446877636926989
ACH-000028,-0.458945381910673
ACH-000030,-0.2993768558664513
ACH-000035,-0.12454294407962314
ACH-000036,-0.21913207919412525
ACH-000037,-0.029445843866840002
ACH-000039,-0.31259459679631274
ACH-000040,-0.1863968308795592
ACH-000041,-0.2927848724087874
ACH-000042,-0.08238809539120696
ACH-000045,-0.39295143940602095
ACH-000047,-0.35242420417509324
ACH-000052,-0.50925463298869
ACH-000053,-0.0766356725274359
ACH-000054,-0.0972011507309081
ACH-000055,-0.27110657218424106
ACH-000060,-0.027645454069364216
ACH-000067,-0.6168036778626994
ACH-000070,-0.40740851740673584
ACH-000075,0.1632882678839702
ACH-000078,-0.08422928747992288
ACH-000082,-0.008212282260554017
ACH-000085,-0.18353450858222828
ACH-000086,0.010023470485277792
ACH-000087,-0.3127881237861473
ACH-000092,-0.27149115820498704
ACH-000095,-0.2027294978090295
ACH-000097,-0.11584351613391584
ACH-000098,-0.24511934157685605
ACH-000099,-0.1447474215954146
ACH-000108,-0.13522616907429602
ACH-000113,-0.226893572570263
ACH-000116,-0.3085781901023432
ACH-000118,0.11520867549309187
ACH-000120,-0.43385432597463663
ACH-000123,-0.23610724887926815
ACH-000127,0.19162562377572206
ACH-000128,-0.07238041504421927
ACH-000132,0.09777513375349896
ACH-000133,-0.15440523052226152
ACH-000137,-0.054511435599668284
ACH-000138,0.036564225757678426
ACH-000142,-0.13480965174754755
ACH-000143,-0.1842266262633432
ACH-000146,-0.09921078143635242
ACH-000148,-0.26347936206460154
ACH-000150,-0.4511780960666679
ACH-000152,-0.09201867110915207
ACH-000153,-0.0369975535824272
ACH-000159,-0.0477805387877346
ACH-000160,0.33410793411711376
ACH-000163,-0.04352888417632999
ACH-000167,0.7486669399579057
ACH-000168,-0.20142800587106194
ACH-000169,0.020454675311018918
ACH-000178,-0.18811443920771312
ACH-000183,-0.4136966966466893
ACH-000188,-0.2803878489159509
ACH-000189,-0.534404943653204
ACH-000190,0.3393179554896821
ACH-000198,-0.010699531540100206
ACH-000203,-0.6082374797964835
ACH-000204,-0.13389358296104426
ACH-000206,-0.4491542677128041
ACH-000207,-0.1422322277515018
ACH-000208,-0.1417254974451132
ACH-000210,-0.11833758623398087
ACH-000211,-0.2099406433672683
ACH-000215,-0.3174126042938565
ACH-000221,0.06436418490235718
ACH-000222,-0.267732031194032
ACH-000223,-0.11452232610805844
ACH-000226,-0.17663102542547418
ACH-000227,-0.10090157093318776
ACH-000228,-0.3049907996521242
ACH-000231,-0.11626654074727465
ACH-000232,-0.5733722784255455
ACH-000233,-0.02530328007891848
ACH-000234,-0.142273432747679
ACH-000235,-0.08902583314399633
ACH-000237,-0.2679262828957409
ACH-000238,-0.3892572771296935
ACH-000242,-0.37787241334529853
ACH-000243,-0.1129065520164787
ACH-000244,-0.4501165582160773
ACH-000246,-0.2359389199343099
ACH-000248,-0.0008612061004215478
ACH-000250,-0.2636321082956917
ACH-000251,-0.2316125638471133
ACH-000252,-0.3482200191226347
ACH-000253,-0.19279827673311306
ACH-000255,0.09210458339807374
ACH-000256,-0.1134034455181588
ACH-000257,-0.15390149727290486
ACH-000258,-0.4689058567456765
ACH-000259,-0.058342398431016775
ACH-000260,-0.4108637296015887
ACH-000261,-0.0778102425769483
ACH-000262,-0.12413165500870756
ACH-000263,-0.3114659739508809
ACH-000264,-0.16829348700311988
ACH-000265,0.014621630194816325
ACH-000266,-0.062427810226189324
ACH-000272,-0.2290714035455109
ACH-000274,-0.20047417875136694
ACH-000277,0.017237034307769506
ACH-000278,-0.3977447810057238
ACH-000279,-0.3531915591610875
ACH-000280,-0.22445382351148946
ACH-000281,-0.0660986401897302
ACH-000288,-0.2067741128001471
ACH-000291,-0.16233493016767747
ACH-000293,0.07209939737513968
ACH-000294,-0.01746133429492705
ACH-000295,0.016394957421465066
ACH-000296,0.029573598449235062
ACH-000302,0.030769782637696357
ACH-000304,-0.1487948720743297
ACH-000307,-0.2254585481372701
ACH-000308,-0.5423632817962536
ACH-000310,-0.1617950806532668
ACH-000311,-0.15888563237458794
ACH-000312,-0.3002926394843994
ACH-000315,0.0976398404776022
ACH-000316,-0.22407280682168498
ACH-000317,-0.18748355099745226
ACH-000318,-0.3486710688476365
ACH-000319,-0.04038937826031272
ACH-000320,0.18938524892377204
ACH-000322,-0.2410014170353933
ACH-000323,-0.1054166364849146
ACH-000324,-0.2574163779844409
ACH-000329,-0.1689361326671764
ACH-000330,-0.06967286386101386
ACH-000331,-0.19476532192744744
ACH-000332,-0.04399063915715421
ACH-000334,0.0008908575075125029
ACH-000335,-0.14685120078557812
ACH-000336,-0.0916146914277254
ACH-000337,-0.2973188912057987
ACH-000338,-0.04033899712682426
ACH-000339,-0.25188443252857795
ACH-000341,0.07046250353439651
ACH-000348,-0.0154589000465075
ACH-000350,-0.20710402713662707
ACH-000352,0.0006159204058327723
ACH-000356,-0.10626985385577133
ACH-000361,-0.4014116904681677
ACH-000362,-0.15427879376557466
ACH-000363,-0.14322634711535887
ACH-000364,-0.11925076157928804
ACH-000365,0.11929101228952578
ACH-000366,-0.28183279565037145
ACH-000368,-0.1803902269377945
ACH-000374,-0.027823136107501752
ACH-000375,0.04249470730568842
ACH-000376,-0.2012337192172255
ACH-000381,-0.23400038842790105
ACH-000383,0.0210241005002641
ACH-000387,-0.019546692243642104
ACH-000389,-0.4345762041152892
ACH-000390,-0.048658562627153054
ACH-000393,-0.15662005830219974
ACH-000395,-0.17776729088244897
ACH-000396,-0.15940827340491348
ACH-000397,-0.27050468762783664
ACH-000401,-0.3413807375857832
ACH-000402,0.336579440427061
ACH-000403,-0.20918025336916388
ACH-000404,-0.1103849615315056
ACH-000406,0.012535749571365164
ACH-000407,0.07148108409823688
ACH-000408,-0.1531865258170487
ACH-000410,-0.092472364289577
ACH-000411,-0.27124545953304363
ACH-000414,-0.17834253328838506
ACH-000415,-0.15144188600313824
ACH-000416,-0.007019114274419115
ACH-000420,-0.10313345230256557
ACH-000421,0.03712126226575109
ACH-000424,0.09305121276909173
ACH-000425,-0.04124605023946176
ACH-000426,0.0539486638832305
ACH-000427,0.10333060754818707
ACH-000433,-0.2055700092713803
ACH-000435,-0.07550172441871016
ACH-000436,-0.2346675568806099
ACH-000444,0.1465629091199303
ACH-000445,-0.2632633011167357
ACH-000448,-0.3726808196511908
ACH-000450,-0.17125918325953982
ACH-000452,-0.0961700669462748
ACH-000454,-0.282593247892424
ACH-000458,-0.02390981012641128
ACH-000459,-0.10440268748618273
ACH-000460,-0.026572144517210263
ACH-000461,0.0972512484316384
ACH-000463,-0.2230757155935561
ACH-000464,-0.3980190177985422
ACH-000466,-0.1375506643642267
ACH-000467,-0.3014527609221173
ACH-000468,-0.027971520723155983
ACH-000469,-0.14189449542529944
ACH-000470,-0.025066692165960955
ACH-000471,-0.05155535904382146
ACH-000472,-0.18529293140858236
ACH-000473,0.08943090925025157
ACH-000475,0.060216566704231485
ACH-000476,-0.16664616690972592
ACH-000477,-0.042685191867247764
ACH-000479,-0.1781791449431757
ACH-000480,-0.3803438015567669
ACH-000481,-0.033965451156652886
ACH-000483,0.10960537750256202
ACH-000484,-0.21979300370113888
ACH-000485,0.05445063691244248
ACH-000486,-0.06317442377755697
ACH-000487,-0.3166678474693479
ACH-000488,-0.16154335078767745
ACH-000490,-0.2913372776917343
ACH-000491,-0.046707825150238864
ACH-000495,-0.16741507113881038
ACH-000496,-0.1984752264645278
ACH-000499,0.1153744028587446
ACH-000500,-0.026677385715856514
ACH-000502,-0.3317218603504912
ACH-000503,-0.017872189803849404
ACH-000505,-0.025509237133960718
ACH-000507,0.04553655212720963
ACH-000510,-0.014031888164862928
ACH-000511,0.0900782967351018
ACH-000512,-0.11251593236384116
ACH-000516,-0.12671607640307192
ACH-000517,0.027941022213889458
ACH-000518,-0.023264983814611256
ACH-000520,-0.3556406284476527
ACH-000521,-0.1793995154951659
ACH-000522,-0.060659771327868525
ACH-000524,-0.2853423483705779
ACH-000527,-0.032865003505622895
ACH-000528,-0.26036131306069416
ACH-000537,0.04586348251539325
ACH-000541,-0.02764792688814216
ACH-000542,-0.3228367970191208
ACH-000544,-0.09464508130234793
ACH-000545,-0.2704182967544105
ACH-000547,-0.016004602471380573
ACH-000548,-0.3483281888477795
ACH-000549,-0.3643153718228079
ACH-000550,-0.038107041914777234
ACH-000552,0.19817562285143475
ACH-000556,-0.13767183230345129
ACH-000557,0.022753843348377708
ACH-000569,-0.54750536254994
ACH-000570,-0.2658040320876514
ACH-000571,-0.1284476129016164
ACH-000573,0.037770985522301036
ACH-000576,-0.04335952271924216
ACH-000579,0.19634208109128848
ACH-000580,-0.12782807714807226
ACH-000584,-0.00012257010548047682
ACH-000585,-0.09396223612909246
ACH-000588,0.04298160755918568
ACH-000589,-0.07531630205411684
ACH-000591,-0.13861857803914676
ACH-000593,-0.24995712651384686
ACH-000600,-0.0840947944373066
ACH-000601,0.06960092583339032
ACH-000605,-0.07406718458223507
ACH-000606,-0.5720061345855005
ACH-000608,-0.12081814426591568
ACH-000614,-0.13246858543421638
ACH-000616,-0.18509809655406093
ACH-000618,-0.3756997791988938
ACH-000619,-0.013987169085079007
ACH-000620,0.06707759374487242
ACH-000621,-0.07736837146017866
ACH-000622,-0.17935254124588024
ACH-000623,0.01496104964228672
ACH-000624,0.013153388936180257
ACH-000627,-0.20200619545151746
ACH-000630,-0.17198523822623502
ACH-000631,-0.012166146192662349
ACH-000632,-0.2612224809068293
ACH-000633,-0.11903788045809875
ACH-000637,-0.20146726780844226
ACH-000638,0.18540759729532336
