,AP2M1 (1173)
ACH-000468,-0.7616918591496682
ACH-000469,-0.8867735717370245
ACH-000470,-0.8933380796214255
ACH-000471,-0.7337279439802552
ACH-000472,-0.47861933869307705
ACH-000473,-0.6778764198468006
ACH-000475,-0.4472123622171646
ACH-000476,-0.1550750665260224
ACH-000477,-0.7285804572007547
ACH-000479,-0.5832677798851025
ACH-000480,-0.43395711619041694
ACH-000481,-0.90621305307705
ACH-000483,-0.7605469966891691
ACH-000484,-0.5970348115886195
ACH-000485,-0.701604147449129
ACH-000486,-0.7287363165301658
ACH-000487,-0.7757880313662701
ACH-000488,-0.5441032508608563
ACH-000490,-0.1744325405309326
ACH-000491,-1.1634440182419878
ACH-000495,-0.9583614475961221
ACH-000496,-0.7940529652016265
ACH-000499,-0.6998509868151191
ACH-000500,-0.7279677980172281
ACH-000502,-0.7450246052951747
ACH-000503,-0.7198052146706928
ACH-000505,-0.2531963797420116
ACH-000507,-0.6515295382563376
ACH-000510,-0.8347310436047541
ACH-000511,-0.4962088068735914
ACH-000512,-0.7031559524746981
ACH-000516,-0.3140228662033683
ACH-000517,-0.7676843870623217
ACH-000518,-0.7327956007742852
ACH-000520,-0.6450237812022146
ACH-000521,-0.5441286486365843
ACH-000522,-0.4405557575998301
ACH-000524,-0.496755119998613
ACH-000527,-0.516346274274426
ACH-000528,-0.4969156357581066
ACH-000537,-0.8524739783065467
ACH-000541,-0.612259944548688
ACH-000542,-0.5014167943841793
ACH-000544,-0.6974838013118155
ACH-000545,-0.5384472319677308
ACH-000547,-0.3343226939730101
ACH-000548,-0.9132652041216875
ACH-000549,-0.6052004992552713
ACH-000550,-0.45332441195342293
ACH-000552,-0.8057025797554694
ACH-000556,-0.7303749400922971
ACH-000557,-1.2751859389703524
ACH-000569,-0.06851169954915061
ACH-000570,-0.3349310646173337
ACH-000571,-0.20879248549683446
ACH-000573,-1.1101796503608798
ACH-000576,-0.8506876883658282
ACH-000579,-1.1481728193922274
ACH-000580,-0.8097474578393367
ACH-000584,-0.9947412899576851
ACH-000585,-0.6385435271243284
ACH-000588,-0.5435801693329587
ACH-000589,-0.4155283711274539
ACH-000591,-0.6804000679667668
ACH-000593,-1.0519048938716016
ACH-000600,0.1127300833677741
ACH-000601,-0.6806810638226148
ACH-000605,-0.6506965707489226
ACH-000606,-0.5857251923489172
ACH-000608,-0.8373212217364396
ACH-000614,-0.7553902522186334
ACH-000616,-0.6494151598223201
ACH-000618,-0.7221930461783892
ACH-000619,-0.7948614065842645
ACH-000620,-0.7764928719383071
ACH-000621,-1.2581404599783548
ACH-000622,-0.35787235241870585
ACH-000623,-0.6167393335327154
ACH-000624,-0.7143373292624946
ACH-000627,-0.7571764634792709
ACH-000630,-0.433491664269621
ACH-000631,-0.8999112586460304
ACH-000632,-0.4228182607642906
ACH-000633,-0.8753868245049202
ACH-000637,-0.11415023009186888
ACH-000638,-0.6015798052148116
ACH-000646,-0.7523105664033627
ACH-000647,-0.7522314082077849
ACH-000648,-0.9193834101437652
ACH-000649,-0.9391664179711632
ACH-000651,-0.6738874780583154
ACH-000652,-0.8961828738277136
ACH-000653,-0.7226898508994354
ACH-000657,-0.5504296875485529
ACH-000658,-0.9380736287561079
ACH-000661,-0.7000585648809532
ACH-000662,-0.4375815403708812
ACH-000663,-0.6928622671704815
ACH-000665,-0.7493350597621534
ACH-000671,-0.28575212130456484
ACH-000672,-0.5753746337485701
ACH-000673,-0.20228807446352806
ACH-000676,-0.8257577946599312
ACH-000677,-0.3465372368862301
ACH-000681,-0.5354646204163616
ACH-000683,-0.3689853416938435
ACH-000684,-0.7972942920859615
ACH-000688,-0.7213246907487363
ACH-000693,-0.3589513582619116
ACH-000694,-0.4800091178981051
ACH-000695,-0.7273574081190697
ACH-000696,-0.921623847123722
ACH-000697,-0.5581141021545623
ACH-000699,-0.8307840861996117
ACH-000701,-0.26567678480887263
ACH-000706,-0.8719226511049295
ACH-000711,-0.8460700777959875
ACH-000713,-0.7179643227940015
ACH-000714,-0.6618942640991807
ACH-000718,-0.4948434114658406
ACH-000720,-0.7052274044099381
ACH-000721,-0.6556879681888357
ACH-000724,-0.3982135663633452
ACH-000725,-0.4931751858217522
ACH-000732,-0.7743985166448563
ACH-000734,-0.8328888705622893
ACH-000735,-0.5639401249933337
ACH-000736,-0.4438404320802764
ACH-000738,-0.4374696202539946
ACH-000746,-0.789837034749545
ACH-000747,-0.6550201455026204
ACH-000748,-0.3551041385257683
ACH-000753,-0.928759392656245
ACH-000756,-0.5369367298651848
ACH-000757,-0.4904220646057191
ACH-000758,-0.6449922184856578
ACH-000760,-0.91175655446213
ACH-000762,-0.6026787270118501
ACH-000763,-0.617134590450678
ACH-000764,-0.917046300194746
ACH-000765,-0.9338296201494644
ACH-000766,-0.7168167780186948
ACH-000767,-0.8079071548035035
ACH-000768,-0.9662466705471049
ACH-000769,-0.6400210292654235
ACH-000770,-0.7958123506816471
ACH-000771,-0.4456760306295233
ACH-000773,-0.6859510846886532
ACH-000776,-0.6868361303015166
ACH-000777,-0.7518107623868253
ACH-000778,-0.4050814486944771
ACH-000781,-0.4078955710795118
ACH-000782,-0.7973772172010506
ACH-000783,-0.7048046249470582
ACH-000784,-0.4521380100154431
ACH-000785,-0.3775102560394927
ACH-000787,-0.4854920900721045
ACH-000788,-0.8748214035993308
ACH-000791,-0.5563201549809242
ACH-000792,-0.6649290023221275
ACH-000794,-0.6665645418350328
ACH-000796,-0.7562407139489715
ACH-000798,-0.7036137811847819
ACH-000799,-0.8694074748617229
ACH-000800,-0.9411752736626584
ACH-000802,-0.4998963911737941
ACH-000804,-0.7746626351611321
ACH-000805,-0.7030141529319267
ACH-000809,-0.7240062432258276
ACH-000810,-0.8131285100663904
ACH-000811,-0.6456824887166035
ACH-000817,-0.6252647802924226
ACH-000819,-0.3986836596724188
ACH-000820,-0.6668574512305077
ACH-000821,-1.1454237858238339
ACH-000822,-1.0579394850186872
ACH-000823,-0.8594145254618669
ACH-000824,-0.09171926334602737
ACH-000827,-0.7445498377678774
ACH-000829,-0.8107708762856581
ACH-000831,-0.7562793020748816
ACH-000832,-0.6598670285481242
ACH-000833,-1.082240175923846
ACH-000834,-0.3954228478337237
ACH-000835,-0.7424948497523529
ACH-000836,-0.5606179460812281
ACH-000837,-0.9297365753957796
ACH-000838,-1.2663576446515663
ACH-000839,-0.6559141760916855
ACH-000840,-0.5815717641887987
ACH-000841,-0.9690901847787822
ACH-000843,-0.6420710730395778
ACH-000846,-0.8050927322522232
ACH-000847,-0.7595916922876617
ACH-000848,-0.3573114558343018
ACH-000849,-1.0626501595869842
ACH-000851,-0.8982214039370118
ACH-000855,-0.3796190847466614
ACH-000856,-0.7921415128692496
ACH-000858,-0.4797459720998634
ACH-000859,-0.7424965774838338
ACH-000861,-0.4125226148909624
ACH-000862,-0.4733760672641451
ACH-000865,-0.4688420636113026
ACH-000866,-0.6292848020517843
ACH-000867,-0.4939438245979041
ACH-000869,-0.2903673589839415
ACH-000872,-0.9583860093072184
ACH-000873,-0.5033121962263578
ACH-000876,-0.31579154862960873
ACH-000878,-1.040778399723049
ACH-000880,-0.5321998700511653
ACH-000881,-0.6866723931720021
ACH-000882,-0.9344827743962609
ACH-000884,-0.8699064261327212
ACH-000885,-0.30586772007265395
ACH-000887,-0.5547071023903373
ACH-000889,-0.8709554718162132
ACH-000896,-0.8322069438687915
ACH-000898,-0.9434988847946204
ACH-000900,-0.6941236162204135
ACH-000901,-0.391040227723348
ACH-000905,-0.8722667953029641
ACH-000906,-0.5145865061312467
ACH-000907,-0.4392375347006007
ACH-000910,-0.7711326847313571
ACH-000911,-0.6648858798484931
ACH-000912,-0.7410149610691993
ACH-000913,-0.8003763809501586
ACH-000915,-0.6675592804260124
ACH-000916,-0.7820596262120574
ACH-000917,-0.9126332519313182
ACH-000920,-0.6945439898989254
ACH-000921,-0.6877687488332774
ACH-000924,-0.8489596206397478
ACH-000926,-0.6722755004771998
ACH-000928,-0.5482400449431953
ACH-000929,-0.7305511725773621
ACH-000932,-0.7621973368623639
ACH-000935,-0.6784276837904402
ACH-000936,-0.7525620696534854
ACH-000937,-1.0076411820379412
ACH-000938,-0.4789939449941219
ACH-000939,0.05490801160850135
ACH-000941,-0.3609691263478785
ACH-000943,-0.5732828157480668
ACH-000946,-0.5107766765276981
ACH-000947,-0.4141086904727652
ACH-000948,-0.4310312070330597
ACH-000950,-0.3373082671910553
ACH-000953,-0.9241563065484064
ACH-000954,-0.5819630609538119
ACH-000957,-0.5677217085757974
ACH-000958,-0.6482914411106416
ACH-000960,-0.6176676745562347
ACH-000963,-0.4269835749373672
ACH-000968,-0.9488539775425828
ACH-000969,-0.6736306649202809
ACH-000972,-0.3704174186630409
ACH-000973,-0.7985267283850469
ACH-000974,-0.4107837713278793
ACH-000978,-0.6102320764303398
ACH-000984,-0.3647268514048708
ACH-000986,-0.7874276318292757
ACH-000988,-0.16809751969401812
ACH-000993,-0.8402769649028895
ACH-000994,-0.37492277163700616
ACH-000996,-0.3667382730258437
ACH-001001,-0.15685638240018207
ACH-001020,-0.7256422276899333
ACH-001028,-0.9234353541917096
ACH-001031,-0.5273086267804462
ACH-001038,-0.5460119395624088
ACH-001048,-0.9182218456353743
ACH-001050,-0.6965203970717941
ACH-001053,-0.6024845659421407
ACH-001054,-0.6417741972531513
ACH-001061,-0.7517471902747693
ACH-001067,-0.6747615335386423
ACH-001075,-0.773849230591823
ACH-001096,-0.7727504180550638
ACH-001111,-0.8413150748728023
ACH-001119,-0.7673555535232269
ACH-001128,-0.5673869137376257
ACH-001134,-0.7599898843395526
ACH-001151,-0.8632876459065858
ACH-001163,-0.7159493871828091
ACH-001164,-0.5257060903939326
ACH-001183,-0.3980346372183714
ACH-001192,-0.5558738622642734
ACH-001193,-0.6908843813189297
ACH-001196,-0.8192749985353497
ACH-001197,-0.6927779197374955
ACH-001205,-0.7243882607007699
ACH-001211,-0.7790457319039858
ACH-001212,-0.3430150211882818
ACH-001228,-0.3499836628453867
ACH-001232,-0.008877250998428886
ACH-001239,-0.8109009420527413
ACH-001270,-0.9927610862530496
ACH-001274,-0.6808018635609089
ACH-001275,-0.6854019765003528
ACH-001277,-0.6671640539212801
ACH-001278,-0.5070671790660629
ACH-001280,-0.3534486802738826
ACH-001283,-0.37693897817103705
ACH-001289,-0.3883192909760344
ACH-001300,-0.1625247358321693
ACH-001301,0.030358695740189474
ACH-001302,-0.035419710573678063
ACH-001306,-0.6127009929396747
ACH-001318,-0.7213107552805824
ACH-001322,-0.5966113274362913
ACH-001328,-0.7251893693305065
ACH-001332,-0.708542319878673
ACH-001336,-0.5456989610649273
ACH-001346,-0.6095847300756926
ACH-001353,-1.0093857270544042
ACH-001354,-0.9208233555513085
ACH-001367,-1.0220985434020975
ACH-001368,-0.5584531008304146
ACH-001374,-0.3204656328333143
ACH-001377,-0.5323831040774122
ACH-001380,-0.5815108997773153
ACH-001391,-0.38962996426924573
ACH-001408,-0.6557516667490808
ACH-001430,-0.6869524491355813
ACH-001431,-0.8619889593825232
ACH-001450,-0.8567619100335503
ACH-001496,-0.9302012738943336
ACH-001500,-0.9736089513526809
ACH-001523,-0.8080873849504474
ACH-001532,-0.6481159277081954
ACH-001550,-0.5320763022057949
ACH-001552,-1.019070722606223
ACH-001554,-0.6527726344778966
ACH-001654,-0.7057403927155625
ACH-001735,-0.9356737703672102
ACH-001736,-0.5853367769197528
ACH-001737,-0.5742646802447237
ACH-001740,-0.8149187000608346
ACH-001745,-0.9169984432941126
ACH-001765,-0.6646900862721432
