,OR6C6 (283365)
ACH-000004,-0.3563303925218969
ACH-000005,-0.4545762003197994
ACH-000007,-0.3427018260293855
ACH-000009,-0.3434838061062267
ACH-000011,-0.29429285146309625
ACH-000012,-0.3091467945966198
ACH-000013,-0.22734334843129764
ACH-000014,-0.34323761507724554
ACH-000015,-0.323720525949585
ACH-000017,-0.222787356636034
ACH-000018,-0.5937024872651788
ACH-000019,-0.09455355452541836
ACH-000021,-0.2412493275090717
ACH-000022,-0.42350173484974096
ACH-000025,-0.3365752458092405
ACH-000028,-0.18036166293043165
ACH-000030,-0.20466488862646295
ACH-000035,-0.15251471645690093
ACH-000036,-0.32517671043076496
ACH-000037,-0.3625242597552091
ACH-000039,-0.22047623896650248
ACH-000040,-0.2920951366978093
ACH-000041,-0.3619330762132293
ACH-000042,-0.23942431024755995
ACH-000045,-0.14068043755376514
ACH-000047,-0.2962533058560234
ACH-000052,-0.31210109262906305
ACH-000053,-0.2717775653071129
ACH-000054,-0.22981526213621806
ACH-000055,-0.36149932548433983
ACH-000060,-0.1313795416050063
ACH-000067,-0.26453836292297417
ACH-000070,-0.3194271728299323
ACH-000075,-0.20498783105056287
ACH-000078,-0.2554713752789934
ACH-000082,-0.1839241688668695
ACH-000085,-0.2670172982201712
ACH-000086,-0.3590898198193324
ACH-000087,-0.15239733549765636
ACH-000092,-0.19365733396433388
ACH-000095,-0.3229491661969975
ACH-000097,-0.4835643761601297
ACH-000098,-0.2782373741606288
ACH-000099,-0.22324162440321452
ACH-000108,-0.2778492071180838
ACH-000113,-0.4341777078618272
ACH-000116,-0.32358945316163
ACH-000118,-0.09579067535365617
ACH-000120,-0.13507500360714
ACH-000123,-0.24240803217464896
ACH-000127,-0.34087115568293025
ACH-000128,-0.20514960461994772
ACH-000132,-0.1615456066261033
ACH-000133,-0.18818485845941868
ACH-000137,-0.2631732135591041
ACH-000138,-0.3266178519133017
ACH-000142,-0.10272102180798086
ACH-000143,-0.2686896736039274
ACH-000146,-0.4123094818579244
ACH-000148,-0.28460107887864045
ACH-000150,-0.32885637603033674
ACH-000152,-0.4880199542208127
ACH-000153,-0.3053048234638997
ACH-000159,-0.3460702032622359
ACH-000160,-0.19329993569870627
ACH-000163,-0.31201156462204
ACH-000167,-0.5423979547787379
ACH-000168,-0.3778652632356497
ACH-000169,-0.4301123063802132
ACH-000178,-0.2811177342512931
ACH-000183,-0.44553349569481177
ACH-000188,-0.17931582555042175
ACH-000189,-0.5507270870779309
ACH-000190,-0.2763262008046962
ACH-000198,-0.3861105758643473
ACH-000203,-0.4008072283730725
ACH-000204,-0.19730985697034115
ACH-000206,-0.3974604384291653
ACH-000207,-0.13492256412963255
ACH-000208,-0.05768822839861242
ACH-000210,-0.3731921305221232
ACH-000211,-0.23835526398231974
ACH-000215,-0.34065370314803795
ACH-000221,-0.2425584317213342
ACH-000222,-0.2960697160927296
ACH-000223,-0.2558427118308776
ACH-000226,-0.11439385230707158
ACH-000227,-0.3340290650379721
ACH-000228,-0.3223793070601421
ACH-000231,-0.2872964577330952
ACH-000232,-0.4124401076162363
ACH-000233,-0.3026258693977542
ACH-000234,-0.3201985478657484
ACH-000235,-0.31199180669632776
ACH-000237,-0.3044876615686631
ACH-000238,-0.2962893609082705
ACH-000242,-0.28636183583976754
ACH-000243,-0.3452695156418148
ACH-000244,-0.14564409991862978
ACH-000246,-0.4106407635792148
ACH-000248,-0.3301418202232098
ACH-000250,-0.20548242654150947
ACH-000251,-0.44140052129295626
ACH-000252,-0.5044801888453002
ACH-000253,-0.4609331296038348
ACH-000255,-0.289171066448227
ACH-000256,-0.29522875634140244
ACH-000257,-0.1565418099014146
ACH-000258,-0.5920379895647202
ACH-000259,-0.2760496465712626
ACH-000260,-0.2744560853839348
ACH-000261,-0.26234577963846306
ACH-000262,-0.028646307814467267
ACH-000263,-0.26764742681550824
ACH-000264,-0.20770940201669966
ACH-000265,-0.1985035564477802
ACH-000266,-0.2553529952748658
ACH-000272,-0.43530410914316703
ACH-000274,-0.3915842281466368
ACH-000277,-0.4020343197808053
ACH-000278,-0.4340193513432379
ACH-000279,-0.2758749990710028
ACH-000280,-0.12252176375263026
ACH-000281,-0.43069247075197203
ACH-000288,-0.3945168844833603
ACH-000291,-0.212250037825093
ACH-000293,-0.3042054571034654
ACH-000294,-0.21387370608608844
ACH-000295,-0.4814560730312865
ACH-000296,-0.3744959236745212
ACH-000302,-0.27384319994390616
ACH-000304,-0.23888321299098614
ACH-000307,-0.3156855918806102
ACH-000308,-0.29777581069516146
ACH-000310,-0.20868728796560893
ACH-000311,-0.350599794998201
ACH-000312,-0.2803757429529476
ACH-000315,-0.1721439613439313
ACH-000316,-0.2934661322454812
ACH-000317,-0.4952762827811029
ACH-000318,-0.13610789795199968
ACH-000319,-0.3586091116947898
ACH-000320,-0.1654796094011462
ACH-000322,-0.17676555994640789
ACH-000323,-0.2211883462751188
ACH-000324,-0.348159402090001
ACH-000329,-0.4327881191723372
ACH-000330,-0.0956146108309695
ACH-000331,-0.3274318810137564
ACH-000332,-0.3229642398996607
ACH-000334,-0.5629830582802365
ACH-000335,-0.3664407390296781
ACH-000336,-0.6124205808997456
ACH-000337,-0.3418028997713067
ACH-000338,-0.4271045279149149
ACH-000339,-0.3424615621856625
ACH-000341,-0.31020620900194035
ACH-000348,-0.2854922722410354
ACH-000350,-0.31328243464197314
ACH-000352,-0.3210301853031091
ACH-000356,-0.469063302135293
ACH-000361,-0.2835786598601411
ACH-000362,-0.2711650141097397
ACH-000363,-0.2766152135968465
ACH-000364,-0.5362029368447648
ACH-000365,-0.1867838750778883
ACH-000366,-0.2851910882017533
ACH-000368,-0.39356079556196577
ACH-000374,-0.3424393890853973
ACH-000375,-0.3798141603245759
ACH-000376,-0.1832474872428786
ACH-000381,-0.16389496403941542
ACH-000383,-0.31057246277598616
ACH-000387,-0.4498112074482714
ACH-000389,-0.28091298530504843
ACH-000390,-0.2719713979297374
ACH-000393,-0.42417147952818346
ACH-000395,-0.4763135193844141
ACH-000396,-0.2234761930675912
ACH-000397,-0.2278047143985965
ACH-000401,-0.2856203546755344
ACH-000402,-0.3706996964882903
ACH-000403,-0.44018486577313176
ACH-000404,-0.4275063318570379
ACH-000406,-0.3863818235847668
ACH-000407,-0.3271914609267735
ACH-000408,-0.2447260194231369
ACH-000410,-0.4340795737603329
ACH-000411,-0.291248478080306
ACH-000414,-0.17525267229163727
ACH-000415,-0.06762564183033391
ACH-000416,-0.3304842782437213
ACH-000420,-0.5022060861090115
ACH-000421,-0.36034068074917663
ACH-000424,-0.29857390299399594
ACH-000425,-0.2797002602225399
ACH-000426,-0.4565675637267043
ACH-000427,-0.31515080020729225
ACH-000433,-0.256502379721094
ACH-000435,-0.4171023555602983
ACH-000436,-0.4190461333112727
ACH-000444,-0.2428567046323449
ACH-000445,-0.2736700714097827
ACH-000448,-0.23776548767660904
ACH-000450,-0.2301201621318184
ACH-000452,-0.3804639705559511
ACH-000454,-0.26620557097128056
ACH-000458,-0.1991397009165255
ACH-000459,-0.0959161316455944
ACH-000460,-0.3694720701413361
ACH-000461,-0.4325862742495162
ACH-000463,-0.22477903686980732
ACH-000464,-0.38533157501650095
ACH-000466,-0.2392318017248258
ACH-000467,-0.23457768582370536
ACH-000468,-0.4139129505599171
ACH-000469,-0.2883485185787628
ACH-000470,-0.3279056113432737
ACH-000471,-0.19223076831518354
ACH-000472,-0.30352514575307
ACH-000473,-0.2751399178806522
ACH-000475,-0.2964592039004726
ACH-000476,-0.3769298355044625
ACH-000477,-0.06065877213496386
ACH-000479,-0.3384744899268028
ACH-000480,-0.3289384192193854
ACH-000481,-0.4486214238042433
ACH-000483,-0.2322953235297268
ACH-000484,-0.35142205895755835
ACH-000485,-0.24726304690154474
ACH-000486,-0.3592173250179295
ACH-000487,-0.3505428971910214
ACH-000488,-0.25178219776227084
ACH-000490,-0.1981911206320725
ACH-000491,-0.16914001169638102
ACH-000495,-0.1671174193150484
ACH-000496,-0.2044287203534767
ACH-000499,-0.5243862349435091
ACH-000500,-0.02060285140281819
ACH-000502,-0.2815735826164498
ACH-000503,-0.11922948019582075
ACH-000505,-0.3659759185739565
ACH-000507,-0.2726978645491874
ACH-000510,-0.17341227285914046
ACH-000511,-0.3107805480736533
ACH-000512,-0.2995185711527065
ACH-000516,-0.3642309415606528
ACH-000517,-0.323255309444546
ACH-000518,-0.16950253114329406
ACH-000520,-0.2477857252035761
ACH-000521,-0.2317016767603084
ACH-000522,-0.09608328080602363
ACH-000524,-0.3411455550871445
ACH-000527,-0.25606752759724577
ACH-000528,-0.2959847866469427
ACH-000537,-0.3116984776876673
ACH-000541,-0.54743208740777
ACH-000542,-0.3845958876218621
ACH-000544,-0.2480555285698957
ACH-000545,-0.21350117611641134
ACH-000547,-0.31348408215372586
ACH-000548,-0.29967127567137963
ACH-000549,-0.2918856332805221
ACH-000550,-0.3979447155234421
ACH-000552,-0.28080851618121044
ACH-000556,-0.2341382302610058
ACH-000557,-0.479152716003512
ACH-000569,-0.21673515131333804
ACH-000570,-0.3530564636647596
ACH-000571,-0.2749784736288676
ACH-000573,-0.13750984673161668
ACH-000576,-0.3251616901985733
ACH-000579,-0.3473805068911756
ACH-000580,-0.31222411107331943
ACH-000584,-0.2843825436604045
ACH-000585,-0.2794651262787457
ACH-000588,-0.25118409635494865
ACH-000589,-0.23293894703800944
ACH-000591,-0.2220402731776132
ACH-000593,-0.2709249196539238
ACH-000600,-0.17961648219334606
ACH-000601,-0.3048448386567378
ACH-000605,-0.4992698558245605
ACH-000606,-0.2766534319282697
ACH-000608,-0.316568271866876
ACH-000614,-0.6125846076864585
ACH-000616,-0.2539039963666315
ACH-000618,-0.2331992858147004
ACH-000619,-0.17052320480154698
ACH-000620,-0.27324332901042325
ACH-000621,-0.3882966832372661
ACH-000622,-0.3480616771440209
ACH-000623,-0.29783692422103936
ACH-000624,-0.1790364988386924
ACH-000627,-0.3168168733082292
ACH-000630,-0.26146968654540625
ACH-000631,-0.6726283524313003
ACH-000632,-0.2859504693808613
ACH-000633,-0.3526416660254207
ACH-000637,-0.2705910307345786
ACH-000638,-0.2449536962426496
ACH-000646,-0.327137351438322
ACH-000647,-0.3627197455372205
ACH-000648,-0.35763648491959754
ACH-000649,-0.3619563767819796
ACH-000651,-0.32545734957758793
ACH-000652,-0.5305607267147663
ACH-000653,-0.35698442962064303
ACH-000657,-0.24983434367217056
ACH-000658,-0.4018468140962537
