,CAPRIN1 (4076)
ACH-000004,0.16740297571827645
ACH-000005,0.17111579875642505
ACH-000007,0.2268826645026437
ACH-000009,0.030746842178795482
ACH-000011,0.3933830457798432
ACH-000012,0.09360997126526396
ACH-000013,-0.031305426054649116
ACH-000014,-0.30856198133706203
ACH-000015,-0.12397155427109015
ACH-000017,-0.09854522658777012
ACH-000018,-0.26099708807680483
ACH-000019,-0.4125489976746804
ACH-000021,-0.16827989105851765
ACH-000022,-0.19667094277935748
ACH-000025,-0.16544555902424746
ACH-000028,-0.2822496779676013
ACH-000030,-0.303931371916235
ACH-000035,-0.7769722272619534
ACH-000036,-0.230321869019404
ACH-000037,-0.00026503704601667385
ACH-000039,-0.12692888543553152
ACH-000040,0.04272641805197238
ACH-000041,-0.1274636153884611
ACH-000042,-0.4480945936211668
ACH-000045,0.17861336684909565
ACH-000047,-0.3757267858717893
ACH-000052,-0.27570170870273075
ACH-000053,0.2997497652833136
ACH-000054,0.08908148199339691
ACH-000055,-0.3364102349425315
ACH-000060,-0.12342624272390475
ACH-000067,-0.10474481953492233
ACH-000070,-0.28136492499822513
ACH-000075,-0.6053965615272532
ACH-000078,0.0332305013952212
ACH-000082,-0.14338169385867822
ACH-000085,-0.07856772637599922
ACH-000086,-0.08102840197274565
ACH-000087,-0.28632083257983904
ACH-000092,0.03878306049301025
ACH-000095,-0.07334222270938716
ACH-000097,-0.3925172975445328
ACH-000098,-0.038914151228955536
ACH-000099,0.06815272139902967
ACH-000108,-0.2402261751716043
ACH-000113,0.0521539014478041
ACH-000116,-0.17366355988437432
ACH-000118,-0.35614376693409056
ACH-000120,-0.36276039812740496
ACH-000123,-0.3698924495755932
ACH-000127,-0.060081783073750936
ACH-000128,-0.10591755925465283
ACH-000132,-0.2657992425124911
ACH-000133,0.007154423415917559
ACH-000137,-0.009406482338344138
ACH-000138,-0.5369735981875156
ACH-000142,-0.12145633454451675
ACH-000143,-0.3277921351559097
ACH-000146,0.04669048312382544
ACH-000148,0.054526195506980304
ACH-000150,-0.09281374654140903
ACH-000152,-0.08870305634378535
ACH-000153,-0.34793353777201885
ACH-000159,0.032186824737865626
ACH-000160,-0.04242961994716154
ACH-000163,-0.3190806787807197
ACH-000167,-0.9842168226747836
ACH-000168,0.4814379011894531
ACH-000169,-0.12724546354011104
ACH-000178,-0.324454004209917
ACH-000183,-0.32855685335214124
ACH-000188,-0.2253704043374298
ACH-000189,-0.15794046146658136
ACH-000190,-0.0035113939045619768
ACH-000198,-0.07351514858944637
ACH-000203,0.011136420556447802
ACH-000204,0.01428132956679757
ACH-000206,-0.43665019222805945
ACH-000207,-0.3836768648773181
ACH-000208,0.2998278426154858
ACH-000210,0.01825647059527468
ACH-000211,-0.3981601513998412
ACH-000215,0.06525408299920134
ACH-000221,0.006739373671592021
ACH-000222,0.08523976452779335
ACH-000223,-0.003166444910265837
ACH-000226,-0.24582215013300815
ACH-000227,-0.01862354853995361
ACH-000228,0.18218472776069355
ACH-000231,-0.11434324017613225
ACH-000232,-0.3706535782840542
ACH-000233,-0.4449042822879765
ACH-000234,-0.043800092412522015
ACH-000235,-0.2810172298239927
ACH-000237,-0.16371665185512407
ACH-000238,-0.3921609556395288
ACH-000242,-0.4893481416772178
ACH-000243,-0.1764103229973959
ACH-000244,-0.07433065340537541
ACH-000246,-0.10576179173941523
ACH-000248,-0.32993377643106353
ACH-000250,-0.018010395647152563
ACH-000251,-0.3351289507731523
ACH-000252,-0.3709342552525047
ACH-000253,-0.12771843361596985
ACH-000255,-0.0268051768312476
ACH-000256,-0.02688916006323913
ACH-000257,-0.17693914130177096
ACH-000258,-0.10040306677071847
ACH-000259,-0.11065288248734814
ACH-000260,-0.18320709570860647
ACH-000261,-0.3843913302171327
ACH-000262,0.5287944721529655
ACH-000263,-0.07839747240337032
ACH-000264,-0.31087126774793783
ACH-000265,-0.07039791760450022
ACH-000266,-0.1436556075579899
ACH-000272,0.022391145361289444
ACH-000274,-0.2986472283604381
ACH-000277,-0.3571810327417613
ACH-000278,-0.19356869193810552
ACH-000279,-0.17724909378685932
ACH-000280,-0.04355367371426516
ACH-000281,-0.31359023618195336
ACH-000288,-0.19969938649971009
ACH-000291,0.11598784837355462
ACH-000293,-0.1392041138921301
ACH-000294,-0.039989049458275305
ACH-000295,-0.23129562334491846
ACH-000296,-0.1615210642322324
ACH-000302,0.1848321829199943
ACH-000304,-0.15272048565660196
ACH-000307,-0.7863769753306857
ACH-000308,-0.20719120674926428
ACH-000310,0.0585177133937676
ACH-000311,-0.047155075219309284
ACH-000312,0.1324328960085491
ACH-000315,0.1506100651643439
ACH-000316,0.21936491064903307
ACH-000317,-0.012096548205946758
ACH-000318,-0.7542690248350671
ACH-000319,0.08923516591286383
ACH-000320,-0.20963091147121649
ACH-000322,-0.06539336093011644
ACH-000323,-0.11326082419891485
ACH-000324,0.06287592782853269
ACH-000329,-0.1710929682033783
ACH-000330,-0.4429782056066971
ACH-000331,-0.3206063721621755
ACH-000332,-0.2584077499454333
ACH-000334,-0.22032537598796828
ACH-000335,0.15561557592327607
ACH-000336,-0.08766088648467371
ACH-000337,-0.4405063012202116
ACH-000338,-0.12227892915193532
ACH-000339,-0.03937276658407031
ACH-000341,-0.1093841838551093
ACH-000348,-0.23569807376204985
ACH-000350,0.039333798131199485
ACH-000352,-0.35138341643925153
ACH-000356,-0.09114010116179576
ACH-000361,-0.4742643854519161
ACH-000362,0.1039479384720296
ACH-000363,0.09497741988666536
ACH-000364,0.06931457393263021
ACH-000365,-0.14265740779834332
ACH-000366,-0.04550139138582976
ACH-000368,-0.011917896388161459
ACH-000374,-0.0011570824529712948
ACH-000375,-0.04223483804186056
ACH-000376,-0.047241606567739715
ACH-000381,-0.2524492068677677
ACH-000383,-0.12493229509629172
ACH-000387,-0.17640203956710435
ACH-000389,0.17274283451593211
ACH-000390,-0.2199033344978592
ACH-000393,-0.12444691593590874
ACH-000395,-0.4882723389703505
ACH-000396,-0.11378334837077685
ACH-000397,-0.05028636666693928
ACH-000401,-0.2745609544358707
ACH-000402,0.08034858976370525
ACH-000403,-0.2574010009957104
ACH-000404,-0.10702259326016776
ACH-000406,0.03193989728836552
ACH-000407,0.11461810990302462
ACH-000408,-0.22582048057085266
ACH-000410,0.05311332085934998
ACH-000411,0.018250048953371463
ACH-000414,0.0917454561492604
ACH-000415,0.04816241663470552
ACH-000416,0.04470926063808632
ACH-000420,-0.1845040900787007
ACH-000421,-0.19072547164978104
ACH-000424,0.011961604978417924
ACH-000425,0.13888349788264706
ACH-000426,-0.30126864091471944
ACH-000427,-0.3014042190849268
ACH-000433,0.13023091858523025
ACH-000435,0.05329922056477758
ACH-000436,0.09126907841338901
ACH-000444,-0.3355971693202961
ACH-000445,-0.054959251055756664
ACH-000448,-0.1770485537497673
ACH-000450,0.05611560661975952
ACH-000452,-0.03788758250709252
ACH-000454,-0.4167665843903802
ACH-000458,-0.08008773504699998
ACH-000459,0.03207111355967767
ACH-000460,-0.042629579505930416
ACH-000461,-0.16382702445677938
ACH-000463,-0.22531035873052435
ACH-000464,-0.19139062572929316
ACH-000466,-0.07260601844949723
ACH-000467,-0.08983958256325153
ACH-000468,0.024307375428602392
ACH-000469,-0.1499957455871013
ACH-000470,0.2418614080954757
ACH-000471,-0.02150702344104419
ACH-000472,-0.5441866951195199
ACH-000473,-0.7420677142746244
ACH-000475,-0.059670824944114464
ACH-000476,-0.006549548654784812
ACH-000477,-0.0887018911752211
ACH-000479,-0.07194703548526317
ACH-000480,-0.07130981789123025
ACH-000481,-0.2842920726859268
ACH-000483,0.18317185320031934
ACH-000484,0.002653061433972477
ACH-000485,-0.04221412388722319
ACH-000486,0.034776777383454215
ACH-000487,-0.3744443624633028
ACH-000488,-0.2921533998815911
ACH-000490,-0.07006471267759322
ACH-000491,-0.3137597727033642
ACH-000495,0.021920325291222245
ACH-000496,-0.17053857276174791
ACH-000499,-0.21085981586104974
ACH-000500,-0.5388560760046561
ACH-000502,-0.2776573379640203
ACH-000503,-0.5298708533083444
ACH-000505,-0.21296948750848688
ACH-000507,-0.19241146938020226
ACH-000510,-0.062060161823284415
ACH-000511,-0.12440833519523828
ACH-000512,-0.14016895150694034
ACH-000516,-0.1758119750464593
ACH-000517,-0.0992888807887468
ACH-000518,-0.7293645792263834
ACH-000520,-0.15229752751357553
ACH-000521,0.13370487622324725
ACH-000522,-0.23247815779080586
ACH-000524,-0.1453852465794037
ACH-000527,-0.2665222411829429
ACH-000528,-0.17395404809780388
ACH-000537,-0.03092287038230813
ACH-000541,-0.301212975044942
ACH-000542,-0.017623017034159926
ACH-000544,-0.8738970651038429
ACH-000545,-0.5243815184698566
ACH-000547,-0.18034497171107525
ACH-000548,-0.2885120575595581
ACH-000549,-0.3249186403946384
ACH-000550,-0.23442081377964724
ACH-000552,-0.18741781295829849
ACH-000556,0.24010938843606466
ACH-000557,-0.001383636981928991
ACH-000569,-0.1678806324102841
ACH-000570,-0.2283227865696736
ACH-000571,-0.14698301667173433
ACH-000573,-0.12714681865131186
ACH-000576,-0.2395007541397745
ACH-000579,-0.03764839980623325
ACH-000580,-0.16003595331868534
ACH-000584,-0.12429412548204925
ACH-000585,0.20975889707863846
ACH-000588,-0.12603929868102978
ACH-000589,-0.2630589123940835
ACH-000591,-0.327832602379823
ACH-000593,-0.09136243371956287
ACH-000600,0.156189633677815
ACH-000601,-0.10806420103821948
ACH-000605,-0.481190324758915
ACH-000606,-0.2511656461966751
ACH-000608,-0.13107675723380416
ACH-000614,0.2449805902050214
ACH-000616,-0.1412283423763471
ACH-000618,-0.3074240775324569
ACH-000619,-0.4572929908656325
ACH-000620,0.0328926791877451
ACH-000621,-0.2950021657323695
ACH-000622,-0.05040213968742476
ACH-000623,0.15918018213734966
ACH-000624,-0.3283487127386143
ACH-000627,0.18046699609445052
ACH-000630,-0.0920288808017234
ACH-000631,0.21272932627045613
ACH-000632,-0.2986896141676396
ACH-000633,-0.16534761501956638
ACH-000637,0.04240362861792976
ACH-000638,-0.3029785267986266
ACH-000646,0.12291074220118625
ACH-000647,-0.1180236300091533
ACH-000648,-0.3204085415112412
ACH-000649,0.13182240203055584
ACH-000651,-0.0939333718703776
ACH-000652,-0.034497516080030134
ACH-000653,0.10757474462381243
ACH-000657,-0.10546918439463683
ACH-000658,-0.018517427615399217
ACH-000661,0.1345970226690913
ACH-000662,-0.08439778488736106
ACH-000663,0.16401631501007075
ACH-000665,-0.1141155253277773
ACH-000671,-0.1418476145685252
ACH-000672,-0.10562417620035862
ACH-000673,-0.18909513973982134
ACH-000676,-0.089768909561547
ACH-000677,0.21449852010141265
ACH-000681,-0.060152557976799186
ACH-000683,-0.1033270765702936
ACH-000684,0.1407499547463284
ACH-000688,-0.23349010195763814
ACH-000693,-0.44389236261332216
ACH-000694,0.03986068246802956
ACH-000695,-0.10854786978079156
ACH-000696,-0.06329545483887906
ACH-000697,-0.1036241712534092
ACH-000699,-0.2999813014764445
ACH-000701,-0.10453009350349976
ACH-000706,-0.10729898532746536
ACH-000711,-0.1665127529529275
ACH-000713,0.0979330583580188
ACH-000714,0.019987405051264874
ACH-000718,-0.2525499287369633
ACH-000720,-0.336732881593095
ACH-000721,-0.03607465212147837
ACH-000724,-0.07616845962680781
ACH-000725,-0.1449893566359352
ACH-000732,-0.3253850266699551
ACH-000734,-0.2111418676090114
ACH-000735,-0.4976653875778766
ACH-000736,-0.019415503454607047
ACH-000738,-0.18297551144216426
ACH-000746,-0.30991887623458336
ACH-000747,0.003935242371743701
ACH-000748,-0.2858405545438373
ACH-000753,-0.23764899933815226
ACH-000756,-0.32667940921005323
ACH-000757,-0.15994301624427554
ACH-000758,0.008320043854556545
ACH-000760,0.09612858251024826
ACH-000762,-0.1960492267991392
ACH-000763,-0.01870185910199944
ACH-000764,-0.01694094060011644
ACH-000765,-0.14829259094913882
ACH-000766,0.16596231594565802
ACH-000767,-0.07230354025597095
ACH-000768,-0.443431165505808
ACH-000769,-0.5323146262825418
ACH-000770,0.15466609700717213
ACH-000771,-0.5664012892404349
ACH-000773,0.15824179992148565
ACH-000776,0.2127705421463786
ACH-000777,-0.5571489507780677
ACH-000778,-0.4221317711483296
ACH-000781,0.006093987393497384
