,TSC22D2 (9819)
ACH-000152,-0.35705332034519466
ACH-000153,-0.6759222706657411
ACH-000159,-0.3733012587497646
ACH-000160,-0.3882009797308781
ACH-000163,-0.6118916044400489
ACH-000167,-0.8943214194657224
ACH-000168,-0.4643589551628966
ACH-000169,-0.5899677216392233
ACH-000178,-0.2017087552381672
ACH-000183,-0.5712242398062604
ACH-000188,-0.3921508616608493
ACH-000189,-0.3441645611811633
ACH-000190,-0.6629894439162899
ACH-000198,-0.17976193185741168
ACH-000203,-0.8369862352690067
ACH-000204,-0.5285681761860357
ACH-000206,0.26557294795522274
ACH-000207,-0.7336033691025796
ACH-000208,-0.41848420143433146
ACH-000210,-0.2894035058660813
ACH-000211,-0.5502395057575712
ACH-000215,-0.3718727284430853
ACH-000221,-0.3134321754656047
ACH-000222,-0.5761280590967593
ACH-000223,-0.3844926736492072
ACH-000226,-0.4416273298158456
ACH-000227,-0.3814469095713891
ACH-000228,-0.31957322706062113
ACH-000231,-0.3305308413657401
ACH-000232,-0.5101705828653103
ACH-000233,-0.6209270074933481
ACH-000234,-0.6435925907831035
ACH-000235,-0.5093578025272425
ACH-000237,-0.326086125922362
ACH-000238,-0.2736899964935919
ACH-000242,-1.0345740390452502
ACH-000243,-0.2741876437933777
ACH-000244,-0.09312412278057118
ACH-000246,-0.21655492402516446
ACH-000248,-0.4447338788968663
ACH-000250,-0.3054696589566893
ACH-000251,-0.7286923381464399
ACH-000252,-0.5590221004343441
ACH-000253,-0.3158927233492916
ACH-000255,-0.3486317841394065
ACH-000256,-0.5407274054688879
ACH-000257,-0.5155566402676361
ACH-000258,-0.6886732452377171
ACH-000259,-0.2710680178624564
ACH-000260,-0.4266401782610574
ACH-000261,-0.2685775214839025
ACH-000262,-0.668214205638749
ACH-000263,-0.3514993520586597
ACH-000264,-0.370661438563993
ACH-000265,-0.1567527994272366
ACH-000266,-0.3020424744818393
ACH-000272,-0.3274973921085387
ACH-000274,-0.6005644913774951
ACH-000277,-0.6136630048563441
ACH-000278,-0.6066809641394729
ACH-000279,-0.4450298054715082
ACH-000280,-0.25843164407388064
ACH-000281,-0.4513688024558183
ACH-000288,-0.3946759068397755
ACH-000291,-0.4208813495825967
ACH-000293,-0.4195148338908035
ACH-000294,-0.6067506071286572
ACH-000295,-0.0627912724351066
ACH-000296,-0.4280870552567339
ACH-000302,-0.3990023278551007
ACH-000304,-0.1151993061653991
ACH-000307,-0.5762003863156907
ACH-000308,-0.4049745500118852
ACH-000310,-0.36878408984525146
ACH-000311,-0.7080919288973215
ACH-000312,-0.19874205317704247
ACH-000315,-0.7226120761786489
ACH-000316,-0.30726505751730554
ACH-000317,-0.7275576776703105
ACH-000318,-0.5077360550279794
ACH-000319,-0.4133952422151365
ACH-000320,-0.5002359729339442
ACH-000322,-0.1878832095294404
ACH-000323,-0.5147535857765643
ACH-000324,-0.21319193595505712
ACH-000329,-0.3498049475356551
ACH-000330,-0.7240578128000447
ACH-000331,-0.6338807288770529
ACH-000332,-0.3303141954214177
ACH-000334,-0.21065218530499316
ACH-000335,-0.3934974731142452
ACH-000336,-0.3195852525583816
ACH-000337,-0.4483509565102799
ACH-000338,-0.9434531871348516
ACH-000339,-0.17509316393921304
ACH-000341,-0.6904676946325548
ACH-000348,-0.2854800170486811
ACH-000350,-0.19827338828960092
ACH-000352,-0.5581523963559033
ACH-000356,-0.2295291407765571
ACH-000361,-0.303228504449463
ACH-000362,-0.261386846204974
ACH-000363,-0.4688370280632668
ACH-000364,-0.4286442550137585
ACH-000365,-0.249005835685805
ACH-000366,-0.3651268472125463
ACH-000368,-0.42121566520512826
ACH-000374,-0.30793315189576403
ACH-000375,-0.4678875276511975
ACH-000376,-0.4063920135048925
ACH-000381,-0.3568306062931
ACH-000383,-0.25429280858245923
ACH-000387,-0.5903072530687471
ACH-000389,-0.38654839200095337
ACH-000390,-0.375318409525581
ACH-000393,-0.1862988758863965
ACH-000395,-0.5353348380777954
ACH-000396,-0.07705183516502688
ACH-000397,-0.16790399850854554
ACH-000401,-0.7899578164561585
ACH-000402,-0.7022122934548564
ACH-000403,-0.3968366849320629
ACH-000404,-0.23053436831188895
ACH-000406,-0.3868658400534081
ACH-000407,-0.3695625771230195
ACH-000408,-0.4902738062460089
ACH-000410,-0.33018531288038666
ACH-000411,-0.5414978912219105
ACH-000414,-0.6104375353381238
ACH-000415,-0.31898587552687685
ACH-000416,-0.2918971674035815
ACH-000420,-0.5261088636402202
ACH-000421,-0.37641174401005
ACH-000424,-0.20041320529946385
ACH-000425,-0.4869364577776277
ACH-000426,-1.0558483187762306
ACH-000427,-0.4491240777303149
ACH-000433,-0.18841527058604327
ACH-000435,-0.0815224919537522
ACH-000436,-0.5956879150268639
ACH-000444,-0.4089978566042361
ACH-000445,-0.4356651231375887
ACH-000448,-0.6763833033858523
ACH-000450,-0.19271886734070307
ACH-000452,-0.13356590048453626
ACH-000454,-0.4566116410199378
ACH-000458,-0.5000543659723825
ACH-000459,-0.1890168183223331
ACH-000460,-0.4950017504619072
ACH-000461,-0.2507907001899043
ACH-000463,-0.5829375205468523
ACH-000464,-0.6007519513603169
ACH-000466,-0.4210834449825667
ACH-000467,-0.5195981574815254
ACH-000468,-0.5637695528711972
ACH-000469,-0.2884744781973316
ACH-000470,-0.4299944995573933
ACH-000471,-0.7131700806855779
ACH-000472,-0.3770329302956961
ACH-000473,-0.4558857490636921
ACH-000475,-0.4673988260425798
ACH-000476,-0.441799236095994
ACH-000477,-0.3422678243644796
ACH-000479,-0.290205047028236
ACH-000480,-0.343847994534013
ACH-000481,-0.329660125969167
ACH-000483,-0.6928401039163594
ACH-000484,-0.0035440170983857522
ACH-000485,-0.7149649755052674
ACH-000486,-0.4263286475130761
ACH-000487,-0.4855031829968751
ACH-000488,-0.4850753630547404
ACH-000490,-0.213634394917423
ACH-000491,-0.4351880308941128
ACH-000495,-0.6209379326293437
ACH-000496,-0.7498329869216261
ACH-000499,-0.1964444472682333
ACH-000500,0.1062792659924048
ACH-000502,-0.5760343330883021
ACH-000503,0.03773291859099037
ACH-000505,-0.7066438515545569
ACH-000507,-0.5158696888393323
ACH-000510,-0.15106740901851284
ACH-000511,-0.4895484561820306
ACH-000512,-0.6161119601418751
ACH-000516,-0.4801557987478114
ACH-000517,-0.679239906508829
ACH-000518,-0.4681555313690518
ACH-000520,-0.3454593884117702
ACH-000521,-0.40644477986194094
ACH-000522,-0.4031156803941801
ACH-000524,-0.4983151259420564
ACH-000527,-0.5066508717042002
ACH-000528,-0.4096327258423176
ACH-000537,-0.7084616561766535
ACH-000541,-0.6183370791657868
ACH-000542,-0.4463903014724301
ACH-000544,-0.4106086880128185
ACH-000545,-0.6754036018896168
ACH-000547,-0.9704554823400496
ACH-000548,-0.4311222555449574
ACH-000549,-0.6033047661128087
ACH-000550,-0.4295336954476579
ACH-000552,-0.6586236211062443
ACH-000556,-0.12480417164978296
ACH-000557,-0.36561992344810906
ACH-000569,0.06780948562061907
ACH-000570,-0.5934956382218433
ACH-000571,-0.40833776036396224
ACH-000573,-0.2758482167759781
ACH-000576,-0.2790417179440267
ACH-000579,-0.04590722676646018
ACH-000580,-0.262364451192052
ACH-000584,-0.113883810403921
ACH-000585,-0.5926561438339497
ACH-000588,-0.4483740775579185
ACH-000589,-0.7204920247271122
ACH-000591,-0.26720766033928645
ACH-000593,-0.689731924666953
ACH-000600,-0.4343529145170485
ACH-000601,-0.17025250750878626
ACH-000605,-0.4156006640837887
ACH-000606,-0.25750298441186986
ACH-000608,-0.5275287723713369
ACH-000614,-0.40128467285692376
ACH-000616,-0.4601948438270232
ACH-000618,-0.24448911481504046
ACH-000619,-0.06837719876145426
ACH-000620,-0.2974747879485387
ACH-000621,-0.5638168960899637
ACH-000622,-0.07560155574430466
ACH-000623,-0.33561885824982185
ACH-000624,-0.5099184909899148
ACH-000627,-0.6079176512738355
ACH-000630,-0.5702043165087062
ACH-000631,-0.25647663550445
ACH-000632,-0.5713896064632243
ACH-000633,-0.16801484461104962
ACH-000637,-0.5061885561961019
ACH-000638,-0.29337032914754074
ACH-000646,-0.3778851104824871
ACH-000647,-0.4516867760556642
ACH-000648,-0.324210537239937
ACH-000649,-0.5169197462331753
ACH-000651,-0.5682958166506934
ACH-000652,-0.7571774758215409
ACH-000653,-0.3082823263080721
ACH-000657,-0.21933602627448484
ACH-000658,-0.5328625873171537
ACH-000661,-0.4416911955077709
ACH-000662,-0.8130763765254784
ACH-000663,-0.26081658855645273
ACH-000665,-0.4265398676637343
ACH-000671,-0.7116283285394229
ACH-000672,-0.2966400039035409
ACH-000673,-0.22910699759110426
ACH-000676,-0.34280189660740346
ACH-000677,-0.2876742406771858
ACH-000681,-0.8696771146797904
ACH-000683,-0.2189426801769243
ACH-000684,-0.5705779445011909
ACH-000688,-0.3316384065409096
ACH-000693,-0.23095318657140634
ACH-000694,-0.3714288164232117
ACH-000695,-0.2738569277928577
ACH-000696,-0.3869470417941985
ACH-000697,-0.6406847681304314
ACH-000699,-0.2264995629913747
ACH-000701,-0.4230904026608367
ACH-000706,-0.5213393741537871
ACH-000711,-0.1364581975306871
ACH-000713,-0.0977606375219825
ACH-000714,-0.2552615527748244
ACH-000718,-0.2783664331234893
ACH-000720,-0.398447829662043
ACH-000721,-0.5254010665300041
ACH-000724,-0.43506880678621584
ACH-000725,-0.4120758693196684
ACH-000732,-0.6047602054960961
ACH-000734,-0.3926897250331832
ACH-000735,-0.7825077114126157
ACH-000736,-0.43995866463655214
ACH-000738,-0.4759009906691676
ACH-000746,-0.6048769215151344
ACH-000747,-0.19910980173793594
ACH-000748,-0.5698929380640578
ACH-000753,-0.2554284090767053
ACH-000756,-0.3467876322924677
ACH-000757,-0.3083713385374044
ACH-000758,-0.2821950068131172
ACH-000760,-0.38184418394904296
ACH-000762,-0.2730083302912773
ACH-000763,-0.5018366635237933
ACH-000764,-0.6670352554783137
ACH-000765,-0.4634995207189749
ACH-000766,-0.3938970826794333
ACH-000767,-0.43243958852198056
ACH-000768,-0.40277183110216425
ACH-000769,-0.4907653205972482
ACH-000770,-0.2907819691459668
ACH-000771,-0.3889192035738713
ACH-000773,-0.3299265944400001
ACH-000776,-0.4503639897419021
ACH-000777,-0.2892277283758055
ACH-000778,-0.29698734600380977
ACH-000781,-0.3282285475384312
ACH-000782,-0.06075842436930237
ACH-000783,-0.4196886600335106
ACH-000784,-0.5311215904643816
ACH-000785,-0.5859406525179981
ACH-000787,-0.5960360098777809
ACH-000788,-0.471182304608594
ACH-000791,-0.403776814173529
ACH-000792,-0.24855825608399065
ACH-000794,-0.3202144099510121
ACH-000796,-0.606581672341354
ACH-000798,-0.5607126195657771
ACH-000799,-0.25174657391569105
ACH-000800,-0.3392402237561751
ACH-000802,-0.4846839680729963
ACH-000804,-0.34446483698480346
ACH-000805,-0.6218065786053869
ACH-000809,-0.5121072510143653
ACH-000810,-0.544346067185309
ACH-000811,-0.3342340171137204
ACH-000817,-0.7168730079946702
ACH-000819,-0.5736540601830205
ACH-000820,-0.24162211184518295
ACH-000821,-0.4103355786262887
ACH-000822,-0.13290754218414186
ACH-000823,-0.3501418896844851
ACH-000824,-0.4433778197280631
ACH-000827,-0.2650195736607687
ACH-000829,-0.5012910829041555
ACH-000831,-0.4123119177927545
ACH-000832,-0.5480648079929432
ACH-000833,-0.6020409176043704
ACH-000834,-0.5076226969911048
ACH-000835,-0.5964062978347159
ACH-000836,-0.4248713227947208
ACH-000837,-0.2252391570421247
ACH-000838,-0.5634197267719667
ACH-000839,-0.2277280867380533
ACH-000840,-0.3842673824779248
ACH-000841,-0.4595883786331671
ACH-000843,-0.6912140811034303
ACH-000846,-0.3464827997629924
ACH-000847,-0.3604208203871256
ACH-000848,-0.46036100586710704
ACH-000849,-0.4993930320399736
ACH-000851,-0.43363751596967937
ACH-000855,-0.4665861565586976
ACH-000856,-0.5164936580873767
ACH-000858,-0.2749531612575292
ACH-000859,-0.5908891020642971
ACH-000861,-0.9526658796709829
ACH-000862,-0.6606345872514661
ACH-000865,-0.3394448535230413
ACH-000866,-0.2437449609787651
ACH-000867,-0.4108802819380142
ACH-000869,-0.7034448843456919
ACH-000872,-0.3564544275072589
ACH-000873,-0.32165206920015443
ACH-000876,-0.840383068102635
ACH-000878,-0.5533596739911897
ACH-000880,-0.2328636277892717
ACH-000881,-0.7044245852737681
ACH-000882,-0.5750678609077976
ACH-000884,-0.5049485817813707
ACH-000885,-0.6110092067802164
ACH-000887,-0.3444630544712589
ACH-000889,-0.3581965387842412
ACH-000896,-0.3841518127958495
ACH-000898,-0.8129886130185641
ACH-000900,-0.1562134899334088
ACH-000901,-0.5783036198545639
ACH-000905,-0.4953137916791276
ACH-000906,-0.5310588314593901
ACH-000907,-0.09351116158724188
ACH-000910,-0.131955179711494
ACH-000911,-0.2521878565432778
ACH-000912,-0.3184686252368077
ACH-000913,-0.5369201072567279
ACH-000915,-0.17403740077380808
ACH-000916,-0.07541216995622363
ACH-000917,-0.34175103939091633
ACH-000920,-0.2839083628460277
ACH-000921,-0.3308153702028819
ACH-000924,-0.40970752853692055
ACH-000926,-0.4593087864573631
ACH-000928,0.32502043079066906
ACH-000929,-0.6611477301261182
ACH-000932,-0.5032476160111843
ACH-000935,-0.504945875349275
ACH-000936,-0.32274298513380345
ACH-000937,-0.345560889470361
ACH-000938,-0.3615292619425635
ACH-000939,-0.310265769780347
ACH-000941,-0.04677280850711848
ACH-000943,-0.2667205497170868
ACH-000946,-0.23287826595525685
ACH-000947,-0.36781664363007016
ACH-000948,-0.4495672937783722
ACH-000950,-0.6713080124340077
ACH-000953,-0.3611307771713225
ACH-000954,-0.4134172244312028
ACH-000957,-0.20351674048127574
ACH-000958,-0.5422860528860151
ACH-000960,-0.27402476711098883
ACH-000963,-0.3830900426247596
ACH-000968,-0.4558488511963613
ACH-000969,-0.6310882957169734
ACH-000972,0.08829217824756122
ACH-000973,-0.3628641917884923
ACH-000974,-0.4582405622757658
ACH-000978,-0.2445738822747397
ACH-000984,-0.44179589996873697
ACH-000986,-0.7938121634102617
ACH-000988,-0.09812490207720094
ACH-000993,-0.3311492445507968
ACH-000994,-0.2786994304800968
ACH-000996,-0.19654505922028606
ACH-001001,-0.28679966427025466
ACH-001020,-0.25540494508832945
ACH-001028,-0.20055055456826276
ACH-001031,-0.12434782594067595
ACH-001038,-0.2625841518577943
ACH-001048,-0.3238618980866663
ACH-001050,-0.9293033635608359
ACH-001053,-0.4958934159081474
ACH-001054,-0.5465701598054256
ACH-001061,-0.20747959216316594
ACH-001067,-0.12036671716525695
ACH-001075,-0.3222173492783446
ACH-001096,-0.7328288719258318
ACH-001111,-0.3997423859814483
ACH-001119,-0.7573014260462744
ACH-001128,-0.8706354261260741
ACH-001134,-0.5380937876393089
ACH-001151,-0.5309783311917873
ACH-001163,-0.08946864830600221
ACH-001164,-0.5964595359296203
ACH-001183,-0.6306379779730333
ACH-001192,-0.22370467341926115
ACH-001193,-0.5557703537800307
ACH-001196,-0.7329130711405938
ACH-001197,-0.2689571080018784
ACH-001205,-0.6815900197618886
ACH-001211,-0.3264013046748097
ACH-001212,-0.2661455138300015
ACH-001228,-0.6562941190785301
ACH-001232,-0.2875380909168353
ACH-001239,-0.4779682087408589
ACH-001270,-0.0697134802823568
ACH-001274,-0.4915159972734954
ACH-001275,-0.5497879775842576
ACH-001277,-0.447509717088388
ACH-001278,-0.4870901649666488
ACH-001280,-0.295325761686805
ACH-001283,-0.42692035436727294
ACH-001289,-0.30083390546380273
ACH-001300,-0.4126655423365224
ACH-001301,-0.29796703343930914
ACH-001302,-0.6194152586777583
ACH-001306,-0.3770150979235021
ACH-001318,-0.2141845179067645
ACH-001322,-0.22370193242575234
ACH-001328,-0.7409842740060446
ACH-001332,-0.07148705363667351
ACH-001336,-0.22922482281746445
ACH-001346,-0.3904006175756366
ACH-001353,-0.33028754557674306
ACH-001354,-0.24136937075780404
ACH-001367,-0.9208626992106904
ACH-001368,-0.18055895670376548
ACH-001374,-0.2268970249318196
ACH-001377,-0.1809633877105335
ACH-001380,-0.3802918571160224
ACH-001391,-0.3226793883137947
ACH-001408,-0.6549446403768816
ACH-001430,-0.37034029555764003
ACH-001431,-0.5284848596145589
ACH-001450,-0.3286227962580881
ACH-001496,-0.5800653396889393
ACH-001500,-0.4519182840380354
ACH-001523,-0.4012442271888497
ACH-001532,-0.21475022034884675
ACH-001550,-0.3977214781237106
ACH-001552,-0.5042384370319276
ACH-001554,-0.4074007756732126
ACH-001654,-0.4483987367297128
ACH-001735,-0.08184426911285413
ACH-001736,-0.25457752007144224
ACH-001737,-0.4861619473554321
ACH-001740,-0.577362877573494
ACH-001745,-0.6286126580513177
ACH-001765,-0.5170428339793246
