,SPTBN4 (57731)
ACH-000618,-0.2580390823571305
ACH-000619,-0.0195184582842248
ACH-000620,-0.13850241995308768
ACH-000621,-0.13478501319184272
ACH-000622,0.02863435234565795
ACH-000623,-0.15817214199283064
ACH-000624,-0.14996468637747465
ACH-000627,-0.14277489501429744
ACH-000630,-0.01396560127562452
ACH-000631,-0.06685896100016515
ACH-000632,0.010648972714123768
ACH-000633,-0.026987116267794903
ACH-000637,-0.18809457482227532
ACH-000638,-0.06758153562838906
ACH-000646,-0.2688701848837965
ACH-000647,-0.09120038558763592
ACH-000648,-0.02312793839087865
ACH-000649,-0.10485860889741326
ACH-000651,-0.12110082213597567
ACH-000652,-0.12772053465018454
ACH-000653,-0.21039666098907486
ACH-000657,-0.12417659998157962
ACH-000658,-0.1656214650680462
ACH-000661,0.02957218027447517
ACH-000662,-0.13064254401819622
ACH-000663,-0.2152353449537832
ACH-000665,-0.10631618903024337
ACH-000671,-0.07822320808202113
ACH-000672,-0.5034237007798421
ACH-000673,-0.09957262062298136
ACH-000676,-0.14038202883743986
ACH-000677,-0.23563594942703744
ACH-000681,-0.3570537022931432
ACH-000683,-0.055747609139381565
ACH-000684,-0.016974358632621433
ACH-000688,0.04564804141848446
ACH-000693,-0.1876937332394652
ACH-000694,-0.2203156471053221
ACH-000695,-0.1537492045786316
ACH-000696,-0.08659796771872956
ACH-000697,-0.2224587187401401
ACH-000699,-0.10247505950580306
ACH-000701,-0.2640097569911696
ACH-000706,-0.16913989775083565
ACH-000711,-0.15310673398656874
ACH-000713,-0.12489390579446875
ACH-000714,-0.27617615997183903
ACH-000718,-0.07416615626938752
ACH-000720,-0.169844953549807
ACH-000721,-0.0980320038153868
ACH-000724,-0.2338493263884168
ACH-000725,-0.2646580282620739
ACH-000732,0.010310284321867627
ACH-000734,-0.18541305224771748
ACH-000735,-0.18275183604531187
ACH-000736,-0.2841355745414781
ACH-000738,-0.10635116769515718
ACH-000746,-0.10726230594344599
ACH-000747,-0.1446363678578753
ACH-000748,-0.2629879838663635
ACH-000753,-0.07918079519926165
ACH-000756,-0.08675793621957192
ACH-000757,-0.27510480513089136
ACH-000758,-0.1700285970978458
ACH-000760,-0.03884475435641942
ACH-000762,0.01091995851308539
ACH-000763,-0.2123769938212095
ACH-000764,-0.288588055314361
ACH-000765,-0.1548350888039178
ACH-000766,-0.1683172203917907
ACH-000767,-0.18223064236946826
ACH-000768,-0.1090486327350264
ACH-000769,0.0038507192924957102
ACH-000770,-0.09394531073077944
ACH-000771,-0.17198894621826433
ACH-000773,-0.171982086554887
ACH-000776,-0.4037935801054882
ACH-000777,-0.22037581118385866
ACH-000778,-0.16111082486829426
ACH-000781,-0.10379594568495468
ACH-000782,-0.04140694565876025
ACH-000783,-0.11688328028189525
ACH-000784,-0.16243850575582944
ACH-000785,-0.07147920461075596
ACH-000787,-0.2371087681877085
ACH-000788,-0.11933097294229862
ACH-000791,-0.017620460841944328
ACH-000792,-0.12789916764414125
ACH-000794,-0.1761712690483067
ACH-000796,-0.08041235395433227
ACH-000798,-0.08159458381084278
ACH-000799,0.019523547130855263
ACH-000800,-0.2102600596743669
ACH-000802,-0.09476660439383096
ACH-000804,-0.0568421129819744
ACH-000805,0.05588481896760752
ACH-000809,-0.09694329064920526
ACH-000810,-0.20978215630414354
ACH-000811,-0.06506783287156769
ACH-000817,0.01705227622716674
ACH-000819,-0.2386563965509557
ACH-000820,0.09751106828707568
ACH-000821,0.044491916281156375
ACH-000822,-0.22023218493499355
ACH-000823,-0.15772160334108618
ACH-000824,-0.2880354870158688
ACH-000827,-0.1727001435946265
ACH-000829,0.0034285020811276284
ACH-000831,-0.14004477925979691
ACH-000832,0.057240448628539435
ACH-000833,-0.10504484728835006
ACH-000834,-0.10468659886801153
ACH-000835,-0.05706571912171358
ACH-000836,-0.07770249680082736
ACH-000837,-0.1961343349397244
ACH-000838,-0.16034640827615684
ACH-000839,0.01796696131727489
ACH-000840,-0.07952213525611343
ACH-000841,-0.05650265603913528
ACH-000843,-0.08522151044711927
ACH-000846,-0.12913872947580382
ACH-000847,-0.3343375689710069
ACH-000848,-0.1832931154395188
ACH-000849,-0.11035966703250233
ACH-000851,-0.13815485650374484
ACH-000855,-0.2755396259264362
ACH-000856,-0.05795113783070645
ACH-000858,-0.15189991370605385
ACH-000859,-0.11024187846561856
ACH-000861,-0.35260355314527364
ACH-000862,-0.06473151322565335
ACH-000865,-0.08970866212884276
ACH-000866,-0.15602475321167406
ACH-000867,-0.061385053152626136
ACH-000869,-0.027061801922058027
ACH-000872,-0.14215231003718862
ACH-000873,-0.125794993522614
ACH-000876,-0.14130383668437124
ACH-000878,-0.27113941570974376
ACH-000880,-0.14735980340198201
ACH-000881,-0.19634371748076898
ACH-000882,-0.21102179215259456
ACH-000884,-0.031835475507449335
ACH-000885,-0.0769192949853884
ACH-000887,-0.0943238085694596
ACH-000889,-0.1031154760827898
ACH-000896,-0.1286742302988221
ACH-000898,-0.2353976317499076
ACH-000900,-0.1951497440368083
ACH-000901,-0.198377930169156
ACH-000905,-0.0517741374555034
ACH-000906,-0.10923427174754008
ACH-000907,-0.1742643432433552
ACH-000910,-0.104106346755492
ACH-000911,-0.1862178713251584
ACH-000912,-0.25141451453526914
ACH-000913,-0.010726986787975264
ACH-000915,-0.17733228691263594
ACH-000916,-0.3751112548002929
ACH-000917,-0.20713777807974496
ACH-000920,0.13437986898582804
ACH-000921,-0.06787241885956932
ACH-000924,-0.21312301759652635
ACH-000926,-0.0869268097827878
ACH-000928,-0.1001478680271247
ACH-000929,-0.2235159526508958
ACH-000932,-0.1185639002117258
ACH-000935,-0.10824945704072696
ACH-000936,-0.07834281996109442
ACH-000937,-0.02078277256194553
ACH-000938,-0.050393446449145236
ACH-000939,-0.2817498077288992
ACH-000941,-0.16167330784931908
ACH-000943,-0.029491749369561893
ACH-000946,-0.19655051024839795
ACH-000947,-0.09743551470240412
ACH-000948,-0.2046292209595514
ACH-000950,-0.04452801445325038
ACH-000953,-0.20339227854137606
ACH-000954,-0.03942804657517289
ACH-000957,0.00692173316453271
ACH-000958,-0.06748019178211268
ACH-000960,-0.03094825672316089
ACH-000963,-0.2682024813656135
ACH-000968,-0.15362921834620386
ACH-000969,-0.2886303584961917
ACH-000972,-0.10504064676923017
ACH-000973,-0.14572525478448206
ACH-000974,-0.17986057658346255
ACH-000978,-0.1364784089369794
ACH-000984,-0.17406318864632306
ACH-000986,-0.13293844870799082
ACH-000988,-0.07241081889618829
ACH-000993,-0.16220624551357393
ACH-000994,-0.13707219830291992
ACH-000996,-0.08892276930174528
ACH-001001,-0.09623029372141237
ACH-001020,-0.13548785389249549
ACH-001028,-0.08297417467681792
ACH-001031,-0.1620048109212235
ACH-001038,-0.11250323003362434
ACH-001048,-0.19680153603097425
ACH-001050,-0.05661889198407271
ACH-001053,-0.10351273534926043
ACH-001054,-0.06903858860201394
ACH-001061,-0.18642732725874092
ACH-001067,-0.15923080069849932
ACH-001075,-0.09478394098124024
ACH-001096,-0.0205320337057291
ACH-001111,-0.18437130490730266
ACH-001119,-0.20627508156227
ACH-001128,0.006189902830342349
ACH-001134,-0.07229789596303603
ACH-001151,-0.15334917378569995
ACH-001163,-0.15125940373002966
ACH-001164,-0.12604651818155366
ACH-001183,0.061847195130933924
ACH-001192,-0.13666551994303186
ACH-001193,-0.023112736354772827
ACH-001196,0.010967879113793485
ACH-001197,-0.04990496170198265
ACH-001205,-0.1324801236040758
ACH-001211,-0.25776477288266525
ACH-001212,0.21119408341013976
ACH-001228,0.008616516304370441
ACH-001232,0.019694400821183417
ACH-001239,0.012004816060710138
ACH-001270,0.007592782279149647
ACH-001274,-0.06356313528224651
ACH-001275,-0.08746348400805226
ACH-001277,-0.11763291007597786
ACH-001278,-0.07833174861396959
ACH-001280,0.037677789302930885
ACH-001283,0.045560083973801686
ACH-001289,-0.2267024421734676
ACH-001300,-0.07824406755080443
ACH-001301,-0.13777527740420836
ACH-001302,-0.15901598624939944
ACH-001306,-0.1943663884821187
ACH-001318,-0.15665286648860666
ACH-001322,0.05231469385627383
ACH-001328,-0.0919381615955075
ACH-001332,-0.16236044769882227
ACH-001336,-0.015564205097244712
ACH-001346,-0.1029715442637212
ACH-001353,-0.2299459438746787
ACH-001354,0.005565342068938615
ACH-001367,-0.17433803652326696
ACH-001368,-0.08219631103157786
ACH-001374,-0.23829953333016576
ACH-001377,-0.05958172108032156
ACH-001380,-0.030413330606706337
ACH-001391,-0.12497339174541512
ACH-001408,-0.10777788439530503
ACH-001430,-0.0013985600580638646
ACH-001431,-0.16467478321934406
ACH-001450,0.1228228623008558
ACH-001496,-0.07779115638568032
ACH-001500,-0.1299812425950148
ACH-001523,0.02241483912115871
ACH-001532,-0.12535765685935701
ACH-001550,-0.16597217722172616
ACH-001552,0.002630887606174585
ACH-001554,-0.14238658464414686
ACH-001654,-0.2664736431898573
ACH-001735,-0.16570194414299105
ACH-001736,-0.12160819228443835
ACH-001737,-0.4073550588764191
ACH-001740,-0.1878851798061131
ACH-001745,-0.20065824497359813
ACH-001765,0.08476876279674507
