,CARD8 (22900)
ACH-000004,0.026261771300743145
ACH-000005,-0.34829574826294885
ACH-000007,-0.19515853324349924
ACH-000009,-0.22918170214079706
ACH-000011,-0.15420774480803934
ACH-000012,-0.19936114713343694
ACH-000013,-0.18542801845186396
ACH-000014,-0.2737840161176493
ACH-000015,-0.1556640812167022
ACH-000017,-0.13343757263969933
ACH-000018,-0.07585466515326998
ACH-000019,-0.2454848760724237
ACH-000021,-0.18381769643394102
ACH-000022,-0.09500152095719314
ACH-000025,0.02458758231193199
ACH-000028,-0.15786314009396313
ACH-000030,-0.19554878801319492
ACH-000035,-0.09812235815108697
ACH-000036,-0.1767594912437782
ACH-000037,-0.1776612314853472
ACH-000039,-0.09829168710390113
ACH-000040,0.028398945971499136
ACH-000041,-0.18326192590569054
ACH-000042,-0.11133594115640864
ACH-000045,-0.0641294573403217
ACH-000047,-0.005211328397318429
ACH-000052,-0.024543671028692798
ACH-000053,-0.2319255638180856
ACH-000054,-0.18729113858163984
ACH-000055,-0.15803124043992198
ACH-000060,-0.054104111274634055
ACH-000067,-0.0268974310227157
ACH-000070,0.006675614331673852
ACH-000075,0.06473275942306936
ACH-000078,-0.3229315844200863
ACH-000082,0.003105601235460669
ACH-000085,-0.027873530857598583
ACH-000086,-0.1943713195796256
ACH-000087,-0.2340347912763321
ACH-000092,-0.09201231929088448
ACH-000095,-0.048190952615142
ACH-000097,-0.3522908115265234
ACH-000098,-0.16227044719617373
ACH-000099,-0.16961186475601853
ACH-000108,-0.05672267858273838
ACH-000113,-0.12220240767662376
ACH-000116,-0.020709736502743856
ACH-000118,-0.19575293305349392
ACH-000120,-0.3582538194991659
ACH-000123,-0.0909620902783279
ACH-000127,0.004338286564320405
ACH-000128,-0.09721302563564152
ACH-000132,-0.024918672129965288
ACH-000133,-0.1976523340483
ACH-000137,-0.07033812413327767
ACH-000138,-0.1352662028984104
ACH-000142,-0.1927925163581757
ACH-000143,-0.05608229253628929
ACH-000146,-0.1450403844857056
ACH-000148,-0.12210542493146165
ACH-000150,0.02920362553469958
ACH-000152,-0.09356769911779857
ACH-000153,-0.20578021336969024
ACH-000159,-0.26890257949339713
ACH-000160,-0.1607774910450447
ACH-000163,-0.16637434475679855
ACH-000167,-0.1714136619892168
ACH-000168,-0.1961966742992408
ACH-000169,-0.0876861306237211
ACH-000178,-0.16553686298961334
ACH-000183,-0.15192213148003364
ACH-000188,-0.12120432367957812
ACH-000189,-0.10736279258916567
ACH-000190,-0.09525616742226396
ACH-000198,-0.061219741640617026
ACH-000203,-0.6844600444538801
ACH-000204,-0.1038332158330992
ACH-000206,-0.09616648910817613
ACH-000207,-0.24810675140990546
ACH-000208,-0.22860174405844275
ACH-000210,-0.0637189534317876
ACH-000211,-0.18529542599290555
ACH-000215,-0.11118267113874726
ACH-000221,-0.07763260963672043
ACH-000222,-0.2633089921137072
ACH-000223,-0.1391807358767153
ACH-000226,0.043164554584687126
ACH-000227,-0.2058931927171666
ACH-000228,-0.24439219086402605
ACH-000231,-0.07911379015349543
ACH-000232,-0.2637121587069919
ACH-000233,-0.04154880649766466
ACH-000234,-0.17341907303843454
ACH-000235,-0.08160630963413824
ACH-000237,-0.15787111454414582
ACH-000238,-0.12676031095091914
ACH-000242,-0.1138485222926746
ACH-000243,-0.042936648854907125
ACH-000244,0.09246235944029024
ACH-000246,-0.2452379297158088
ACH-000248,-0.11447317222727785
ACH-000250,-0.1856285791205016
ACH-000251,-0.16760799194447312
ACH-000252,-0.2881182546740064
ACH-000253,-0.2426391173696859
ACH-000255,-0.2194675974252802
ACH-000256,0.012890321022439769
ACH-000257,0.0066049857759850365
ACH-000258,-0.1545625723457428
ACH-000259,-0.19154633791263045
ACH-000260,-0.0606309009344166
ACH-000261,-0.17609296712467354
ACH-000262,-0.1067665988132779
ACH-000263,-0.05457788932236544
ACH-000264,0.047031844783701766
ACH-000265,-0.21706142208667692
ACH-000266,-0.15583752442779256
ACH-000272,0.020036088329647997
ACH-000274,-0.09103232126933118
ACH-000277,-0.0779919471189069
ACH-000278,-0.19507731926971966
ACH-000279,-0.04368407202588879
ACH-000280,-0.11502525107672693
ACH-000281,-0.04335533224421485
ACH-000288,-0.06467629517507316
ACH-000291,-0.3085118366196172
ACH-000293,-0.20080786596106864
ACH-000294,-0.2825771166224474
ACH-000295,-0.039942056184285285
ACH-000296,-0.106208865764226
ACH-000302,-0.3293347728482068
ACH-000304,-0.3579091118601832
ACH-000307,-0.02144146525933412
ACH-000308,-0.1264111957205
ACH-000310,-0.1328888520910286
ACH-000311,-0.13217895525280018
ACH-000312,-0.2336730827910945
ACH-000315,0.1132804174301198
ACH-000316,0.07370026167083718
ACH-000317,-0.07535440492978851
ACH-000318,-0.22452760956714196
ACH-000319,-0.2578551285932825
ACH-000320,0.036651164359480494
ACH-000322,0.037906238913885365
ACH-000323,-0.21926268245934746
ACH-000324,-0.1536354194316638
ACH-000329,-0.1306585033289266
ACH-000330,0.0860523090886307
ACH-000331,-0.03073419381568177
ACH-000332,-0.19123334776128767
ACH-000334,-0.11091734175696476
ACH-000335,0.05498142883386916
ACH-000336,0.04606945965460423
ACH-000337,-0.08301772842814936
ACH-000338,0.1397004667862831
ACH-000339,-0.17024159783001672
ACH-000341,-0.24890461934691446
ACH-000348,-0.20220771183902111
ACH-000350,-0.1861824806342752
ACH-000352,-0.2854310120350031
ACH-000356,-0.0675806840373005
ACH-000361,-0.09556581958971648
ACH-000362,-0.09420085445395868
ACH-000363,-0.04100891414165662
ACH-000364,-0.3719752903921541
ACH-000365,-0.01652989551407084
ACH-000366,-0.21653707895967206
ACH-000368,-0.009310673983283531
ACH-000374,-0.07605369291530154
ACH-000375,-0.271325877090836
ACH-000376,-0.07839763621780092
ACH-000381,-0.0023934092835684057
ACH-000383,-0.1004814897245764
ACH-000387,-0.02987269655301045
ACH-000389,0.0561454733343039
ACH-000390,-0.1364317243803394
ACH-000393,-0.2880850912583648
ACH-000395,-0.14303517096910046
ACH-000396,-0.10027526102705693
ACH-000397,-0.2412785768284217
ACH-000401,-0.07948743171288501
ACH-000402,-0.03767983622631981
ACH-000403,-0.19539829509697973
ACH-000404,-0.22239132780552248
ACH-000406,-0.07751190019657721
ACH-000407,-0.22178207585526646
ACH-000408,-0.11877421798464895
ACH-000410,-0.18626574343623198
ACH-000411,-0.01619548290253769
ACH-000414,-0.15997105619674615
ACH-000415,-0.16062582426166389
ACH-000416,-0.10535015689587623
ACH-000420,0.01909796189138596
ACH-000421,-0.25965273693740165
ACH-000424,-0.1244326459194014
ACH-000425,-0.02187628890180177
ACH-000426,-0.10269418992500992
ACH-000427,-0.11584835877103696
ACH-000433,-0.10891899427038447
ACH-000435,-0.11500938587667794
ACH-000436,-0.12899610115088575
ACH-000444,-0.03311641005973502
ACH-000445,-0.2708359950049656
ACH-000448,-0.1281776032090234
ACH-000450,0.010809637624528813
ACH-000452,-0.09944561448518964
ACH-000454,-0.07417192895551679
ACH-000458,-0.16954737010525894
ACH-000459,-0.2252239629541632
ACH-000460,-0.16824113141703154
ACH-000461,-0.15651548801386786
ACH-000463,-0.09788596076987867
ACH-000464,-0.2864318315126225
ACH-000466,-0.08526769400617253
ACH-000467,-0.1863640636379516
ACH-000468,-0.12986006520482413
ACH-000469,-0.14814251507409162
ACH-000470,0.05431863096742826
ACH-000471,-0.1991994879804436
ACH-000472,-0.1268671374627299
ACH-000473,-0.05458597502611519
ACH-000475,-0.08019887256126049
ACH-000476,-0.06769549518069264
ACH-000477,-0.039061936658346855
ACH-000479,-0.07537281756053782
ACH-000480,-0.08584899097029962
ACH-000481,-0.12587051282884945
ACH-000483,-0.07785379350440266
ACH-000484,-0.21763950967456866
ACH-000485,-0.3292255630396725
ACH-000486,-0.16015934276296634
ACH-000487,-0.15207641484305526
ACH-000488,-0.16004675418780992
ACH-000490,-0.18726082825427226
ACH-000491,-0.1816214658176271
ACH-000495,-0.0714497852771772
ACH-000496,-0.15530286064872165
ACH-000499,-0.39200414365489983
ACH-000500,-0.10574929888501763
ACH-000502,-0.1189553185478497
ACH-000503,-0.0654106669756414
ACH-000505,-0.11399709118809193
ACH-000507,-0.28827970959196103
ACH-000510,-0.1423904341281189
ACH-000511,-0.14518044432196364
ACH-000512,-0.010196560690667156
ACH-000516,-0.1559712479898349
ACH-000517,-0.1248292639826528
ACH-000518,-0.10905301390269696
ACH-000520,-0.1073125899000321
ACH-000521,0.15419005797597665
ACH-000522,-0.0502048568645724
ACH-000524,-0.0609879553236025
ACH-000527,-0.14465606487235266
ACH-000528,-0.012333843007621912
ACH-000537,-0.01770221146570156
ACH-000541,0.09284961489890656
ACH-000542,-0.08176147203420177
ACH-000544,-0.30833685811144884
ACH-000545,-0.02782901387130977
ACH-000547,-0.2518405096364737
ACH-000548,-0.11992865681466723
ACH-000549,-0.2366779750682088
ACH-000550,-0.12395395020036652
ACH-000552,-0.2820942504985404
ACH-000556,-0.15648602992762764
ACH-000557,-0.06223705882569495
ACH-000569,-0.3113618971865059
ACH-000570,-0.1606807723803696
ACH-000571,-0.17265922175745427
ACH-000573,-0.14995929314312434
ACH-000576,-0.16570749213976013
ACH-000579,-0.06845476984783247
ACH-000580,0.041495602172743486
ACH-000584,-0.16736600810578925
ACH-000585,-0.33860302652777835
ACH-000588,-0.1627641639944937
ACH-000589,-0.188732666168318
ACH-000591,-0.05530861960044159
ACH-000593,-0.10324559091939008
