,CRABP1 (1381)
ACH-000004,-0.11038831371626967
ACH-000005,-0.02746662490515062
ACH-000007,0.0571124823157403
ACH-000009,0.15526993476328832
ACH-000011,0.2513459699289121
ACH-000012,0.08346935637101921
ACH-000013,0.1419989076122961
ACH-000014,0.016837167336987487
ACH-000015,0.11682848047555792
ACH-000017,0.14014686004704735
ACH-000018,0.17342931642719633
ACH-000019,0.19451499215870702
ACH-000021,0.19082430732079225
ACH-000022,-0.007591491266518531
ACH-000025,0.20542157596608293
ACH-000028,0.14129916143163476
ACH-000030,0.12060584381114747
ACH-000035,0.06782314914130469
ACH-000036,0.26804233164989244
ACH-000037,0.21339814020088405
ACH-000039,-0.07001051459770934
ACH-000040,0.19875138482557075
ACH-000041,0.2669995231231856
ACH-000042,0.1150857761876876
ACH-000045,0.1237655468872776
ACH-000047,0.13355116709774115
ACH-000052,-0.18845401267531248
ACH-000053,0.1416407365825984
ACH-000054,0.1614056633668846
ACH-000055,0.4070441234003721
ACH-000060,-0.01524191830476528
ACH-000067,0.2945210666349143
ACH-000070,0.20284517232046945
ACH-000075,0.16549822631472785
ACH-000078,0.04223739181217555
ACH-000082,0.08553768398349068
ACH-000085,0.33107374403712425
ACH-000086,0.14893072983074812
ACH-000087,0.062156327807370126
ACH-000092,0.15109052563771908
ACH-000095,0.1767637750500083
ACH-000097,0.0965638403013953
ACH-000098,0.12277353689260287
ACH-000099,0.1151039805394781
ACH-000108,0.06437949958969504
ACH-000113,0.2086693386147544
ACH-000116,0.05889374764023216
ACH-000118,0.10948353152690188
ACH-000120,0.0407045670464477
ACH-000123,0.1251271567730668
ACH-000127,0.0824170028583751
ACH-000128,0.0766088945353197
ACH-000132,0.10182649258296833
ACH-000133,0.1425387263448468
ACH-000137,0.1170385941645012
ACH-000138,0.2948060874516861
ACH-000142,0.09075038020979828
ACH-000143,0.09371021577392008
ACH-000146,0.03596188571493874
ACH-000148,0.13410444392526186
ACH-000150,0.3811334693670322
ACH-000152,0.2732965472971439
ACH-000153,0.011571418834385006
ACH-000159,0.16326374856265533
ACH-000160,0.1297119135353883
ACH-000163,0.15945741196057875
ACH-000167,0.4361945139436441
ACH-000168,0.1040685017520996
ACH-000169,0.2533575921241886
ACH-000178,0.15388473226273214
ACH-000183,0.08379850505913934
ACH-000188,0.13752387501177632
ACH-000189,0.22083066144821928
ACH-000190,0.041272729434684186
ACH-000198,0.14071244326159876
ACH-000203,0.1548337155079071
ACH-000204,0.054935361773056135
ACH-000206,0.12924350549360175
ACH-000207,0.214179764209725
ACH-000208,0.012172887443473664
ACH-000210,0.1285407969141453
ACH-000211,0.15874256285722266
ACH-000215,0.2469703221370334
ACH-000221,-0.07359867659871888
ACH-000222,0.14522391977839236
ACH-000223,0.03869307962238315
ACH-000226,0.10523929523969322
ACH-000227,0.03697622852484925
ACH-000228,0.09290732797262943
ACH-000231,0.12892675093272368
ACH-000232,0.20498707460475268
ACH-000233,0.059919571729589866
ACH-000234,0.24357637929492926
ACH-000235,0.09009945509671816
ACH-000237,0.06810914619700532
ACH-000238,0.15129824201471986
ACH-000242,0.4138029210066817
ACH-000243,0.11652094475450725
ACH-000244,0.1385814318820528
ACH-000246,0.08664236983677605
ACH-000248,0.15755501065869618
ACH-000250,0.13402023143239306
ACH-000251,0.11511817567286002
ACH-000252,0.07098802550378004
ACH-000253,0.25159795810250857
ACH-000255,0.010350434025945309
ACH-000256,0.09913974524120442
ACH-000257,-0.007694969248174811
ACH-000258,0.14843138411136267
ACH-000259,0.10376629275639006
ACH-000260,0.04244602217461925
ACH-000261,0.09259391999521976
ACH-000262,0.0837049465266175
ACH-000263,0.05166835177248268
ACH-000264,0.1086981062102562
ACH-000265,0.086023053543315
ACH-000266,0.10042910811167396
ACH-000272,0.0741911243330318
ACH-000274,0.0334354364431741
ACH-000277,0.11755096140243262
ACH-000278,0.21078721720792004
ACH-000279,0.0877851224668486
ACH-000280,0.1189205197885953
ACH-000281,0.02059616396335205
ACH-000288,0.08665061976629418
ACH-000291,0.02202426900416923
ACH-000293,0.2581222038782836
ACH-000294,-0.028728579047287463
ACH-000295,0.03524153844768377
ACH-000296,-0.04053022017255288
ACH-000302,0.16276862612471707
ACH-000304,0.33282603628128865
ACH-000307,0.0633278169939926
ACH-000308,0.13174771070766314
ACH-000310,0.015860746333142904
ACH-000311,0.10956716415837783
ACH-000312,0.09529133007319124
ACH-000315,-0.08202963688078801
ACH-000316,0.1941638829329564
ACH-000317,0.2466326342770596
ACH-000318,0.19423499768471636
ACH-000319,0.0008101314334088573
ACH-000320,0.08843644196652381
ACH-000322,0.168958278437794
ACH-000323,0.23639781192297676
ACH-000324,0.2455602084248535
ACH-000329,0.16712894580314294
ACH-000330,0.13333209474501884
ACH-000331,0.2299643515155108
ACH-000332,0.116715059796797
ACH-000334,0.2516324843758764
ACH-000335,0.3728329451828344
ACH-000336,0.3324535431829451
ACH-000337,0.2080542573795488
ACH-000338,-0.8110958364046179
ACH-000339,0.18531760816493306
ACH-000341,0.2644569692816089
ACH-000348,0.1260356527837963
ACH-000350,-0.11668875597694445
ACH-000352,0.14656073993597574
ACH-000356,0.2291164668693856
ACH-000361,0.06303261685066933
ACH-000362,0.147243247032396
ACH-000363,0.166384968635622
ACH-000364,0.05395691011431873
ACH-000365,0.10178293190216398
ACH-000366,0.25859262702698244
ACH-000368,0.07331321052391905
ACH-000374,0.1983416288959151
ACH-000375,0.19427907680231912
ACH-000376,0.05872917292169661
ACH-000381,0.002618732869156741
ACH-000383,0.13370930661071026
ACH-000387,0.06751299844009621
ACH-000389,0.0509149173605337
ACH-000390,0.02034512395968575
ACH-000393,0.14936573746575585
ACH-000395,-0.004834123636009654
ACH-000396,0.166194500531655
ACH-000397,0.18662745140227616
ACH-000401,0.17761920387070487
ACH-000402,0.189339439023868
ACH-000403,0.1892167576610761
ACH-000404,-0.07305605787946431
ACH-000406,0.13346475530085575
ACH-000407,0.00034810313353986666
ACH-000408,0.19349851869572013
ACH-000410,0.21319297428653772
ACH-000411,0.21782706491170944
ACH-000414,0.15712591890305327
ACH-000415,0.2285645563208054
ACH-000416,0.08314196277985489
ACH-000420,0.10301403551891508
ACH-000421,0.16460948223434274
ACH-000424,-0.1037744363971398
ACH-000425,0.1461658309841812
ACH-000426,0.06439205389158292
ACH-000427,0.2366415239843952
ACH-000433,0.0743155485078345
ACH-000435,-0.04645555445201964
ACH-000436,0.011248976297411731
ACH-000444,0.11209366073930292
ACH-000445,0.0664966342378637
ACH-000448,0.10795013819927933
ACH-000450,-0.18512642009660074
ACH-000452,0.17942865124202553
ACH-000454,0.06817032104974703
ACH-000458,0.2255589537748047
ACH-000459,0.14778486721516873
ACH-000460,0.08581725246623026
ACH-000461,0.0933444141849318
ACH-000463,0.12983226992334235
ACH-000464,0.000829238725745303
ACH-000466,0.1899202870336192
ACH-000467,0.15379080301239134
ACH-000468,0.01726334283847342
ACH-000469,0.11335087626269424
ACH-000470,-0.07654407816922974
ACH-000471,0.11380296199085956
ACH-000472,0.11419416929188893
ACH-000473,0.0174746644886145
ACH-000475,0.16892322280587113
ACH-000476,0.02619486144209609
ACH-000477,0.031554647342321294
ACH-000479,0.13632204733467265
ACH-000480,0.13251694970737524
ACH-000481,0.11271214130467665
ACH-000483,-0.047402921273068624
ACH-000484,0.2620409275770288
ACH-000485,0.07623702699552999
ACH-000486,0.2067250356173997
ACH-000487,0.07767046134229916
ACH-000488,0.13626617714599115
ACH-000490,0.1134855326950038
ACH-000491,-0.058776106861594214
ACH-000495,0.14098803746268496
ACH-000496,0.09794964416595643
ACH-000499,0.04606459421018375
ACH-000500,0.061118250966640135
ACH-000502,0.1703166403796148
ACH-000503,0.20067083254798065
ACH-000505,0.13024984408593376
ACH-000507,0.21061406496739185
ACH-000510,0.049589934664696834
ACH-000511,0.11092151774887997
ACH-000512,0.026691139053759413
ACH-000516,0.06369605552139575
ACH-000517,0.10258645764895713
ACH-000518,0.0066507377883370635
ACH-000520,0.1727765686482105
ACH-000521,0.05149175745283757
ACH-000522,0.14573440660172204
ACH-000524,0.16569821809633714
ACH-000527,0.08067287354785352
ACH-000528,0.07020482751167102
ACH-000537,0.2509832577143997
ACH-000541,-0.0008476023466932954
ACH-000542,0.16356991364088092
ACH-000544,0.14113187845248545
ACH-000545,0.00790558861905152
ACH-000547,0.09315560207831486
ACH-000548,0.1696402611361444
ACH-000549,-0.012857532066338908
ACH-000550,0.12950826517010802
ACH-000552,0.09587767952157418
ACH-000556,0.20322042134799925
ACH-000557,0.043866686570772286
ACH-000569,0.2726281276055259
ACH-000570,0.09794349284370577
ACH-000571,0.18808032587029552
ACH-000573,0.12358951155815058
ACH-000576,0.13393024097561254
ACH-000579,0.06819187831455112
ACH-000580,0.10339220525767358
ACH-000584,0.151014494423609
ACH-000585,0.15550586668336375
ACH-000588,0.21976672885287146
ACH-000589,0.16525397664828104
ACH-000591,0.03532214508677892
ACH-000593,0.1545079326373454
ACH-000600,0.2100291349690987
ACH-000601,0.12419987567788107
ACH-000605,0.1389236773107531
ACH-000606,0.2566324028595073
ACH-000608,0.1642260639743283
ACH-000614,0.2689915830214291
ACH-000616,0.0625379898044324
ACH-000618,0.24412637868696554
ACH-000619,0.00840488413081137
ACH-000620,0.09835670193618444
ACH-000621,0.08532584906510927
ACH-000622,0.07767744823324564
ACH-000623,0.18116674794382365
ACH-000624,0.14304870147333046
ACH-000627,0.2596669003163201
ACH-000630,0.1257621488950998
ACH-000631,0.040137605711020125
ACH-000632,0.03895892068745148
ACH-000633,0.186595885688602
ACH-000637,0.17474859316680666
ACH-000638,0.15640177187963095
ACH-000646,0.06712751001705151
ACH-000647,0.12556770344194645
ACH-000648,0.13524462598014445
ACH-000649,0.09392979085707047
