,BCL2L10 (10017)
ACH-000004,-0.10222436804708426
ACH-000005,0.1593607881300544
ACH-000007,-0.2774420431368135
ACH-000009,-0.058999426147267865
ACH-000011,-0.18671552157626128
ACH-000012,-0.1312827009108328
ACH-000013,-0.14129125384792465
ACH-000014,-0.01784915105389514
ACH-000015,0.05993174504303201
ACH-000017,-0.034217057068681056
ACH-000018,-0.021136358237422218
ACH-000019,-0.01621203969446227
ACH-000021,0.09977943920254144
ACH-000022,-0.2263554060224628
ACH-000025,0.07283721679951839
ACH-000028,0.09045741207821914
ACH-000030,0.0047351053386571074
ACH-000035,-0.10880228101529944
ACH-000036,0.060961177372054136
ACH-000037,0.10064801384550554
ACH-000039,-0.022331043196662945
ACH-000040,0.013337984063701677
ACH-000041,-0.04004000965479282
ACH-000042,0.012416176230147695
ACH-000045,-0.06784029251401874
ACH-000047,-0.1352059832361055
ACH-000052,-0.13508708264559788
ACH-000053,-0.05376534813005161
ACH-000054,-0.002969076159028164
ACH-000055,0.1282932040528035
ACH-000060,-0.21910895611897255
ACH-000067,-0.18167964138394574
ACH-000070,-0.01895809363768677
ACH-000075,-0.012349756602996255
ACH-000078,-0.03081958591001422
ACH-000082,-0.06813726478429262
ACH-000085,0.12484318302303855
ACH-000086,0.05367257906111253
ACH-000087,0.1274288138636187
ACH-000092,-0.06469611090387006
ACH-000095,-0.05095602848305504
ACH-000097,-0.018536014867601088
ACH-000098,0.02101414854717201
ACH-000099,0.03312878118292949
ACH-000108,-0.13288269476501646
ACH-000113,-0.0096694195050747
ACH-000116,-0.062198366157055776
ACH-000118,0.0012072554860126901
ACH-000120,0.015361517229572975
ACH-000123,0.11401816475498874
ACH-000127,0.04170713890332435
ACH-000128,-0.07022006395035281
ACH-000132,0.07518007176895314
ACH-000133,0.01673097638893424
ACH-000137,-0.07426156519754266
ACH-000138,0.17033954843669588
ACH-000142,-0.07025666404721734
ACH-000143,-0.19301789896473068
ACH-000146,-0.021302834810675016
ACH-000148,-0.008321990605196415
ACH-000150,-0.08421094425316444
ACH-000152,0.04755267389122233
ACH-000153,-0.030279984623447723
ACH-000159,-0.1237727349890132
ACH-000160,-0.02570392024247294
ACH-000163,0.023274999146495938
ACH-000167,-0.3675067474003776
ACH-000168,0.1184505750472752
ACH-000169,-0.07267387641108075
ACH-000178,0.008235167373783069
ACH-000183,0.07156338056138373
ACH-000188,0.06703282688502961
ACH-000189,0.01836421444776188
ACH-000190,0.10870324035925158
ACH-000198,-0.03058122430362033
ACH-000203,0.2899412240642404
ACH-000204,0.03886709151262621
ACH-000206,-0.07801442052622465
ACH-000207,-0.05426910608962456
ACH-000208,-0.33266248014563743
ACH-000210,-0.16943137216269108
ACH-000211,-0.16595110947555788
ACH-000215,0.008783518731718846
ACH-000221,-0.1060571762948945
ACH-000222,0.053016358402769054
ACH-000223,-0.01578778458450137
ACH-000226,-0.008820097148827494
ACH-000227,-0.025186889722954204
ACH-000228,0.031707437787961916
ACH-000231,-0.1328602508526574
ACH-000232,-0.06519870249883122
ACH-000233,0.042452665681025854
ACH-000234,-0.11596059229110485
ACH-000235,-0.12677622667445526
ACH-000237,0.004926744934651808
ACH-000238,0.15495106497275468
ACH-000242,0.2082260177394612
ACH-000243,0.003423860304770332
ACH-000244,0.1817838389075096
ACH-000246,0.09000498429684818
ACH-000248,-0.12787339371814646
ACH-000250,-0.06309270534049992
ACH-000251,0.029820757662059508
ACH-000252,-0.01749950414678961
ACH-000253,-0.13167722855870853
ACH-000255,-0.10418211756049496
ACH-000256,-0.1205240192303982
ACH-000257,-0.039110567118234865
