,CALCA (796)
ACH-000004,0.06583986017815469
ACH-000005,0.02344616695341004
ACH-000007,0.1504099500947851
ACH-000009,0.0490527827726456
ACH-000011,0.031359419689627716
ACH-000012,-0.06531026077950926
ACH-000013,0.07945663769750169
ACH-000014,0.018174102622387545
ACH-000015,0.18315696227004016
ACH-000017,0.038835868607321015
ACH-000018,0.020352777478338253
ACH-000019,0.11047898203273657
ACH-000021,-0.026975745623028364
ACH-000022,-0.0905877402206694
ACH-000025,0.09895859318249672
ACH-000028,0.060449469704410876
ACH-000030,0.09016958883045867
ACH-000035,-0.09119532976771882
ACH-000036,0.09699293604467328
ACH-000037,0.034926462723997694
ACH-000039,0.0803640130482623
ACH-000040,-0.08125388154481335
ACH-000041,0.024940346593189715
ACH-000042,0.035707937462941534
ACH-000045,-0.13613366968369556
ACH-000047,0.10100732680755224
ACH-000052,0.0170087351499788
ACH-000053,-0.008492407149574705
ACH-000054,0.062456542509567274
ACH-000055,0.15754123082060614
ACH-000060,0.05747575026575216
ACH-000067,-0.11090507099417668
ACH-000070,-0.1105631736690638
ACH-000075,0.12024065895817455
ACH-000078,-0.010321491463715329
ACH-000082,0.10047269646265612
ACH-000085,0.0043407788802907145
ACH-000086,-0.037593961807246605
ACH-000087,0.19538687022705006
ACH-000092,0.0917718253898731
ACH-000095,-0.033712964408697206
ACH-000097,0.058708010160306925
ACH-000098,0.04092221665324605
ACH-000099,0.05786856448437184
ACH-000108,0.17688930664856767
ACH-000113,0.2036309705076665
ACH-000116,0.1375911159226091
ACH-000118,-0.005394615075001212
ACH-000120,-0.023664746748100672
ACH-000123,0.1803283997595032
ACH-000127,0.038537593322533016
ACH-000128,-0.03954318178959061
ACH-000132,0.065040581319489
ACH-000133,0.20351400512306286
ACH-000137,0.008636799268767403
ACH-000138,-0.026122101478561
ACH-000142,0.09405241510950092
ACH-000143,0.10026579991114278
ACH-000146,0.11477320775858198
ACH-000148,0.15611841711134608
ACH-000150,0.1812922529854353
ACH-000152,-0.04967395615591794
ACH-000153,0.0667451394891165
ACH-000159,0.097355166871386
ACH-000160,0.09050742870801848
ACH-000163,0.06347348596680362
ACH-000167,0.2532943171340217
ACH-000168,0.12122815188374897
ACH-000169,-0.002713598373644578
ACH-000178,-0.006989915817246246
ACH-000183,0.04000082557345125
ACH-000188,-0.01629483765987587
ACH-000189,0.10402243239760288
ACH-000190,-0.15290168880985275
ACH-000198,0.08230270752667743
ACH-000203,0.3439587798890512
ACH-000204,0.131686934089015
ACH-000206,0.21137258423395328
ACH-000207,-0.030874042380338963
ACH-000208,0.2389644277498329
ACH-000210,-0.2412573905277451
ACH-000211,0.043312945471182654
ACH-000215,0.028028432624837698
ACH-000221,0.17297737805601954
ACH-000222,0.1327368478599143
ACH-000223,0.0787995429251555
ACH-000226,-0.036169382477815586
ACH-000227,0.24584123991127144
ACH-000228,0.18780477377259386
ACH-000231,0.08687239979073053
ACH-000232,0.013927398112806345
ACH-000233,-0.07284415747301394
ACH-000234,0.013757515875859924
ACH-000235,0.007233277028973975
ACH-000237,-0.04492601841055807
ACH-000238,0.11109669849269192
ACH-000242,-0.4572337974787442
ACH-000243,0.059131059850387274
ACH-000244,-0.0384963022133122
ACH-000246,0.08991067425030183
ACH-000248,0.0617874588372173
ACH-000250,-0.07464008710653999
ACH-000251,-0.11207310014847584
ACH-000252,-0.014793271951884512
ACH-000253,0.12393201705994805
ACH-000255,-0.005693300587025847
