,DHRS4L2 (317749)
ACH-000452,0.03968040646783327
ACH-000454,0.023588961140899152
ACH-000458,0.08810076009692865
ACH-000459,0.05165161344749868
ACH-000460,-0.05825539350177384
ACH-000461,0.07549953807588168
ACH-000463,-0.17194646415768775
ACH-000464,0.05396907828147195
ACH-000466,0.12480142591657002
ACH-000467,-0.04673584051930453
ACH-000468,0.09719907402602067
ACH-000469,0.1712627617314733
ACH-000470,0.21566224162013484
ACH-000471,-0.11347275178764908
ACH-000472,-0.005945680348615216
ACH-000473,-0.06329831012756648
ACH-000475,0.07174092212193732
ACH-000476,-0.033823753214390274
ACH-000477,0.07697604005032334
ACH-000479,0.13637032340048424
ACH-000480,0.0612740285015849
ACH-000481,-0.12520627665166975
ACH-000483,0.0762038447409078
ACH-000484,0.022740728814342515
ACH-000485,0.18328129296247272
ACH-000486,0.04514108985442372
ACH-000487,0.10008909608844274
ACH-000488,0.12648383214635775
ACH-000490,0.10045894886062028
ACH-000491,0.14512342111456122
ACH-000495,0.06524421976343148
ACH-000496,0.08639958364732114
ACH-000499,0.16972271277918138
ACH-000500,0.07119783482020886
ACH-000502,0.10655571604974584
ACH-000503,-0.11437465655746835
ACH-000505,0.0926225093801456
ACH-000507,-0.07871477843302276
ACH-000510,0.05056544415361427
ACH-000511,-0.011532617206611246
ACH-000512,0.16096337039215838
ACH-000516,0.010439602824176927
ACH-000517,0.03820892502171666
ACH-000518,0.11223581359063332
ACH-000520,-0.10165601302005237
ACH-000521,-0.002125638071795115
ACH-000522,-0.11275399530673715
ACH-000524,0.09847446619994338
ACH-000527,0.1254722073325963
ACH-000528,-0.03216869690972725
ACH-000537,0.11480172806838256
ACH-000541,-0.07643104837079484
ACH-000542,0.036792486903030185
ACH-000544,0.05605532694787136
ACH-000545,0.10509341129307063
ACH-000547,0.2097672576461476
ACH-000548,0.08217624179500202
ACH-000549,0.0240230079232557
ACH-000550,0.016700023409581276
ACH-000552,0.10803196920798584
ACH-000556,0.1166506301469766
ACH-000557,0.14352257802664878
ACH-000569,-0.07923965847552505
ACH-000570,-0.04611007333843233
ACH-000571,-0.09093079426274046
ACH-000573,-0.07274007568309049
ACH-000576,0.15870190962407216
ACH-000579,0.1950671515385024
ACH-000580,0.10557854209393468
ACH-000584,0.002036284718730004
ACH-000585,0.04682784588646062
ACH-000588,-0.05521288728253231
ACH-000589,0.07825147600460976
ACH-000591,0.1027368203729798
ACH-000593,0.04393435900797557
ACH-000600,0.012520294196492705
ACH-000601,0.033449938944462305
ACH-000605,0.19451006824062775
ACH-000606,-0.043692747678146834
ACH-000608,-0.07149312308418665
ACH-000614,0.003881555397606614
ACH-000616,-0.07745074204509739
ACH-000618,0.07909371158737201
ACH-000619,0.13217185315584568
ACH-000620,0.04085573024616356
ACH-000621,-0.011093791053135665
ACH-000622,0.21481389144265306
ACH-000623,-0.03521792027130896
ACH-000624,0.0803020300006628
ACH-000627,0.051266494702546336
ACH-000630,0.14066726711687788
ACH-000631,-0.025067033031008646
ACH-000632,0.07352724614150831
ACH-000633,-0.0196105625445235
ACH-000637,-0.07496998440240177
ACH-000638,-0.09758558368018856
ACH-000646,-0.032817894632417834
ACH-000647,0.1054700385057875
ACH-000648,0.08560617348222599
ACH-000649,0.011389918230434427
ACH-000651,0.04931201509063023
ACH-000652,0.13120218858054344
ACH-000653,0.05066135241303908
ACH-000657,0.09190593080353676
ACH-000658,0.19403921689590545
ACH-000661,0.008852199188914294
ACH-000662,-0.20346904598423984
ACH-000663,0.0697948552525069
ACH-000665,0.04373696315684561
ACH-000671,-0.0036387017271791054
ACH-000672,-0.2585721201441638
ACH-000673,0.048052191299820975
ACH-000676,-0.1001085769351278
ACH-000677,-0.020907167343451744
ACH-000681,0.028595397685943474
ACH-000683,0.04556044225010576
ACH-000684,-0.07147007031702801
ACH-000688,-0.0022965115059625416
ACH-000693,0.06951373266220265
ACH-000694,0.09747477661918852
ACH-000695,0.2465361406721184
ACH-000696,-0.07966549643081662
ACH-000697,-0.4552312568354713
ACH-000699,-0.07932121641111378
ACH-000701,-0.059053538657714524
ACH-000706,0.06607996562574395
ACH-000711,-0.02553327133860529
ACH-000713,0.02798606040468547
ACH-000714,0.029373195051074788
ACH-000718,-0.03565478488271236
ACH-000720,0.05238273975848628
ACH-000721,-0.06798372259860258
ACH-000724,-0.2568072592666123
ACH-000725,-0.0038508024412925923
ACH-000732,-0.010685036886535684
ACH-000734,0.1609897064494205
ACH-000735,0.05924620088611296
ACH-000736,-0.18018591585015906
ACH-000738,0.049706987821197576
ACH-000746,0.0181927737205416
ACH-000747,-0.09532514942612287
ACH-000748,-0.1331600706064906
ACH-000753,0.08253132932432355
ACH-000756,0.1548619478498372
ACH-000757,0.0158566676479594
ACH-000758,-0.02614048215466028
ACH-000760,-0.04685933908746387
ACH-000762,0.10874449981848007
ACH-000763,0.05243591501670633
ACH-000764,-0.05502172091621742
ACH-000765,-0.010712839959765769
ACH-000766,-0.00980675453170823
ACH-000767,0.08296145755449319
ACH-000768,0.04108628300329432
ACH-000769,0.2168686885064008
ACH-000770,-0.11202766825285318
ACH-000771,0.01832372735271548
ACH-000773,0.07017062761844457
ACH-000776,0.02142782283069088
ACH-000777,0.06322653572380849
ACH-000778,0.09079352433394204
ACH-000781,-0.09271892459781456
ACH-000782,0.14208301349125516
ACH-000783,-0.00032102138530031634
ACH-000784,0.026033471191196308
ACH-000785,0.13450438472573126
ACH-000787,0.17218939303767378
ACH-000788,-0.02547757074147243
ACH-000791,0.08166436379636105
ACH-000792,0.08872861162229012
ACH-000794,0.02894727532476465
ACH-000796,0.04311452506863567
ACH-000798,-0.05593644039057845
ACH-000799,-0.007295922397691684
ACH-000800,0.03106040754955265
ACH-000802,0.038656619669614235
ACH-000804,0.15887011151803895
ACH-000805,-0.0960607181327395
ACH-000809,0.04246059064571821
ACH-000810,0.018845025611111583
ACH-000811,0.03648566778124903
ACH-000817,0.271602961149628
ACH-000819,-0.07660144753549357
ACH-000820,0.18508223706438756
ACH-000821,-0.1017039535315873
ACH-000822,-0.09646256825942603
ACH-000823,-0.03581355603951178
ACH-000824,-0.02550487619283844
ACH-000827,0.03082369582521453
ACH-000829,0.04368672145429176
ACH-000831,0.08886721336803488
ACH-000832,-0.12932126377702116
ACH-000833,0.20845061175976207
ACH-000834,0.2900145215004322
ACH-000835,-0.08677811837756154
ACH-000836,-0.0525208165876002
ACH-000837,0.010612978045667586
ACH-000838,-0.003931466058814644
ACH-000839,0.09261714593090684
ACH-000840,0.13163979917699714
ACH-000841,-0.07637684793250228
ACH-000843,0.030160115625006163
ACH-000846,0.10523489080624526
ACH-000847,-0.05234192947122622
ACH-000848,-0.053861635690936716
ACH-000849,-0.05089268511886545
ACH-000851,0.07175410510932426
ACH-000855,-0.07848313349540982
ACH-000856,0.08316019730988028
ACH-000858,-0.10318303714355488
ACH-000859,-0.07059600784613035
ACH-000861,-0.08513676014316833
ACH-000862,0.17902732374465924
ACH-000865,0.07172318989300222
ACH-000866,0.06223937135574841
ACH-000867,-0.010556935924248695
ACH-000869,0.0815240605794999
ACH-000872,0.034016298538042236
ACH-000873,-0.18780399104939455
ACH-000876,0.07168493109516166
ACH-000878,0.1786046795553487
ACH-000880,-0.060477180093487376
ACH-000881,-0.05215753703033794
ACH-000882,0.0643816166677034
ACH-000884,-0.1129994223086945
ACH-000885,0.015322923103413119
ACH-000887,0.06621060044460214
ACH-000889,-0.16213997962225835
ACH-000896,-0.08656532142197111
ACH-000898,0.07340981588848981
ACH-000900,-0.03839417549952626
ACH-000901,0.060724093320656425
ACH-000905,-0.02511184013190688
ACH-000906,0.05799021722499618
ACH-000907,0.05925767200326072
ACH-000910,0.1017410843310484
ACH-000911,0.0953805143029463
ACH-000912,-0.04793710782965036
ACH-000913,0.06756781074189629
ACH-000915,0.010139487688981824
ACH-000916,-0.5000592965253713
ACH-000917,0.16019354433169286
ACH-000920,0.2444550440524621
ACH-000921,0.03763146661656715
ACH-000924,0.02615839224695029
ACH-000926,0.11357413463517163
ACH-000928,-0.05877841696624447
ACH-000929,-0.15639736669494256
ACH-000932,-0.10648948547801533
ACH-000935,-0.08671664170436807
ACH-000936,0.0481350826310013
ACH-000937,0.1441588825715889
ACH-000938,0.018209085833374127
ACH-000939,0.1269158933251916
ACH-000941,0.011330650673884135
ACH-000943,0.04460090770795416
ACH-000946,0.09991796367019501
ACH-000947,0.10613910668695817
ACH-000948,0.08685197668149257
ACH-000950,-0.05620327637138204
ACH-000953,0.21288411379615504
ACH-000954,-0.0950136684374788
ACH-000957,0.04834708738513476
ACH-000958,0.059574509308151925
ACH-000960,-0.006508805679690229
ACH-000963,-0.038130398131656966
ACH-000968,0.06907307084278183
ACH-000969,0.2517653238645453
ACH-000972,0.06975588632015113
ACH-000973,-0.009225645737429095
ACH-000974,0.2102487130241977
ACH-000978,0.12297499742642325
ACH-000984,0.23938280852146585
ACH-000986,-0.06541578556349227
ACH-000988,-0.08668179760848828
ACH-000993,-0.0018966560741710767
ACH-000994,0.07043612107137863
ACH-000996,-0.07175457865702857
ACH-001001,-0.0009201438438435453
ACH-001020,-0.0458944024636996
ACH-001028,-0.03785349414003589
ACH-001031,0.003135678205303096
ACH-001038,-0.07719709933498982
ACH-001048,0.08084084681647581
ACH-001050,-0.004777854508376404
ACH-001053,-0.030323590720590182
ACH-001054,0.023686304363776358
ACH-001061,0.11028736303829663
ACH-001067,-0.08789819708741678
ACH-001075,-0.0025485352751141
ACH-001096,-0.033446929199048916
ACH-001111,0.1439688774567079
ACH-001119,0.07793468363663088
ACH-001128,-0.16859541291584293
ACH-001134,-0.08545957147703293
ACH-001151,0.08002020948322562
ACH-001163,0.05945886099543779
ACH-001164,-0.05590107749164713
ACH-001183,0.06655095079956719
ACH-001192,-0.1057107636438962
ACH-001193,-0.02994471233558312
ACH-001196,-0.014589766435221188
ACH-001197,0.036535350247778514
ACH-001205,-0.005807027086357729
ACH-001211,0.18038919590144287
ACH-001212,0.11594104672373468
ACH-001228,0.15827154459616696
ACH-001232,-0.025671915254193985
ACH-001239,0.06349825978275539
ACH-001270,0.07775246634633108
ACH-001274,0.07787511189258088
ACH-001275,0.204840062937572
ACH-001277,-0.06827565685236227
ACH-001278,-0.03711314912267923
ACH-001280,-0.018502110392727863
ACH-001283,-0.08771429080876046
ACH-001289,-0.017585379489668592
ACH-001300,-0.03975141664032294
ACH-001301,-0.10326886338466908
ACH-001302,0.007984696578091408
ACH-001306,0.11364459210869245
ACH-001318,0.15910307079566036
ACH-001322,0.10629599856503424
ACH-001328,0.11075438758114094
ACH-001332,-0.030275025128020036
ACH-001336,0.011509787336484995
ACH-001346,0.0373532939523482
ACH-001353,-0.2292695040810552
ACH-001354,-0.035830541239198016
ACH-001367,-0.06080267294730346
ACH-001368,0.040625604917231835
ACH-001374,0.10625694645101684
ACH-001377,0.05024770613695183
ACH-001380,0.00036839608314066964
ACH-001391,0.2162447442793776
ACH-001408,0.162773766066594
ACH-001430,0.40978948049900665
ACH-001431,-0.10702046999480816
ACH-001450,0.051068350392250106
ACH-001496,-0.08300864755522491
ACH-001500,-0.05172707076038576
ACH-001523,0.1045607706741272
ACH-001532,0.028651698893896363
ACH-001550,-0.05366665784185795
ACH-001552,-0.056299333989614765
ACH-001554,0.06568396462353124
ACH-001654,0.06338253821965079
ACH-001735,0.024330025485118624
ACH-001736,0.03241500759443841
ACH-001737,0.0981428638319648
ACH-001740,-0.031152808509875382
ACH-001745,0.08621000602204576
ACH-001765,-0.1147468685778536
