,CAV2 (858)
ACH-000330,-0.13094591578579884
ACH-000331,-0.1153600316984624
ACH-000332,-0.0984864923422192
ACH-000334,0.17349303821854548
ACH-000335,-0.1994297380321096
ACH-000336,0.08675611113844968
ACH-000337,-0.18014655809128924
ACH-000338,0.2643627483090706
ACH-000339,-0.11209056601668033
ACH-000341,0.19964442093233345
ACH-000348,-0.08822750776366882
ACH-000350,0.06665172943190949
ACH-000352,-0.1569114942041134
ACH-000356,-0.7707739278592086
ACH-000361,-0.24962621087750714
ACH-000362,0.0566618475162235
ACH-000363,-0.018343782390993768
ACH-000364,0.014893681827122519
ACH-000365,0.04005271735140208
ACH-000366,-0.04697496005771178
ACH-000368,-0.31152317779978644
ACH-000374,-0.12827214506712814
ACH-000375,0.04683129760808707
ACH-000376,-0.027116192970960615
ACH-000381,-0.24340027631484495
ACH-000383,-0.21959785850759075
ACH-000387,-0.06379563386624099
ACH-000389,-0.3424761449807886
ACH-000390,-0.08654067421068748
ACH-000393,-0.012748561533455391
ACH-000395,-0.17415103493989362
ACH-000396,-0.26531163443562394
ACH-000397,-0.013386944782114602
ACH-000401,-0.2499657027734393
ACH-000402,0.0819705251479134
ACH-000403,-0.054591597030613184
ACH-000404,-0.15335447591733453
ACH-000406,-0.04696254082763954
ACH-000407,0.014858687087374431
ACH-000408,0.02984388360297831
ACH-000410,-0.14385820612282238
ACH-000411,-0.04813762833688765
ACH-000414,-0.22146735664410705
ACH-000415,-0.12978926080290093
ACH-000416,-0.14826951601885435
ACH-000420,-0.17521636940912327
ACH-000421,0.008826739423637285
ACH-000424,-0.13574794009208918
ACH-000425,-0.16955198952569306
ACH-000426,0.03136960745211797
ACH-000427,-0.11203835397089863
ACH-000433,-0.2324825976264402
ACH-000435,-0.44717019236239597
ACH-000436,-0.2924719827075677
ACH-000444,-0.022299755478147876
ACH-000445,-0.04403522319873852
ACH-000448,-0.20490333505224287
ACH-000450,-0.34810857577660304
ACH-000452,-0.06981494694590135
ACH-000454,-0.1028808926301417
ACH-000458,0.1153792791653328
ACH-000459,0.2462686274245976
ACH-000460,-0.16124926926180913
ACH-000461,0.06208214381526402
ACH-000463,-0.044647873905226974
ACH-000464,0.09239171386008482
ACH-000466,-0.3784700830039394
ACH-000467,-0.017457374597084106
ACH-000468,-0.0410956629073035
ACH-000469,-0.09736198399663726
ACH-000470,-0.01173347818960313
ACH-000471,-0.02727181843319473
ACH-000472,-0.02656145904334022
ACH-000473,-0.04294549924226362
ACH-000475,-0.05776464523200075
ACH-000476,-0.31409497379454165
ACH-000477,-0.14195972429026898
ACH-000479,-0.2005487256960769
ACH-000480,-0.11272697490810038
ACH-000481,-0.09102244373116057
ACH-000483,0.04097735427105875
ACH-000484,-0.10809967214221533
ACH-000485,-0.1432455210320764
ACH-000486,0.01679680396179841
ACH-000487,-0.12206826313978515
ACH-000488,0.03440650155441585
ACH-000490,-0.06716902334695506
ACH-000491,-0.3755245382174714
ACH-000495,-0.2109688101755183
ACH-000496,-0.0834727300999542
ACH-000499,0.02820861341557591
ACH-000500,-0.11702893099396745
ACH-000502,-0.13724320933682593
ACH-000503,-0.2274576405686897
ACH-000505,-0.06961014448920935
ACH-000507,-0.16596005465234068
ACH-000510,-0.05705455431394875
ACH-000511,-0.13214496638159282
ACH-000512,-0.041512943621883486
ACH-000516,-0.17894086092085498
ACH-000517,-0.006164394338490482
ACH-000518,-0.08517231222124767
ACH-000520,-0.18825361294786214
ACH-000521,-0.16794515279864838
ACH-000522,-0.1321998478493012
ACH-000524,-0.09117711523609637
ACH-000527,-0.06199741217073908
ACH-000528,0.002208401311353375
ACH-000537,0.10431340884910084
ACH-000541,-0.1609844766907131
ACH-000542,-0.07588479740257724
ACH-000544,-0.1053751513624733
ACH-000545,-0.0932341179506302
ACH-000547,-0.19527372684686586
ACH-000548,-0.125890451443369
ACH-000549,0.03504567600377522
ACH-000550,-0.2211532386686892
ACH-000552,-0.16559603096215347
ACH-000556,-0.013261840400327605
ACH-000557,-0.18060412816873173
ACH-000569,-0.1314161344918532
ACH-000570,-0.13553365689371694
ACH-000571,-0.0372105049072582
ACH-000573,-0.1070200333459998
ACH-000576,-0.13439292083650645
ACH-000579,-0.009385502004507523
ACH-000580,-0.10953461522056508
ACH-000584,-0.12658577787052602
ACH-000585,0.038323278974307436
ACH-000588,-0.038361599283840336
ACH-000589,-0.12245500469463652
ACH-000591,0.06666242807992383
ACH-000593,-0.04308098671740972
ACH-000600,0.0673573002604999
ACH-000601,-0.02420176101103552
ACH-000605,-0.015055076328680559
ACH-000606,-0.0790263419557557
ACH-000608,0.0026231517667287523
ACH-000614,-0.2558154133877936
ACH-000616,-0.27625186266028323
ACH-000618,-0.12434547875371554
ACH-000619,-0.047484632514702405
ACH-000620,-0.12450622902596925
ACH-000621,-0.01768797962749213
ACH-000622,-0.01710991117843039
ACH-000623,-0.04283570384566796
ACH-000624,-0.18842219669974972
ACH-000627,-0.14445376844404295
ACH-000630,-0.24791805825296345
ACH-000631,-0.12348200822846628
ACH-000632,-0.08019807652462953
ACH-000633,-0.08315865181553186
ACH-000637,-0.017990635649542324
ACH-000638,-0.1972035161344657
ACH-000646,0.12460000906816175
ACH-000647,0.014124995735414448
ACH-000648,0.011455574508623277
ACH-000649,-0.0788080791634611
ACH-000651,-0.06536403673371526
ACH-000652,-0.1560120009655444
ACH-000653,-0.02065138706638394
ACH-000657,-0.04580973984551888
ACH-000658,-0.10507431451270813
ACH-000661,-0.06474767635534523
ACH-000662,-0.4167293650887222
ACH-000663,-0.06655330021881489
ACH-000665,-0.1002887684756771
ACH-000671,-0.1275516726396473
ACH-000672,0.043148292536303264
ACH-000673,-0.0718328401982533
ACH-000676,0.02932018198769408
ACH-000677,-0.03021208037121945
ACH-000681,-0.025231407892878796
ACH-000683,0.00036156629937923344
ACH-000684,-0.2027029554528271
ACH-000688,0.011302751401013951
ACH-000693,0.02027333026034332
ACH-000694,-0.03777970250102222
ACH-000695,-0.23523473999205924
ACH-000696,-0.06911445889335087
ACH-000697,-0.2405606798516271
ACH-000699,-0.12326741594483305
ACH-000701,-0.2290558734406835
ACH-000706,-0.17200384393157184
ACH-000711,-0.04929114022467883
ACH-000713,0.019980258791850367
ACH-000714,-0.12566022009119052
ACH-000718,-0.029090947020190886
ACH-000720,-0.0587099180297031
ACH-000721,0.012272186324405672
ACH-000724,-0.04458125651869724
ACH-000725,-0.1661656031283029
ACH-000732,-0.08350256272361778
ACH-000734,-0.08385462718743444
ACH-000735,0.01903421269658136
ACH-000736,-0.06179713582337986
ACH-000738,-0.008503234901875741
ACH-000746,-0.054351875950857
ACH-000747,0.018556212519895587
ACH-000748,-0.06302124613440223
ACH-000753,0.04212658187964709
ACH-000756,-0.014124323233347981
ACH-000757,-0.19401949224800985
ACH-000758,-0.13387812493138046
ACH-000760,-0.046326354413418536
ACH-000762,-0.190309517676625
ACH-000763,-0.3571748513465469
ACH-000764,0.14668706700013645
ACH-000765,-0.00488934246302181
ACH-000766,-0.06506091580649792
ACH-000767,-0.08251002704329376
ACH-000768,-0.06542588058008217
ACH-000769,0.08165334269867376
ACH-000770,-0.07332971006006833
ACH-000771,0.0725661621443257
ACH-000773,-0.10453963566043203
ACH-000776,-0.008461309559338687
ACH-000777,0.016183492139977676
ACH-000778,0.09839039741507943
ACH-000781,-0.040975819999551584
ACH-000782,0.04254009509181983
ACH-000783,0.04949483931861368
ACH-000784,-0.027866087643983985
ACH-000785,-0.018850376891270098
ACH-000787,0.00011643900639151602
ACH-000788,-0.16718404057787115
ACH-000791,-0.09780228078236568
ACH-000792,-0.030103695619831942
ACH-000794,0.022478770519403373
ACH-000796,-0.11248235833634183
ACH-000798,-0.14361408811617174
ACH-000799,-0.08562304238751606
ACH-000800,0.09907316282988192
ACH-000802,0.08424189061464993
ACH-000804,-0.08360083809727416
ACH-000805,-0.06607482603382744
ACH-000809,-0.15694406846743078
ACH-000810,-0.4951755059588637
ACH-000811,-0.1043633226090278
ACH-000817,0.07114554489989658
ACH-000819,-0.19575843805124327
ACH-000820,-0.07325182938821129
ACH-000821,0.0840490008856743
ACH-000822,0.003185309537957384
ACH-000823,-0.15599508791494035
ACH-000824,-0.09460529225744037
ACH-000827,-0.16685316182256876
ACH-000829,-0.10556435230096636
ACH-000831,-0.026794377628235097
ACH-000832,0.03565687222150954
ACH-000833,-0.2637821474344844
ACH-000834,-0.03927283485648822
ACH-000835,-0.06899560390790699
ACH-000836,-0.08783825098573332
ACH-000837,-0.0976342348903442
ACH-000838,-0.09140307316537416
ACH-000839,0.04959114671594958
ACH-000840,-0.015464201340843031
ACH-000841,0.0678947033920962
ACH-000843,0.05267155683532832
ACH-000846,-0.04451138163193865
ACH-000847,0.039658174352496266
ACH-000848,-0.09280750598957037
ACH-000849,-0.09155134954185773
ACH-000851,-0.144903788727953
ACH-000855,-0.0607377813747081
ACH-000856,0.08313803402478268
ACH-000858,0.03508547451310658
ACH-000859,0.1069162333000406
ACH-000861,0.011512523352616684
ACH-000862,-0.03839814771967311
ACH-000865,-0.022895771747411725
ACH-000866,-0.1091531993134626
ACH-000867,-0.12663235322397814
ACH-000869,0.1459259639469296
ACH-000872,0.07870198057266316
ACH-000873,-0.19880805342918495
ACH-000876,-0.16454794359030328
ACH-000878,-0.17922043072269955
ACH-000880,-0.08003113923629551
ACH-000881,-0.24009924281708064
ACH-000882,0.001308729847955045
ACH-000884,-0.055145550163026
ACH-000885,-0.10308385448447098
ACH-000887,-0.096741321364811
ACH-000889,-0.10236681538722102
ACH-000896,-0.08556757618026073
ACH-000898,-0.1579471313826442
ACH-000900,-0.04491025116637134
ACH-000901,-0.06931493045583795
ACH-000905,-0.0072262888178950485
ACH-000906,-0.08842167257090032
ACH-000907,-0.037901000258511834
ACH-000910,-0.06860900220709427
ACH-000911,-0.09926013731334464
ACH-000912,0.020381472479323117
ACH-000913,0.013634728951481144
ACH-000915,-0.02214060142467617
ACH-000916,-0.520582726639525
ACH-000917,-0.021116459556272928
ACH-000920,-0.152689473713926
ACH-000921,-0.10470210671586844
ACH-000924,-0.13245978925132404
ACH-000926,-0.013210144483934292
ACH-000928,-0.12939162624652256
ACH-000929,-0.3052733124673731
ACH-000932,-0.0522835964039844
ACH-000935,-0.25094051547397656
ACH-000936,-0.1756506061449898
ACH-000937,-0.21258988745664995
ACH-000938,-0.07819924728693632
ACH-000939,0.07113380342084201
ACH-000941,-0.1369580984004763
ACH-000943,-0.07592057796312153
ACH-000946,-0.14139278096012886
ACH-000947,-0.028422491578023214
ACH-000948,0.016334157223714015
ACH-000950,-0.286496137901934
ACH-000953,-0.014892697093547113
ACH-000954,0.07179659913991512
ACH-000957,-0.16503594340989464
ACH-000958,-0.16463190446743842
ACH-000960,-0.11823107812875078
ACH-000963,-0.07178052306658736
ACH-000968,-0.35511991145551897
ACH-000969,0.1289180507778338
ACH-000972,-0.07750813507798272
ACH-000973,-0.1076281107720593
ACH-000974,-0.1751886449376854
ACH-000978,-0.052424290838520175
ACH-000984,-0.07484035669550884
ACH-000986,-0.06004845511051619
ACH-000988,-0.12274632211898295
ACH-000993,-0.05148105869266209
ACH-000994,-0.21654327454251104
ACH-000996,0.018576515105833292
ACH-001001,-0.1077268016351028
ACH-001020,0.18155231214672185
ACH-001028,-0.14683197041104562
ACH-001031,-0.11051810557386094
ACH-001038,-0.1306000101052508
ACH-001048,-0.14410780191507958
ACH-001050,-0.12547314552582706
ACH-001053,-0.15170739468757352
ACH-001054,-0.0649031330240953
ACH-001061,-0.0308442021743845
ACH-001067,0.025793006722745992
ACH-001075,0.0029233417508255093
ACH-001096,0.045688049930293566
ACH-001111,0.006289487730575224
ACH-001119,0.11118372963213452
ACH-001128,0.13496219905081674
ACH-001134,0.07399486320114744
ACH-001151,-0.06769605594989196
ACH-001163,-0.034468343467766074
ACH-001164,-0.031026761767528232
ACH-001183,-0.04844745263680101
ACH-001192,-0.11003887055811916
ACH-001193,-0.26258256939931435
ACH-001196,0.03860782073240733
ACH-001197,-0.213896686247906
ACH-001205,-0.09372584002158243
ACH-001211,0.11809852161947301
ACH-001212,0.0754981977574702
ACH-001228,-0.09230569545330553
ACH-001232,-0.08478360654842422
ACH-001239,-0.1285690590898312
ACH-001270,-0.2317216546479132
ACH-001274,-0.06788716823483636
ACH-001275,-0.03609829165620878
ACH-001277,-0.4621649127339075
ACH-001278,-0.023842887342398502
ACH-001280,0.19328221553960956
ACH-001283,0.02220120512439937
ACH-001289,0.001525638335571488
ACH-001300,-0.004443890131654775
ACH-001301,-0.07856122185283834
ACH-001302,0.29198543036853697
ACH-001306,-0.2396258458310556
ACH-001318,-0.019710622486559613
ACH-001322,0.0681747509310528
ACH-001328,-0.0268241412373722
ACH-001332,-0.11132305563119177
ACH-001336,0.004672637713238068
ACH-001346,0.028067320155046226
ACH-001353,-0.0074148000661901844
ACH-001354,0.028130741589140563
ACH-001367,0.019152600573067183
ACH-001368,-0.15784913467515768
ACH-001374,-0.1429655496686297
ACH-001377,0.07382284937138157
ACH-001380,-0.15685031623112008
ACH-001391,-0.19612521832052565
ACH-001408,-0.09143546515352112
ACH-001430,-0.32546505281450233
ACH-001431,-0.08726945419869131
ACH-001450,-0.04031688902644536
ACH-001496,-0.0869052276468105
ACH-001500,0.12366984405623095
ACH-001523,-0.12749619686279434
ACH-001532,-0.10118190815806752
ACH-001550,0.0620736026069137
ACH-001552,0.0859729827134645
ACH-001554,-0.10411845561316108
ACH-001654,-0.10926743988302336
ACH-001735,-0.14242162296311134
ACH-001736,-0.12987105706475688
ACH-001737,0.10455707093518456
ACH-001740,0.011162656352068031
ACH-001745,-0.00023592164206029213
ACH-001765,-0.123208852834218
