,OR2B11 (127623)
ACH-000004,-0.01860328222329794
ACH-000005,0.1689064048895023
ACH-000007,0.05346692020575041
ACH-000009,-0.20775942330976
ACH-000011,-0.11436171361673687
ACH-000012,-0.03866158044415256
ACH-000013,0.011014415200591376
ACH-000014,-0.10057285952659606
ACH-000015,-0.11042379583932288
ACH-000017,-0.10620096242675586
ACH-000018,-0.15957372927312852
ACH-000019,-0.13019433167939154
ACH-000021,-0.1462532978381532
ACH-000022,-0.06781567006074311
ACH-000025,-0.17257177741150295
ACH-000028,-0.04556181383013698
ACH-000030,-0.08902761780156078
ACH-000035,-0.06627174244855262
ACH-000036,-0.2549639560699228
ACH-000037,-0.22949854501755906
ACH-000039,-0.03015389706407968
ACH-000040,-0.08182253715072174
ACH-000041,-0.3129598784535633
ACH-000042,-0.19956822356108714
ACH-000045,-0.199309553243482
ACH-000047,-0.23055091147129456
ACH-000052,0.1655786318396015
ACH-000053,-0.06791744416408442
ACH-000054,-0.2543365994610426
ACH-000055,-0.10606191803626866
ACH-000060,-0.10053589286721944
ACH-000067,0.015837720375265478
ACH-000070,0.02889434975670705
ACH-000075,0.09324431039140044
ACH-000078,-0.1933134751659178
ACH-000082,-0.11130253867204801
ACH-000085,-0.2588646715308031
ACH-000086,0.017041462874667627
ACH-000087,-0.3414651625268944
ACH-000092,-0.02627614276351382
ACH-000095,-0.11199602843074978
ACH-000097,-0.10831438608243614
ACH-000098,-0.14301765544590134
ACH-000099,-0.14195314178620502
ACH-000108,-0.08125858645356868
ACH-000113,-0.23760729011188486
ACH-000116,-0.037897853971081565
ACH-000118,-0.007502553514888122
ACH-000120,-0.1303367217927668
ACH-000123,-0.2534400302851869
ACH-000127,-0.11258911852236704
ACH-000128,0.026821423540721874
ACH-000132,-0.06513713364751154
ACH-000133,0.010258220237676705
ACH-000137,-0.06049653725751235
ACH-000138,-0.10555527828560607
ACH-000142,-0.1957813366565616
ACH-000143,-0.14928546701630466
ACH-000146,-0.1388679706147866
ACH-000148,-0.12046259394028222
ACH-000150,0.1485763571914953
ACH-000152,-0.055489317441771865
ACH-000153,-0.1489448294786215
ACH-000159,-0.03994637377768534
ACH-000160,0.14532723120592125
ACH-000163,-0.040250060510889474
ACH-000167,-0.2090468679790575
ACH-000168,-0.05329305226162083
ACH-000169,-0.07641094144362112
ACH-000178,-0.13947400305068422
ACH-000183,0.10046653214675837
ACH-000188,-0.11045742748124082
ACH-000189,0.17060020917675955
ACH-000190,0.12887860994766634
ACH-000198,-0.051109073400323814
ACH-000203,-0.9679355448442192
ACH-000204,0.06674527502367203
ACH-000206,-0.10939213775608224
ACH-000207,0.04865315823439517
ACH-000208,0.13311964504767446
ACH-000210,-0.2351257224426517
ACH-000211,-0.2277571702842953
ACH-000215,-0.09470810209790494
ACH-000221,-0.034926063432260554
ACH-000222,-0.04401917450810426
ACH-000223,-0.10270810844032373
ACH-000226,0.10854501841967044
ACH-000227,-0.32052305569810113
ACH-000228,0.11358673772723595
ACH-000231,-0.0403161886604446
ACH-000232,-0.2803584617386161
ACH-000233,-0.2832573378551316
ACH-000234,-0.11612706327659315
ACH-000235,-0.05657214889558659
ACH-000237,-0.16233112154729154
ACH-000238,-0.1305445009564876
ACH-000242,0.14911175083766928
ACH-000243,-0.09088236037593636
ACH-000244,-0.18070222200628014
ACH-000246,-0.12925053639221348
ACH-000248,-0.05980251861662216
ACH-000250,-0.2369987777261171
ACH-000251,-0.1233953858251297
ACH-000252,-0.3850249505938368
ACH-000253,0.024325575655378816
ACH-000255,-0.09247961895484927
ACH-000256,-0.08093264944199173
ACH-000257,0.07195195945274144
ACH-000258,-0.28845769690099354
ACH-000259,-0.0686482299472121
ACH-000260,-0.07412086535923869
ACH-000261,-0.05421375537064405
ACH-000262,-0.10686305045795703
ACH-000263,-0.12657298066977746
ACH-000264,-0.05295263133352837
ACH-000265,-0.1172731396143412
ACH-000266,-0.19829029118674066
ACH-000272,-0.10639405558944698
ACH-000274,-0.10427255007799986
ACH-000277,-0.2814157769706294
ACH-000278,-0.04236220677817126
ACH-000279,-0.13594637922632624
ACH-000280,-0.1178942649105208
ACH-000281,-0.11893239767964672
ACH-000288,-0.02446263458746901
ACH-000291,-0.1552151421382078
ACH-000293,-0.1259481771695237
ACH-000294,-0.08265466861968096
ACH-000295,-0.339659352676722
ACH-000296,-0.08109276957747312
ACH-000302,-0.1598904554888618
ACH-000304,-0.012222116192487151
ACH-000307,-0.13854710904533202
ACH-000308,-0.024469504808159084
ACH-000310,-0.17206981421601494
ACH-000311,-0.11125543600088217
ACH-000312,-0.07309834490982355
ACH-000315,-0.1946436586132147
ACH-000316,-0.010592515302020834
ACH-000317,-0.3013519572620294
ACH-000318,-0.025455868882928563
ACH-000319,-0.044782429735675935
ACH-000320,0.03319066432725981
ACH-000322,0.08823563072413088
ACH-000323,-0.14743170923057078
ACH-000324,-0.12679098893610016
ACH-000329,-0.14531855753521675
ACH-000330,-0.15487693488942325
ACH-000331,-0.009324385556769671
ACH-000332,-0.08823613346838906
ACH-000334,0.1059635190953602
ACH-000335,0.00039009305960984825
ACH-000336,-0.03840063635093445
ACH-000337,-0.0937324275280995
ACH-000338,-0.1627534546657297
ACH-000339,-0.08095499299180213
ACH-000341,0.008445720485357574
ACH-000348,-0.05836150772640759
ACH-000350,-0.3312261260198084
ACH-000352,-0.14774521043048078
ACH-000356,0.16958541199337324
ACH-000361,-0.3259894263589036
ACH-000362,-0.1717182509678192
ACH-000363,-0.09267110838410124
ACH-000364,-0.04569609501804097
ACH-000365,-0.05557290550657688
ACH-000366,-0.11497717649423275
ACH-000368,-0.024779906621304755
ACH-000374,-0.14127749614805313
ACH-000375,0.1088208757728112
ACH-000376,-0.04203106077607069
ACH-000381,0.034645066629309565
ACH-000383,-0.07591774855965114
ACH-000387,-0.11196368525532947
ACH-000389,-0.1722631233228584
ACH-000390,-0.11054695511882014
ACH-000393,0.0477618067101489
ACH-000395,0.019776741842528343
ACH-000396,-0.22130312329683
ACH-000397,-0.13655994286228038
ACH-000401,-0.08807111175251317
ACH-000402,0.002398006047225259
ACH-000403,-0.10020925937651452
ACH-000404,0.30057442080926633
ACH-000406,0.0029910080339371147
ACH-000407,-0.10102953561113827
ACH-000408,-0.12686945748788386
ACH-000410,-0.08038206270049605
ACH-000411,-0.11218641162384768
ACH-000414,-0.01882446780504487
ACH-000415,0.010033810653619284
ACH-000416,-0.039082876458236604
ACH-000420,-0.09736157247531962
ACH-000421,-0.0670156947173672
ACH-000424,0.005519305324317443
ACH-000425,-0.13085087125277356
ACH-000426,-0.1269833057504144
ACH-000427,0.04946383049975776
ACH-000433,-0.06613787655915522
ACH-000435,-0.4837436573253414
ACH-000436,0.02824445777985497
ACH-000444,-0.04850515840833527
ACH-000445,-0.07642855792754696
ACH-000448,-0.1395314989091745
ACH-000450,0.21388499422250248
ACH-000452,-0.10138660232097753
ACH-000454,-0.010791043485296236
ACH-000458,0.06448138900878986
ACH-000459,0.012991428211398141
ACH-000460,-0.1808445227319138
ACH-000461,-0.07605787946934545
ACH-000463,-0.03141723852041335
ACH-000464,-0.014199050745797944
ACH-000466,-0.08434363136046755
ACH-000467,-0.019462178753182832
ACH-000468,-0.07412706277642031
ACH-000469,-0.1288890446280956
ACH-000470,-0.21522719586032027
ACH-000471,0.05404172828962375
ACH-000472,-0.052598235360470535
