,P2RX2 (22953)
ACH-000004,-0.19624826468924209
ACH-000005,0.2273372488651699
ACH-000007,-0.29558221914868704
ACH-000009,-0.2668487923095418
ACH-000011,-0.3152590900550916
ACH-000012,-0.21755300351130435
ACH-000013,-0.15147988451370248
ACH-000014,-0.1535500701925193
ACH-000015,-0.1971675732689352
ACH-000017,-0.11567096712359158
ACH-000018,-0.2618450488018348
ACH-000019,-0.24485313144396595
ACH-000021,-0.20730360986421006
ACH-000022,-0.2727908561507111
ACH-000025,-0.1201632797500716
ACH-000028,-0.1369069959745526
ACH-000030,-0.0995309873741941
ACH-000035,-0.13362302443188692
ACH-000036,-0.16375734844725828
ACH-000037,-0.3920725445438194
ACH-000039,-0.11604098792012288
ACH-000040,-0.3707986689288473
ACH-000041,-0.34506552322132383
ACH-000042,-0.12079709668321174
ACH-000045,-0.04956094760871002
ACH-000047,-0.17281704719041646
ACH-000052,-0.34334118898882376
ACH-000053,-0.09378695540373268
ACH-000054,-0.22436249570630606
ACH-000055,-0.2954822229296111
ACH-000060,-0.12304693582700435
ACH-000067,-0.3495936945923229
ACH-000070,-0.22840509615396626
ACH-000075,0.15013826542836775
ACH-000078,-0.2644818810949664
ACH-000082,-0.28065382940794803
ACH-000085,-0.2042279999120688
ACH-000086,-0.3717202865456293
ACH-000087,-0.3661697610307939
ACH-000092,-0.31314472597865395
ACH-000095,-0.2288365100408088
ACH-000097,-0.25551177389520924
ACH-000098,-0.16033514207369165
ACH-000099,-0.2023647357056215
ACH-000108,-0.13033350846369693
ACH-000113,-0.0909410715990674
ACH-000116,-0.22842099799459525
ACH-000118,-0.09208556304453844
ACH-000120,-0.10891149444081133
ACH-000123,-0.2297102853208081
ACH-000127,-0.09702705127158036
ACH-000128,-0.13172656020728818
ACH-000132,-0.2655118320328439
ACH-000133,-0.4475007818403308
ACH-000137,-0.022561322611809737
ACH-000138,-0.2079207656799072
ACH-000142,-0.3268210519279385
ACH-000143,-0.0368574032012674
ACH-000146,-0.1446975753791012
ACH-000148,-0.2206407475571384
ACH-000150,-0.4613065175869102
ACH-000152,-0.2743382024213317
ACH-000153,0.20037385116182255
ACH-000159,-0.07975833169529735
ACH-000160,-0.11951656618796447
ACH-000163,-0.35544259507587905
ACH-000167,0.03158347973129963
ACH-000168,-0.08585304319249187
ACH-000169,-0.03951089688468948
ACH-000178,-0.12475234659596685
ACH-000183,-0.2504785770025923
ACH-000188,-0.19779335237479653
ACH-000189,-0.2683235346984716
ACH-000190,-0.07547453064563635
ACH-000198,-0.09673348859812476
ACH-000203,-0.3767888334093292
ACH-000204,-0.2281471400388003
ACH-000206,0.08321331586512885
ACH-000207,-0.01476400503571894
ACH-000208,-0.2673166615009929
ACH-000210,-0.11824332655587982
ACH-000211,-0.1871261425412717
ACH-000215,-0.2537801557943541
ACH-000221,0.006565302924275496
ACH-000222,-0.20084096847536465
ACH-000223,-0.2463558030092613
ACH-000226,-0.2115864682436573
ACH-000227,-0.39718543884322666
ACH-000228,-0.16820719368103668
ACH-000231,-0.22496449897492066
ACH-000232,-0.1583846345597217
ACH-000233,-0.3145707902905153
ACH-000234,-0.19675986917008426
ACH-000235,-0.18147310289759835
ACH-000237,-0.17301468461587233
ACH-000238,-0.15996278119436336
ACH-000242,-0.2602260709837318
ACH-000243,-0.10410490213620376
ACH-000244,-0.36326361471899504
ACH-000246,-0.2867061221037506
ACH-000248,-0.23116716707572926
ACH-000250,-0.34607210806484195
ACH-000251,-0.4212097332353573
ACH-000252,-0.1068696118445817
ACH-000253,-0.2094833495939592
ACH-000255,-0.13209729068122794
ACH-000256,-0.30813807517311426
ACH-000257,0.030781249803132887
ACH-000258,-0.24857021083003605
ACH-000259,-0.2194108872296778
ACH-000260,-0.21434120524117867
ACH-000261,-0.20586231013216755
ACH-000262,0.12953429904405905
ACH-000263,-0.2773558400640033
ACH-000264,-0.2273272069471434
ACH-000265,-0.04720876604446235
ACH-000266,-0.22169635619517208
ACH-000272,-0.1357666004591528
ACH-000274,-0.16393450534093867
ACH-000277,-0.07054319046744659
ACH-000278,-0.20890528232154015
ACH-000279,-0.2507441405060787
ACH-000280,-0.20657348484850385
ACH-000281,-0.1497061506087398
ACH-000288,-0.2727819482823224
ACH-000291,-0.1940142107191524
ACH-000293,-0.14361222643151456
ACH-000294,-0.2011063556084068
ACH-000295,-0.230370130460976
ACH-000296,-0.13419210621995645
ACH-000302,-0.07243251585193866
ACH-000304,-0.06063937259639926
ACH-000307,-0.16655618849308926
ACH-000308,-0.1379873507588827
ACH-000310,-0.23434891947694966
ACH-000311,-0.07739205721641959
ACH-000312,-0.2680657739303041
ACH-000315,0.059121168729893016
ACH-000316,-0.2679946600666734
ACH-000317,-0.17020978910363965
ACH-000318,-0.17537581282852135
ACH-000319,-0.14847800110028872
ACH-000320,0.010385608582225526
ACH-000322,-0.44076051655462783
ACH-000323,-0.2766484859313145
ACH-000324,-0.15736678607733295
ACH-000329,-0.25810826355288485
ACH-000330,-0.1646911770666929
ACH-000331,-0.14946136055184395
ACH-000332,-0.11928387698967925
ACH-000334,-0.2649965975256335
ACH-000335,-0.2638865206481045
ACH-000336,0.05518096358217147
ACH-000337,-0.1778429396909192
ACH-000338,-0.4992164477874624
ACH-000339,-0.21170361458593734
ACH-000341,-0.23841042555483186
ACH-000348,-0.22223546245333686
ACH-000350,-0.11185024022375524
ACH-000352,-0.13211213926189908
ACH-000356,-0.11589286040059366
ACH-000361,-0.2761790103350797
ACH-000362,-0.11044347846304822
ACH-000363,-0.2666421845858784
ACH-000364,0.049013371703723496
ACH-000365,-0.1435862265174592
ACH-000366,-0.1680239177910642
ACH-000368,-0.4452678050938547
ACH-000374,-0.4516502370004673
ACH-000375,-0.33188217705390816
ACH-000376,-0.07454723328354716
ACH-000381,-0.07973452516530648
ACH-000383,-0.1300091544028728
ACH-000387,-0.08234453741252523
ACH-000389,-0.3481331656661018
ACH-000390,-0.20019485025486208
ACH-000393,-0.07987053024752501
ACH-000395,-0.2777256770626374
ACH-000396,-0.06639035097778569
ACH-000397,-0.09833173435959633
ACH-000401,-0.025978252432898023
ACH-000402,-0.02719468150301511
ACH-000403,-0.17209930892952147
ACH-000404,-0.4435511224539716
ACH-000406,-0.17551302305209993
ACH-000407,-0.16577748394065464
ACH-000408,0.032778562441791295
ACH-000410,-0.18942026843429727
ACH-000411,-0.3853467215124382
ACH-000414,-0.21955321403127687
ACH-000415,-0.1108489502296586
ACH-000416,-0.1659136631258062
ACH-000420,-0.14407924683136086
ACH-000421,-0.20550839730921755
ACH-000424,-0.20661851180037244
ACH-000425,-0.13937352885622173
ACH-000426,-0.07569514638824963
ACH-000427,-0.28455628995461896
ACH-000433,-0.3317837606593518
ACH-000435,-0.16262531951385156
ACH-000436,-0.1289562908914284
ACH-000444,-0.17140772049223413
ACH-000445,-0.16462149895259942
ACH-000448,-0.1538861927908534
ACH-000450,-0.18949507468066729
ACH-000452,-0.15290475758161245
ACH-000454,-0.10837123344157884
ACH-000458,-0.14300546722486815
ACH-000459,-0.2931933290255241
ACH-000460,-0.3268370507992913
ACH-000461,-0.008964235574199054
ACH-000463,-0.12000248760722895
ACH-000464,-0.2709398921391429
ACH-000466,-0.11419317420724065
ACH-000467,-0.13276904088756664
ACH-000468,-0.21575598561799295
ACH-000469,-0.19186428937742286
ACH-000470,-0.16078366943913475
ACH-000471,-0.30265371816119185
ACH-000472,-0.12384008034695712
ACH-000473,-0.2895260502314417
ACH-000475,-0.1038743434326146
ACH-000476,-0.25776281761463044
ACH-000477,-0.03402152361468076
ACH-000479,-0.3174786446124792
ACH-000480,-0.12504980404177735
ACH-000481,-0.0905608555449838
ACH-000483,-0.18617035503266044
ACH-000484,-0.11675975994903665
ACH-000485,-0.30027162236131805
ACH-000486,-0.09788740470957233
ACH-000487,-0.2163187613649636
ACH-000488,-0.14407549792693009
ACH-000490,-0.08622848518392875
ACH-000491,-0.17081893324138672
ACH-000495,-0.1807988575779842
ACH-000496,-0.2594378079943345
ACH-000499,0.013341810664729621
ACH-000500,-1.1642025614092184
ACH-000502,-0.4326728158669699
ACH-000503,-0.11101474829848447
ACH-000505,-0.136721863519342
ACH-000507,-0.23120302521157546
ACH-000510,-0.15845961794361932
ACH-000511,-0.2587080609151421
ACH-000512,-0.1134369517771986
ACH-000516,-0.13612937500919484
ACH-000517,-0.19969166242412728
ACH-000518,-0.05957218298886523
ACH-000520,0.02112644157930809
ACH-000521,-0.2584380477122721
ACH-000522,-0.19505704712818292
ACH-000524,-0.1941411451361284
ACH-000527,-0.2549857038800418
ACH-000528,-0.18269161452018848
ACH-000537,-0.20775405109492764
ACH-000541,-0.3252672171227518
ACH-000542,-0.2485297618029456
ACH-000544,-0.1489246427735064
ACH-000545,-0.12251135797334388
ACH-000547,0.007285691606632653
ACH-000548,-0.04876410276294184
ACH-000549,-0.04902656345743174
ACH-000550,-0.2482027435688955
ACH-000552,-0.21116032792354647
ACH-000556,-0.2642756047769798
ACH-000557,-0.08114035238337935
ACH-000569,-0.16768953832103098
ACH-000570,-0.31886318966654603
ACH-000571,-0.17303892463840626
ACH-000573,-0.18848723765031047
ACH-000576,-0.04359726641573688
ACH-000579,-0.1398978163732458
ACH-000580,-0.2033430809890167
ACH-000584,-0.10453013249074596
ACH-000585,-0.189555886606502
ACH-000588,-0.06740412035606735
ACH-000589,-0.09223917813564997
ACH-000591,-0.243630277655268
ACH-000593,-0.28274131286202153
ACH-000600,-0.09279782122883973
ACH-000601,-0.3197517140420296
ACH-000605,-0.22355855089587026
ACH-000606,-0.18452879819447784
ACH-000608,-0.1467112295541163
ACH-000614,-0.08517685061057792
ACH-000616,-0.2684252643768741
ACH-000618,-0.16922441047775294
ACH-000619,-0.1817484698406495
ACH-000620,-0.17664945642880409
ACH-000621,-0.2292132198232555
ACH-000622,-0.18015962912668448
ACH-000623,-0.2084297338708977
ACH-000624,-0.22818489812236034
ACH-000627,-0.20103988121618352
ACH-000630,-0.3047856317564408
ACH-000631,-0.06898666204315718
ACH-000632,-0.17208824943563464
ACH-000633,-0.1698955464637084
ACH-000637,-0.09695721338334053
ACH-000638,-0.16668015031558972
ACH-000646,-0.09926913141463108
ACH-000647,-0.16229215017776988
ACH-000648,-0.214125034159281
ACH-000649,-0.2841117203460156
ACH-000651,-0.13241624768315605
ACH-000652,-0.13154264184809414
ACH-000653,-0.01865991359488684
ACH-000657,-0.2219871981245538
ACH-000658,-0.005794076427391457
ACH-000661,-0.07162164384556821
ACH-000662,-0.0548288319278956
ACH-000663,-0.08950162313997452
ACH-000665,-0.29079604353373856
ACH-000671,-0.2823178288897555
ACH-000672,-0.19185369131218405
ACH-000673,-0.24079788616940925
ACH-000676,-0.242847059261846
ACH-000677,-0.16379056173511009
ACH-000681,-0.10462162593695007
ACH-000683,-0.2578950529598306
ACH-000684,-0.2599177816078652
ACH-000688,-0.34541473610600626
ACH-000693,-0.19082800975061268
ACH-000694,-0.010746855293984024
ACH-000695,-0.4500243558701991
ACH-000696,-0.3524297892591688
ACH-000697,-0.241155410295394
ACH-000699,-0.2363623281254256
ACH-000701,-0.07171902993252557
ACH-000706,-0.19790183520550808
ACH-000711,-0.13552055405520164
ACH-000713,-0.11831355535002602
ACH-000714,-0.295262961522472
ACH-000718,-0.33448299404879056
ACH-000720,-0.351598978174646
ACH-000721,-0.2185221710933116
ACH-000724,-0.0454059793709924
ACH-000725,0.00024169145199275704
ACH-000732,-0.16730017931651991
ACH-000734,-0.27671083863888496
ACH-000735,-0.14696869769343054
ACH-000736,-0.09475268427981763
ACH-000738,-0.06404910764055655
ACH-000746,-0.13080260850167286
ACH-000747,-0.2870931538133211
