,REC8 (9985)
ACH-000288,-0.2499331227346759
ACH-000291,-0.2785770102289245
ACH-000293,-0.14795207018412476
ACH-000294,-0.2656165348818992
ACH-000295,-0.21374247610536776
ACH-000296,-0.11426929118391192
ACH-000302,-0.13596411899536942
ACH-000304,-0.1293552218079169
ACH-000307,-0.2645892531035449
ACH-000308,-0.2262820082699828
ACH-000310,-0.2040677099529444
ACH-000311,-0.2563551626749845
ACH-000312,-0.16770875610204694
ACH-000315,-0.3219305736473884
ACH-000316,-0.1816234996236704
ACH-000317,-0.4232449891429216
ACH-000318,-0.4725335326302452
ACH-000319,-0.13184784695986088
ACH-000320,-0.18676152891339035
ACH-000322,-0.2989723399114845
ACH-000323,-0.34090616320559464
ACH-000324,-0.21678607877204054
ACH-000329,-0.08891350249520732
ACH-000330,-0.4801613238061179
ACH-000331,-0.024177179710054453
ACH-000332,-0.21498970169761605
ACH-000334,-0.3953873755749489
ACH-000335,-0.2281073583405714
ACH-000336,-0.2677076961699187
ACH-000337,-0.3873976516498533
ACH-000338,-0.2241180966889557
ACH-000339,-0.1674744263311844
ACH-000341,-0.28049188587458906
ACH-000348,-0.3464231267553682
ACH-000350,-0.21787691959862765
ACH-000352,-0.24819385637101726
ACH-000356,-0.25510095178023146
ACH-000361,-0.3062124923060379
ACH-000362,-0.2742713196455573
ACH-000363,-0.3395399492052533
ACH-000364,-0.10122056181720204
ACH-000365,-0.3019621221495017
ACH-000366,-0.2862533390924798
ACH-000368,-0.35198098421250384
ACH-000374,-0.11255799137743144
ACH-000375,-0.15320337185043792
ACH-000376,-0.3336571640020705
ACH-000381,-0.2511893720385906
ACH-000383,-0.27772586588532505
ACH-000387,-0.0977409198228102
ACH-000389,-0.08129201522821618
ACH-000390,-0.3134508140225433
ACH-000393,-0.3566674455173029
ACH-000395,-0.4627256471732073
ACH-000396,-0.08567033130448655
ACH-000397,-0.1903264911969163
ACH-000401,-0.11877961208206235
ACH-000402,-0.15045415297204107
ACH-000403,-0.20559388776585527
ACH-000404,-0.1547055669594011
ACH-000406,-0.22952570093947924
ACH-000407,-0.27088342441490715
ACH-000408,-0.25583611512460275
ACH-000410,-0.11682068403618401
ACH-000411,-0.21365101591022934
ACH-000414,-0.13216230049809252
ACH-000415,-0.3146076298409025
ACH-000416,-0.13841932593940978
ACH-000420,-0.3907734482737184
ACH-000421,-0.2120155929528016
ACH-000424,-0.261919747111478
ACH-000425,-0.16514920576867154
ACH-000426,-0.028051071500933892
ACH-000427,-0.07720991208215464
ACH-000433,-0.31190109639640384
ACH-000435,-0.5525318630825621
ACH-000436,-0.19184565938174344
ACH-000444,-0.24939347931946504
ACH-000445,-0.399384026776433
ACH-000448,-0.2984719750968976
ACH-000450,-0.3866280937212136
ACH-000452,-0.17253921590861954
ACH-000454,-0.09305632586305107
ACH-000458,-0.1697051927027395
ACH-000459,-0.23722574965482485
ACH-000460,-0.2492949735590457
ACH-000461,-0.2581827396190152
ACH-000463,-0.33090048321544063
ACH-000464,-0.11436322816441845
ACH-000466,-0.1920443615168053
ACH-000467,-0.2568065721327336
ACH-000468,-0.19947047309252414
ACH-000469,-0.19463854774833764
ACH-000470,-0.17936060909015858
ACH-000471,-0.4549742158863458
ACH-000472,-0.29018967368056403
ACH-000473,-0.3013201588549326
ACH-000475,-0.33168118360053184
ACH-000476,-0.22425273955252104
ACH-000477,-0.1970384785064296
ACH-000479,-0.10191370537221868
ACH-000480,-0.33916869493248536
ACH-000481,-0.4510870899635446
ACH-000483,-0.17096755361505794
ACH-000484,-0.3138599476898565
ACH-000485,-0.31815116380160635
ACH-000486,-0.29664671149131183
ACH-000487,-0.10335140871127266
ACH-000488,-0.2519060198273693
ACH-000490,-0.3311027340201944
ACH-000491,-0.2796412231670471
ACH-000495,-0.3858044477173894
ACH-000496,-0.0599150377391879
ACH-000499,-0.39369184245465866
ACH-000500,0.1836545592487713
ACH-000502,-0.3196500021186577
ACH-000503,-0.2825551307161307
ACH-000505,-0.2856227984722958
ACH-000507,-0.2821523879178746
ACH-000510,-0.20567956437648016
ACH-000511,-0.20433477833415128
ACH-000512,-0.4458670337076336
ACH-000516,-0.273290452221845
ACH-000517,-0.2127861872866772
ACH-000518,-0.3844464345051247
ACH-000520,-0.2974701347032899
ACH-000521,-0.0982136182524165
ACH-000522,-0.2866825152686497
ACH-000524,-0.2480871837034152
ACH-000527,-0.25582778200226297
ACH-000528,-0.16164576916743267
ACH-000537,-0.19287470344058602
ACH-000541,-0.4010433282827306
ACH-000542,-0.1850987944330211
ACH-000544,-0.27740556141925543
ACH-000545,-0.2621222685539252
ACH-000547,-0.4155152708742277
ACH-000548,-0.18192379938987369
ACH-000549,-0.0144838811972631
ACH-000550,-0.19991024892044268
ACH-000552,-0.18919321789617147
ACH-000556,-0.2000864499632816
ACH-000557,-0.24194988560292185
ACH-000569,-0.16789748939778248
ACH-000570,-0.2912983993680758
ACH-000571,-0.3779033907896071
ACH-000573,-0.10451135914956733
ACH-000576,-0.08903748356185777
ACH-000579,-0.18791548747644465
ACH-000580,-0.16705752415590255
ACH-000584,-0.33488700891676776
ACH-000585,-0.2435723130466201
ACH-000588,-0.16701886458550172
ACH-000589,-0.2603089050714933
ACH-000591,-0.10588167767076567
ACH-000593,-0.21601156377597205
ACH-000600,-0.17485628094301112
ACH-000601,-0.20115776435622626
ACH-000605,-0.11224248123166744
ACH-000606,-0.2943588830341425
ACH-000608,-0.16201490116722392
ACH-000614,-0.1622807968804202
ACH-000616,-0.06161943798972878
ACH-000618,-0.1877343362249035
ACH-000619,-0.3249912962882737
ACH-000620,-0.19177098439183965
ACH-000621,-0.1700452128941221
ACH-000622,-0.3578169009651686
ACH-000623,-0.2275945629984716
ACH-000624,-0.20872358466591692
ACH-000627,-0.15508598711815558
ACH-000630,-0.12514095882233536
ACH-000631,-0.4211596671615786
ACH-000632,-0.32485860417479834
ACH-000633,-0.2965077691096547
ACH-000637,-0.13154935472099055
ACH-000638,-0.35978013194817604
ACH-000646,-0.3298143354742417
ACH-000647,-0.10958436777813113
ACH-000648,-0.19887324835950046
ACH-000649,-0.253981389639859
ACH-000651,-0.30259826383215377
ACH-000652,-0.1338070597267309
ACH-000653,-0.1220508109078616
ACH-000657,-0.239235423792974
ACH-000658,-0.09415470218803068
ACH-000661,-0.09552767381230176
ACH-000662,-0.4318289593119523
ACH-000663,-0.30211938506076713
ACH-000665,-0.15429290585437566
ACH-000671,-0.2405138070573862
ACH-000672,-0.5453212463364175
ACH-000673,-0.11907456923870467
ACH-000676,-0.21742009950145846
ACH-000677,-0.3558996413545312
ACH-000681,-0.19314037452103636
ACH-000683,-0.31425381703172
ACH-000684,-0.020557630543889926
ACH-000688,-0.2222127172047301
ACH-000693,-0.2564644729532363
ACH-000694,-0.3061693104630661
ACH-000695,-0.1399189502511714
ACH-000696,-0.2472764022713516
ACH-000697,-0.3331883772776385
ACH-000699,-0.24877891992568404
ACH-000701,-0.1441533463492259
ACH-000706,-0.3645664212324702
ACH-000711,-0.27576757935351404
ACH-000713,-0.3717092697601584
ACH-000714,-0.16763939758122198
ACH-000718,-0.19137214246067608
ACH-000720,-0.12918624647412427
ACH-000721,-0.2691127749484813
ACH-000724,-0.4036583153835076
ACH-000725,-0.2064248874239715
ACH-000732,-0.18046870135393694
ACH-000734,-0.3114705117391509
ACH-000735,-0.2322304689863036
ACH-000736,-0.2212244526985245
ACH-000738,-0.2650058089202806
ACH-000746,-0.1796318302625255
ACH-000747,-0.20163727923362626
ACH-000748,-0.27579598658155835
ACH-000753,-0.21905532970419309
ACH-000756,-0.2997759070021623
ACH-000757,-0.2272044399500737
ACH-000758,-0.179424582484165
ACH-000760,-0.2773135394439879
ACH-000762,-0.21630748602885733
ACH-000763,-0.19347887110463693
ACH-000764,-0.17886396559851492
ACH-000765,-0.3913387209036507
ACH-000766,-0.3260034336654681
ACH-000767,-0.2042279739155739
ACH-000768,-0.19015375357350045
ACH-000769,-0.27514648764111144
ACH-000770,-0.2351104433349405
ACH-000771,-0.2775455851406255
ACH-000773,-0.29709760749476605
ACH-000776,-0.16210890985993448
ACH-000777,-0.11166412021432537
ACH-000778,-0.25442390781934365
ACH-000781,-0.2478436845220874
ACH-000782,-0.020769162163164368
ACH-000783,-0.31420174565523795
ACH-000784,-0.18565849240178925
ACH-000785,-0.13865224905068074
ACH-000787,-0.1940876466650316
ACH-000788,-0.21932497539370066
ACH-000791,-0.314948545206748
ACH-000792,-0.18829435977177966
ACH-000794,-0.2860220255397749
ACH-000796,-0.33977056825352786
ACH-000798,-0.2607236957434746
ACH-000799,-0.13068213130049716
ACH-000800,-0.3588332514234929
ACH-000802,-0.34465623545717083
ACH-000804,-0.17744275286423486
ACH-000805,-0.3009141733577698
ACH-000809,-0.3667541060632004
ACH-000810,-0.0853712886878577
ACH-000811,-0.15549635066638476
ACH-000817,-0.3991722276054319
ACH-000819,-0.06945633078652443
ACH-000820,-0.3840706057877865
ACH-000821,-0.26250382647966464
ACH-000822,-0.28235659093308024
ACH-000823,-0.5098975262880098
ACH-000824,-0.36795224693181866
ACH-000827,-0.3046646052532765
ACH-000829,-0.11410872665048885
ACH-000831,-0.3640439591701913
ACH-000832,-0.5428810083567441
ACH-000833,-0.18747142124826405
ACH-000834,-0.17534918288576468
ACH-000835,-0.19652424948945935
ACH-000836,-0.34485485579751096
ACH-000837,-0.2494991973906161
ACH-000838,-0.07008095916842168
ACH-000839,-0.5359866894500936
ACH-000840,-0.2966718856957346
ACH-000841,-0.4267530473472685
ACH-000843,-0.23494597083347885
ACH-000846,-0.20696919249998996
ACH-000847,-0.1587057281107147
ACH-000848,-0.2743824949008952
ACH-000849,-0.34655729543154623
ACH-000851,-0.3430044281706819
ACH-000855,-0.23768431513579266
ACH-000856,-0.2597545555747845
ACH-000858,-0.3575499174308707
ACH-000859,-0.4952612442108709
ACH-000861,-0.2584260098703286
ACH-000862,-0.08328680882865871
ACH-000865,-0.3211452704454512
ACH-000866,-0.1346493452017159
ACH-000867,-0.26815418462408364
ACH-000869,-0.3252020998992083
ACH-000872,-0.10491365123786284
ACH-000873,-0.15774746153138194
ACH-000876,-0.3136868831680108
ACH-000878,-0.19638445892517786
ACH-000880,-0.153097235024324
ACH-000881,-0.19330379270423972
ACH-000882,-0.20161128619618035
ACH-000884,-0.18437356978036035
ACH-000885,-0.2534915045197339
ACH-000887,-0.3657085593783334
ACH-000889,-0.5292870301361006
ACH-000896,-0.2722091319225952
ACH-000898,-0.3083613634293926
ACH-000900,-0.3608200829816562
ACH-000901,-0.1691555902372989
ACH-000905,-0.3606573440223168
ACH-000906,-0.21660124639017048
ACH-000907,-0.16150818553783322
ACH-000910,-0.07902709139637176
ACH-000911,-0.07220219862090124
ACH-000912,-0.29957622763697994
ACH-000913,-0.14435878127735216
ACH-000915,-0.19684578991002305
ACH-000916,-0.33199442386989314
ACH-000917,-0.299961824126775
ACH-000920,-0.1709245277588701
ACH-000921,-0.1580339284975817
ACH-000924,-0.16022050624653175
ACH-000926,-0.0600872060794622
ACH-000928,-0.20314130682041756
ACH-000929,-0.1474223315347787
ACH-000932,-0.2969987409243733
ACH-000935,-0.1614325374040707
ACH-000936,-0.29607695603714584
ACH-000937,-0.11411323332749505
ACH-000938,-0.3445547375857565
ACH-000939,-0.36316451860245
ACH-000941,-0.3104347772071505
ACH-000943,-0.2910056208108619
ACH-000946,-0.2369339706796936
ACH-000947,-0.2661194377340449
ACH-000948,-0.3511047046266466
ACH-000950,-0.2425380892208449
ACH-000953,-0.3439120576379817
ACH-000954,-0.30869413448538097
ACH-000957,-0.40694008245340907
ACH-000958,-0.2962539755968149
ACH-000960,-0.28030331405982545
ACH-000963,-0.4543983271227085
ACH-000968,-0.1610091087696874
ACH-000969,-0.1451668418788707
ACH-000972,-0.11576390506823585
ACH-000973,-0.1801324297834079
ACH-000974,-0.24673015443619495
ACH-000978,-0.2384970042361752
ACH-000984,-0.0983715209326282
ACH-000986,-0.32636574715830563
ACH-000988,-0.18937775811086865
ACH-000993,-0.12656519237528122
ACH-000994,-0.27122388168146666
ACH-000996,-0.07986602689975117
ACH-001001,-0.23170701375486394
ACH-001020,0.02906760665114088
ACH-001028,-0.2846691148877165
ACH-001031,-0.1505944802245348
ACH-001038,-0.16330421334414422
ACH-001048,-0.3503363633066886
ACH-001050,-0.2648788055439442
ACH-001053,-0.20176934737779295
ACH-001054,-0.21508092322393246
ACH-001061,-0.2600685383820604
ACH-001067,-0.21772329798020074
ACH-001075,-0.2125906413585951
ACH-001096,-0.1151175023865406
ACH-001111,-0.3070425723729086
ACH-001119,-0.23755716618420056
ACH-001128,-0.19329026359411244
ACH-001134,-0.20946509770844474
ACH-001151,-0.18177839049940256
ACH-001163,-0.16096969418800597
ACH-001164,-0.1653525381712267
ACH-001183,-0.3282440583403259
ACH-001192,-0.2793558990062379
ACH-001193,-0.2992099833748075
ACH-001196,-0.3825927103522159
ACH-001197,-0.11680720418075215
ACH-001205,-0.04187419397599336
ACH-001211,-0.43722967677119545
ACH-001212,-0.160053561910486
ACH-001228,-0.2287196917709385
ACH-001232,-0.22644857130149484
ACH-001239,-0.17211368827573306
ACH-001270,-0.32374287033158744
ACH-001274,-0.23186158655581995
ACH-001275,-0.2918943929110177
ACH-001277,-0.2435311508815121
ACH-001278,-0.3042735479053013
ACH-001280,-0.25335667641923965
ACH-001283,-0.3650635435949745
ACH-001289,-0.25737583441464473
ACH-001300,-0.11537379602488085
ACH-001301,-0.2743616654289783
ACH-001302,-0.12824291005160074
ACH-001306,-0.2441657945110508
ACH-001318,-0.19610304612221416
ACH-001322,-0.035918469836734045
ACH-001328,-0.3403435594246065
ACH-001332,-0.4410832657906128
ACH-001336,-0.1209797519323462
ACH-001346,-0.22786555032832395
ACH-001353,-0.3091800394904813
ACH-001354,-0.1320073089050043
ACH-001367,-0.286638261164656
ACH-001368,-0.29670324113989505
ACH-001374,-0.3370344310789256
ACH-001377,-0.10333419032912516
ACH-001380,-0.27418887430298905
ACH-001391,-0.10344029496083047
ACH-001408,-0.22423542186939432
ACH-001430,0.15680001805113886
ACH-001431,-0.27255660506526114
ACH-001450,-0.2301843555721292
ACH-001496,-0.3667548743756844
ACH-001500,-0.17220092499846196
ACH-001523,-0.07857111588186717
ACH-001532,-0.14093460673184605
ACH-001550,-0.4714082087452941
ACH-001552,-0.36040270444519856
ACH-001554,-0.19758059949840345
ACH-001654,-0.15969612575088885
ACH-001735,-0.19530366622428175
ACH-001736,-0.2236513421147916
ACH-001737,-0.4055954844227505
ACH-001740,-0.0738930518681688
ACH-001745,-0.316901640426961
ACH-001765,-0.2805024353956662
