,MRRF (92399)
ACH-000004,-0.07613742456843768
ACH-000005,-0.05785556734258428
ACH-000007,-0.021994459562130742
ACH-000009,-0.10156236915527134
ACH-000011,0.11955064602587827
ACH-000012,-0.1375642831994219
ACH-000013,-0.13498370138029336
ACH-000014,0.04061207102834872
ACH-000015,-0.22555802641865866
ACH-000017,-0.05191680778883194
ACH-000018,0.08021772862252237
ACH-000019,-0.06998729217613361
ACH-000021,-0.08019012943797463
ACH-000022,-0.056661372250590376
ACH-000025,-0.006265435561444243
ACH-000028,0.01079671749216158
ACH-000030,0.03913945233371202
ACH-000035,-0.09712024023352446
ACH-000036,0.13719504473232932
ACH-000037,-0.17177157534975532
ACH-000039,0.025563855294548563
ACH-000040,-0.0404343335252975
ACH-000041,-0.01818198561233074
ACH-000042,-0.029354473356684008
ACH-000045,-0.13591269640729414
ACH-000047,-0.15944480718920664
ACH-000052,0.12470936450840267
ACH-000053,0.045838066364773264
ACH-000054,-0.0044757884912701214
ACH-000055,-0.032397449381914765
ACH-000060,0.03934699686489011
ACH-000067,0.02095896118427793
ACH-000070,0.03891345305927632
ACH-000075,0.12857713937476467
ACH-000078,-0.06209419347556466
ACH-000082,0.014342334996883603
ACH-000085,0.05401511315658228
ACH-000086,-0.2143151959017951
ACH-000087,-0.2628522356408055
ACH-000092,-0.04076365908202145
ACH-000095,0.060262181334138076
ACH-000097,0.007044499659232485
ACH-000098,0.016922370955317564
ACH-000099,0.03566796962697023
ACH-000108,-0.06680465990341926
ACH-000113,-0.231995245007162
ACH-000116,0.0903088970383542
ACH-000118,-0.061320905602298276
ACH-000120,0.07174415238164883
ACH-000123,-0.05281357940312036
ACH-000127,-0.19290367865468516
ACH-000128,-0.1144273610505088
ACH-000132,-0.06636818863911867
ACH-000133,0.04465223945672059
ACH-000137,0.08509225637974156
ACH-000138,-0.045707062846567115
ACH-000142,0.10685518469984023
ACH-000143,-0.06377653503263768
ACH-000146,0.01215126349235326
ACH-000148,-0.18286098023693048
ACH-000150,-0.06128569267751284
ACH-000152,-0.028903474771038107
ACH-000153,-0.08818437023279208
ACH-000159,-0.009805660944017835
ACH-000160,-0.11967140973510935
ACH-000163,-0.056386428350771366
ACH-000167,0.04061546741227138
ACH-000168,0.1584208871315006
ACH-000169,-0.02609920167607454
ACH-000178,-0.002145910304964373
ACH-000183,0.037939364089397416
ACH-000188,-0.04300722908290994
ACH-000189,0.025141358738042026
ACH-000190,-0.028903975628817212
ACH-000198,-0.10197533112634284
ACH-000203,0.7652151799836989
ACH-000204,-0.017997886112807466
ACH-000206,-0.07113105758286742
ACH-000207,-0.11710999799360168
ACH-000208,-0.1542681553297044
ACH-000210,-0.3330906506035156
ACH-000211,0.03212673841265831
ACH-000215,-0.04367890460863716
ACH-000221,-0.08021666003606545
ACH-000222,-0.08620100822434472
ACH-000223,-0.015716316549776174
ACH-000226,0.024875462364732374
ACH-000227,-0.1097222723290384
ACH-000228,-0.007083165000097176
ACH-000231,0.03685490697560543
ACH-000232,0.008538764730377693
ACH-000233,-0.029711721858895437
ACH-000234,0.003084773834070821
ACH-000235,-0.03079445071719548
ACH-000237,-0.1150879935515837
ACH-000238,0.06352644815836192
ACH-000242,-0.4100580840283248
ACH-000243,-0.03085772822191948
ACH-000244,-0.06579116020679815
ACH-000246,-0.07422623817254828
ACH-000248,-0.047640563870256565
ACH-000250,0.06748434697428017
ACH-000251,0.16832804243940402
ACH-000252,-0.2591062824484649
ACH-000253,-0.016023209497627585
ACH-000255,-0.11846200334636366
ACH-000256,0.024071955224762232
ACH-000257,-0.06872212719300212
ACH-000258,-0.031241520040443737
ACH-000259,-0.15798620325374327
ACH-000260,0.031339019115814784
ACH-000261,0.035173512969145844
ACH-000262,-0.029962951157334574
ACH-000263,-0.17997395433397528
ACH-000264,-0.04390092997722038
ACH-000265,-0.20256127947806013
ACH-000266,-0.00863148242434232
ACH-000272,-0.08349724308715321
ACH-000274,-0.04009764933037273
ACH-000277,0.09792918052522913
ACH-000278,0.009132083409779104
ACH-000279,0.09694163401262754
ACH-000280,-0.027066683900896896
ACH-000281,0.05079311749715828
ACH-000288,-0.09471927085104287
ACH-000291,-0.07761469022268717
ACH-000293,-0.15606986532985406
ACH-000294,-0.05855011492759012
ACH-000295,0.14859334727390308
ACH-000296,0.18462401126797212
ACH-000302,-0.1752790306455458
ACH-000304,0.013767883812644462
ACH-000307,0.004357022490210189
ACH-000308,-0.09086997591592592
ACH-000310,0.08478088885155058
ACH-000311,0.0004310227332322832
ACH-000312,-0.060788744068589584
ACH-000315,0.05147804935010372
ACH-000316,0.1246242827393677
ACH-000317,-0.056501249795685264
ACH-000318,-0.20507197143910927
ACH-000319,0.15270802034345554
ACH-000320,0.037058253248547175
ACH-000322,0.0947857805837756
ACH-000323,-0.03253059379344731
ACH-000324,0.0743384832826883
ACH-000329,-0.12579446371811706
ACH-000330,-0.07155871276654205
ACH-000331,-0.1041889884435137
ACH-000332,0.062122455589848385
ACH-000334,0.07798420269861188
ACH-000335,0.02344462320851911
ACH-000336,-0.17038724492078408
ACH-000337,-0.07008047727018776
ACH-000338,0.09917521158300864
ACH-000339,-0.0002522609978523912
ACH-000341,-0.0382697916308046
ACH-000348,-0.040071377063887824
ACH-000350,-0.07579461073381172
ACH-000352,0.07353870351594123
ACH-000356,-0.10326095829459483
ACH-000361,0.0374445771361186
ACH-000362,0.06170188257481385
ACH-000363,0.020197762270938037
ACH-000364,-0.020732115052222083
ACH-000365,-0.05283415966040469
ACH-000366,0.06220571890151485
ACH-000368,0.0673210067262564
ACH-000374,0.012724011896640913
ACH-000375,-0.06959037154659335
ACH-000376,-0.08832449962874978
ACH-000381,0.04354009916716689
ACH-000383,-0.031570426228045775
ACH-000387,-0.0760020364580396
ACH-000389,0.15818044871323242
ACH-000390,0.014511279380404038
ACH-000393,-0.0041441758591047135
ACH-000395,0.06299393583249471
ACH-000396,-0.1919955859320379
ACH-000397,0.031087141388197143
ACH-000401,0.09707649909268624
ACH-000402,-0.1125192523375502
ACH-000403,0.02328295580175473
ACH-000404,-0.2667441225130321
ACH-000406,-0.06037228146776723
ACH-000407,-0.16219825875483726
ACH-000408,-0.01997906961124985
ACH-000410,-0.04085510364473733
ACH-000411,-0.0975877698685136
ACH-000414,-0.03274037077492351
ACH-000415,-0.03539466536604833
ACH-000416,0.015817258768504552
ACH-000420,0.04713371448700525
ACH-000421,0.012265717181167757
ACH-000424,-0.32696109596920225
ACH-000425,0.02338788521026391
ACH-000426,0.020116183566244776
ACH-000427,-0.015632844346938547
ACH-000433,-0.04616671435416605
ACH-000435,0.006984616279129981
ACH-000436,-0.07990498755697158
ACH-000444,-0.0675840245085481
ACH-000445,-0.0385087828497153
ACH-000448,0.013861126376135029
ACH-000450,-0.1846049485756156
ACH-000452,-0.045800721539309606
ACH-000454,0.05195931273354348
ACH-000458,0.12811239715014974
ACH-000459,-0.1091910208234992
ACH-000460,0.05188934913189317
ACH-000461,-0.024325677076671263
ACH-000463,0.10476761436410813
ACH-000464,0.14781850405987862
ACH-000466,-0.1794741539571554
ACH-000467,-0.055275963441261004
ACH-000468,-0.034669649583955506
ACH-000469,-0.0730050730511573
ACH-000470,0.13849598263311716
ACH-000471,-0.03401452994234958
ACH-000472,-0.007862246019415759
ACH-000473,0.04181824260955498
ACH-000475,-0.029463349729639682
ACH-000476,-0.010043262299589795
ACH-000477,0.10010543234072652
ACH-000479,-0.2042784807595497
ACH-000480,0.015108258048967269
ACH-000481,-0.0271259466304875
ACH-000483,-0.11563287397111237
ACH-000484,-0.2379998249903943
ACH-000485,0.037353979497570335
ACH-000486,0.05212833342946985
ACH-000487,0.0292440057683164
ACH-000488,-0.10736313368761312
ACH-000490,0.03192163801227147
ACH-000491,-0.08580594861805893
ACH-000495,-0.008080020675893213
ACH-000496,-0.11455482160258255
ACH-000499,0.042095697198110064
ACH-000500,-0.22178434009219367
ACH-000502,0.06530895135240533
ACH-000503,0.03623091172486717
ACH-000505,-0.02518821257299432
ACH-000507,-0.23869020875693314
ACH-000510,-0.06501284819134406
ACH-000511,0.1491391244905691
ACH-000512,0.1803487603751404
ACH-000516,-0.0051004339021973755
ACH-000517,-0.08736225384222172
ACH-000518,0.038833301647013097
ACH-000520,0.19516561228338625
ACH-000521,-0.20056529166692005
ACH-000522,-0.18421361742840575
ACH-000524,-0.011564357576506123
ACH-000527,0.009255753693951627
ACH-000528,-0.10303481351948053
ACH-000537,-0.06337178921340972
ACH-000541,-0.1262786103377831
ACH-000542,0.05114011189627748
ACH-000544,-0.13665132874672672
ACH-000545,0.10698018616067444
ACH-000547,-0.2081525408420949
ACH-000548,0.06719629767536366
ACH-000549,-0.1128617178639188
ACH-000550,-0.05620733519684493
ACH-000552,-0.22783681554145524
ACH-000556,-0.01092726039939448
ACH-000557,0.017396759384104253
ACH-000569,-0.1869866530764982
ACH-000570,-0.11999214117106845
ACH-000571,-0.035764630744507336
ACH-000573,-0.0272042164283063
ACH-000576,0.08785200718761438
ACH-000579,-0.20867727319633927
ACH-000580,-0.025029956222309958
ACH-000584,-0.15101006430532274
ACH-000585,-0.01918689275742891
ACH-000588,0.00910028909265582
ACH-000589,-0.06703060740417742
ACH-000591,0.014124661798428329
ACH-000593,-0.11493436426557345
ACH-000600,-0.08597911354077155
ACH-000601,0.0067631766669156955
ACH-000605,-0.14799144974683645
ACH-000606,-0.17939540191154635
ACH-000608,-0.0956067121787494
ACH-000614,-0.08814065984206712
ACH-000616,0.1911747132084863
ACH-000618,0.04564014364170575
ACH-000619,-0.01598917788074127
ACH-000620,-0.009822594310434815
ACH-000621,-0.0948976133775018
ACH-000622,-0.11159005499736044
ACH-000623,-0.05973038136746368
ACH-000624,0.060449837352945825
ACH-000627,0.023532800718779983
ACH-000630,0.027013247688838803
ACH-000631,-0.16023250578363013
ACH-000632,0.007717824665768163
ACH-000633,-0.1087520928753504
ACH-000637,-0.08849020118461406
