,SMR3A (26952)
ACH-000315,0.21412619578851708
ACH-000316,0.01006505872347698
ACH-000317,-0.10353622384853894
ACH-000318,0.006275991050826518
ACH-000319,0.0002517012628273264
ACH-000320,-0.14866436868634197
ACH-000322,-0.003490334916105944
ACH-000323,-0.2603922425374856
ACH-000324,0.021652870059685685
ACH-000329,-0.0986066311573224
ACH-000330,0.025972954713397053
ACH-000331,-0.07359913022737094
ACH-000332,-0.04386914829560885
ACH-000334,-0.06339243563797095
ACH-000335,0.006084084107202633
ACH-000336,0.0955320509183261
ACH-000337,-0.0073262953348420985
ACH-000338,0.0741953621356915
ACH-000339,-0.1582898745363944
ACH-000341,-0.09992037783047594
ACH-000348,-0.094795472095224
ACH-000350,0.10292662926188853
ACH-000352,-0.05102886200260934
ACH-000356,-0.10596857935082636
ACH-000361,-0.2044263222139063
ACH-000362,0.06641513491244755
ACH-000363,-0.09004514201624837
ACH-000364,-0.043820646138514704
ACH-000365,0.025792967517588875
ACH-000366,0.012289098595255052
ACH-000368,-0.13349951345947594
ACH-000374,-0.13016212317958786
ACH-000375,0.08213240190888499
ACH-000376,-0.25614906570941864
ACH-000381,0.05162480518015152
ACH-000383,-0.026337618595503324
ACH-000387,-0.10264685913933376
ACH-000389,0.013381956728876257
ACH-000390,-0.03946613577698409
ACH-000393,-0.017895185209489326
ACH-000395,0.152425627187688
ACH-000396,0.04912463541591176
ACH-000397,-0.11381288151311884
ACH-000401,-0.1658706549877239
ACH-000402,0.3729126581115789
ACH-000403,-0.10605567259484283
ACH-000404,0.1566094606280741
ACH-000406,0.13179361319258245
ACH-000407,-0.08017560904355599
ACH-000408,0.001509451622731316
ACH-000410,-0.1079341820920983
ACH-000411,-0.21686354248037287
ACH-000414,-0.05557973997252308
ACH-000415,0.024518112443369797
ACH-000416,-0.061103058860728074
ACH-000420,-0.07826399819293517
ACH-000421,0.020619353217356917
ACH-000424,-0.19892894138826653
ACH-000425,-0.17475187085242253
ACH-000426,0.08090574275729089
ACH-000427,-0.17922685625296056
ACH-000433,-0.20966253954568284
ACH-000435,-0.2816094880665149
ACH-000436,-0.055978083977311216
ACH-000444,0.21296378758763904
ACH-000445,0.0992188599715128
ACH-000448,-0.09580806913609473
ACH-000450,0.21003996356356794
ACH-000452,0.03285288304476733
ACH-000454,-0.19364218393631452
ACH-000458,0.057306899327004224
ACH-000459,0.1256145197046721
ACH-000460,-0.06420209157569925
ACH-000461,0.15073392415821762
ACH-000463,0.008138516012336597
ACH-000464,-0.1432825009265401
ACH-000466,-0.015520325649440132
ACH-000467,0.1177310205575922
ACH-000468,-0.11955855909917985
ACH-000469,0.14537277969820564
ACH-000470,0.031525457027293584
ACH-000471,0.02948737060265005
ACH-000472,-0.015445183840571875
ACH-000473,0.09235552274525084
ACH-000475,-0.08107555790307445
ACH-000476,-0.0052623830407170285
ACH-000477,0.0871511283467346
ACH-000479,0.2793878041649919
ACH-000480,-0.12969412119372895
ACH-000481,0.018310273872255884
ACH-000483,0.1501034226284838
ACH-000484,0.0319035932564381
ACH-000485,0.0502488230660086
ACH-000486,0.09651154818960324
ACH-000487,-0.07205254854919914
ACH-000488,0.035277362314511375
ACH-000490,0.1504262180556369
ACH-000491,0.009669642298488974
ACH-000495,-0.07164088354703635
ACH-000496,-0.10294531523244184
ACH-000499,0.1266393922832401
ACH-000500,0.0685372930727575
ACH-000502,0.046236304911152916
ACH-000503,0.25819620288003003
ACH-000505,-0.11934760134161893
ACH-000507,-0.05255713179828664
ACH-000510,0.022054647684616468
ACH-000511,-0.2984366314837786
ACH-000512,0.13615465625234102
ACH-000516,0.007251998562554197
ACH-000517,-0.16037180748751378
ACH-000518,-0.06257786429667674
ACH-000520,-0.05845902736753784
ACH-000521,0.11417025640608165
ACH-000522,-0.12264231955505725
ACH-000524,-0.06245507455714092
ACH-000527,0.03450662522792273
ACH-000528,0.07086294313546274
ACH-000537,0.023230310528378654
ACH-000541,-0.3953333369012129
ACH-000542,-0.0388862668718425
ACH-000544,-0.06635955528022927
ACH-000545,0.009761813964879051
ACH-000547,0.06603524393169645
ACH-000548,0.02524375718029826
ACH-000549,0.08026831265781627
ACH-000550,0.05926926121309487
ACH-000552,0.02118174068900942
ACH-000556,-0.24223052383638435
ACH-000557,0.017389302859739383
ACH-000569,0.11980590755030635
ACH-000570,0.15286058693320073
ACH-000571,-0.004423096101860191
ACH-000573,0.20721846310923103
ACH-000576,0.14700017189562134
ACH-000579,-0.07973195766039345
ACH-000580,0.14005858183193814
ACH-000584,0.11734888182986765
ACH-000585,0.12003185522758004
ACH-000588,0.1902338644781401
ACH-000589,0.07385850508083203
ACH-000591,0.03470693977423047
ACH-000593,0.0842760971509699
ACH-000600,-0.05271419123002878
ACH-000601,-0.07379051566419692
ACH-000605,0.03411166119582875
ACH-000606,0.07447114959439308
ACH-000608,-0.11498404628807535
ACH-000614,0.009249681857630969
ACH-000616,-0.3635268969480423
ACH-000618,0.009252130228764057
ACH-000619,-0.12359568568232852
ACH-000620,-0.057472306751032334
ACH-000621,-0.023412635459929675
ACH-000622,-0.0870989366103029
ACH-000623,0.11261699636832555
ACH-000624,-0.08262021033092498
ACH-000627,0.031094998106053432
ACH-000630,0.027472822204793995
ACH-000631,0.0912859316903582
ACH-000632,0.0497990045238664
ACH-000633,0.005020538356197842
ACH-000637,0.055727788726746365
ACH-000638,-0.06645915595493808
ACH-000646,0.18201627620555808
ACH-000647,-0.016412530484029436
ACH-000648,0.06869895368968955
ACH-000649,-0.0295110099580062
ACH-000651,0.04173343328648735
ACH-000652,0.006433131591179691
ACH-000653,0.10785946262348914
ACH-000657,-0.14786845760959547
ACH-000658,0.09324324141347208
ACH-000661,0.13325015702240312
ACH-000662,-0.058443693515151066
ACH-000663,-0.0429303200232931
ACH-000665,-0.12411955845133535
ACH-000671,-0.049627904310403384
ACH-000672,-0.05471282475136957
ACH-000673,-0.03631639432800828
ACH-000676,-0.07690772596701619
ACH-000677,-0.03618680164466575
ACH-000681,0.20683496725696465
ACH-000683,-0.006234327718646204
ACH-000684,-0.07955633463087469
ACH-000688,-0.10195243760682723
ACH-000693,-0.002632705560272337
ACH-000694,-0.060363608337657824
ACH-000695,-0.32292327923784314
ACH-000696,-0.07770711504759957
ACH-000697,-0.20592103406257864
ACH-000699,0.05231441051795746
ACH-000701,0.0180681835525796
ACH-000706,0.16398747278631196
ACH-000711,-0.1266253420815517
ACH-000713,-0.017254397097682346
ACH-000714,-0.03439545491346116
ACH-000718,-0.046503082164674164
ACH-000720,-0.013155955412124477
ACH-000721,-0.025282943788355418
ACH-000724,-0.015172387695560313
ACH-000725,0.026065457098172314
ACH-000732,0.04523843312600305
ACH-000734,-0.03907324816617517
ACH-000735,-0.052644256725489065
ACH-000736,0.1031622878262147
ACH-000738,-0.018019890225620668
ACH-000746,0.16547033316720267
ACH-000747,-0.12251806324831553
ACH-000748,0.05403479966485345
ACH-000753,0.12759294155429018
ACH-000756,-0.04515900621334807
ACH-000757,-0.008026337444881796
ACH-000758,-0.06001605770369073
ACH-000760,0.06278813092522635
ACH-000762,0.11637131541848975
ACH-000763,-0.11594756566759118
ACH-000764,-0.2539517069133389
ACH-000765,0.03002995306044608
ACH-000766,-0.14716696072130694
ACH-000767,0.0008536420281857646
ACH-000768,0.06785379453289397
ACH-000769,-0.07453434906018043
ACH-000770,-0.03967838648104341
ACH-000771,-0.03881095076139005
ACH-000773,0.08417699710694852
ACH-000776,-0.056904890795115064
ACH-000777,0.13547371368247255
ACH-000778,-0.02887650169010522
ACH-000781,0.08152475271486402
ACH-000782,0.02223637017398379
ACH-000783,-0.07784983705878527
ACH-000784,0.08424472208328826
ACH-000785,0.02973981369276548
ACH-000787,0.07029413498060667
ACH-000788,0.032787146228409635
ACH-000791,-0.14289986997025253
ACH-000792,0.021856242805013942
ACH-000794,-0.029044236831641812
ACH-000796,-0.04929507133182639
ACH-000798,0.1586359999918092
ACH-000799,-0.006068965352896263
ACH-000800,-0.1062733142981421
ACH-000802,0.12650727685934454
ACH-000804,-0.04033826865801594
ACH-000805,-0.07570531804667256
ACH-000809,0.07896130193074005
ACH-000810,-0.1416223290739878
ACH-000811,0.013026015520151464
ACH-000817,-0.09528998069589227
ACH-000819,0.1319840756374907
ACH-000820,0.16340156443191028
ACH-000821,0.054513934620459364
ACH-000822,0.05882951415742215
ACH-000823,0.0373266963522496
ACH-000824,-0.016801656664706215
ACH-000827,-0.1743191860066147
ACH-000829,-0.2347795050551076
ACH-000831,-0.10271463254525136
ACH-000832,-0.22363355782161945
ACH-000833,0.059476531853699076
ACH-000834,0.08250672956938493
ACH-000835,0.2075668036159797
ACH-000836,0.01925541479627419
ACH-000837,0.10275462198534276
ACH-000838,-0.1060197851200452
ACH-000839,-0.1642701797927544
ACH-000840,-0.031136736378734632
ACH-000841,0.11367013847925135
ACH-000843,0.06317770064693083
ACH-000846,-0.0296176461826598
ACH-000847,-0.014258550665350287
ACH-000848,0.019140038015451662
ACH-000849,-0.012137634926040716
ACH-000851,-0.31822716051121513
ACH-000855,0.06421309931621312
ACH-000856,0.06902193139549552
ACH-000858,-0.013308263948226632
ACH-000859,0.0020082212883302413
ACH-000861,-0.0442634660741303
ACH-000862,0.07946614338086165
ACH-000865,0.0549167057385417
ACH-000866,0.009688317176933407
ACH-000867,-0.11155866455222413
ACH-000869,0.06155743087032167
ACH-000872,0.03800949906248823
ACH-000873,0.2798409897320209
ACH-000876,-0.15539896538478593
ACH-000878,-0.015474378729351663
ACH-000880,0.03914403502452389
ACH-000881,-0.14988889923016313
ACH-000882,-0.11931100275283375
ACH-000884,0.00872336798877373
ACH-000885,0.14399224615132405
ACH-000887,-0.03009334546538158
ACH-000889,0.14490028886861842
ACH-000896,-0.032604448039707155
ACH-000898,-0.1332948899481629
ACH-000900,-0.07905268592144056
ACH-000901,0.07340735045194009
ACH-000905,0.11527029735886125
ACH-000906,-0.01312097214992218
ACH-000907,-0.09782805823590064
ACH-000910,-0.003917544814921921
ACH-000911,0.052227137297367235
ACH-000912,-0.10512487241247312
ACH-000913,0.09611707549914973
ACH-000915,0.08843415208604133
ACH-000916,-0.3109429249786683
ACH-000917,0.10568419075935212
ACH-000920,-0.38388637569248735
ACH-000921,0.03113504554541625
ACH-000924,-0.04135389519749322
ACH-000926,-0.0023437609172166306
ACH-000928,-0.17005474119924147
ACH-000929,-0.07439702608187687
ACH-000932,0.0029488486048010482
ACH-000935,-0.01718316897340752
ACH-000936,0.21296212548374896
ACH-000937,-0.2137511776012548
ACH-000938,0.05417249177999403
ACH-000939,0.20441797613176854
ACH-000941,0.03319548597018651
ACH-000943,-0.009869087410412284
ACH-000946,-1.4547402487713903e-05
ACH-000947,-0.01718559208405098
ACH-000948,-0.0009888122726944993
ACH-000950,0.15009183041909027
ACH-000953,0.0364886916103139
ACH-000954,0.1153130794711976
ACH-000957,0.18440072820790632
ACH-000958,0.08165632658341089
ACH-000960,-0.2435372927486136
ACH-000963,-0.06749191452793707
ACH-000968,0.07420106197347294
ACH-000969,0.07755845191921737
ACH-000972,-0.00011503571453388144
ACH-000973,-0.05107729050283494
ACH-000974,-0.09295031962214673
ACH-000978,-0.14430150959924012
ACH-000984,-0.2583386939863213
ACH-000986,-0.08906379866312558
ACH-000988,-0.028094614316351157
ACH-000993,0.10817288799757206
ACH-000994,-0.22215722775717572
ACH-000996,-0.01857869001655406
ACH-001001,0.10262012598465954
ACH-001020,-0.04810570164748145
ACH-001028,-0.12464100958618388
ACH-001031,0.07097075206064299
ACH-001038,-0.0840582950518936
ACH-001048,0.00948739613869286
ACH-001050,0.05517165995512746
ACH-001053,-0.042548759559362916
ACH-001054,0.01811746705549221
ACH-001061,-0.1311417546777265
ACH-001067,0.10032915023182187
ACH-001075,0.1947149906356137
ACH-001096,0.12068547382962262
ACH-001111,0.2692922085703988
ACH-001119,0.02310374453631328
ACH-001128,0.0582616733178293
ACH-001134,0.033513157187479235
ACH-001151,0.017332375281527444
ACH-001163,0.08748645659174771
ACH-001164,-0.12027511910386016
ACH-001183,0.027228107253018104
ACH-001192,-0.07431923400994825
ACH-001193,0.2423137165397581
ACH-001196,-0.0798737473534013
ACH-001197,-0.15996090524528034
ACH-001205,0.06209855017090734
ACH-001211,-0.0023712171953734354
ACH-001212,0.0648658039245124
ACH-001228,-0.008529671047739816
ACH-001232,0.07506800997159624
ACH-001239,-0.054020806778296016
ACH-001270,-0.006899602092031985
ACH-001274,-0.15981872118073545
ACH-001275,0.2095799348372283
ACH-001277,0.2575458002800117
ACH-001278,0.109343390871689
ACH-001280,0.027189366808379797
ACH-001283,0.23894474525166776
ACH-001289,0.12669705553191027
ACH-001300,-0.0037682060858742063
ACH-001301,0.007843981840008342
ACH-001302,-0.004516363873431347
ACH-001306,0.18459553290965985
ACH-001318,0.06138946638235732
ACH-001322,0.07716100169990751
ACH-001328,-0.03570430967036131
ACH-001332,-0.19338348832451188
ACH-001336,-0.12819367021568887
ACH-001346,0.09188401214359708
ACH-001353,-0.08124065934561668
ACH-001354,-0.25533279423326083
ACH-001367,0.30163347931640955
ACH-001368,-0.1457852574437976
ACH-001374,0.022590703191763904
ACH-001377,-0.037030038397726416
ACH-001380,-0.0003970705132079553
ACH-001391,-0.029633135986505937
ACH-001408,0.046029946316110834
ACH-001430,-0.30599748302388297
ACH-001431,0.0005334260219170918
ACH-001450,0.15100625866698816
ACH-001496,0.08322735335154234
ACH-001500,0.06074153129015215
ACH-001523,0.0013219655129196668
ACH-001532,-0.027723085957682532
ACH-001550,-0.004169693097084293
ACH-001552,-0.06299283148865192
ACH-001554,0.06953226299947836
ACH-001654,0.103047997756634
ACH-001735,0.06963639955484761
ACH-001736,0.01986484357792844
ACH-001737,-0.569198747058111
ACH-001740,-0.09597271003429984
ACH-001745,0.06930721463740286
ACH-001765,-0.005294064283183574
