,MSANTD2 (79684)
ACH-000004,0.06866131146909989
ACH-000005,-0.3338660618883754
ACH-000007,-0.006673420016983568
ACH-000009,0.03831043658838957
ACH-000011,-0.11513192367519785
ACH-000012,-0.022394826868497492
ACH-000013,0.03923949609555923
ACH-000014,-0.17430862961170285
ACH-000015,-0.027328347217586767
ACH-000017,-0.09723807787165856
ACH-000018,-0.16623445833216316
ACH-000019,-0.1310810040649859
ACH-000021,-0.01514858693452618
ACH-000022,-0.01302807001226921
ACH-000025,0.09397401425454996
ACH-000028,0.01841439546705321
ACH-000030,-0.14059318976733634
ACH-000035,-0.09471289022189906
ACH-000036,-0.18556353078009225
ACH-000037,-0.07342071679231563
ACH-000039,-0.17800769152907986
ACH-000040,-0.1957258675430521
ACH-000041,-0.19813890062619285
ACH-000042,-0.040272144332921964
ACH-000045,-0.17186587900442524
ACH-000047,0.03154174627563237
ACH-000052,-0.459738413656396
ACH-000053,-0.12411333157973795
ACH-000054,-0.11913111117874504
ACH-000055,0.047352769001198655
ACH-000060,-0.2276268372577856
ACH-000067,-0.02856216516938776
ACH-000070,-0.10342942197216334
ACH-000075,-0.2465633091953707
ACH-000078,0.012643589696459909
ACH-000082,-0.15670210162162349
ACH-000085,-0.050283499941349036
ACH-000086,-0.06602949988336748
ACH-000087,-0.024149608399965928
ACH-000092,-0.046661609961228805
ACH-000095,-0.14733140274088855
ACH-000097,-0.2828904002782455
ACH-000098,0.014056346355829813
ACH-000099,-0.17809960172181155
ACH-000108,0.08818209488507522
ACH-000113,-0.02268854511094441
ACH-000116,-0.09574260677631873
ACH-000118,-0.017011778338145798
ACH-000120,0.06981501361951413
ACH-000123,-0.017066736292106338
ACH-000127,0.06457590787703613
ACH-000128,-0.027509152214735426
ACH-000132,-0.13389783764475682
ACH-000133,0.10581177771157957
ACH-000137,0.20073105575961792
ACH-000138,-0.08615864667199973
ACH-000142,-0.223927137864206
ACH-000143,0.06683345613685847
ACH-000146,-0.15810672162954864
ACH-000148,-0.14959553494787928
ACH-000150,-0.11431092851521192
ACH-000152,-0.19977153018753188
ACH-000153,-0.3373194098317661
ACH-000159,-0.083629142010716
ACH-000160,-0.12641412021421938
ACH-000163,0.14134574643052347
ACH-000167,0.02675960307596781
ACH-000168,-0.13764957908287914
ACH-000169,-0.2114168650829581
ACH-000178,-0.00871167777331438
ACH-000183,0.06650431925322609
ACH-000188,-0.1918727090241457
ACH-000189,-0.142142622436927
ACH-000190,-0.13878420234634242
ACH-000198,0.05941716149783794
ACH-000203,0.7642939296536857
ACH-000204,0.13222188027297044
ACH-000206,-0.12211106316537113
ACH-000207,-0.15011315010380544
ACH-000208,-0.16286314322927106
ACH-000210,0.16863618033755132
ACH-000211,-0.07154778621917295
ACH-000215,-0.19077158307397604
ACH-000221,-0.041472681855988895
ACH-000222,0.04983537044777959
ACH-000223,-0.04147848500040209
ACH-000226,-0.11056823703500428
ACH-000227,-0.09188951666425564
ACH-000228,0.02134391110891693
ACH-000231,-0.03708901227306092
ACH-000232,-0.0392242473232391
ACH-000233,-0.1429077851605945
ACH-000234,-0.075278573828218
ACH-000235,-0.07989066675587668
ACH-000237,-0.0988608330465
ACH-000238,-0.09064191172526352
ACH-000242,-0.4182915075585271
ACH-000243,0.08809349330429216
ACH-000244,-0.2981849021476649
ACH-000246,-0.0605351488189002
ACH-000248,0.0188016736778841
ACH-000250,-0.20514559527567827
ACH-000251,-0.04933100002628447
ACH-000252,-0.02659380122106904
ACH-000253,-0.18583294508963516
ACH-000255,-0.04476439646563505
ACH-000256,-0.1368278223465977
ACH-000257,0.11644583498049647
ACH-000258,-0.06055700177822779
ACH-000259,0.012427035381121594
ACH-000260,-0.1819787166301196
ACH-000261,-0.09619238990321836
ACH-000262,-0.2770288470694561
ACH-000263,-0.1038581608293353
ACH-000264,0.02673810003238412
ACH-000265,0.11627771202412165
ACH-000266,-0.05400251676825677
ACH-000272,-0.08238574548805601
ACH-000274,-0.1979699515743086
ACH-000277,-0.009310127171288287
ACH-000278,-0.21422815705068576
ACH-000279,-0.1331766143153988
ACH-000280,0.004836995003554715
ACH-000281,0.06121179942827416
ACH-000288,-0.07980979220282186
ACH-000291,-0.1827895700531932
ACH-000293,-0.12592620036226848
ACH-000294,-0.03809205793685467
ACH-000295,-0.18887827467024013
ACH-000296,0.053356922977490825
ACH-000302,0.08898998711380446
ACH-000304,-0.0780073314441075
ACH-000307,0.024955243871590656
ACH-000308,-0.003025450860889025
ACH-000310,-0.16440673823703303
ACH-000311,0.0014145092096266838
ACH-000312,-0.10426416056667254
ACH-000315,0.11932102196562253
ACH-000316,-0.22921344860871154
ACH-000317,-0.025213548483454827
ACH-000318,-0.06323188792042711
ACH-000319,-0.011730284591096964
ACH-000320,-0.04056938338279463
ACH-000322,-0.1369365340848299
ACH-000323,-0.12965571468219692
ACH-000324,-0.06469147429081443
ACH-000329,0.09198818756353276
ACH-000330,-0.05477874244435349
ACH-000331,-0.11250601551628503
ACH-000332,-0.09287260942319174
ACH-000334,-0.23661362892725035
ACH-000335,-0.12261235487221385
ACH-000336,-0.20699125963740028
ACH-000337,-0.09643427917881513
ACH-000338,-0.044366261589182485
ACH-000339,-0.024230798180369783
ACH-000341,-0.24355261074563184
ACH-000348,-0.016268687093280474
ACH-000350,-0.1844886789877808
ACH-000352,-0.0444196035750312
ACH-000356,-0.07068030607845324
ACH-000361,-0.06992395618030482
ACH-000362,-0.15659071752291995
ACH-000363,-0.06788931049938135
ACH-000364,-0.08134194172414687
ACH-000365,0.05200368502744785
ACH-000366,-0.14233437539484506
ACH-000368,0.32085488770671444
ACH-000374,-0.15822614943091226
ACH-000375,-0.1774557918895573
ACH-000376,-0.159505116419741
ACH-000381,0.11779352458474544
ACH-000383,-0.05275891653338575
ACH-000387,-0.2066193308998584
ACH-000389,-0.17678076605272897
ACH-000390,-0.08521996626724285
ACH-000393,-0.2800516952587942
ACH-000395,-0.1408203449889826
ACH-000396,0.07757973058256548
ACH-000397,-0.09913529353575756
ACH-000401,-0.1387313462810175
ACH-000402,-0.30909729494079385
ACH-000403,-0.16842960066951107
ACH-000404,-0.12573419206026545
ACH-000406,-0.038047128809631715
ACH-000407,-0.2036966429676144
ACH-000408,-0.24947400163838104
ACH-000410,0.012612044202740372
ACH-000411,-0.02000246372283029
ACH-000414,-0.09942749705121136
ACH-000415,0.00697472262127913
ACH-000416,-0.045198844034072566
ACH-000420,0.019222930878986882
ACH-000421,-0.02319001587332914
ACH-000424,0.007269354999319496
ACH-000425,0.02521950574783961
ACH-000426,0.007692061983714605
ACH-000427,-0.018241710754218227
ACH-000433,-0.006544174898078197
ACH-000435,0.2724340045741398
ACH-000436,-0.3356257488063463
ACH-000444,-0.007725007155433526
ACH-000445,0.0071143330855872565
ACH-000448,-0.0573560950946466
ACH-000450,0.04928820339561825
ACH-000452,-0.19433707857114946
ACH-000454,-0.17631165826648051
ACH-000458,-0.050950275332377296
ACH-000459,-0.016806800624619152
ACH-000460,-0.06407302663259813
ACH-000461,-0.1582241532495355
ACH-000463,-0.08804650652111423
ACH-000464,0.1722607379842527
ACH-000466,0.06851762141876087
ACH-000467,-0.06995456626599601
ACH-000468,-0.04559649587794153
ACH-000469,-0.05408513036025673
ACH-000470,-0.07431407414054733
ACH-000471,-0.05283567160081877
ACH-000472,-0.07399227569169607
ACH-000473,0.12225455483894705
ACH-000475,-0.13375183628719278
ACH-000476,-0.01758537119674314
ACH-000477,-0.02017255101649211
ACH-000479,-0.2192428270230204
ACH-000480,-0.1450889317898929
ACH-000481,-0.15916661919161348
ACH-000483,-0.3541113871937771
ACH-000484,-0.059138855289333964
ACH-000485,-0.027533808577472285
ACH-000486,-0.14592417671497285
ACH-000487,-0.15930225742362136
ACH-000488,-0.11117947965765246
ACH-000490,-0.2734007937843765
ACH-000491,-0.16776575212392694
ACH-000495,0.08087372256176781
ACH-000496,-0.1986602927149468
ACH-000499,0.07086101511364648
ACH-000500,0.3112809384541038
ACH-000502,0.150901957430288
ACH-000503,0.00906648512866122
ACH-000505,-0.11838702836087972
ACH-000507,-0.2568494939090389
ACH-000510,-0.022430457564858324
ACH-000511,-0.11364105404201265
ACH-000512,0.15356548326915956
ACH-000516,-0.09087114335451643
ACH-000517,-0.15814806179418014
ACH-000518,-0.2659876717716778
ACH-000520,-0.001759439985517516
ACH-000521,-0.019967836890936688
ACH-000522,-0.060674537453936785
ACH-000524,-0.04107899344164894
ACH-000527,-0.06963538086628847
ACH-000528,-0.1508272269548712
ACH-000537,-0.08551770674870922
ACH-000541,0.13335917625353025
ACH-000542,-0.0752528975822025
ACH-000544,0.027293368788018732
ACH-000545,0.14076562015001734
ACH-000547,0.08278285557115715
ACH-000548,-0.3237614139037239
ACH-000549,0.15951164450924168
ACH-000550,-0.07906867810363971
ACH-000552,-0.21788998140467392
ACH-000556,0.002717142277930921
ACH-000557,0.032169214693354146
ACH-000569,0.21228609681297533
ACH-000570,0.039343714955386466
ACH-000571,-0.06785812870165657
ACH-000573,0.04240851416397675
ACH-000576,-0.16762699121853705
ACH-000579,0.07353541083409272
ACH-000580,-0.07826922627247082
ACH-000584,-0.0739939505929406
ACH-000585,-0.08230268752865352
ACH-000588,-0.19879464157073187
ACH-000589,-0.07776964385408328
ACH-000591,-0.1958072867547992
ACH-000593,-0.02750800236788237
ACH-000600,-0.2077839820258179
ACH-000601,-0.054868193204579606
ACH-000605,-0.10396104392178067
ACH-000606,-0.1860293887023617
ACH-000608,-0.11696766152158725
ACH-000614,-0.2777836201300207
ACH-000616,-0.02307575314520332
ACH-000618,-0.05196411473668261
ACH-000619,-0.22768975724920296
ACH-000620,-0.08558058767956662
ACH-000621,-0.07118616172360953
