,KIRREL (55243)
ACH-000004,0.3358591111633851
ACH-000005,0.19992660542819132
ACH-000007,0.30170967894700673
ACH-000009,0.11408399468384972
ACH-000011,0.5064617645426127
ACH-000012,0.10282585866426287
ACH-000013,0.2740256040242704
ACH-000014,0.2980781436067084
ACH-000015,0.24398729554029544
ACH-000017,0.060536018671121676
ACH-000018,0.4839124384131065
ACH-000019,0.21148165620509088
ACH-000021,0.17741136496566634
ACH-000022,0.08437287721321829
ACH-000025,0.24730699403595274
ACH-000028,0.2521827237473455
ACH-000030,0.19920937378681275
ACH-000035,0.2543733355965507
ACH-000036,0.6669569000581362
ACH-000037,0.06942557406939177
ACH-000039,0.2661820664746984
ACH-000040,0.5351244790522643
ACH-000041,0.246557010905435
ACH-000042,0.5555775258265839
ACH-000045,0.2055413854064775
ACH-000047,0.24481140075586996
ACH-000052,0.19064981178700927
ACH-000053,0.02756656982878881
ACH-000054,0.16909829588532152
ACH-000055,-0.0171517391512622
ACH-000060,0.19725823116599087
ACH-000067,0.3029988032510748
ACH-000070,0.2471848107872385
ACH-000075,0.147230849644139
ACH-000078,0.25903077538146113
ACH-000082,0.3847331303197199
ACH-000085,0.0009936908045178774
ACH-000086,0.07823365329688528
ACH-000087,0.15262646761639126
ACH-000092,0.6947427640407376
ACH-000095,0.3610145303852471
ACH-000097,-0.04439847224472118
ACH-000098,1.1619522082689584
ACH-000099,0.2170264492621119
ACH-000108,0.240819126552252
ACH-000113,0.2700568974100453
ACH-000116,0.2840801588668245
ACH-000118,0.1802918868729034
ACH-000120,0.1266364586812798
ACH-000123,0.4390842056132463
ACH-000127,0.2798958233589232
ACH-000128,0.24812286881513634
ACH-000132,0.7350750032506417
ACH-000133,0.4230537396388634
ACH-000137,0.461225360038026
ACH-000138,0.2567551012918279
ACH-000142,0.1312241423296204
ACH-000143,0.2193223131106016
ACH-000146,0.0752481023689762
ACH-000148,0.03553621332757237
ACH-000150,0.1879769648668342
ACH-000152,0.6404064122256521
ACH-000153,-0.3300385699312037
ACH-000159,0.03011694664748906
ACH-000160,0.17269769162537954
ACH-000163,0.06564735245695916
ACH-000167,0.005775576007973239
ACH-000168,0.26491030000375804
ACH-000169,0.20284846021508895
ACH-000178,0.3780920678704404
ACH-000183,0.16642097144402712
ACH-000188,0.19251882717403604
ACH-000189,-0.1227801911722154
ACH-000190,0.17301426188509278
ACH-000198,0.3202413962224222
ACH-000203,0.2784917082851872
ACH-000204,0.18097453854235654
ACH-000206,0.27620558221417424
ACH-000207,0.10685543850021399
ACH-000208,0.07236539908492427
ACH-000210,0.37736612198142333
ACH-000211,0.37962324525615404
ACH-000215,0.15941318308234054
ACH-000221,0.035963178012319484
ACH-000222,0.17764030061801894
ACH-000223,0.14553637979448356
ACH-000226,0.2839241300506949
ACH-000227,0.2555612597247027
ACH-000228,0.09367792049343897
ACH-000231,0.1409842314373691
ACH-000232,0.528178498415341
ACH-000233,0.16296451157732894
ACH-000234,0.2268836601976474
ACH-000235,0.167984174610966
ACH-000237,0.15972040915485022
ACH-000238,0.24337171123769466
ACH-000242,0.004658625728127345
ACH-000243,0.2053697940621284
ACH-000244,0.9195734733327038
ACH-000246,0.2032734167196597
ACH-000248,-0.05225421767148547
ACH-000250,0.22813692532051724
ACH-000251,0.3692154878001974
ACH-000252,0.1450697962056879
ACH-000253,0.12528715897509785
ACH-000255,0.15516576748959165
ACH-000256,0.2905417486466199
ACH-000257,0.10892914685933412
ACH-000258,0.37395059114372464
ACH-000259,0.06290279866944756
ACH-000260,0.25065991544495675
ACH-000261,0.14413656994193452
ACH-000262,0.48959074122126095
ACH-000263,0.16107770999044885
ACH-000264,0.04328844262222935
ACH-000265,0.2991972292535631
ACH-000266,0.2539331425187721
ACH-000272,0.1451084465986217
ACH-000274,0.8166312922864024
ACH-000277,0.04795884706740679
ACH-000278,0.3081084810316186
ACH-000279,0.32845665513613825
ACH-000280,0.3262793629600236
ACH-000281,0.33781451426836506
ACH-000288,0.4323748157327729
ACH-000291,0.08022440788914434
ACH-000293,0.153408432917492
ACH-000294,0.17961184738788558
ACH-000295,-0.04417534245834438
ACH-000296,0.17032903826617046
ACH-000302,0.13323976870045434
ACH-000304,0.1306861452317109
ACH-000307,0.3976165647539688
ACH-000308,0.03288513781894587
ACH-000310,0.3355407270011775
ACH-000311,0.2315828525075173
ACH-000312,0.12049850124432605
ACH-000315,-0.1033942022803778
ACH-000316,0.5458539237760734
ACH-000317,0.013200961657872308
ACH-000318,0.19509851340947204
ACH-000319,0.30910309388222945
ACH-000320,0.0403993169062499
ACH-000322,0.27402555513185456
ACH-000323,0.4023679229867093
ACH-000324,0.44239560181279214
ACH-000329,0.1885332510628865
ACH-000330,0.24915405137895866
ACH-000331,0.4734258983276011
ACH-000332,0.3374453840892315
ACH-000334,0.10832172968246556
ACH-000335,0.14780637698074492
ACH-000336,0.3187676828220432
ACH-000337,0.21771896338648788
ACH-000338,0.1338138460955504
ACH-000339,0.2235194655943431
ACH-000341,0.06794561925186111
ACH-000348,0.30661478294650146
ACH-000350,-0.11317484249666035
ACH-000352,0.09864983471655764
ACH-000356,0.26159033588756225
ACH-000361,-0.029948027251989487
ACH-000362,0.2462702231294813
ACH-000363,0.09065679333942267
ACH-000364,0.6882426961609378
ACH-000365,0.26909434299237983
ACH-000366,0.18422190565808616
ACH-000368,0.5145084032900284
ACH-000374,0.3819772120224155
ACH-000375,0.392898655783789
ACH-000376,0.14281586444925662
ACH-000381,0.1142432039227422
ACH-000383,-0.01564085182989738
ACH-000387,0.16861364458700287
ACH-000389,0.6685856686238901
ACH-000390,0.045709341223926336
ACH-000393,0.09879568938897587
ACH-000395,0.1304866636815471
ACH-000396,0.180527426795184
ACH-000397,0.12554386235864715
ACH-000401,0.3464469201052357
ACH-000402,0.20023871826779366
ACH-000403,0.16812225660980376
ACH-000404,0.5639372579322317
ACH-000406,0.12216386403594895
ACH-000407,0.7133121704910739
ACH-000408,0.10372783186894872
ACH-000410,0.15219318931644935
ACH-000411,0.3732465582660502
ACH-000414,0.2660262794674242
ACH-000415,0.12998340784928228
ACH-000416,0.2408977219692856
ACH-000420,0.6315181709384126
ACH-000421,0.1980115441590194
ACH-000424,0.3105071594969793
ACH-000425,0.1039838480951954
ACH-000426,0.22680729374804626
ACH-000427,0.1332065317932212
ACH-000433,0.3592913391984089
ACH-000435,0.1931437410066189
ACH-000436,-0.014496876203576804
ACH-000444,0.2767691576110016
ACH-000445,0.2673103096774049
ACH-000448,0.2026907335955465
ACH-000450,-0.03385753223784515
ACH-000452,0.3921993398791333
ACH-000454,-0.008858154671426878
ACH-000458,0.11487508264185516
ACH-000459,0.22115778736395947
ACH-000460,0.215746475443176
ACH-000461,0.04854470695301829
ACH-000463,0.09481119921169713
ACH-000464,0.09109502270050944
ACH-000466,0.2272571635037313
ACH-000467,0.0790707982156194
ACH-000468,0.24537217230613154
ACH-000469,0.9721662754015332
ACH-000470,0.10499180485598096
ACH-000471,0.4461056443284789
ACH-000472,0.13252395803623798
ACH-000473,0.06341677316539275
ACH-000475,0.0544653131368194
ACH-000476,0.1114292691728462
ACH-000477,0.08679384289684851
ACH-000479,0.18515021900593165
ACH-000480,0.09644778503347264
ACH-000481,0.09871615493799324
ACH-000483,0.1092351251098476
ACH-000484,-0.013256980125837871
ACH-000485,0.08257784913549622
ACH-000486,0.22937214995380864
ACH-000487,0.12617321394480524
ACH-000488,0.1140272130103445
ACH-000490,0.05476289641182961
ACH-000491,0.11698566826343533
ACH-000495,0.2617032037900669
ACH-000496,0.3786161159685195
ACH-000499,-0.0458598490385835
ACH-000500,0.2505737529717666
ACH-000502,0.2717672319991528
ACH-000503,0.40081905385332794
ACH-000505,0.1999677209967652
ACH-000507,0.13459093659144608
ACH-000510,0.12932713654542852
ACH-000511,0.2188788425609156
ACH-000512,0.19979423390376866
ACH-000516,0.5025354418490457
ACH-000517,0.25830149904847177
ACH-000518,0.22857906061548935
ACH-000520,0.15882992064392829
ACH-000521,0.8124191314630994
ACH-000522,0.5158104031010239
ACH-000524,0.17458216510686222
ACH-000527,0.2726548900054853
ACH-000528,0.10613092634275444
ACH-000537,0.2858235384122365
ACH-000541,0.12613376707930846
ACH-000542,0.27660723911779306
ACH-000544,0.25523519948909723
ACH-000545,0.33707062998275633
ACH-000547,-0.003496504893881931
ACH-000548,-0.024286121832782632
ACH-000549,0.2681882366915316
ACH-000550,1.0725447247482405
ACH-000552,0.08532963597218332
ACH-000556,0.16698561768560524
ACH-000557,0.07211222656153661
ACH-000569,0.0703837444040713
ACH-000570,0.4148390694122701
ACH-000571,0.03997493083229348
ACH-000573,0.3137017863411693
ACH-000576,0.09363102087016034
ACH-000579,-0.05371660827123702
ACH-000580,0.40373543450241706
ACH-000584,0.10814366090388623
ACH-000585,0.3921212007590829
ACH-000588,0.094338582939584
ACH-000589,0.2593863525828243
ACH-000591,0.3449539812363941
ACH-000593,0.2902901089879968
ACH-000600,0.28612852122411675
ACH-000601,0.05945650088425802
ACH-000605,0.09470342149994686
ACH-000606,0.2952438811984733
ACH-000608,0.07264976676009195
ACH-000614,0.17727593813855594
ACH-000616,0.3471495064479849
ACH-000618,0.08654616361328768
ACH-000619,0.2783079791009863
ACH-000620,0.0942192609002278
ACH-000621,0.5725352855720227
ACH-000622,0.20504825071230215
ACH-000623,0.2473592677959759
ACH-000624,0.14623847750273725
ACH-000627,0.286480329065492
ACH-000630,0.6323989394443061
ACH-000631,0.4668275366632249
ACH-000632,0.8993853703484712
ACH-000633,0.13743870932751345
ACH-000637,0.07400590477365067
ACH-000638,0.010563283119836377
ACH-000646,0.06658473242230921
ACH-000647,0.0304180622528742
ACH-000648,0.10578286534241238
ACH-000649,0.0644250357683693
ACH-000651,0.10094105601634026
ACH-000652,0.05822015732363745
ACH-000653,0.2044780853798095
ACH-000657,0.3268422222977537
ACH-000658,0.05638825267288915
ACH-000661,0.12570467707911934
ACH-000662,0.17308836861672347
ACH-000663,0.10585885738319444
ACH-000665,0.1867387066859024
ACH-000671,0.17734625257662365
ACH-000672,0.2659712967144342
ACH-000673,0.2012341644021408
ACH-000676,-0.04979180730400636
ACH-000677,0.13562815796153094
ACH-000681,0.3516651414106229
ACH-000683,-0.18345177724144365
ACH-000684,0.4667816917651855
ACH-000688,0.7550251142143773
ACH-000693,0.13766367149528594
ACH-000694,0.2563180944124443
ACH-000695,0.31597005783309084
ACH-000696,0.2418890291664339
ACH-000697,0.37068057451542574
ACH-000699,0.1378043290718214
ACH-000701,0.250250768945414
ACH-000706,0.23727158034943496
ACH-000711,0.12864034759956838
ACH-000713,0.1657507045354306
ACH-000714,0.04232971382743202
ACH-000718,0.16768860615575454
ACH-000720,0.3504261983036836
ACH-000721,0.10893498864955664
ACH-000724,0.0839322574694666
ACH-000725,0.19073018914031328
ACH-000732,0.028452180998019782
ACH-000734,0.12286366420809094
ACH-000735,0.13540766125714992
ACH-000736,0.16145856034551997
ACH-000738,0.392377701811602
ACH-000746,0.27344303282176763
ACH-000747,0.15650236621710714
ACH-000748,0.08842731327563667
ACH-000753,0.01710334259012097
ACH-000756,0.29793324168980506
ACH-000757,-0.005551154670399086
ACH-000758,0.0550601107654552
ACH-000760,0.1411776270196526
ACH-000762,0.13751136286834206
ACH-000763,0.36554127019103455
ACH-000764,0.0851542271414652
ACH-000765,0.11793788356676788
ACH-000766,0.4887658665193206
ACH-000767,0.16926079778751169
ACH-000768,0.32978484968293176
ACH-000769,0.2283284200699185
ACH-000770,0.2639270173474035
ACH-000771,0.17655679743637415
ACH-000773,-0.052375943443154695
ACH-000776,0.15502785310220388
ACH-000777,0.2396663897747213
ACH-000778,0.17862766647858738
ACH-000781,0.09600116384460493
ACH-000782,0.3490259540232668
ACH-000783,0.15060904707998685
ACH-000784,0.1873390360296823
ACH-000785,0.04527418683841943
ACH-000787,0.3715894110972521
ACH-000788,0.33544540680200186
ACH-000791,0.04571000299418344
ACH-000792,0.3103729938166525
ACH-000794,0.23062956782013
ACH-000796,0.08844370403004928
ACH-000798,0.01816767680646996
ACH-000799,0.19615912972194133
ACH-000800,0.07628635549099005
ACH-000802,0.2084355893346084
ACH-000804,0.40726157030211546
ACH-000805,0.18853640708105435
ACH-000809,0.0740025449270091
ACH-000810,0.3015620260308487
ACH-000811,0.20220378523344495
ACH-000817,0.03544937598859542
ACH-000819,0.33701763814162106
ACH-000820,0.3121387446734804
ACH-000821,0.20896684149708888
ACH-000822,-0.04256596238707565
ACH-000823,0.07126197070551328
ACH-000824,0.0073990574875908285
ACH-000827,0.12058076647404214
ACH-000829,0.22385054946354946
ACH-000831,0.20704971705867845
ACH-000832,0.16041082897382816
ACH-000833,0.05878349112428809
ACH-000834,0.28803235101821634
ACH-000835,0.4195789793963844
ACH-000836,0.2317527028770077
ACH-000837,0.09609699608615713
ACH-000838,0.2704181736113919
ACH-000839,0.4159134034811984
ACH-000840,0.5469148426005269
ACH-000841,0.2745669302101209
ACH-000843,0.15746663821301032
ACH-000846,0.055737754196312064
ACH-000847,0.14484389194986516
ACH-000848,-0.005975919898264037
ACH-000849,0.4134908351450573
ACH-000851,0.16730583187255707
ACH-000855,0.029262513852046236
ACH-000856,0.5236863314334982
ACH-000858,0.3161634181257529
ACH-000859,0.003622084347795666
ACH-000861,0.1902889923568637
ACH-000862,0.04356791744654503
ACH-000865,-0.06043665540252805
ACH-000866,0.17082323788437553
ACH-000867,0.1166112584544
ACH-000869,-0.027856108766640075
ACH-000872,0.5134435842904532
ACH-000873,0.320361111708561
ACH-000876,0.056535401422244384
ACH-000878,0.3338969767984584
