,CHODL (140578)
ACH-000004,-0.05164361797938628
ACH-000005,-0.12846805989730936
ACH-000007,-0.006407792869092546
ACH-000009,0.05294427914174707
ACH-000011,-0.041499472058111504
ACH-000012,-0.20181230205765127
ACH-000013,-0.0004930824465988406
ACH-000014,0.12243976748464153
ACH-000015,-0.05452509519813849
ACH-000017,0.021772159144652872
ACH-000018,0.12504216738440874
ACH-000019,-0.07645298823808143
ACH-000021,0.021827993750697317
ACH-000022,-0.056361569343200364
ACH-000025,-0.008277265293428284
ACH-000028,-0.1048621058033501
ACH-000030,-0.11224582900384766
ACH-000035,-0.06753712438401158
ACH-000036,0.014460483059893284
ACH-000037,-0.08047202913140186
ACH-000039,0.036012379576676315
ACH-000040,0.0121201489253826
ACH-000041,0.2689238025797008
ACH-000042,0.005495160213554882
ACH-000045,0.037041004520299854
ACH-000047,-0.022065673811043247
ACH-000052,0.1679748258571441
ACH-000053,-0.024718390100340076
ACH-000054,-0.03243869192474025
ACH-000055,0.11604651024986475
ACH-000060,-0.10344093007885156
ACH-000067,0.0409747349194164
ACH-000070,0.05650570274614487
ACH-000075,0.05842905198267739
ACH-000078,-0.058836785546460824
ACH-000082,-0.010248877376235678
ACH-000085,0.044074579805330416
ACH-000086,0.037055350501399714
ACH-000087,-0.16223902441575186
ACH-000092,0.03450057464855664
ACH-000095,0.07870470531636539
ACH-000097,-0.10782223198206103
ACH-000098,-0.02313037588300324
ACH-000099,-0.0411172944193256
ACH-000108,0.02719512942354065
ACH-000113,0.02132738933739325
ACH-000116,-0.08987667943434162
ACH-000118,0.016859674457722417
ACH-000120,-0.11821529151244077
ACH-000123,-0.1273565694117209
ACH-000127,-0.0953101367860366
ACH-000128,0.062090801864944575
ACH-000132,-0.08527398212808998
ACH-000133,0.011760017554694555
ACH-000137,0.030347948585088495
ACH-000138,0.10109755147554357
ACH-000142,0.014687909534387629
ACH-000143,0.0230557358594611
ACH-000146,0.03399899750998565
ACH-000148,0.04293516216026564
ACH-000150,-0.12734011507327786
ACH-000152,0.046083161785730124
ACH-000153,-0.07846569234799483
ACH-000159,-0.17477149366947167
ACH-000160,-0.04284601175979976
ACH-000163,-0.01938607141804863
ACH-000167,-0.032066653044733495
ACH-000168,0.03235998672132339
ACH-000169,0.09971500352693786
ACH-000178,-0.10895292011596143
ACH-000183,-0.17423618344970304
ACH-000188,-0.15784562891983633
ACH-000189,-0.06481886073567893
ACH-000190,-0.0066124605982813495
ACH-000198,-0.07689691675818013
ACH-000203,-0.1206255691146808
ACH-000204,0.04820915257483354
ACH-000206,-0.07250835319768861
ACH-000207,0.03471933198707144
ACH-000208,-0.014704086687324975
ACH-000210,-0.2554030321790488
ACH-000211,0.03389818421384512
ACH-000215,-0.06722998077863193
ACH-000221,-0.004618896208439154
ACH-000222,-0.04071285148243182
ACH-000223,0.034643856187215216
ACH-000226,-0.06482343808023751
ACH-000227,-0.12382266530423665
ACH-000228,0.017314532860891525
ACH-000231,-0.13935759333052228
ACH-000232,0.04120336571107469
ACH-000233,-0.050059108487632425
ACH-000234,0.10340092745129847
ACH-000235,-0.05088905076323589
ACH-000237,0.0509894710063067
ACH-000238,-0.19472767159190008
ACH-000242,0.3360038428083753
ACH-000243,-0.06977113029684233
ACH-000244,0.03960628247987475
ACH-000246,-0.004224983226974474
ACH-000248,-0.024979138330058662
ACH-000250,-0.02216500453930739
ACH-000251,0.11761485169973987
ACH-000252,-0.033115029026009525
ACH-000253,0.0486169455379955
ACH-000255,-0.1680902828953064
ACH-000256,0.13033819609231218
ACH-000257,0.007552591482696244
ACH-000258,-0.16185399873822692
ACH-000259,-0.03361615862847439
ACH-000260,0.01687100089790323
ACH-000261,0.06367916672911672
ACH-000262,-0.01547009403859343
ACH-000263,-0.06969267729282484
ACH-000264,-0.024910616816353374
ACH-000265,-0.14551227849049686
ACH-000266,0.00845091220622233
ACH-000272,0.0020671858529152905
ACH-000274,-0.01798528923146199
ACH-000277,0.11490076926958764
ACH-000278,-0.052058355957637324
ACH-000279,0.050980736470658566
ACH-000280,0.10607175003985037
ACH-000281,0.23256891368551505
ACH-000288,-0.07783066182075392
ACH-000291,-0.06574393543569
ACH-000293,0.09031581332892813
ACH-000294,-0.00935977249184931
ACH-000295,-0.05881611963959193
ACH-000296,0.05859552306291875
ACH-000302,-0.11035199234583287
ACH-000304,0.20019782977576492
ACH-000307,-0.024283428683288057
ACH-000308,-0.04368750679155112
ACH-000310,-0.0964896847015681
ACH-000311,0.012670583797135452
ACH-000312,-0.0191309384500343
ACH-000315,-0.0021240809958926574
ACH-000316,0.056904070166211615
ACH-000317,-0.0765741210353459
ACH-000318,-0.12474837180517916
ACH-000319,-0.03251863466134255
ACH-000320,0.030940660817640832
ACH-000322,0.040359049312033934
ACH-000323,0.05882523689865433
ACH-000324,0.08554053877398524
ACH-000329,-0.00040326012629315227
ACH-000330,0.01927184067078335
ACH-000331,-0.014905714765422975
ACH-000332,-0.04009664607582964
ACH-000334,-0.09717559149518416
ACH-000335,-0.0692826461720234
ACH-000336,0.08615667428906111
ACH-000337,0.17754300675999446
ACH-000338,-0.14989040083958946
