,EIF2B2 (8892)
ACH-000004,-1.2444474128659841
ACH-000005,-1.4935622778641968
ACH-000007,-1.0020572553460918
ACH-000009,-1.0220800848072615
ACH-000011,-0.7989920283277729
ACH-000012,-1.001494209911718
ACH-000013,-0.8745214577608593
ACH-000014,-0.9434264234027716
ACH-000015,-0.9439619464098156
ACH-000017,-1.0402008622178691
ACH-000018,-0.9397674345789152
ACH-000019,-0.8491862086253851
ACH-000021,-0.8869093215816123
ACH-000022,-0.8209601857656216
ACH-000025,-0.8921244222329029
ACH-000028,-0.8594707599534877
ACH-000030,-0.8503633221090366
ACH-000035,-0.9833613647198679
ACH-000036,-1.1382441294328862
ACH-000037,-1.1430330076195119
ACH-000039,-0.8062587165088547
ACH-000040,-0.8963535447311848
ACH-000041,-1.2265473084850655
ACH-000042,-0.8662582986061612
ACH-000045,-0.9250940351469022
ACH-000047,-0.9276775065520442
ACH-000052,-1.1196581320723178
ACH-000053,-1.029098975221208
ACH-000054,-0.7846798818411005
ACH-000055,-1.0768481252007676
ACH-000060,-0.84847131407306
ACH-000067,-0.8877225634964843
ACH-000070,-0.7615989674631374
ACH-000075,-1.0014689285144347
ACH-000078,-1.2600952520740352
ACH-000082,-0.9070537546913844
ACH-000085,-1.1953721181079455
ACH-000086,-1.0666890449612387
ACH-000087,-1.0692532494416318
ACH-000092,-1.0305710276227609
ACH-000095,-0.7857432099938785
ACH-000097,-1.0226879365152644
ACH-000098,-0.9082309282381892
ACH-000099,-0.8316596948917943
ACH-000108,-0.8240919090827622
ACH-000113,-0.99682071164041
ACH-000116,-0.9086937058018392
ACH-000118,-0.8532510223080021
ACH-000120,-0.8834996181566709
ACH-000123,-1.0808814286641222
ACH-000127,-0.9711930446352434
ACH-000128,-0.7280372409985812
ACH-000132,-0.8944062255413268
ACH-000133,-0.9008992653671418
ACH-000137,-1.035206745301248
ACH-000138,-0.7416633397983194
ACH-000142,-1.0108082109318441
ACH-000143,-0.9800272235447508
ACH-000146,-1.0213514341527679
ACH-000148,-1.0594525490950994
ACH-000150,-0.7115041941263649
ACH-000152,-1.0763712194733337
ACH-000153,-1.3130062803689015
ACH-000159,-1.0093638044170845
ACH-000160,-0.983423534634028
ACH-000163,-0.994451685050782
ACH-000167,-1.4646230830343536
ACH-000168,-0.6292968709607432
ACH-000169,-1.1004988664260864
ACH-000178,-0.9280985116863624
ACH-000183,-0.8232385437580287
ACH-000188,-0.8536993448297111
ACH-000189,-0.7298081450442854
ACH-000190,-1.0082641651151356
ACH-000198,-0.8396860512035865
ACH-000203,-0.7199312699418058
ACH-000204,-1.0448484549371204
ACH-000206,-0.4672778985721418
ACH-000207,-0.6035328120032889
ACH-000208,-1.0494324467012528
ACH-000210,-0.8805923034243958
ACH-000211,-0.937794583294702
ACH-000215,-0.8791831195536699
ACH-000221,-1.0931665828386714
ACH-000222,-0.6722684982370094
ACH-000223,-1.0103081941774417
ACH-000226,-0.9679355680850732
ACH-000227,-0.8170193451613808
ACH-000228,-0.9207019223640126
ACH-000231,-0.8630822466538889
ACH-000232,-1.0051110782024415
ACH-000233,-0.6699851332944526
ACH-000234,-0.9105898620522176
ACH-000235,-0.867336034109357
ACH-000237,-0.7011340405176341
ACH-000238,-1.024157082319021
ACH-000242,-0.9059428373182704
ACH-000243,-0.8452364356498876
ACH-000244,-0.7917254272978341
ACH-000246,-0.9858862553816632
ACH-000248,-1.0394527932427975
ACH-000250,-0.9059674808322076
ACH-000251,-0.8591082823264056
ACH-000252,-0.9640259223186204
ACH-000253,-1.0543217118471204
ACH-000255,-0.7505957165208734
ACH-000256,-1.0300559817589288
ACH-000257,-1.079133779023794
ACH-000258,-0.8252548728613899
ACH-000259,-1.010400640022015
ACH-000260,-0.8946318032118727
ACH-000261,-1.0190736776827638
ACH-000262,-0.8188842296108094
ACH-000263,-1.0828397169424882
ACH-000264,-1.1249969452629445
ACH-000265,-0.911722930431008
ACH-000266,-0.7832377058853192
ACH-000272,-1.0691134820629955
ACH-000274,-0.8796422634417658
ACH-000277,-1.2883579510061465
ACH-000278,-0.8530349220630941
ACH-000279,-1.1664421109212009
ACH-000280,-0.7532727327405275
ACH-000281,-0.904049064224198
ACH-000288,-0.9901629801565331
ACH-000291,-0.8770947454275861
ACH-000293,-0.7306770291702738
ACH-000294,-0.8939684150403188
ACH-000295,-0.9447811982528916
ACH-000296,-0.989382089428059
ACH-000302,-0.8908356090992624
ACH-000304,-0.7073647959885768
ACH-000307,-1.0209719312349028
ACH-000308,-1.115035191803847
ACH-000310,-0.9974791443055252
ACH-000311,-0.7854365442057067
ACH-000312,-1.0573489288016735
ACH-000315,-0.6874969080547073
ACH-000316,-0.9972564170659493
ACH-000317,-1.3926651884104928
ACH-000318,-0.7257321726123945
ACH-000319,-0.8096660358876466
ACH-000320,-0.9076861902941871
ACH-000322,-0.8157864184652126
ACH-000323,-0.8631840061991348
ACH-000324,-0.6174999354592563
ACH-000329,-1.0167100069524388
ACH-000330,-0.9992656066028458
ACH-000331,-0.9668950939106452
ACH-000332,-0.8459625314466872
ACH-000334,-1.1828271453533423
ACH-000335,-0.8119334681708511
ACH-000336,-0.9689071901933246
ACH-000337,-0.8618381575195322
ACH-000338,-1.0498954826594764
ACH-000339,-0.7777281114966833
ACH-000341,-1.524405087376009
ACH-000348,-0.9667680791955904
ACH-000350,-1.0248979179687152
ACH-000352,-0.9016015223308091
ACH-000356,-0.8002392152298904
ACH-000361,-0.8036990524602255
