,DNTTIP2 (30836)
ACH-000472,-0.29791734272683523
ACH-000473,-0.3146562387209995
ACH-000475,-0.10911380520155996
ACH-000476,-0.26382929524744325
ACH-000477,-0.6202145744190333
ACH-000479,-0.4508689305767799
ACH-000480,-0.481578664441592
ACH-000481,-0.4865659734965917
ACH-000483,-0.3327774347297466
ACH-000484,-0.20791683647681333
ACH-000485,-0.3889391347815577
ACH-000486,-0.5590746321127104
ACH-000487,-0.4868189524704321
ACH-000488,-0.35340547838173103
ACH-000490,-0.462068231491082
ACH-000491,-0.3324794274089328
ACH-000495,-0.4803991242556617
ACH-000496,-0.5433594479241376
ACH-000499,-0.3604045743273018
ACH-000500,-0.1862266847263544
ACH-000502,-0.6142320784133811
ACH-000503,-0.5792423118636776
ACH-000505,-0.3425373846035993
ACH-000507,-0.28367793935991725
ACH-000510,-0.4793161772875775
ACH-000511,-0.5126650626606457
ACH-000512,-0.1933023961339315
ACH-000516,-0.4303632818406084
ACH-000517,-0.2994280862700742
ACH-000518,-0.4104857510416847
ACH-000520,-0.5429720706755305
ACH-000521,-0.3024395684285054
ACH-000522,-0.4197001807098853
ACH-000524,-0.2648179753259562
ACH-000527,-0.5746857246117548
ACH-000528,-0.4754353533350464
ACH-000537,-0.5234112278469727
ACH-000541,-0.3030653083605339
ACH-000542,-0.6086290031256949
ACH-000544,-0.5748957357051238
ACH-000545,-0.5328764894088694
ACH-000547,-0.6523377884048428
ACH-000548,-0.3505822528660584
ACH-000549,-0.4619286046137405
ACH-000550,-0.7033567174406002
ACH-000552,-0.4519191499769708
ACH-000556,-0.3692481520580486
ACH-000557,-0.3382224808531877
ACH-000569,-0.3999187994596477
ACH-000570,-0.3569774610296545
ACH-000571,-0.25267985824085804
ACH-000573,-0.6001249492668571
ACH-000576,-0.3836865655786579
ACH-000579,-0.2525162656977177
ACH-000580,-0.3309483312459174
ACH-000584,-0.2989340248095684
ACH-000585,-0.4653561034012241
ACH-000588,-0.5640092000644146
ACH-000589,-0.2911850933407647
ACH-000591,-0.5654358031528619
ACH-000593,-0.4850749302672966
ACH-000600,-0.6130726667717269
ACH-000601,-0.27056686923054224
ACH-000605,-0.23720959605713676
ACH-000606,-0.529915471147317
ACH-000608,-0.4318850897561058
ACH-000614,-0.5721986729611799
ACH-000616,-0.3969708347556464
ACH-000618,-0.4319083789254417
ACH-000619,-0.37900880316076896
ACH-000620,-0.359156058294094
ACH-000621,-0.4484497107491254
ACH-000622,-0.65468771560837
ACH-000623,-0.4460473995735159
ACH-000624,-0.4581867176810021
ACH-000627,-0.4962767466831575
ACH-000630,-0.566521912536688
ACH-000631,-0.5202761230512176
ACH-000632,-0.6248979450579322
ACH-000633,-0.3470788509981912
ACH-000637,-0.34309266519712417
ACH-000638,-0.5132755745124397
ACH-000646,-0.4377039375023809
ACH-000647,-0.3424594368740344
ACH-000648,-0.7387950116291714
ACH-000649,-0.41852980027032505
ACH-000651,-0.35233481009055234
ACH-000652,-0.4359193499599664
ACH-000653,-0.21527136992034349
ACH-000657,-0.5221104427397708
ACH-000658,-0.2542118088768348
ACH-000661,-0.3828878903148302
ACH-000662,-0.621466221923318
ACH-000663,-0.6764257796753396
ACH-000665,-0.5160677468990726
ACH-000671,-0.3549676441709241
ACH-000672,-0.7666681275264638
ACH-000673,-0.5076847892664428
ACH-000676,-0.4806412370454216
ACH-000677,-0.482963667994049
ACH-000681,-0.514895897067294
ACH-000683,-0.3549566697074978
ACH-000684,-0.4723289701619337
ACH-000688,-0.7958590605502089
ACH-000693,-0.492168294727289
ACH-000694,-0.4249925169562142
ACH-000695,-0.2634795867133096
ACH-000696,-0.3994644247899353
ACH-000697,-0.38993026433307104
ACH-000699,-0.3618750752084464
ACH-000701,-0.4357614977186127
ACH-000706,-0.4832956188654319
ACH-000711,-0.4782699721330189
ACH-000713,-0.5906840975742191
ACH-000714,-0.4238184988204564
ACH-000718,-0.5069157038677629
ACH-000720,-0.5729166298764747
ACH-000721,-0.5319400342556931
ACH-000724,-0.2391199396606178
ACH-000725,-0.43310653974467694
ACH-000732,-0.5238817079095203
ACH-000734,-0.3818020609901437
ACH-000735,-0.395767039516408
ACH-000736,-0.4970006917650585
ACH-000738,-0.29059669498796165
ACH-000746,-0.4008372508238561
ACH-000747,-0.6289427503589243
ACH-000748,-0.6921441705889311
ACH-000753,-0.3250204480549049
ACH-000756,-0.5425357878916087
ACH-000757,-0.7805942258152876
ACH-000758,-0.5126719183638008
ACH-000760,-0.5654886540329607
ACH-000762,-0.5214646881430539
ACH-000763,-0.6471375652580719
ACH-000764,-0.6745328205729244
ACH-000765,-0.3536275162368223
ACH-000766,-0.4568103241331871
ACH-000767,-0.2822523095984661
ACH-000768,-0.32659217846476324
ACH-000769,-0.4809562668188309
ACH-000770,-0.29364818810866405
ACH-000771,-0.5273305388852022
ACH-000773,-0.4097274051937148
ACH-000776,-0.5422206499243479
ACH-000777,-0.57917200331261
ACH-000778,-0.3768175313536733
ACH-000781,-0.2893653806912518
ACH-000782,-0.410093449125636
ACH-000783,-0.3734952220067102
ACH-000784,-0.4664705598047051
ACH-000785,-0.4859623318395474
ACH-000787,-0.4635275392368076
ACH-000788,-0.4601889237755602
ACH-000791,-0.5394640374867489
ACH-000792,-0.4905012677494833
ACH-000794,-0.661856049821127
ACH-000796,-0.34933742603885737
ACH-000798,-0.6613005532811349
ACH-000799,-0.5547743175648715
ACH-000800,-0.5158104334888659
ACH-000802,-0.5399388274661563
ACH-000804,-0.16638076231580545
ACH-000805,-0.6381035731066146
ACH-000809,-0.4933585086102229
ACH-000810,-0.3242406128739823
ACH-000811,-0.6455709352848301
ACH-000817,-0.5927433858317089
ACH-000819,-0.26862087682471525
ACH-000820,-0.3228303920981298
ACH-000821,-0.18509178933438175
ACH-000822,-0.2632420300275928
ACH-000823,-0.3915556285122608
ACH-000824,-0.2041216842193129
ACH-000827,-0.5772432580503452
ACH-000829,-0.438829021243029
ACH-000831,-0.4166652745998706
ACH-000832,-0.5214262684680192
ACH-000833,-0.3174319124950057
ACH-000834,-0.4928158591709736
ACH-000835,-0.4501023639572013
ACH-000836,-0.4782679641547538
ACH-000837,-0.5662687333285423
ACH-000838,-0.5789267308750624
ACH-000839,-0.4562311276739372
ACH-000840,-0.4685572410989661
ACH-000841,-0.3469405529966486
ACH-000843,-0.5449975372587116
ACH-000846,-0.4067441190689098
ACH-000847,-0.3639563431287692
ACH-000848,-0.3620000649751583
ACH-000849,-0.3371098473911361
ACH-000851,-0.4433864983207774
ACH-000855,-0.23558239089099475
ACH-000856,-0.3599849704077581
ACH-000858,-0.4176870749187847
ACH-000859,-0.4536129407585758
ACH-000861,-0.459408543975988
ACH-000862,-0.5384271221899958
ACH-000865,-0.5041005191241678
ACH-000866,-0.364562050857753
ACH-000867,-0.3184577502003071
ACH-000869,-0.4032144260779785
ACH-000872,-0.5578152198803136
ACH-000873,-0.4395623348645495
ACH-000876,-0.3786644007358085
ACH-000878,-0.3025982881218641
ACH-000880,-0.5430076269442696
ACH-000881,-0.5779035977036596
ACH-000882,-0.6250957833357091
ACH-000884,-0.5563564192164582
ACH-000885,-0.43735764134577
ACH-000887,-0.7729874696745482
ACH-000889,-0.4372239427746813
ACH-000896,-0.3633680552020503
ACH-000898,-0.4584483488386685
ACH-000900,-0.34984811403081184
ACH-000901,-0.4170014897752084
ACH-000905,-0.4412681961375266
ACH-000906,-0.4583490885044245
ACH-000907,-0.7260763949585441
ACH-000910,-0.27280541639633354
ACH-000911,-0.42133016550828106
ACH-000912,-0.5555360790776244
ACH-000913,-0.3949207077291807
ACH-000915,-0.3793455287859648
ACH-000916,-0.2843702838141353
ACH-000917,-0.6554701465226926
ACH-000920,-0.2791444456246507
ACH-000921,-0.5658069633887459
ACH-000924,-0.4333499872208824
ACH-000926,-0.4561420082719204
ACH-000928,-0.4962580060793159
ACH-000929,-0.5874545495347451
ACH-000932,-0.48501738831426705
ACH-000935,-0.5324994783645429
ACH-000936,-0.6670161710899608
ACH-000937,-0.22425692699144892
ACH-000938,-0.5667449645660669
ACH-000939,-0.3963779754454631
ACH-000941,-0.4373374693768879
ACH-000943,-0.503820322622216
ACH-000946,-0.4697531389007589
ACH-000947,-0.22240948483918624
ACH-000948,-0.5494493453026066
ACH-000950,-0.3818878317722957
ACH-000953,-0.2431819987410953
ACH-000954,-0.5309937459672561
ACH-000957,-0.41825933157642253
ACH-000958,-0.23000854469619605
ACH-000960,-0.4255979735132364
ACH-000963,-0.5788759942105782
ACH-000968,-0.6021181636295654
ACH-000969,-0.6547364960177577
ACH-000972,-0.6408035816029678
ACH-000973,-0.5064113899918008
ACH-000974,-0.5254393658391954
ACH-000978,-0.6331884712700651
ACH-000984,-0.5474855757260071
ACH-000986,-0.4627744994248135
ACH-000988,-0.18377016459801526
ACH-000993,-0.4670383150126356
ACH-000994,-0.268657883381938
ACH-000996,-0.4730909731973177
ACH-001001,-0.6035038142891866
ACH-001020,-0.3877473401096182
ACH-001028,-0.3972858975605168
ACH-001031,-0.6082798379928844
ACH-001038,-0.21315394445158375
ACH-001048,-0.5591181725534545
ACH-001050,-0.6140656426537922
ACH-001053,-0.3939040134698775
ACH-001054,-0.6904994803183557
ACH-001061,-0.6492453816213406
ACH-001067,-0.5024437953958122
ACH-001075,-0.4775303400119576
ACH-001096,-0.3909744388600228
ACH-001111,-0.20739844603033605
ACH-001119,-0.4549206757411899
ACH-001128,-0.7910965316060534
ACH-001134,-0.4658876090967193
ACH-001151,-0.4751323379136222
ACH-001163,-0.4642271639017693
ACH-001164,-0.5775548119876115
ACH-001183,-0.2945747833737584
ACH-001192,-0.34349716488749915
ACH-001193,-0.4867267054929198
ACH-001196,-0.3831207249113559
ACH-001197,-0.37558581302240346
ACH-001205,-0.4764883427043848
ACH-001211,-0.6091668903407543
ACH-001212,-0.5998237231485878
ACH-001228,-0.421624521538906
ACH-001232,-0.4856581692951774
ACH-001239,-0.609424384196157
ACH-001270,-0.33740853751860783
ACH-001274,-0.6169555627484443
ACH-001275,-0.4882135679403574
ACH-001277,-0.3677902893852044
ACH-001278,-0.33417400255399266
ACH-001280,-0.492293210649239
ACH-001283,-0.4776907149507564
ACH-001289,-0.659613367718233
ACH-001300,-0.32382639815357483
ACH-001301,-0.4087556487788894
ACH-001302,-0.5510095331534666
ACH-001306,-0.7273094589941229
ACH-001318,-0.5786671125763211
ACH-001322,-0.4982575529669528
ACH-001328,-0.4499900518381209
ACH-001332,-0.5296733995594614
ACH-001336,-0.4646746911741304
ACH-001346,-0.3830496874968709
ACH-001353,-0.4271040756061789
ACH-001354,-0.6476361006833087
ACH-001367,-0.17428897569161794
ACH-001368,-0.3654042194860073
ACH-001374,-0.5009855307556924
ACH-001377,-0.6107528057200251
ACH-001380,-0.2104771461872024
ACH-001391,-0.4105130945989137
ACH-001408,-0.5059450382414112
ACH-001430,-0.3125860939141211
ACH-001431,-0.35259387372471546
ACH-001450,-0.3298684263959904
ACH-001496,-0.44361122358379823
ACH-001500,-0.3632732154415292
ACH-001523,-0.4816281618285421
ACH-001532,-0.525223669351199
ACH-001550,-0.3869038419021308
ACH-001552,-0.4480933152130201
ACH-001554,-0.3795438022187401
ACH-001654,-0.4458786745187848
ACH-001735,-0.3149244212603717
ACH-001736,-0.30975626154869124
ACH-001737,-0.1997165470778451
ACH-001740,-0.4030383070007722
ACH-001745,-0.383387762030484
ACH-001765,-0.22742879027475565
