,OR2T35 (403244)
ACH-000004,-0.01340193875233115
ACH-000005,-0.3791561405438145
ACH-000007,-0.23487034544156
ACH-000009,-0.2436414026892458
ACH-000011,-0.0015535248342017415
ACH-000012,-0.06567048443802502
ACH-000013,0.015307337799713288
ACH-000014,-0.061668376473386674
ACH-000015,-0.06697130019370673
ACH-000017,-0.16080400022011382
ACH-000018,-0.10027440850817218
ACH-000019,0.06650335275690968
ACH-000021,-0.007382802235456899
ACH-000022,-0.19654334461020906
ACH-000025,-0.019091312405854342
ACH-000028,-0.04526971290932052
ACH-000030,-0.03535950443040633
ACH-000035,0.03924550935489687
ACH-000036,-0.187862214555084
ACH-000037,-0.14187154084642736
ACH-000039,0.007303623930482429
ACH-000040,-0.009174948789444635
ACH-000041,-0.06211897005547514
ACH-000042,-0.17287605792417374
ACH-000045,-0.0638201589625158
ACH-000047,-0.3012307545645337
ACH-000052,-0.10714174284570754
ACH-000053,-0.04486335417723634
ACH-000054,-0.21903334928490786
ACH-000055,0.013257479713687077
ACH-000060,0.04980710493832715
ACH-000067,-0.05113316137274131
ACH-000070,-0.1807906092120864
ACH-000075,-0.2622218908544586
ACH-000078,-0.24800873607112586
ACH-000082,-0.22333061439080312
ACH-000085,-0.012731014849141388
ACH-000086,-0.054657092387857084
ACH-000087,0.002411170427089312
ACH-000092,-0.07145127041706359
ACH-000095,-0.16147857204862634
ACH-000097,-0.26203612612364313
ACH-000098,-0.20658383299547994
ACH-000099,-0.18986441599669607
ACH-000108,-0.04202558172890411
ACH-000113,-0.3589037446447626
ACH-000116,-0.10488220644973123
ACH-000118,0.07452087879965544
ACH-000120,-0.24313956243764498
ACH-000123,-0.020621898151036787
ACH-000127,-0.023687429483796783
ACH-000128,-0.28746384721082785
ACH-000132,0.00909421899584897
ACH-000133,0.21821987009735072
ACH-000137,-0.030302666303294267
ACH-000138,-0.14069405139039426
ACH-000142,-0.17367756961526776
ACH-000143,0.08592217495734893
ACH-000146,-0.3456522782951743
ACH-000148,-0.25166508934356585
ACH-000150,0.035099747676922484
ACH-000152,-0.02089993363203785
ACH-000153,-0.2264725665942232
ACH-000159,-0.048789143109292665
ACH-000160,-0.019042435337626
ACH-000163,-0.02567689472697144
ACH-000167,-0.5682701181729156
ACH-000168,-0.19831494373161127
ACH-000169,0.036606647234271525
ACH-000178,-0.2424382053264297
ACH-000183,-0.2871606550190717
ACH-000188,0.07393724333795891
ACH-000189,-0.2591402715098021
ACH-000190,0.06538079162066697
ACH-000198,-0.06816623300511825
ACH-000203,-0.4022211425572582
ACH-000204,0.012428114714471304
ACH-000206,-0.2522438919492508
ACH-000207,-0.0046304135677415785
ACH-000208,-0.3018377454734429
ACH-000210,0.03678904247271218
ACH-000211,-0.16244923846279374
ACH-000215,-0.08861983157646047
ACH-000221,0.11959945955788667
ACH-000222,-0.21328919545520306
ACH-000223,-0.011102560033216928
ACH-000226,0.19301384473589844
ACH-000227,-0.15862686207737595
ACH-000228,0.0371755476527132
ACH-000231,-0.07492738690684628
ACH-000232,-0.197851808298384
ACH-000233,-0.33995500834751563
ACH-000234,-0.19660396014010964
ACH-000235,-0.10434026051482498
ACH-000237,-0.09376165272644472
ACH-000238,-0.09911878576252582
ACH-000242,-0.3310202268645487
ACH-000243,-0.14947430257364389
ACH-000244,-0.21045902177338885
ACH-000246,-0.168707183823483
ACH-000248,-0.0813532797384798
ACH-000250,-0.0752271375677179
ACH-000251,0.2881278867878841
ACH-000252,0.06219338928020829
ACH-000253,-0.10838613355739933
ACH-000255,0.007466911060295081
ACH-000256,-0.06960607209940553
ACH-000257,-0.2546261226577499
ACH-000258,-0.4062087355060098
ACH-000259,-0.1214817737903911
ACH-000260,-0.07254747626782809
ACH-000261,-0.10321563501365956
ACH-000262,0.11535857324387568
ACH-000263,0.05259639648127442
ACH-000264,-0.07887988579828792
ACH-000265,0.06335968359719721
ACH-000266,-0.1863894222012174
ACH-000272,-0.16138420885788113
ACH-000274,-0.24719881381781975
ACH-000277,-0.17387341072225534
ACH-000278,-0.14928258542225634
ACH-000279,-0.194330478440974
ACH-000280,-0.2512083181638861
ACH-000281,-0.10550520651564964
ACH-000288,-0.2036894962873561
ACH-000291,-0.042313453145337465
ACH-000293,-0.0952999890540102
ACH-000294,-0.3064784352852115
ACH-000295,-0.6074825596209765
ACH-000296,-0.08256826597662317
ACH-000302,-0.0726833760102589
ACH-000304,0.08237345455965207
ACH-000307,-0.08242569293349061
ACH-000308,-0.1443697088910304
ACH-000310,-0.1527477894915042
ACH-000311,-0.12444839870855387
ACH-000312,-0.13847522618789185
ACH-000315,0.013483938830455693
ACH-000316,-0.21675149636135885
ACH-000317,-0.3128521092244285
ACH-000318,-0.05526340405286719
ACH-000319,0.04138138582377001
ACH-000320,-0.1752336213233557
ACH-000322,-0.14118892558853197
ACH-000323,-0.01834099994165438
ACH-000324,-0.2957649128855265
ACH-000329,-0.2153896318772544
ACH-000330,-0.08528136694277412
ACH-000331,0.01395438441056097
ACH-000332,-0.12831491213949425
ACH-000334,-0.21697706716626705
ACH-000335,-0.019504426460381585
ACH-000336,-0.09328966298612544
ACH-000337,0.03938023644916304
ACH-000338,-0.6462294064279862
ACH-000339,0.07005286081782612
ACH-000341,0.16786546856367454
ACH-000348,-0.08225395308279322
ACH-000350,-0.17295903272631055
ACH-000352,-0.2049189716486132
ACH-000356,0.18606359628800126
ACH-000361,-0.1782860603448833
ACH-000362,-0.20227167831630646
ACH-000363,-0.09079375011092902
ACH-000364,-0.14106305851535905
ACH-000365,-0.002575011728786256
ACH-000366,-0.11090142862402087
ACH-000368,-0.24516737142902725
ACH-000374,0.006242758087009193
ACH-000375,0.1377086728518446
ACH-000376,-0.06334649481964134
ACH-000381,0.014792226102826513
ACH-000383,-0.18462555883627724
ACH-000387,-0.07882022815177345
ACH-000389,-0.16916027107024245
ACH-000390,-0.1558299823871763
ACH-000393,-0.07520080226973645
ACH-000395,-0.08587158552895764
ACH-000396,0.09062321393415101
ACH-000397,-0.21474001686965533
ACH-000401,-0.14837181289837034
ACH-000402,0.08886916904667436
ACH-000403,-0.247782978136287
ACH-000404,-0.1967867530784747
ACH-000406,-0.17799515659169232
ACH-000407,-0.19890607239802932
ACH-000408,-0.3019078265383941
ACH-000410,-0.04777659125882667
ACH-000411,-0.3545345942401122
ACH-000414,-0.12511093841046653
ACH-000415,0.042412936646769234
ACH-000416,-0.14642559103716507
ACH-000420,-0.3208498917904239
ACH-000421,-0.08173000585231381
ACH-000424,0.18616977588387607
ACH-000425,-0.14133530076324116
ACH-000426,-0.11708426941045777
ACH-000427,-0.17217101896578427
ACH-000433,-0.18021101006914886
ACH-000435,-0.0956762531778388
ACH-000436,-0.21767267161287013
ACH-000444,-0.13228350276666315
ACH-000445,-0.2411559291318144
ACH-000448,-0.4069000502992669
ACH-000450,0.005770784263604964
ACH-000452,-0.09598670834938372
ACH-000454,-0.01444948749359844
ACH-000458,-0.02444286485691971
ACH-000459,-0.2855127299070865
ACH-000460,-0.15099480659429662
ACH-000461,-0.03907590978599939
ACH-000463,-0.3108670763760322
ACH-000464,-0.08136960869507047
ACH-000466,-0.13116232960381738
ACH-000467,-0.2789598916813221
ACH-000468,-0.00822908973231935
ACH-000469,-0.16600103686016598
ACH-000470,-0.15395758665259246
ACH-000471,-0.11467525813129142
ACH-000472,-0.13598013240785495
ACH-000473,-0.08513838171480824
ACH-000475,-0.1674611942938973
ACH-000476,-0.019766328523715772
ACH-000477,-0.15699346138405346
ACH-000479,-0.15173470693022534
ACH-000480,-0.018903771180329567
ACH-000481,-0.0624484485489937
ACH-000483,-0.09195583736996524
ACH-000484,-0.4595381964618757
ACH-000485,-0.08320487708625568
ACH-000486,-0.0017768144576089245
ACH-000487,-0.18439952121081052
ACH-000488,-0.04468449180245089
ACH-000490,-0.1040671729907653
ACH-000491,0.050017397064608525
ACH-000495,-0.3013848934152213
ACH-000496,-0.03893109794853667
ACH-000499,0.04245275705879559
ACH-000500,0.0758754321309167
ACH-000502,-0.11438123744470385
ACH-000503,0.21396641138903916
ACH-000505,-0.16751789478237009
ACH-000507,-0.1473937820585193
ACH-000510,-0.07982043313906492
ACH-000511,-0.1460079463355892
ACH-000512,-0.3198638571736982
ACH-000516,-0.01973417184346471
ACH-000517,-0.13288509974234047
ACH-000518,-0.14361165438650236
ACH-000520,-0.09255304567304924
ACH-000521,-0.03566335629266417
ACH-000522,-0.10609597008512334
ACH-000524,-0.08817635727221332
ACH-000527,-0.11135656679057553
ACH-000528,-0.05213064985627767
ACH-000537,-0.33242116755802004
ACH-000541,-0.192833882463716
ACH-000542,-0.08286020031584737
ACH-000544,-0.008820450910025524
ACH-000545,-0.28030614163963724
ACH-000547,-0.1288954075917427
ACH-000548,-0.1409244961449771
ACH-000549,-0.062380778938438776
ACH-000550,-0.20397079016773365
ACH-000552,-0.1918394044750228
ACH-000556,-0.0892373407987045
ACH-000557,-0.19148481402627207
ACH-000569,-0.3423950143610297
ACH-000570,-0.1114902742972717
ACH-000571,-0.18469241772595474
ACH-000573,-0.10872961397580212
ACH-000576,-0.29294385571796394
ACH-000579,-0.19322889701245008
ACH-000580,-0.16853116508700072
ACH-000584,-0.01910705158534829
ACH-000585,-0.07664806085168946
ACH-000588,-0.02240082150962018
ACH-000589,-0.04615894097186588
ACH-000591,0.13969945280083032
ACH-000593,-0.08336767951735885
ACH-000600,-0.049104504027248315
ACH-000601,-0.11853918369410188
ACH-000605,-0.1676378752732112
ACH-000606,-0.0898200511098043
ACH-000608,-0.14630911603668814
ACH-000614,-0.20632675420654986
ACH-000616,-0.0497537698845442
ACH-000618,-0.020207574977048608
ACH-000619,-0.2957593943059096
ACH-000620,-0.138511130144698
ACH-000621,-0.15750130417299055
ACH-000622,-0.1929542857613479
ACH-000623,-0.0227507103896444
ACH-000624,-0.038116667671946144
ACH-000627,-0.2341325432060108
ACH-000630,-0.0913235242969482
ACH-000631,-0.046003527879409416
ACH-000632,0.08529857135607598
ACH-000633,-0.14439543845836522
ACH-000637,0.010583363855376756
ACH-000638,0.04325844639215685
ACH-000646,-0.17965625810896252
ACH-000647,-0.08628590503246204
ACH-000648,-0.325148660173526
ACH-000649,-0.24136944313051675
ACH-000651,0.028885475089996556
ACH-000652,-0.17447222653116012
ACH-000653,-0.14996208796599933
ACH-000657,-0.1753324682311131
ACH-000658,-0.20780324380777
ACH-000661,-0.058015363503485635
ACH-000662,-0.14405363168903587
ACH-000663,-0.13308188691062994
ACH-000665,-0.04891775477829512
