,ZFP30 (22835)
ACH-000004,0.1178508419200972
ACH-000005,0.06126080985635031
ACH-000007,0.03923914391155394
ACH-000009,0.07299630302569729
ACH-000011,0.13772799424841847
ACH-000012,0.020143060094742798
ACH-000013,-0.06591593714416655
ACH-000014,0.04124323945209823
ACH-000015,0.1217750115274787
ACH-000017,0.1752668689145327
ACH-000018,0.1856577737803961
ACH-000019,0.11234178651957384
ACH-000021,-0.0009026833867874504
ACH-000022,0.239585675431262
ACH-000025,0.12822409144690256
ACH-000028,0.002990564670316146
ACH-000030,0.05031961845658757
ACH-000035,-0.012760579782096734
ACH-000036,-0.055430424270113764
ACH-000037,-0.017437112453650254
ACH-000039,0.1223794375484088
ACH-000040,0.0874212544476241
ACH-000041,0.1029770424007103
ACH-000042,0.1836705139163844
ACH-000045,0.2179138200283241
ACH-000047,0.02047577813412891
ACH-000052,0.29676844438817546
ACH-000053,0.1239790186194585
ACH-000054,-0.03149846090241598
ACH-000055,0.34023616808411833
ACH-000060,0.11395396049176472
ACH-000067,0.07726295545817485
ACH-000070,0.018193971039189342
ACH-000075,0.06353011410716045
ACH-000078,0.009178546985207692
ACH-000082,0.05188011857531157
ACH-000085,0.125705281687086
ACH-000086,0.10129223181234716
ACH-000087,0.20589204848565507
ACH-000092,-0.026154541480858242
ACH-000095,0.02565173303997963
ACH-000097,-0.06398888799994977
ACH-000098,0.0906969820809184
ACH-000099,0.031075383703465975
ACH-000108,0.06944058287298432
ACH-000113,0.056492154381006875
ACH-000116,0.10312075534596063
ACH-000118,0.14304957282699846
ACH-000120,0.04342721117095232
ACH-000123,-0.016998042903777152
ACH-000127,0.10455764625265383
ACH-000128,0.18987358982476735
ACH-000132,0.19307048759061768
ACH-000133,0.023942553213637512
ACH-000137,0.12319654129370144
ACH-000138,0.09069657461939952
ACH-000142,-0.04190591677604174
ACH-000143,0.06339995642247281
ACH-000146,0.19008935357572812
ACH-000148,0.15285681152209205
ACH-000150,0.018937400393410936
ACH-000152,-0.035950274107242934
ACH-000153,0.019490245807808476
ACH-000159,0.07383641991277233
ACH-000160,0.07879249441863327
ACH-000163,0.02518122443182122
ACH-000167,-0.09666852972955932
ACH-000168,0.13772569509203073
ACH-000169,0.15754275511260973
ACH-000178,0.15638660657662287
ACH-000183,0.15679494779438272
ACH-000188,0.2195189968051842
ACH-000189,0.009242661000502705
ACH-000190,0.0907603989400926
ACH-000198,-0.026167007512268345
ACH-000203,0.2423632904415761
ACH-000204,-0.06713945630201676
ACH-000206,0.2283397658477798
ACH-000207,0.009655553110908485
ACH-000208,0.22353514781117326
ACH-000210,-0.14822595571038324
ACH-000211,0.11285890827343716
ACH-000215,0.12848391032053547
ACH-000221,0.11992793997160164
ACH-000222,0.2508862353975453
ACH-000223,0.04938846547041088
ACH-000226,0.08417264000975612
ACH-000227,0.07295779327640259
ACH-000228,0.13993737149544894
ACH-000231,0.1972381782739916
ACH-000232,0.06745943511168095
ACH-000233,0.1865465895519095
ACH-000234,0.11860993039120216
ACH-000235,0.04737865972283144
ACH-000237,0.035878479183310864
ACH-000238,0.14180068789934333
ACH-000242,0.5978488969965998
ACH-000243,0.06612409199892871
ACH-000244,-0.02201538692388161
ACH-000246,0.08173940945101378
ACH-000248,0.13580944099437595
ACH-000250,0.045689791219530665
ACH-000251,0.16064564683674054
ACH-000252,-0.0051213425293767205
ACH-000253,6.77405365273023e-05
ACH-000255,0.08640451621727417
