,GSPT1 (2935)
ACH-000433,-1.279887984544634
ACH-000435,-1.1838306943231631
ACH-000436,-0.9135056501888716
ACH-000444,-1.0311329927203483
ACH-000445,-1.0195280976018457
ACH-000448,-1.2859955991607153
ACH-000450,-0.91151275967691
ACH-000452,-0.9145944586314813
ACH-000454,-1.150697194931955
ACH-000458,-1.1557312914605211
ACH-000459,-1.087378504939954
ACH-000460,-1.201118016529801
ACH-000461,-0.6324284784302898
ACH-000463,-0.9404005319855984
ACH-000464,-0.8827240808864979
ACH-000466,-1.5634206624538969
ACH-000467,-1.1136807501527035
ACH-000468,-1.0913789418788593
ACH-000469,-1.1013468249798593
ACH-000470,-1.0515868455637416
ACH-000471,-0.9194933582046734
ACH-000472,-1.2429625087108696
ACH-000473,-1.2981598496360736
ACH-000475,-1.1833513752470388
ACH-000476,-1.2178785279599944
ACH-000477,-1.0821309236384051
ACH-000479,-0.5131222870523925
ACH-000480,-1.231481191180383
ACH-000481,-1.0669612477801211
ACH-000483,-1.1024218329082822
ACH-000484,-0.9616819709348452
ACH-000485,-0.9104307288937696
ACH-000486,-1.0694365099458851
ACH-000487,-0.9189430451242916
ACH-000488,-1.0593530580134394
ACH-000490,-1.127781313022857
ACH-000491,-0.9248949002222996
ACH-000495,-1.1009232726478408
ACH-000496,-1.21007465897542
ACH-000499,-0.8449360893812727
ACH-000500,-1.4221755224505341
ACH-000502,-1.1653414268931392
ACH-000503,-0.7572107117863573
ACH-000505,-1.1392884915077757
ACH-000507,-0.9251995333350814
ACH-000510,-1.112084521187749
ACH-000511,-0.915906142935794
ACH-000512,-0.8164627469191245
ACH-000516,-1.2430150034547875
ACH-000517,-1.0112297255154232
ACH-000518,-1.3502669150549058
ACH-000520,-1.2836746633038607
ACH-000521,-1.0502164952469726
ACH-000522,-1.1573493676767652
ACH-000524,-1.309824085308356
ACH-000527,-1.057567301300253
ACH-000528,-1.097818111769831
ACH-000537,-0.8505006184561147
ACH-000541,-0.9128925971636505
ACH-000542,-1.0487207673558148
ACH-000544,-1.177414206687757
ACH-000545,-1.0547251577878718
ACH-000547,-1.372974111231718
ACH-000548,-1.2527119563598328
ACH-000549,-1.086456449049664
ACH-000550,-1.0943274303380808
ACH-000552,-1.0488376455919464
ACH-000556,-1.0006258813033728
ACH-000557,-1.0983674325956538
ACH-000569,-1.1919268079496983
ACH-000570,-0.8830589770906628
ACH-000571,-0.8387726426942664
ACH-000573,-1.020754795012081
ACH-000576,-1.049203035994536
ACH-000579,-1.5469280153446392
ACH-000580,-1.2838185977860548
ACH-000584,-0.9447191515920949
ACH-000585,-1.219047248160895
ACH-000588,-0.9003530705495227
ACH-000589,-1.2878235963824067
ACH-000591,-1.2862866332802152
ACH-000593,-1.1325371309483294
ACH-000600,-0.8595753610638668
ACH-000601,-0.8195315201079069
ACH-000605,-1.1469399931653734
ACH-000606,-1.1694552945818173
ACH-000608,-1.2590758482660025
ACH-000614,-1.3890700195848389
ACH-000616,-1.1864700124772465
ACH-000618,-1.0111306425897122
ACH-000619,-1.1726580640392836
ACH-000620,-0.7067572813017564
ACH-000621,-1.0734554240552812
ACH-000622,-0.4172768321135801
ACH-000623,-0.8716996139298631
ACH-000624,-1.1071194119206365
ACH-000627,-0.615249569737359
ACH-000630,-1.142707159130187
ACH-000631,-0.36954010851661856
ACH-000632,-1.0925437445397048
ACH-000633,-1.303741231836625
ACH-000637,-1.0865968042369858
ACH-000638,-1.2354499147632414
ACH-000646,-1.4521488415734551
ACH-000647,-1.044195373777454
ACH-000648,-1.0442318340818242
ACH-000649,-1.0071809561351883
ACH-000651,-1.1396424271749328
ACH-000652,-0.9746332177918682
ACH-000653,-0.9832599888240592
ACH-000657,-1.1078265624753398
ACH-000658,-0.8242114823462063
ACH-000661,-1.5411209445047116
ACH-000662,-1.0458108440132323
ACH-000663,-1.5665976240482669
ACH-000665,-0.8322674084055791
ACH-000671,-1.2009157803365134
ACH-000672,-0.9698981503467341
ACH-000673,-0.8928812303819619
ACH-000676,-1.0031165460451934
ACH-000677,-1.4527989701588633
ACH-000681,-1.0141102062194502
ACH-000683,-1.1751038319925935
ACH-000684,-1.023874426519182
ACH-000688,-0.8673727158614103
ACH-000693,-0.9286334095014612
ACH-000694,-0.6390609197056756
ACH-000695,-1.342719160125068
ACH-000696,-1.038287050603708
ACH-000697,-1.1106504674884057
ACH-000699,-1.253070361600123
ACH-000701,-1.2508767653035076
ACH-000706,-0.547349721966293
ACH-000711,-0.8913060489703288
ACH-000713,-1.10216866373031
ACH-000714,-0.8176230995841821
ACH-000718,-1.1273674331371326
ACH-000720,-1.0418660771190589
ACH-000721,-0.9856795599580356
ACH-000724,-1.0018901262216628
ACH-000725,-1.5592988896120157
ACH-000732,-1.1538474777036625
ACH-000734,-0.8359008603972297
ACH-000735,-1.2103439896627353
ACH-000736,-0.9266987625908428
ACH-000738,-0.9146308802490456
ACH-000746,-1.174691602030988
ACH-000747,-1.1715754368639388
ACH-000748,-0.9450870857240736
ACH-000753,-1.2782304796637023
ACH-000756,-1.0770658240399162
ACH-000757,-1.0173976198192929
ACH-000758,-1.187909283023295
ACH-000760,-0.9680434472059244
ACH-000762,-1.0509118890959936
ACH-000763,-1.0744961027561286
ACH-000764,-0.9221855938604816
ACH-000765,-1.3119291136273392
ACH-000766,-1.1697450138646803
ACH-000767,-1.1456835529003466
ACH-000768,-1.0467136959806265
ACH-000769,-1.3470636190538579
ACH-000770,-1.180341398346883
ACH-000771,-1.2863214161643644
ACH-000773,-0.7932118163619346
ACH-000776,-0.9661762007457112
ACH-000777,-1.1424292440855306
ACH-000778,-1.725499119930913
ACH-000781,-1.2792727353110247
ACH-000782,-1.1277834418089605
ACH-000783,-1.2897854289445043
ACH-000784,-1.1929807346085228
ACH-000785,-1.3266907730287034
ACH-000787,-1.1456657169910909
ACH-000788,-1.0802995211242503
ACH-000791,-1.0964417358177294
ACH-000792,-1.4357046630961472
ACH-000794,-1.0498606578657552
ACH-000796,-0.3171791867106078
ACH-000798,-0.9204034647445442
ACH-000799,-0.7402823539718488
ACH-000800,-1.1564712425971304
ACH-000802,-1.152935068227084
ACH-000804,-0.6152031704312352
ACH-000805,-1.1621519502396216
ACH-000809,-1.0066149801303623
ACH-000810,-1.2599512825273995
ACH-000811,-1.2844245925521172
ACH-000817,-0.6807648557618974
ACH-000819,-0.8589417062099649
ACH-000820,-1.1286589444805066
ACH-000821,-0.7869377352157706
ACH-000822,-1.237326052064427
ACH-000823,-1.0325671013601805
ACH-000824,-1.140379283882076
ACH-000827,-1.2081466996084678
ACH-000829,-0.9848546391251556
ACH-000831,-0.9380434286035528
ACH-000832,-1.141395085310579
ACH-000833,-1.029916364895426
ACH-000834,-1.091197984448254
ACH-000835,-1.1723136341607836
ACH-000836,-1.0492159957328064
ACH-000837,-1.204442729340935
ACH-000838,-1.1541066602310577
ACH-000839,-1.102376483756019
ACH-000840,-1.0792119649412095
ACH-000841,-1.2077430576792303
ACH-000843,-1.027638015184153
ACH-000846,-1.0707777756939298
ACH-000847,-0.926980321734493
ACH-000848,-1.1188270569690737
ACH-000849,-1.0911597939385174
ACH-000851,-1.0041419862663663
ACH-000855,-1.4362771791052016
ACH-000856,-1.0700278626548256
ACH-000858,-0.9165469077905732
ACH-000859,-1.0767990134140326
ACH-000861,-1.2525282593264642
ACH-000862,-1.2768453832068654
ACH-000865,-1.0734884862532081
ACH-000866,-1.2041512719565926
ACH-000867,-1.1639167764058287
ACH-000869,-1.6235341571962874
ACH-000872,-0.9028697705112064
ACH-000873,-0.8119983765955863
ACH-000876,-1.614694064831862
ACH-000878,-1.0169700646226247
ACH-000880,-1.1208950205601431
ACH-000881,-1.1711204459472109
ACH-000882,-1.0102724609849298
ACH-000884,-1.056397720038751
ACH-000885,-1.093080091132907
ACH-000887,-0.9992230707295976
ACH-000889,-1.0905683295737745
ACH-000896,-1.2859434635384641
ACH-000898,-1.1351696771183577
ACH-000900,-0.994993882198616
ACH-000901,-0.911645710182712
ACH-000905,-1.1177544662934549
ACH-000906,-1.111561507855979
ACH-000907,-0.753664652261563
ACH-000910,-1.1293822057182994
ACH-000911,-1.1217648398374522
ACH-000912,-1.1209201691063413
ACH-000913,-1.2489621668072337
ACH-000915,-1.1308041061023009
ACH-000916,-1.1148373093529074
ACH-000917,-1.2404665865776892
ACH-000920,-1.0844305217557124
ACH-000921,-1.1778412624469727
ACH-000924,-1.041383871165891
ACH-000926,-1.0037506749099636
ACH-000928,-1.3165972856685406
ACH-000929,-1.0195105532241957
ACH-000932,-0.8573259424009051
ACH-000935,-1.1398520791831794
ACH-000936,-1.1935003788873575
ACH-000937,-1.1289036023962826
ACH-000938,-1.0106904660186022
ACH-000939,-1.237804026700062
ACH-000941,-1.3931069216097958
ACH-000943,-1.0182877092334055
ACH-000946,-1.1418461907126285
ACH-000947,-1.0487953113309414
ACH-000948,-1.080893555744877
ACH-000950,-1.0119043882193135
ACH-000953,-0.8863936047333529
ACH-000954,-0.7850434089013196
ACH-000957,-0.5539820537301875
ACH-000958,-0.9747083694173739
ACH-000960,-1.0183007610055437
ACH-000963,-0.7488458673465441
ACH-000968,-1.2822779051826871
ACH-000969,-1.038002520751006
ACH-000972,-1.1085290292078112
ACH-000973,-1.0362046119824533
ACH-000974,-0.9628407114385704
ACH-000978,-1.1011960397343847
ACH-000984,-1.1080455036261971
ACH-000986,-0.9802881667942166
ACH-000988,-1.2414849363796003
ACH-000993,-1.3661184364135186
ACH-000994,-1.1304271532550538
ACH-000996,-1.1422970616399872
ACH-001001,-0.9659491803740341
ACH-001020,-1.187204544270136
ACH-001028,-0.9800624768022416
ACH-001031,-0.9120438289298228
ACH-001038,-0.5684484370061778
ACH-001048,-0.9903848151906036
ACH-001050,-1.0556298516411953
ACH-001053,-0.882738660686218
ACH-001054,-1.1148643883277594
ACH-001061,-1.1230610790201174
ACH-001067,-1.0130303807755396
ACH-001075,-0.8768603855743724
ACH-001096,-1.1444361958230402
ACH-001111,-1.3108445971134766
ACH-001119,-1.5153393080213455
ACH-001128,-1.4208026840724208
ACH-001134,-1.0147601057243816
ACH-001151,-1.0312980994803451
ACH-001163,-0.7504350257017031
ACH-001164,-1.3772783605306376
ACH-001183,-1.0114856759917583
ACH-001192,-1.2712133663261862
ACH-001193,-1.218146058152774
ACH-001196,-0.9913100164241816
ACH-001197,-1.0482798561822633
ACH-001205,-1.1639307739669875
ACH-001211,-1.0503969773476516
ACH-001212,-1.1773079862830778
ACH-001228,-1.2201966996001807
ACH-001232,-1.0996198167701594
ACH-001239,-1.0290237419490496
ACH-001270,-1.1561111213998692
ACH-001274,-1.2891988735935174
ACH-001275,-1.1374760825977706
ACH-001277,-1.1515270670837077
ACH-001278,-1.3087222898562103
ACH-001280,-0.3301136446422925
ACH-001283,-1.0146978014276211
ACH-001289,-1.1077650437991071
ACH-001300,-1.0445383288848216
ACH-001301,-0.9304734993416456
ACH-001302,-0.9870393682248136
ACH-001306,-0.7513766340960509
ACH-001318,-0.8280260435351229
ACH-001322,-1.2772565203952513
ACH-001328,-1.1516624767632782
ACH-001332,-0.9687770811217692
ACH-001336,-1.0613388906991559
ACH-001346,-1.1419859771542704
ACH-001353,-1.1475688259058807
ACH-001354,-1.0094538001190227
ACH-001367,-0.7247179773328644
ACH-001368,-0.9928441487710451
ACH-001374,-0.8159864277594879
ACH-001377,-0.6655615827338559
ACH-001380,-0.9990447806963066
ACH-001391,-1.07305903389523
ACH-001408,-1.230926234365187
ACH-001430,-1.2146092929711212
ACH-001431,-1.2097022018910135
ACH-001450,-0.770918061911215
ACH-001496,-1.2771998107424964
ACH-001500,-1.174160979512362
ACH-001523,-1.2051831991941464
ACH-001532,-1.0014181254002066
ACH-001550,-0.5921606336733972
ACH-001552,-1.1954946756354905
ACH-001554,-1.1229857362931897
ACH-001654,-1.0662942557445294
ACH-001735,-1.0442479219765726
ACH-001736,-1.200947204216603
ACH-001737,-0.9693032539868178
ACH-001740,-0.6822800823701853
ACH-001745,-0.8218516848761555
ACH-001765,-0.9726063578094348
