,ADIPOR1 (51094)
ACH-000004,-0.06790252469250528
ACH-000005,-0.10152425105797763
ACH-000007,-0.16452782294332466
ACH-000009,-0.2196890186303408
ACH-000011,0.04417005444368355
ACH-000012,0.07622495822304745
ACH-000013,-0.010597404001192209
ACH-000014,-0.1466824613270266
ACH-000015,-0.0790869901341408
ACH-000017,-0.15085847733111202
ACH-000018,-0.08675076586608753
ACH-000019,-0.027601311152350608
ACH-000021,0.05234197130811013
ACH-000022,-0.028034717090814062
ACH-000025,-0.2296352960761856
ACH-000028,0.18724604850891155
ACH-000030,0.06089811804879409
ACH-000035,0.1505115713904636
ACH-000036,-0.14905811322222245
ACH-000037,0.12158449177576393
ACH-000039,0.048387814830352635
ACH-000040,-0.009498657704384895
ACH-000041,-0.02382186890483899
ACH-000042,-0.17592816618216908
ACH-000045,-0.3414599719141041
ACH-000047,-0.01834913723812758
ACH-000052,-0.2852969587993577
ACH-000053,-0.009157356977416972
ACH-000054,0.029679728303552918
ACH-000055,-0.01173515707842354
ACH-000060,0.038709795535672234
ACH-000067,0.04655622381571487
ACH-000070,-0.011934764524315572
ACH-000075,0.10978588980505907
ACH-000078,0.1655470592703675
ACH-000082,0.04738201915788039
ACH-000085,-0.2212804334174959
ACH-000086,-0.08772448642150882
ACH-000087,0.1831904784375612
ACH-000092,-0.05182577823312104
ACH-000095,-0.1623808726793728
ACH-000097,-0.010489307624734672
ACH-000098,-0.0764623333207811
ACH-000099,-0.003231745553042504
ACH-000108,0.04415942796403072
ACH-000113,-0.017339072542246613
ACH-000116,0.017521381491474947
ACH-000118,0.16424072663975536
ACH-000120,-0.2762124352352197
ACH-000123,-0.177850461280717
ACH-000127,0.07950537219929825
ACH-000128,0.14612204953699312
ACH-000132,-0.058910444865520085
ACH-000133,-0.20345357208239445
ACH-000137,-0.10992227115715178
ACH-000138,0.11546170499220842
ACH-000142,-0.09064549900771643
ACH-000143,-0.04434223040530514
ACH-000146,-0.016233476654628636
ACH-000148,-0.18677438406723768
ACH-000150,0.103443501921831
ACH-000152,0.17742486793130285
ACH-000153,0.1543388789330504
ACH-000159,0.043925249392521716
ACH-000160,-0.032931413677427766
ACH-000163,0.004830999290280765
ACH-000167,0.15130545309787274
ACH-000168,-0.043292175844926485
ACH-000169,-0.0915031591872594
ACH-000178,-0.042902214572709305
ACH-000183,-0.05113818691802675
ACH-000188,0.07452939411010825
ACH-000189,0.2383666967067921
ACH-000190,-0.009920045619872768
ACH-000198,0.006186101510118628
ACH-000203,-0.2984261441958805
ACH-000204,-0.11383184220298252
ACH-000206,-0.018103255099688288
ACH-000207,0.022549342980916542
ACH-000208,-0.05925500587244844
ACH-000210,0.0905366950064568
ACH-000211,0.06503905087966604
ACH-000215,-0.046779851101972136
ACH-000221,0.16378279734581244
ACH-000222,0.16467297490875396
ACH-000223,0.007991885568527556
ACH-000226,-0.07143400695195755
ACH-000227,-0.1272352185870308
ACH-000228,-0.07306413098704315
ACH-000231,0.02189804322161855
ACH-000232,-0.11298045535055876
ACH-000233,0.04226734678081922
ACH-000234,-0.0660924786132489
ACH-000235,-0.03175577707507672
ACH-000237,-0.1384139498797119
ACH-000238,0.054437254658099114
ACH-000242,-0.13338629063505436
ACH-000243,0.07161460186878278
ACH-000244,0.003383702986321077
ACH-000246,-0.0321022370198613
ACH-000248,-0.1578218923750042
ACH-000250,0.10103167754619037
ACH-000251,0.07869561353575223
ACH-000252,-0.15122485992408993
ACH-000253,0.0628716284069113
ACH-000255,-0.011806777771243298
ACH-000256,-0.02942267182086272
ACH-000257,-0.11235982264696108
ACH-000258,0.036296616043672514
ACH-000259,-0.0647768636518765
ACH-000260,-0.11886328806478486
ACH-000261,-0.08923835267758913
ACH-000262,-0.0708057243473485
ACH-000263,-0.11533052717426436
ACH-000264,0.009535985538884907
ACH-000265,-0.054659341362970175
ACH-000266,-0.12116045187082372
ACH-000272,-0.0465816158056064
ACH-000274,-0.0059757990130847975
ACH-000277,0.13516991015485325
ACH-000278,-0.03458868013341236
ACH-000279,0.07218513137447448
ACH-000280,0.17133250617844756
ACH-000281,-0.044346724272964336
ACH-000288,-0.02673888722076557
ACH-000291,0.11202075807278633
ACH-000293,0.2045589790327444
ACH-000294,0.017429148327045126
ACH-000295,-0.05085640238507794
ACH-000296,0.0607258710436071
ACH-000302,0.15340372034794525
ACH-000304,-0.08768165713228887
ACH-000307,0.07849245091481141
ACH-000308,0.015805685236626833
ACH-000310,-0.11764107319731365
ACH-000311,-0.026537953298185587
ACH-000312,-0.13470546741259565
ACH-000315,0.10159711566644283
ACH-000316,0.061590113014214624
ACH-000317,0.10241152201767764
ACH-000318,0.024898179437097982
ACH-000319,0.07006384639764633
ACH-000320,0.014627064789264557
ACH-000322,-0.14186933797780873
ACH-000323,-0.053238511703071895
ACH-000324,-0.023972050669658625
ACH-000329,0.01864701876248271
ACH-000330,-0.07131722958446056
ACH-000331,-0.018440610765100937
ACH-000332,0.02286489597800833
ACH-000334,0.04978095110171689
ACH-000335,-0.051056890932209775
ACH-000336,0.12723779920599165
ACH-000337,0.058395123736351126
ACH-000338,-0.5405149674613512
ACH-000339,0.03828467901683697
ACH-000341,-0.1590256667671552
ACH-000348,-0.08526700336174893
ACH-000350,0.040348863412371164
ACH-000352,0.17183705710228572
ACH-000356,0.04840897507042402
ACH-000361,0.18355137635187635
ACH-000362,-0.1536332169745429
ACH-000363,0.10289060260568374
ACH-000364,-0.06473908821676122
ACH-000365,0.050872057391329134
ACH-000366,0.06663810920791223
ACH-000368,-0.0585352449138784
ACH-000374,0.15622157977362033
ACH-000375,-0.1790272307423073
ACH-000376,-0.11410580652790606
ACH-000381,-0.10396997991506927
ACH-000383,-0.12677540039682395
ACH-000387,-0.013464130177415537
ACH-000389,0.05007718416559159
ACH-000390,0.11471445579084613
ACH-000393,-0.12350711337152633
ACH-000395,-0.004738423269889774
ACH-000396,0.061115804416584076
ACH-000397,0.03537931469254592
ACH-000401,-0.4269129057031112
ACH-000402,0.2046970522222218
ACH-000403,-0.06704128799858852
ACH-000404,-0.1247501352621452
ACH-000406,0.035380799648140865
ACH-000407,0.023996507266613967
ACH-000408,-0.09000871059200417
ACH-000410,-0.008962876938482458
ACH-000411,0.025769710824380728
ACH-000414,0.03788492132255295
ACH-000415,-0.034721225862995114
ACH-000416,-0.018345091151435917
ACH-000420,-0.2321054005617057
ACH-000421,-0.045325082256630914
ACH-000424,-0.0708724758462644
ACH-000425,-0.1770222850717583
ACH-000426,0.21485295404029486
ACH-000427,0.03058764127821115
ACH-000433,0.05905280590003732
ACH-000435,0.1392781345201662
ACH-000436,-0.09565281847971034
ACH-000444,0.028826490641784618
ACH-000445,-0.1296291619967305
ACH-000448,-0.18087636476977975
ACH-000450,0.016829441937665248
ACH-000452,0.06428619945241963
ACH-000454,-0.10541540591563332
ACH-000458,0.10989365778386348
ACH-000459,-0.08413061022341115
ACH-000460,-0.1125310748005138
ACH-000461,-0.016638008048812568
ACH-000463,-0.08296566066136486
ACH-000464,-0.04925918052368606
ACH-000466,-0.059946674490528776
ACH-000467,0.11657847186694567
ACH-000468,0.008590692944945126
ACH-000469,-0.04911916962545916
ACH-000470,0.026248146876862045
ACH-000471,-0.0553679271450426
ACH-000472,-0.06295608267166512
ACH-000473,0.02436070978482989
ACH-000475,0.011542379457293198
ACH-000476,0.015347316281467053
ACH-000477,0.12654444198672352
ACH-000479,-0.1582503012106633
ACH-000480,0.044873699488911
ACH-000481,-0.01478174728483215
ACH-000483,-0.12402845658343753
ACH-000484,0.12949253470100622
ACH-000485,-0.12821014599395866
ACH-000486,-0.11536640639724333
