,DHRS3 (9249)
ACH-000004,-0.1943601972866076
ACH-000005,0.07904419505148612
ACH-000007,0.16555675968418604
ACH-000009,-0.18369105410032105
ACH-000011,-0.02652075753705504
ACH-000012,-0.10393886155541417
ACH-000013,0.03777764211408649
ACH-000014,-0.2064247997918352
ACH-000015,-0.14007322413280265
ACH-000017,-0.27213834400552644
ACH-000018,-0.11466847231888352
ACH-000019,0.02863649938101698
ACH-000021,-0.08412622276197021
ACH-000022,-0.10980911465907887
ACH-000025,-0.023673677082192545
ACH-000028,0.07127717429817874
ACH-000030,-0.04892616644320971
ACH-000035,-0.2658986895375341
ACH-000036,0.21869090541870825
ACH-000037,-0.01995216681243961
ACH-000039,-0.2131164437202176
ACH-000040,-0.09939521919978817
ACH-000041,-0.04992764191790215
ACH-000042,-0.14926156072863506
ACH-000045,-0.12392625600094613
ACH-000047,-0.0005711472592389139
ACH-000052,-0.16686432581663269
ACH-000053,-0.04532881543783295
ACH-000054,0.05614115958987973
ACH-000055,-0.09368404793289456
ACH-000060,0.0018805709604395144
ACH-000067,-0.08060862263963976
ACH-000070,-0.062455288065042226
ACH-000075,-0.13922230166332913
ACH-000078,-0.05057943663440957
ACH-000082,-0.02023970215559644
ACH-000085,-0.5275880075809842
ACH-000086,-0.12744303818077002
ACH-000087,0.07678595270923552
ACH-000092,-0.17271132543984272
ACH-000095,-0.021328624312710126
ACH-000097,-0.10245802343676937
ACH-000098,-0.07703647606921979
ACH-000099,0.010317253529211371
ACH-000108,-0.10454307435123887
ACH-000113,0.0916834219686039
ACH-000116,-0.11037804403034482
ACH-000118,0.0032291368842571892
ACH-000120,-0.27020778138109897
ACH-000123,0.0022989383660104307
ACH-000127,-0.0461636344815756
ACH-000128,-0.2659685467935036
ACH-000132,-0.02798535661295741
ACH-000133,-0.06098059589719525
ACH-000137,0.08064788946154468
ACH-000138,-0.16069079700713715
ACH-000142,-0.026417669351899323
ACH-000143,-0.06683389996876943
ACH-000146,-0.08648431359908337
ACH-000148,-0.0922670180767576
ACH-000150,-0.20054803923696812
ACH-000152,-0.0807237506408835
ACH-000153,0.036068253341613205
ACH-000159,-0.09916048676257816
ACH-000160,0.0019163822854473122
ACH-000163,-0.00553956501599019
ACH-000167,-0.3225968973177808
ACH-000168,-0.1790158125942677
ACH-000169,0.003181117292977772
