,PDZD7 (79955)
ACH-000004,-0.279507103894505
ACH-000005,-0.2135863828310916
ACH-000007,0.09192726459361483
ACH-000009,-0.1758946775929356
ACH-000011,0.006291061546592489
ACH-000012,-0.13542853273368133
ACH-000013,-0.06518164342277273
ACH-000014,-0.27844548357163695
ACH-000015,-0.2358295225481439
ACH-000017,-0.1816747134589332
ACH-000018,-0.1832713183103054
ACH-000019,-0.036696782841352964
ACH-000021,-0.004231596508889635
ACH-000022,-0.25508116581737034
ACH-000025,-0.235022007172254
ACH-000028,-0.0989540461005378
ACH-000030,-0.16002655148389888
ACH-000035,-0.2598935177971731
ACH-000036,0.0375817582353212
ACH-000037,-0.1018246766209125
ACH-000039,-0.03922632168819885
ACH-000040,-0.2867248841175402
ACH-000041,-0.11285895281577615
ACH-000042,-0.11306839583187338
ACH-000045,-0.27050084619760895
ACH-000047,-0.15033645896470885
ACH-000052,-0.3663414908941005
ACH-000053,-0.176460596193536
ACH-000054,-0.03809663167994816
ACH-000055,0.16883725321412169
ACH-000060,-0.2505151320888984
ACH-000067,-0.2844706219281581
ACH-000070,-0.4751103876534681
ACH-000075,-0.07553527626165865
ACH-000078,-0.10189052932007472
ACH-000082,-0.2144385619750941
ACH-000085,-0.2924149080797628
ACH-000086,-0.2372825475297161
ACH-000087,-0.4657987672326238
ACH-000092,-0.0675498614546546
ACH-000095,-0.16948458225646046
ACH-000097,-0.15720389684750655
ACH-000098,-0.2681614377009421
ACH-000099,-0.18335783125067792
ACH-000108,-0.11719897540655007
ACH-000113,-0.2401031668363702
ACH-000116,-0.040373320712047286
ACH-000118,-0.12586258299962189
ACH-000120,-0.11250959280614424
ACH-000123,-0.10047251002018087
ACH-000127,-0.1846372100217389
ACH-000128,-0.16823036948804024
ACH-000132,-0.092779697067302
ACH-000133,-0.2090616302860772
ACH-000137,-0.1937307744268942
ACH-000138,-0.032145970433118135
ACH-000142,-0.08714703127978915
ACH-000143,-0.11979438631933045
ACH-000146,-0.1090250396806131
ACH-000148,-0.08809037804760149
ACH-000150,-0.2421120571740485
ACH-000152,-0.1766491138379726
ACH-000153,-0.1977503229522132
ACH-000159,-0.1424031305247642
ACH-000160,-0.08943581818554132
ACH-000163,-0.1268975372121572
ACH-000167,-0.19991503614772127
ACH-000168,-0.31286981489661897
ACH-000169,-0.3334254836968449
ACH-000178,-0.09951302022788013
ACH-000183,-0.05289004054362517
ACH-000188,-0.0924578864509395
ACH-000189,-0.2535264510416146
ACH-000190,-0.19356423213022544
ACH-000198,-0.1528927415713631
ACH-000203,-0.15567734015201798
ACH-000204,0.062409728799764815
ACH-000206,-0.011114195099505552
ACH-000207,-0.13683280612682522
ACH-000208,-0.02613081855127448
ACH-000210,-0.24756105858739716
ACH-000211,-0.18694899754514308
ACH-000215,-0.08550639989049112
ACH-000221,-0.16711905323333978
ACH-000222,-0.2386195723610165
ACH-000223,-0.1660755852626165
ACH-000226,-0.0954137211645308
ACH-000227,-0.12687837283438594
ACH-000228,-0.21228837725909516
ACH-000231,-0.18876459089031736
ACH-000232,-0.12108339806086756
ACH-000233,-0.2303863969070038
ACH-000234,-0.2546035114357021
ACH-000235,-0.21754895582575884
ACH-000237,-0.05636220096295772
ACH-000238,-0.13046809487484026
ACH-000242,-0.2472750389067101
ACH-000243,-0.1480062500583233
ACH-000244,-0.04515778796866149
ACH-000246,-0.15558203909490795
ACH-000248,-0.1863587656252137
ACH-000250,-0.20874811040701846
ACH-000251,-0.09083253150865403
ACH-000252,-0.2950659762615429
ACH-000253,-0.1898413831172449
ACH-000255,-0.10711727002894336
ACH-000256,-0.11112899323897213
ACH-000257,-0.2002695871918873
ACH-000258,-0.11844772187988215
ACH-000259,-0.15948238152608912
ACH-000260,-0.1165279397085568
ACH-000261,-0.2144539561456565
ACH-000262,-0.02716198727543869
ACH-000263,-0.3908870711293309
ACH-000264,-0.2039417661128368
ACH-000265,-0.06974405498709355
ACH-000266,-0.13740853447585918
ACH-000272,-0.10521674442248916
ACH-000274,-0.1122761938921436
ACH-000277,0.015298763311538913
ACH-000278,-0.2034701557781303
ACH-000279,-0.16964070315204144
ACH-000280,-0.23427629424470275
ACH-000281,-0.20023357683263854
ACH-000288,-0.235956446061238
ACH-000291,-0.18499189130557428
ACH-000293,-0.22070808805966693
ACH-000294,-0.2210286155735213
ACH-000295,-0.12845011570046452
ACH-000296,-0.12074443229281327
ACH-000302,-0.1771960985701337
ACH-000304,-0.06500566359120939
ACH-000307,-0.14935916628202509
ACH-000308,-0.21741863561972288
ACH-000310,-0.1266078973512555
ACH-000311,-0.2205776956589389
ACH-000312,-0.2220819138836264
ACH-000315,-0.10606903577077624
ACH-000316,-0.08085349456957804
ACH-000317,-0.11425413864566505
ACH-000318,-0.17836134008796006
ACH-000319,-0.2737381677244091
ACH-000320,-0.17944968478893006
ACH-000322,-0.039396426287904164
ACH-000323,-0.22296103913575324
ACH-000324,-0.11818742649594645
ACH-000329,-0.06705742388188858
ACH-000330,-0.05081276300368623
ACH-000331,-0.12226409588639713
ACH-000332,-0.2081975837762748
ACH-000334,0.0032336252251637405
ACH-000335,0.09105646986588732
ACH-000336,-0.20162432373224756
ACH-000337,-0.2982055465305097
ACH-000338,-0.12101583354779505
ACH-000339,-0.11603371503518525
ACH-000341,0.010745177574496148
ACH-000348,-0.15408663172650086
ACH-000350,-0.2443477708692257
ACH-000352,-0.24205365348196475
ACH-000356,-0.07731145509803658
ACH-000361,-0.3591546750193357
ACH-000362,-0.1578160340427862
ACH-000363,-0.2110473853092613
ACH-000364,-0.14994634935141798
ACH-000365,-0.20687976961470925
ACH-000366,-0.09844786692733534
ACH-000368,-0.17154257716251414
ACH-000374,-0.13844081018059126
ACH-000375,-0.1731122592573659
ACH-000376,-0.23984105362346025
ACH-000381,-0.19011042677855766
ACH-000383,-0.20887040462080445
ACH-000387,-0.19462758519674825
ACH-000389,-0.14783308041069182
ACH-000390,-0.2636363747506941
ACH-000393,-0.12810136420684082
ACH-000395,-0.3887201277444719
ACH-000396,0.11297915818884005
ACH-000397,-0.17745073776191808
ACH-000401,-0.0300351394071971
ACH-000402,-0.4739054494678455
ACH-000403,-0.11587571668575924
ACH-000404,-0.06258215270796738
ACH-000406,-0.2080063913872253
ACH-000407,-0.1426935663763564
ACH-000408,-0.1653267486373
ACH-000410,-0.15463883109806148
ACH-000411,-0.09367135424574663
ACH-000414,-0.19660832248235072
ACH-000415,-0.2894587560902851
ACH-000416,-0.16621386349276632
ACH-000420,-0.1744061647577356
ACH-000421,-0.1342773251516802
ACH-000424,-0.3236803542975709
ACH-000425,-0.3530672802338861
ACH-000426,-0.09878882664734973
ACH-000427,-0.11185114446142087
ACH-000433,-0.02146394893643844
ACH-000435,-0.1457823688956396
ACH-000436,-0.17206018582148785
ACH-000444,-0.12787310820999234
ACH-000445,-0.192635559466564
ACH-000448,-0.1746506929077108
ACH-000450,-0.10479644851669692
ACH-000452,-0.21679178734218785
ACH-000454,-0.19059891617167565
ACH-000458,-0.1250770297386132
ACH-000459,-0.06515581306640232
ACH-000460,-0.1544547133897805
ACH-000461,-0.23998746867685095
ACH-000463,-0.17068385064713856
ACH-000464,-0.15622301634210178
ACH-000466,-0.2888671272667737
ACH-000467,-0.08885727955598625
ACH-000468,-0.15279442463477044
ACH-000469,-0.09451681103331676
ACH-000470,-0.07004970664904334
ACH-000471,-0.08493191043761
ACH-000472,-0.11375308526098968
ACH-000473,0.0112157188792671
ACH-000475,-0.11355222430259032
ACH-000476,-0.2421545953677112
ACH-000477,0.038380443700065284
ACH-000479,-0.1143409231788616
ACH-000480,-0.2381616798978725
ACH-000481,-0.07125558550798666
ACH-000483,-0.18724870127355248
ACH-000484,-0.00710656185295717
ACH-000485,-0.10730497548060776
ACH-000486,-0.17029932990201102
ACH-000487,-0.22584749259513676
ACH-000488,-0.1137323839150971
ACH-000490,-0.17827444055515296
ACH-000491,-0.20020404085195628
ACH-000495,-0.22213488209134136
ACH-000496,-0.1998543045753746
ACH-000499,-0.12288128110401353
ACH-000500,0.028547035768634627
ACH-000502,-0.17878860246734607
ACH-000503,-0.2720929679869157
ACH-000505,-0.2307913114391437
ACH-000507,-0.1441261768214954
ACH-000510,-0.21049397326697275
ACH-000511,-0.09713910997908044
ACH-000512,-0.1863774836496372
ACH-000516,-0.21614518081134315
ACH-000517,-0.14234409843600646
ACH-000518,-0.15262507156798116
ACH-000520,-0.14057699559129028
ACH-000521,-0.2211437512085968
ACH-000522,-0.0844388022356841
ACH-000524,-0.07799010273903707
ACH-000527,-0.12482304035468028
ACH-000528,-0.18676201919754107
ACH-000537,-0.2124143891231428
ACH-000541,0.0164175338616762
