,TCERG1L (256536)
ACH-000600,-0.050562530185687724
ACH-000601,-0.09562333069435447
ACH-000605,-0.05070868347988264
ACH-000606,-0.024751947799604282
ACH-000608,-0.09587806422547313
ACH-000614,-0.08235463985907733
ACH-000616,0.07469877613779967
ACH-000618,-0.014142704941271166
ACH-000619,-0.17347193572877573
ACH-000620,-0.07714379376530901
ACH-000621,-0.08299230333365504
ACH-000622,-0.11659059038408448
ACH-000623,-0.14383530153714652
ACH-000624,-0.015705546533571972
ACH-000627,-0.02658713140176796
ACH-000630,-0.06570810511147973
ACH-000631,0.015976308255368058
ACH-000632,0.05415759389349595
ACH-000633,0.03234726588743482
ACH-000637,-0.13257324905232035
ACH-000638,-0.036169213096534994
ACH-000646,-0.2061035614340917
ACH-000647,-0.09052393236506363
ACH-000648,-0.1473928015959938
ACH-000649,-0.06141974929338921
ACH-000651,-0.15655072550080942
ACH-000652,-0.052452950827887874
ACH-000653,-0.13196421701679287
ACH-000657,-0.16395308497657454
ACH-000658,-0.0010098515417361574
ACH-000661,-0.11685827540849204
ACH-000662,0.07186508081891492
ACH-000663,-0.007576973835614898
ACH-000665,-0.034325196838345146
ACH-000671,-0.06826961640396105
ACH-000672,0.09111339023988696
ACH-000673,-0.1530439072459048
ACH-000676,-0.08110251104170216
ACH-000677,-0.1264267824495426
ACH-000681,-0.182528598198906
ACH-000683,-0.17664339527920492
ACH-000684,-0.11743380246336448
ACH-000688,-0.246818266902433
ACH-000693,-0.17698641679941446
ACH-000694,-0.0178222470051326
ACH-000695,-0.1684368928667168
ACH-000696,-0.1463747193067884
ACH-000697,-7.262153347886584e-05
ACH-000699,-0.029919835387798587
ACH-000701,-0.11073416257273233
ACH-000706,-0.13819474510088145
ACH-000711,-0.15152968959160035
ACH-000713,0.0280729009946261
ACH-000714,0.07385730105001735
ACH-000718,0.004003770424962775
ACH-000720,-0.11150006653756137
ACH-000721,-0.05896836527483219
ACH-000724,0.011111845483422651
ACH-000725,0.00894768264186718
ACH-000732,-0.0415825317021647
ACH-000734,-0.03748168910425068
ACH-000735,-0.06118123464466711
ACH-000736,-0.3060296347012973
ACH-000738,-0.0324404565347368
ACH-000746,-0.17361739125189413
ACH-000747,0.013559874373426435
ACH-000748,-0.24163710464289515
ACH-000753,-0.02606301280390706
ACH-000756,0.10805746392970136
ACH-000757,-0.03289745643080709
ACH-000758,0.05602134352579685
ACH-000760,-0.16361107507516068
ACH-000762,-0.17246806653256785
ACH-000763,0.07314824655742302
ACH-000764,0.009836471682130948
ACH-000765,-0.19083152673591647
ACH-000766,-0.015959951903912917
ACH-000767,-0.17481558596105
ACH-000768,-0.01332118018517963
ACH-000769,0.031070657519472276
ACH-000770,-0.07684818175687794
ACH-000771,-0.03014880183739267
ACH-000773,0.02507725986732649
ACH-000776,0.0833840691940299
ACH-000777,-0.06681743348551755
ACH-000778,-0.07339561185135601
ACH-000781,-0.06984090859185757
ACH-000782,-0.11868631829915513
ACH-000783,-0.11070322945270346
ACH-000784,0.02398568445471925
ACH-000785,-0.017768257855456597
ACH-000787,-0.13478094786397904
ACH-000788,-0.1464510770785568
ACH-000791,-0.028473751441610445
ACH-000792,-0.2462226213085553
ACH-000794,-0.0007622233651758441
ACH-000796,-0.07747836108377038
ACH-000798,0.13958852853952464
ACH-000799,-0.13185385539403932
ACH-000800,0.1889379089318238
ACH-000802,-0.0939289372510439
ACH-000804,-0.3456418751147773
ACH-000805,-0.15346620273928904
ACH-000809,-0.10491143778111817
ACH-000810,-0.16701758626177493
ACH-000811,-0.09565985180725133
ACH-000817,-0.015282046989403887
ACH-000819,-0.04352779790819054
ACH-000820,0.023095441240433837
ACH-000821,-0.06195920183910859
ACH-000822,-0.08556715061446649
ACH-000823,-0.12682892951690736
ACH-000824,-0.12571730820509114
ACH-000827,-0.14313409934954233
ACH-000829,0.16478145864243576
ACH-000831,-0.17438864856307235
ACH-000832,-0.14495703552539202
ACH-000833,-0.007262525611662254
ACH-000834,-0.16872839010695326
ACH-000835,0.035772762107448695
ACH-000836,-0.2543577098681191
ACH-000837,-0.061834092609805914
ACH-000838,-0.15877439785340755
ACH-000839,-0.23790349231012886
ACH-000840,0.2492973320279616
ACH-000841,-0.13241686421078738
ACH-000843,-0.15092199889304025
ACH-000846,-0.13901396782954442
ACH-000847,-0.04402738264438941
ACH-000848,0.1245313889004892
ACH-000849,-0.08429621097476488
ACH-000851,0.05808375854634833
ACH-000855,0.0523827408651256
ACH-000856,0.0999748809068282
ACH-000858,-0.04222177265444441
ACH-000859,0.10178365459168556
ACH-000861,-0.003446721310499168
ACH-000862,-0.17947875583860606
ACH-000865,-0.04460755436527472
ACH-000866,-0.09735437665913356
ACH-000867,-0.12911621230598325
ACH-000869,-0.15414708334725388
ACH-000872,-0.16614516235397486
ACH-000873,-0.13960276871205368
ACH-000876,-0.3058679794617338
ACH-000878,-0.15787667562867858
ACH-000880,0.1588399916846999
ACH-000881,-0.2875817871924462
ACH-000882,-0.02510312950544207
ACH-000884,-0.12674416514290754
ACH-000885,-0.030738068732580483
ACH-000887,0.03213110671714648
ACH-000889,-0.1765522812617521
ACH-000896,-0.06396751569147516
ACH-000898,0.03139717874848059
ACH-000900,-0.13367435157932492
ACH-000901,-0.06401719898707711
ACH-000905,-0.0006869605833052807
ACH-000906,-0.05856277897645563
ACH-000907,-0.23955918413663954
ACH-000910,-0.15393816487716144
ACH-000911,-0.17216869183617825
ACH-000912,-0.05712277879379325
ACH-000913,-0.07079283601488426
ACH-000915,0.0056472243367889354
ACH-000916,-0.13766946822776088
ACH-000917,0.012332333891574369
ACH-000920,-0.14803771317274328
ACH-000921,0.016033364297617432
ACH-000924,-0.1616159396386561
ACH-000926,-0.022351929908099744
ACH-000928,-0.09782655298750917
ACH-000929,-0.23093669532274985
ACH-000932,-0.005128255781606649
ACH-000935,0.06659010440949746
ACH-000936,-0.21936064682122933
ACH-000937,-0.12548699073215622
ACH-000938,0.006818523146578005
ACH-000939,-0.1880981420893344
ACH-000941,-0.016049160745362324
ACH-000943,-0.06209631893132414
ACH-000946,-0.12846361309758825
ACH-000947,-0.18427123807362744
ACH-000948,-0.04064498926631038
ACH-000950,0.09867275305775147
ACH-000953,-0.10734445614015238
ACH-000954,0.12823654410186655
ACH-000957,-0.21918517674772303
ACH-000958,-0.1910726237502352
ACH-000960,-0.16614264849421814
ACH-000963,0.050551688705088714
ACH-000968,-0.12893678539865133
ACH-000969,-0.1718745088709811
ACH-000972,0.03425606635062805
ACH-000973,-0.1914782165872421
ACH-000974,-0.07602584374173363
ACH-000978,-0.06634362167233111
ACH-000984,-0.22400677517341772
ACH-000986,-0.09345382779092153
ACH-000988,-0.20101177270526596
ACH-000993,0.049313224337774485
ACH-000994,-0.29218341397637354
ACH-000996,-0.2798618923269002
ACH-001001,-0.03954523857302894
ACH-001020,0.010228598712988287
ACH-001028,-0.043679651341002115
ACH-001031,0.014350983310204957
ACH-001038,0.033171290654353563
ACH-001048,-0.048780609045924204
ACH-001050,-0.13690488389154856
ACH-001053,-0.15237026907040466
ACH-001054,-0.038450438841964654
ACH-001061,-0.0733994820060743
ACH-001067,-0.14362121232678474
ACH-001075,0.05166295933370132
ACH-001096,-0.09127276845281344
ACH-001111,-0.11115446336822199
ACH-001119,0.0780368709946739
ACH-001128,-0.3777153227331704
ACH-001134,-0.108700088221015
ACH-001151,-0.04933127619258045
ACH-001163,-0.10522919516332503
ACH-001164,-0.17359693311370838
ACH-001183,0.04379421673767743
ACH-001192,-0.06966999347557339
ACH-001193,-0.2568844923354345
ACH-001196,-0.15475341703074408
ACH-001197,-0.0815587521877635
ACH-001205,-0.4259803203943075
ACH-001211,-0.09777740021079599
ACH-001212,-0.23398699437935325
ACH-001228,-0.10057064397219001
ACH-001232,0.008497828255042859
ACH-001239,-0.10528259069299174
ACH-001270,-0.10030851076983728
ACH-001274,-0.23970352537132306
ACH-001275,-0.056944750469638136
ACH-001277,-0.4855660863114768
ACH-001278,0.003432992891728337
ACH-001280,-0.05277133132179862
ACH-001283,-0.15215986190315942
ACH-001289,-0.009963830584595636
ACH-001300,-0.12566053104056074
ACH-001301,0.028284539188851224
ACH-001302,-0.3808164195889959
ACH-001306,0.03274784939940942
ACH-001318,0.062058159283636234
ACH-001322,-0.1899416120054647
ACH-001328,-0.021738299393101637
ACH-001332,-0.2397748796845304
ACH-001336,-0.0893505733426554
ACH-001346,-0.12284879569959582
ACH-001353,-0.009738201106249155
ACH-001354,-0.08104100219733643
ACH-001367,-0.1331090874408954
ACH-001368,-0.12058674130375288
ACH-001374,0.4699900631751732
ACH-001377,-0.15228184214141488
ACH-001380,-0.10146336090862162
ACH-001391,0.07380419714529579
ACH-001408,-0.17748680916371473
ACH-001430,-0.22334238403927498
ACH-001431,-0.24256044113182326
ACH-001450,-0.22198471793417465
ACH-001496,-0.2551282219914634
ACH-001500,-0.037726004280827716
ACH-001523,-0.06696498223056176
ACH-001532,-0.21833586594367427
ACH-001550,0.03908039192463887
ACH-001552,-0.02121457333214599
ACH-001554,-0.09784620477273767
ACH-001654,-0.07302781506319629
ACH-001735,0.09393749128556783
ACH-001736,-0.03740259863314811
ACH-001737,-0.09459286239461784
ACH-001740,-0.14829892765311245
ACH-001745,-0.06909077944832319
ACH-001765,0.04588974952293335
