,EFEMP2 (30008)
ACH-000258,0.01463903729353664
ACH-000259,-0.15673362082635608
ACH-000260,-0.2486815159381688
ACH-000261,-0.22666496619323664
ACH-000262,-0.3005705526767313
ACH-000263,-0.10706654511525293
ACH-000264,-0.039282021909721486
ACH-000265,-0.1493143631853362
ACH-000266,-0.2266789945050525
ACH-000272,-0.1803765463980993
ACH-000274,-0.10507411145391143
ACH-000277,-0.2684532161539108
ACH-000278,-0.10872879610337982
ACH-000279,-0.20226443894742013
ACH-000280,-0.23003563450558995
ACH-000281,-0.21776397129836425
ACH-000288,-0.1607477067962884
ACH-000291,-0.06037414486400386
ACH-000293,-0.1368051079525753
ACH-000294,-0.4340527476062251
ACH-000295,-0.1960922179730992
ACH-000296,-0.14386145179029725
ACH-000302,-0.10370111681333767
ACH-000304,0.0541677833996808
ACH-000307,-0.13999192538750502
ACH-000308,-0.2417641273215589
ACH-000310,-0.25343270045527205
ACH-000311,0.1288381394810868
ACH-000312,-0.17074742283777775
ACH-000315,-0.2181056575419852
ACH-000316,-0.19367851772514044
ACH-000317,-0.1938600717652403
ACH-000318,-0.3465374602952334
ACH-000319,-0.1163268717307035
ACH-000320,-0.0554607401422632
ACH-000322,-0.1848120411008432
ACH-000323,-0.2715331374972634
ACH-000324,-0.2422011973180683
ACH-000329,-0.1342051088054729
ACH-000330,-0.34594614303114024
ACH-000331,-0.16680328094327435
ACH-000332,-0.22760759741022785
ACH-000334,-0.3873728637556991
ACH-000335,-0.17044503340969208
ACH-000336,-0.35094806471637496
ACH-000337,-0.2193119817162793
ACH-000338,-0.6032348982836422
ACH-000339,-0.1715064183098315
ACH-000341,-0.25602334412655176
ACH-000348,-0.08749736476536507
ACH-000350,-0.20635359914926216
ACH-000352,-0.1836334901728509
ACH-000356,-0.3058809623917532
ACH-000361,-0.15315557992605175
ACH-000362,-0.14253750518954908
ACH-000363,-0.19152895402992795
ACH-000364,-0.24064669218384466
ACH-000365,-0.13070510709113234
ACH-000366,-0.14758475315811276
ACH-000368,-0.2239063266910312
ACH-000374,-0.3825781485349801
ACH-000375,-0.31491361759018016
ACH-000376,-0.16331140723262697
ACH-000381,-0.09346810063315207
ACH-000383,-0.1180636178058728
ACH-000387,-0.12330469618092035
ACH-000389,-0.053643741664112905
ACH-000390,-0.14409436425513295
ACH-000393,-0.17594273590603912
ACH-000395,-0.05589930447420475
ACH-000396,-0.09157834737862006
ACH-000397,-0.10455661823281603
ACH-000401,-0.1120865970700388
ACH-000402,-0.15854423762506226
ACH-000403,-0.1302243176076139
ACH-000404,-0.11638123525401844
ACH-000406,-0.2013417137007172
ACH-000407,-0.20413855467594674
ACH-000408,-0.3345467900939034
ACH-000410,-0.05343275140217207
ACH-000411,-0.11707798927395895
ACH-000414,-0.1088291291431351
ACH-000415,-0.2666696797868245
ACH-000416,-0.13602511411039994
ACH-000420,-0.286113700966496
ACH-000421,-0.2492390411253691
ACH-000424,-0.03813761374366731
ACH-000425,-0.041422118505533005
ACH-000426,-0.02665029516670065
ACH-000427,-0.11756742838109666
ACH-000433,-0.34156292087457063
ACH-000435,-0.21288344948352855
ACH-000436,-0.21269036785260054
ACH-000444,-0.19819954822249172
ACH-000445,-0.21563215511877293
ACH-000448,-0.219274815402926
ACH-000450,-0.04355023599901718
ACH-000452,-0.14469339221034186
ACH-000454,-0.0811081374659117
ACH-000458,-0.4075415448529433
ACH-000459,0.06764759815741962
ACH-000460,-0.07656582092797944
ACH-000461,-0.33767041919483104
ACH-000463,-0.18639657458351166
ACH-000464,-0.23784251883233876
ACH-000466,-0.2390635300637696
ACH-000467,-0.12517108178509956
ACH-000468,-0.28831535426394994
ACH-000469,-0.2386975933690925
ACH-000470,-0.16985603873575764
ACH-000471,-0.14216315787772216
ACH-000472,-0.20221612782010184
ACH-000473,-0.18454392676442424
ACH-000475,-0.17499946121671045
ACH-000476,-0.029563167162006326
ACH-000477,-0.18324968159939012
ACH-000479,-0.4292575733051008
ACH-000480,-0.1846466874130322
ACH-000481,-0.14700338580267147
ACH-000483,-0.04899736661121006
ACH-000484,-0.22801685944476344
ACH-000485,-0.15885133310272578
ACH-000486,-0.29800922375773153
ACH-000487,-0.18163548172577254
ACH-000488,-0.16397160086378365
ACH-000490,-0.09671936446969934
ACH-000491,-0.1608172436313601
ACH-000495,-0.09791667611253607
ACH-000496,-0.1744055836958421
ACH-000499,-0.21617280934111094
ACH-000500,-0.3538019647885458
ACH-000502,-0.16259026726256334
ACH-000503,-0.2424902961754893
ACH-000505,-0.3141325275046549
ACH-000507,-0.2342492357508744
ACH-000510,-0.19713401558222665
ACH-000511,-0.16417687732663994
ACH-000512,-0.057345173030321925
ACH-000516,0.0005267025281633667
ACH-000517,-0.2732923335736867
ACH-000518,-0.09855997995151956
ACH-000520,0.029622262154118638
ACH-000521,0.021197151047297254
ACH-000522,-0.15380161750278076
ACH-000524,-0.21822652338554874
ACH-000527,-0.2544519762318785
ACH-000528,-0.1757872219425814
ACH-000537,-0.11787631844957353
ACH-000541,-0.3574710247738786
ACH-000542,-0.2623594022829556
ACH-000544,-0.2913193127900616
ACH-000545,-0.25764470131958145
ACH-000547,-0.00682328549915937
ACH-000548,-0.3262928944723169
ACH-000549,-0.3862714846995798
ACH-000550,-0.06025395937014597
ACH-000552,-0.331256187781286
ACH-000556,-0.2066466797729567
ACH-000557,-0.10912159206602458
ACH-000569,-0.16480827237066392
ACH-000570,-0.2905424608471926
ACH-000571,-0.2887730772406429
ACH-000573,-0.166910610931108
ACH-000576,-0.13404765500581428
ACH-000579,0.060354192646639486
ACH-000580,-0.1612416298767866
ACH-000584,-0.10582552383431884
ACH-000585,-0.2437573486110937
ACH-000588,-0.04902066169915684
ACH-000589,-0.16080521588570548
ACH-000591,-0.17233479611235994
ACH-000593,-0.13032147370971356
ACH-000600,-0.21443629017491453
ACH-000601,-0.09753864231880334
ACH-000605,-0.1955198506422275
ACH-000606,-0.2543484539304011
ACH-000608,-0.1898775987720559
ACH-000614,-0.422531986977424
ACH-000616,-0.12587581515392776
ACH-000618,-0.1834900062561108
ACH-000619,-0.2884791217009813
ACH-000620,-0.0914570966167922
ACH-000621,-0.22341765205332345
ACH-000622,-0.15776147802532262
ACH-000623,-0.12273259117404292
ACH-000624,-0.26635727047730545
ACH-000627,-0.14358155189017685
ACH-000630,-0.13366274980021992
ACH-000631,-0.3260049467207685
ACH-000632,-0.09320706633347116
ACH-000633,-0.2255855566665251
ACH-000637,-0.38539818181646013
ACH-000638,-0.20320069447203834
ACH-000646,-0.15966361546320698
ACH-000647,-0.12389306490366725
ACH-000648,-0.15388164677715285
ACH-000649,-0.20345505344663475
ACH-000651,-0.09547678557950504
ACH-000652,-0.2714773957584657
ACH-000653,-0.13226597784009367
ACH-000657,0.02758698671483856
ACH-000658,-0.3030679844602823
ACH-000661,-0.4711598164632128
ACH-000662,0.06170321544983427
ACH-000663,-0.1918564742361052
ACH-000665,-0.2278796078540177
ACH-000671,-0.2430920493014387
ACH-000672,-0.3338071587454827
ACH-000673,-0.08242192684420388
ACH-000676,-0.20325469048829506
ACH-000677,-0.08822117624056895
ACH-000681,-0.10058048609815476
ACH-000683,-0.16644645762478144
ACH-000684,-0.12383152192772205
ACH-000688,-0.009798564989981126
ACH-000693,-0.1913017187153717
ACH-000694,-0.14711367283935334
ACH-000695,0.02888403960987303
ACH-000696,-0.1877830472413225
ACH-000697,-0.20796920579961653
ACH-000699,-0.1872820795309693
ACH-000701,-0.2514035785142354
ACH-000706,-0.10098048294906538
ACH-000711,-0.17193446584556302
ACH-000713,-0.09013980252972208
ACH-000714,-0.013308778440696507
ACH-000718,-0.15980092592710993
ACH-000720,-0.258331678560266
ACH-000721,-0.12782812071564767
ACH-000724,-0.0465199400101152
ACH-000725,-0.2424495662702117
ACH-000732,-0.1667855853465571
ACH-000734,-0.2780592173345682
ACH-000735,-0.34557413994974545
ACH-000736,-0.06068483152967905
ACH-000738,-0.3805315517075347
ACH-000746,-0.25143741205460113
ACH-000747,-0.13713906515577096
ACH-000748,-0.4467857158988433
ACH-000753,-0.2201262091525763
ACH-000756,-0.12257975669714548
ACH-000757,-0.1206380691056724
ACH-000758,-0.34568694241359954
ACH-000760,-0.1741655236982253
ACH-000762,-0.2420677566887681
ACH-000763,-0.0984336592867186
ACH-000764,-0.16814850836189532
ACH-000765,-0.2555339633531725
ACH-000766,0.04136636348070758
ACH-000767,-0.3378208568384303
ACH-000768,-0.2647511088989392
ACH-000769,-0.26482296806510364
ACH-000770,-0.2538590212549356
ACH-000771,-0.14982161685119869
ACH-000773,-0.25837695905777913
ACH-000776,-0.21403766049323747
ACH-000777,-0.2740228223191224
ACH-000778,-0.3276772169853551
ACH-000781,-0.2344705466422013
ACH-000782,-0.21451540615142556
ACH-000783,-0.22348164862217104
ACH-000784,-0.13219164691183746
ACH-000785,-0.2473960623295225
ACH-000787,-0.2294466008137669
ACH-000788,-0.1913012480267492
ACH-000791,-0.12395979028122465
ACH-000792,-0.027256749220702727
ACH-000794,-0.28032917490799897
ACH-000796,-0.15061027216329018
ACH-000798,-0.08902707730733711
ACH-000799,0.03115190721593825
ACH-000800,0.08870923588513882
ACH-000802,-0.32170258161813314
ACH-000804,-0.4301287872449138
ACH-000805,-0.26617430297387146
ACH-000809,-0.12845157892473655
ACH-000810,-0.4111618654777856
ACH-000811,-0.16117318157007066
ACH-000817,-0.26885852847464325
ACH-000819,-0.17699640324752094
ACH-000820,-0.5009951668153849
ACH-000821,0.054419285173507234
ACH-000822,-0.18024939894164735
ACH-000823,-0.18462401712839072
ACH-000824,-0.16752221858326982
ACH-000827,-0.12115785474860567
ACH-000829,-0.09565181219297464
ACH-000831,-0.2816593119901962
ACH-000832,-0.15509157437179116
ACH-000833,-0.23593014463470796
ACH-000834,-0.10984845831960953
ACH-000835,-0.10738916830648022
ACH-000836,-0.1478038838824665
ACH-000837,-0.14102905012435996
ACH-000838,-0.1201605477071951
ACH-000839,-0.2326347071613733
ACH-000840,-0.09511185050753583
ACH-000841,-0.2166569018750049
ACH-000843,-0.3459373794914473
ACH-000846,-0.03173783192588507
ACH-000847,-0.14312531337918125
ACH-000848,-0.02562182280787577
ACH-000849,-0.16348183472287803
ACH-000851,-0.11245912390516836
ACH-000855,0.06999033833520141
ACH-000856,-0.2842951364636317
ACH-000858,-0.0607517732391745
ACH-000859,-0.30387465268421515
ACH-000861,-0.4248625750246172
ACH-000862,-0.10974754664020617
ACH-000865,-0.19376279804266874
ACH-000866,-0.1164399862225894
ACH-000867,-0.09316086147048516
ACH-000869,-0.3022427697355566
ACH-000872,-0.30773453147134666
ACH-000873,0.10231582924591512
ACH-000876,-0.23375233653913874
ACH-000878,-0.15582803210469684
ACH-000880,0.05840435981814957
ACH-000881,-0.2538973530443769
ACH-000882,-0.09942443789377244
ACH-000884,-0.027972445506723877
ACH-000885,-0.14349463589598213
ACH-000887,-0.2634128555195421
ACH-000889,-0.09531541479122342
ACH-000896,-0.18722040232751547
ACH-000898,-0.1347153739590514
ACH-000900,0.004951637676129105
ACH-000901,-0.3760589103632943
ACH-000905,-0.1555919989780178
ACH-000906,-0.4474003822698819
ACH-000907,-0.09198632855406602
ACH-000910,-0.3307477568556603
ACH-000911,-0.16068951935417372
ACH-000912,-0.2492568563661293
ACH-000913,-0.2956517048698793
ACH-000915,-0.14666760936382414
ACH-000916,0.16630958203918209
ACH-000917,-0.3434242791256811
ACH-000920,-0.2298026595508244
ACH-000921,-0.19917339282677676
ACH-000924,-0.04471822269170832
ACH-000926,-0.17976818967821634
ACH-000928,0.08070544335684106
ACH-000929,-0.1686296345126771
ACH-000932,-0.12741405109128187
ACH-000935,-0.3273445568226932
ACH-000936,-0.22379653338630728
ACH-000937,-0.1535013669795335
ACH-000938,-0.15943236901362173
ACH-000939,-0.19179411518148345
ACH-000941,-0.15484586228411726
ACH-000943,-0.02878171120307921
ACH-000946,-0.1906692579719986
ACH-000947,-0.1102727081557133
ACH-000948,-0.10104799670069414
ACH-000950,-0.036443032029251615
ACH-000953,-0.027335353645958942
ACH-000954,-0.3335204135084009
ACH-000957,-0.15783362066725362
ACH-000958,-0.02572003619158993
ACH-000960,-0.11832091218299193
ACH-000963,-0.290738646892052
ACH-000968,-0.05052772971564108
ACH-000969,-0.3217522422219601
ACH-000972,-0.3277664011371714
ACH-000973,-0.21662317572313775
ACH-000974,-0.1237748564397688
ACH-000978,-0.3010171811036882
ACH-000984,-0.14617169832334004
ACH-000986,-0.2759326067402921
ACH-000988,-0.1967546830994406
ACH-000993,0.0481095711830012
ACH-000994,-0.3038376914351851
ACH-000996,-0.1747631137321661
ACH-001001,-0.09907203905225284
ACH-001020,-0.1250722168396095
ACH-001028,-0.143688307674514
ACH-001031,-0.2039228003524148
ACH-001038,-0.1663536282147189
ACH-001048,-0.1984195890429144
ACH-001050,-0.3361449598927087
ACH-001053,-0.401823891895198
ACH-001054,-0.19694704259914156
ACH-001061,-0.1558844582708749
ACH-001067,-0.2846219622531586
ACH-001075,-0.145442886077133
ACH-001096,-0.07549157614960471
ACH-001111,-0.2106735855809636
ACH-001119,-0.20182805009847232
ACH-001128,-0.15086139452097475
ACH-001134,-0.2333852491541989
ACH-001151,-0.1508698526732443
ACH-001163,-0.16112925052331184
ACH-001164,-0.05579621972756186
ACH-001183,-0.14422729357961214
ACH-001192,-0.051017037482456784
ACH-001193,-0.2388067245060145
ACH-001196,-0.24153322431950075
ACH-001197,-0.3404119054636545
ACH-001205,-0.3238816926042619
ACH-001211,-0.27102295133232185
ACH-001212,-0.0940625537896431
ACH-001228,-0.2663616543281278
ACH-001232,-0.10081774435690824
ACH-001239,-0.06833645993542399
ACH-001270,-0.0726743042255683
ACH-001274,-0.035300683096808616
ACH-001275,-0.3004482336267729
ACH-001277,-0.2126366210779141
ACH-001278,-0.3038214453693662
ACH-001280,-0.184537581062471
ACH-001283,-0.380397515623152
ACH-001289,-0.08147583127524816
ACH-001300,-0.2473806495846027
ACH-001301,-0.12722979612729293
ACH-001302,0.0020094727940364555
ACH-001306,-0.2406844447598516
ACH-001318,0.037346410752810165
ACH-001322,-0.2525411874753103
ACH-001328,-0.31836340269890195
ACH-001332,-0.16529240355344305
ACH-001336,-0.09155637362894904
ACH-001346,-0.3831283398850524
ACH-001353,-0.3380591527917281
ACH-001354,-0.33547592699032736
ACH-001367,-0.05028671554953874
ACH-001368,-0.09778181428721144
ACH-001374,-0.012617656486884987
ACH-001377,-0.19822090819586585
ACH-001380,-0.18094777735964496
ACH-001391,-0.2108854776356272
ACH-001408,-0.17266179525042774
ACH-001430,-0.010865114661988848
ACH-001431,-0.197975232906454
ACH-001450,-0.1730514569823853
ACH-001496,-0.007968712799423992
ACH-001500,-0.28793989196035497
ACH-001523,-0.26822871105175833
ACH-001532,-0.16494192342976313
ACH-001550,-0.1852807893124597
ACH-001552,-0.09423686767839193
ACH-001554,0.008349544914059284
ACH-001654,-0.26175660839291404
ACH-001735,-0.22363102597209053
ACH-001736,-0.01152130840803613
ACH-001737,0.058219211705433885
ACH-001740,-0.12345795605187003
ACH-001745,-0.1957854688551033
ACH-001765,-0.13911895731478086
