,HBEGF (1839)
ACH-000169,-0.0036691916981535094
ACH-000178,-0.10477840910361333
ACH-000183,-0.2047513750215557
ACH-000188,0.00031895341742186386
ACH-000189,-0.10283959607751753
ACH-000190,-0.005765005255326186
ACH-000198,-0.0948160511521971
ACH-000203,-0.12766420306081455
ACH-000204,-0.1678418136777994
ACH-000206,-0.2745335954322333
ACH-000207,-0.06981669275945201
ACH-000208,-0.3839181897100749
ACH-000210,-0.061001385675377176
ACH-000211,-0.05557918959299727
ACH-000215,-0.07365008966314589
ACH-000221,0.02169789274981524
ACH-000222,-0.03883935476465225
ACH-000223,-0.07269292839917743
ACH-000226,-0.1763589877005999
ACH-000227,-0.06297157519300478
ACH-000228,0.019509192581117538
ACH-000231,-0.14034535189197853
ACH-000232,-0.15038688823250254
ACH-000233,-0.1218929374370627
ACH-000234,-0.09116925548742663
ACH-000235,-0.07194814663746156
ACH-000237,-0.07049060756544276
ACH-000238,-0.1420671437418335
ACH-000242,-0.2551824804603018
ACH-000243,-0.12771531224886118
ACH-000244,-0.2537788027342037
ACH-000246,-0.08125444722583561
ACH-000248,-0.1353190417631001
ACH-000250,-0.1800310335973138
ACH-000251,-0.11715250307916204
ACH-000252,0.09618995593456624
ACH-000253,0.03434227719981118
ACH-000255,-0.12211145432992447
ACH-000256,0.0072585025809829016
ACH-000257,-0.05139762229208076
ACH-000258,-0.16261174309884252
ACH-000259,-0.10035339596568256
ACH-000260,-0.13451089897065524
ACH-000261,-0.16067986762218842
ACH-000262,-0.16779991744020822
ACH-000263,-0.017503790915152098
ACH-000264,-0.17525842598282407
ACH-000265,-0.13151005658702952
ACH-000266,-0.05592509904090475
ACH-000272,-0.2064124815869815
ACH-000274,-0.07041602556967927
ACH-000277,-0.030759895401401907
ACH-000278,-0.07495351989984912
ACH-000279,-0.1274409142338125
ACH-000280,-0.05990096690441421
ACH-000281,0.0184049933185376
ACH-000288,-0.10470997799998448
ACH-000291,-0.1273067716996273
ACH-000293,-0.18391624079831168
ACH-000294,-0.017892741666172954
ACH-000295,0.02737520419732972
ACH-000296,-0.13228491969004233
ACH-000302,-0.06757175633258959
ACH-000304,0.24346218416300486
ACH-000307,-0.13134274450431516
ACH-000308,-0.1022297277011467
ACH-000310,-0.12691738573547587
ACH-000311,-0.08893411886528697
ACH-000312,-0.0856512702509898
ACH-000315,-0.0901153263630673
ACH-000316,-0.021822496550680942
ACH-000317,-0.17962387959358134
ACH-000318,-0.05453274534878105
ACH-000319,-0.19305082809471366
ACH-000320,-0.07838342792196157
ACH-000322,-0.09443666802922146
ACH-000323,-0.14016554667020906
ACH-000324,-0.1037758757338452
ACH-000329,-0.0980864024723708
ACH-000330,-0.1161445836471871
ACH-000331,-0.15733068810595274
ACH-000332,-0.16064827682509636
ACH-000334,-0.02427152074827067
ACH-000335,0.12544814904115353
ACH-000336,-0.04652002589124648
ACH-000337,-0.18565799562296967
ACH-000338,0.2016382235967824
ACH-000339,-0.029590721852486287
ACH-000341,-0.26752188025440665
ACH-000348,-0.1082365431871533
ACH-000350,-0.2123616485323863
ACH-000352,-0.1378696662754879
ACH-000356,-0.25714650057193345
ACH-000361,-0.25377299683208043
ACH-000362,-0.050933754421969235
ACH-000363,-0.09965583015417867
ACH-000364,0.029099958436297625
ACH-000365,-0.13406246208842304
ACH-000366,-0.08017148057490893
ACH-000368,-0.060526858005739335
ACH-000374,-0.17875159865843804
ACH-000375,0.007889549900692948
ACH-000376,-0.19058231091647676
ACH-000381,-0.1255526794649887
ACH-000383,-0.15712860090601316
ACH-000387,-0.03632003210085779
ACH-000389,-0.052662874412307936
ACH-000390,-0.09607315069534704
ACH-000393,-0.28639961494635263
ACH-000395,-0.1502946481194512
ACH-000396,-0.04258238456648306
ACH-000397,-0.2402148949067168
ACH-000401,-0.054225985643289384
ACH-000402,-0.12766595879952464
ACH-000403,-0.17912319134444052
ACH-000404,-0.1550064269785026
ACH-000406,-0.04181560082192399
ACH-000407,-0.19238766859053147
ACH-000408,-0.06362443048751172
ACH-000410,-0.060691380864147874
ACH-000411,-0.10625921561451887
ACH-000414,-0.0728238598739375
ACH-000415,-0.004103813283874781
ACH-000416,-0.03935852887179689
ACH-000420,-0.2579881221941589
ACH-000421,-0.1358775583735749
ACH-000424,-0.0746118507574309
ACH-000425,-0.11212977797712233
ACH-000426,-0.2462969271274489
ACH-000427,-0.14569692944296442
ACH-000433,-0.11365816882903475
ACH-000435,0.12426703818139885
ACH-000436,-0.22161852348936406
ACH-000444,-0.003060845789089139
ACH-000445,0.0033953324366471412
ACH-000448,-0.12857790677964906
ACH-000450,0.0914479559743034
ACH-000452,-0.019481214057306732
ACH-000454,-0.17595603006459326
ACH-000458,-0.14938271626569824
ACH-000459,-0.02658205149817451
ACH-000460,-0.0567380687066641
ACH-000461,-0.024647494291917864
ACH-000463,-0.25743442519665943
ACH-000464,-0.12268302193589545
ACH-000466,-0.1325502386954853
ACH-000467,-0.13133136855434735
ACH-000468,-0.08467960601489123
ACH-000469,-0.02928266145891642
ACH-000470,-0.16736312161860614
ACH-000471,-0.17873348871090633
ACH-000472,-0.07168507670841852
ACH-000473,-0.03381681615390795
ACH-000475,-0.11893866029160127
ACH-000476,-0.1049854710253538
ACH-000477,-0.12540508273133766
ACH-000479,0.08885193855678344
ACH-000480,-0.1566066000526697
ACH-000481,-0.12759826598412785
ACH-000483,0.013547711389395659
ACH-000484,-0.10497768256532458
ACH-000485,-0.02207707606466676
ACH-000486,-0.11671647956634515
ACH-000487,-0.049303853669628736
ACH-000488,0.021111796111013985
ACH-000490,0.008547942354914823
ACH-000491,-0.057389254392722674
ACH-000495,-0.09162668695324616
ACH-000496,-0.08657998311266965
ACH-000499,-0.1719168509294785
ACH-000500,-0.08526391332932844
ACH-000502,-0.1392111160053137
ACH-000503,-0.05583237390842714
ACH-000505,-0.16940437534558184
ACH-000507,0.06694897309450487
ACH-000510,-0.14426274923161525
ACH-000511,-0.14292736158351116
ACH-000512,0.10400342263730784
ACH-000516,-0.0640128078728317
ACH-000517,-0.1226848747075642
ACH-000518,-0.12215819971100413
ACH-000520,-0.117506768931552
ACH-000521,-0.058045216771778374
ACH-000522,-0.1474136209678153
ACH-000524,-0.13196166226838155
ACH-000527,-0.1142952768489616
ACH-000528,-0.1410191928722841
ACH-000537,-0.14027396630059966
ACH-000541,-0.37788996810579895
ACH-000542,-0.14533464496303758
ACH-000544,-0.08437672523937285
ACH-000545,-0.2697791937267424
ACH-000547,0.030358542241898295
ACH-000548,-0.1017859987025638
ACH-000549,0.09165130580509473
ACH-000550,-0.1176050147644956
ACH-000552,-0.11425096326067805
ACH-000556,-0.05539574506044586
ACH-000557,-0.0673809343883466
ACH-000569,0.09517065006793056
ACH-000570,-0.11426997065950513
ACH-000571,-0.10235340377098187
ACH-000573,-0.018743752320405
ACH-000576,-0.2551542962548219
ACH-000579,-0.16000614912566552
ACH-000580,0.013513788841147107
ACH-000584,-0.053535311740786906
ACH-000585,-0.15168057461428416
ACH-000588,-0.1931279956064348
ACH-000589,-0.11161222773810306
ACH-000591,-0.10931053016488622
ACH-000593,-0.1557266392972788
ACH-000600,-0.10506011038029596
ACH-000601,-0.11691532794084655
ACH-000605,-0.3634552152486441
ACH-000606,-0.15520872858477455
ACH-000608,-0.019850397071698132
ACH-000614,-0.021701811619551568
ACH-000616,-0.019201327501267632
ACH-000618,-0.045359653812706464
ACH-000619,-0.1595673753177736
ACH-000620,-0.07682602591272995
ACH-000621,-0.006067710362870338
ACH-000622,-0.15481285772041045
ACH-000623,-0.06790520800493831
ACH-000624,-0.1628012912958136
ACH-000627,-0.1919432012350692
ACH-000630,-0.13653477051441587
ACH-000631,-0.06487664639291811
ACH-000632,-0.09045461588769443
ACH-000633,0.00773511446261792
ACH-000637,0.0573033001651185
ACH-000638,-0.09734690372662906
ACH-000646,-0.1189471013041882
ACH-000647,-0.09493359216663992
ACH-000648,-0.22923894971287126
ACH-000649,-0.1726763522313666
ACH-000651,-0.11023630903713856
ACH-000652,-0.021912489523885758
ACH-000653,0.00943664055692878
ACH-000657,-0.1431219045154855
ACH-000658,-0.1485954470315352
ACH-000661,-0.20579118432981255
ACH-000662,0.07066508293974956
ACH-000663,-0.27734479215849284
ACH-000665,-0.2000722086924811
ACH-000671,-0.09558385556414034
ACH-000672,-0.5837527502404081
ACH-000673,-0.1286219222697937
ACH-000676,-0.12086363100213846
ACH-000677,0.0006412273493683478
ACH-000681,-0.06113991301586943
ACH-000683,-0.027441374882180958
ACH-000684,-0.06999406946511649
ACH-000688,-0.0030487565989056444
ACH-000693,-0.1581913477077294
ACH-000694,-0.09764494101745427
ACH-000695,-0.10168087457478248
ACH-000696,-0.07616383805934313
ACH-000697,-0.1279619341944501
ACH-000699,-0.17558624632202025
ACH-000701,-0.1394224822481724
ACH-000706,-0.0722525340119808
ACH-000711,-0.1191357204273566
ACH-000713,-0.12649260315561472
ACH-000714,-0.1571415078150205
ACH-000718,-0.01762057924262369
ACH-000720,-0.16542057211173822
ACH-000721,-0.0818688575828387
ACH-000724,-0.1954276620228884
ACH-000725,-0.05768166464660383
ACH-000732,0.008342075650636811
ACH-000734,-0.1152420502916576
ACH-000735,-0.17302310359392198
ACH-000736,-0.03367925414202109
ACH-000738,-0.09911062607734884
ACH-000746,-0.08722450085845547
ACH-000747,-0.043804097100141916
ACH-000748,-0.15845902959005698
ACH-000753,-0.07318841368015401
ACH-000756,-0.1083402922099182
ACH-000757,-0.09059572048317552
ACH-000758,-0.1259064401242449
ACH-000760,-0.04843487546310345
ACH-000762,-0.00823447474785622
ACH-000763,-0.10382793402056396
ACH-000764,-0.049731145788719296
ACH-000765,-0.06799659430758451
ACH-000766,-0.043676098939494604
ACH-000767,-0.057021951746097636
ACH-000768,6.010122319610814e-05
ACH-000769,-0.11910323775656118
ACH-000770,-0.19076848873609734
ACH-000771,-0.057765986635984985
ACH-000773,-0.2319405597963139
ACH-000776,-0.06648753414673372
ACH-000777,0.03825161604771839
ACH-000778,-0.0376939618438556
ACH-000781,-0.05287606379632367
ACH-000782,0.0031428099955815164
ACH-000783,-0.09347123659026088
ACH-000784,-0.11947102219459987
ACH-000785,-0.1333704461925191
ACH-000787,-0.12866773867458967
ACH-000788,-0.0999702490712192
ACH-000791,-0.18424893688533436
ACH-000792,-0.07756522769623866
ACH-000794,-0.004812374733821736
ACH-000796,-0.12318831087083422
ACH-000798,-0.1643905569354802
ACH-000799,-0.16371018561731146
ACH-000800,-0.0760190257651936
ACH-000802,-0.2084754885011762
ACH-000804,0.0653655316327778
ACH-000805,-0.15678438601333952
ACH-000809,-0.14051490257789725
ACH-000810,-0.1623912181919827
ACH-000811,-0.14536092870744072
ACH-000817,0.034832325706582096
ACH-000819,-0.08781908495148744
ACH-000820,0.10951271171117724
ACH-000821,-0.08782741301271467
ACH-000822,-0.10368445119399124
ACH-000823,-0.113518359945049
ACH-000824,-0.16756014013609538
ACH-000827,-0.08482145081567072
ACH-000829,-0.2161517383918632
ACH-000831,-0.010954987023746643
ACH-000832,-0.20000696412218535
ACH-000833,0.042286968657248486
ACH-000834,-0.09911048237963274
ACH-000835,-0.012544622577823758
ACH-000836,-0.04527795614345645
ACH-000837,-0.028309857965658575
ACH-000838,-0.08855411446154829
ACH-000839,-0.22520271623082386
ACH-000840,-0.12226516998728992
ACH-000841,-0.1281823309882366
ACH-000843,-0.0849993489107533
ACH-000846,-0.09821041314655593
ACH-000847,0.07481947829014797
ACH-000848,-0.04007033757885667
ACH-000849,-0.06503926766368531
ACH-000851,-0.05375419330042289
ACH-000855,-0.03283388399295525
ACH-000856,-0.1707257772094546
ACH-000858,-0.00720515828181831
ACH-000859,0.007027627602795248
ACH-000861,-0.17139536258891594
ACH-000862,-0.1348698386324577
ACH-000865,-0.12622574992148386
ACH-000866,-0.03954097864111191
ACH-000867,-0.027616636699971688
ACH-000869,-0.18416947474582407
ACH-000872,0.025604696358969375
ACH-000873,-0.07045104997520045
ACH-000876,-0.059671601027329525
ACH-000878,-0.31072177549535185
ACH-000880,-0.21614682678530392
ACH-000881,-0.1473880997949509
ACH-000882,-0.07706901381501494
ACH-000884,-0.21283202874773424
ACH-000885,-0.1242461740641942
ACH-000887,-0.19112726277208916
ACH-000889,-0.15540128014994398
ACH-000896,-0.15335429863569125
ACH-000898,0.02233632684054094
ACH-000900,-0.07151409273826588
ACH-000901,-0.1309255913125541
ACH-000905,-0.1621701547893905
ACH-000906,-0.10454005635799717
ACH-000907,-0.0879630601285402
ACH-000910,-0.06825737148373758
ACH-000911,-0.0768236097862328
ACH-000912,-0.117897555516154
ACH-000913,-0.1686517075261361
ACH-000915,-0.07505377383005624
ACH-000916,-0.0029806456769004824
ACH-000917,-0.05796040613167677
ACH-000920,-0.13588355061073096
ACH-000921,-0.1027536850267866
ACH-000924,-0.10405745932994463
ACH-000926,-0.15957264397223386
ACH-000928,-0.08349376127885531
ACH-000929,0.0335846024423734
ACH-000932,-0.025713998633692742
ACH-000935,-0.008411001782232965
ACH-000936,-0.071962701720389
ACH-000937,-0.040039284798870416
ACH-000938,0.06905165225604834
ACH-000939,-0.0364697692698455
ACH-000941,-0.027093592907326956
ACH-000943,-0.11030511580072057
ACH-000946,-0.07189509209363228
ACH-000947,-0.06103236348683134
ACH-000948,-0.0528909393461229
ACH-000950,-0.19971893033803606
ACH-000953,0.0943498915185694
ACH-000954,-0.2311156445618785
ACH-000957,0.0018792145471592913
ACH-000958,-0.16275130839045565
ACH-000960,-0.04512552040740428
ACH-000963,-0.30314750631224024
ACH-000968,-0.013862453570095018
ACH-000969,-0.16603365270484552
ACH-000972,-0.004592391626436982
ACH-000973,-0.10597936070650033
ACH-000974,-0.08793312828036766
ACH-000978,-0.11214428667650436
ACH-000984,-0.10217702582636154
ACH-000986,-0.1498726867172136
ACH-000988,-0.18429255434382014
ACH-000993,-0.03701326437656751
ACH-000994,-0.2074559086441152
ACH-000996,-0.03914261245935238
ACH-001001,-0.090206693739362
ACH-001020,-0.09954926346251423
ACH-001028,-0.14877296369099846
ACH-001031,-0.031127706063149636
ACH-001038,-0.12745426497897205
ACH-001048,-0.07343918873516958
ACH-001050,-0.04430855613417591
ACH-001053,0.0022031914754189795
ACH-001054,-0.07056565172666872
ACH-001061,-0.13799451123830736
ACH-001067,-0.13762357156249969
ACH-001075,0.06546680783465234
ACH-001096,-0.013543420649508591
ACH-001111,0.12225098205170605
ACH-001119,-0.024658493724646485
ACH-001128,0.04568262798292018
ACH-001134,-0.1109496139908846
ACH-001151,-0.032593229223090776
ACH-001163,-0.019763603412817327
ACH-001164,-0.06147155619300562
ACH-001183,-0.030563246230862505
ACH-001192,0.19437560615335592
ACH-001193,-0.04987547052693569
ACH-001196,-0.16508858995088274
ACH-001197,-0.15474924133134174
ACH-001205,-0.00658111150213592
ACH-001211,0.0004412613634754666
ACH-001212,-0.19665654573640198
ACH-001228,-0.15202787986323169
ACH-001232,-0.11469965909002768
ACH-001239,-0.040004998468604426
ACH-001270,0.038345941930610264
ACH-001274,-0.07047314869909699
ACH-001275,-0.15288754327120507
ACH-001277,0.006222189588196369
ACH-001278,0.01868735847757097
ACH-001280,0.04315304136226146
ACH-001283,-0.3615362934161399
ACH-001289,-0.13448244968529693
ACH-001300,-0.13714848210905448
ACH-001301,-0.2277091646769339
ACH-001302,-0.17303104296855515
ACH-001306,-0.09252051633748536
ACH-001318,-0.2800092298503292
ACH-001322,-0.08054630649756872
ACH-001328,-0.06442165739132333
ACH-001332,-0.12875151913800972
ACH-001336,-0.06539675800840529
ACH-001346,-0.06582749241228644
ACH-001353,-0.1890226385733351
ACH-001354,-0.06855996323305391
ACH-001367,-0.09561784550356944
ACH-001368,-0.10347316922324988
ACH-001374,-0.1491651424027531
ACH-001377,-0.1601207702089105
ACH-001380,-0.2225491723424448
ACH-001391,-0.13096428833676016
ACH-001408,-0.08607938044170099
ACH-001430,-0.06821404288886254
ACH-001431,-0.13809910498369046
ACH-001450,-0.06335388341350062
ACH-001496,-0.1155955625315771
ACH-001500,-0.11105418306728496
ACH-001523,-0.08779366536871153
ACH-001532,-0.1194933518844956
ACH-001550,-0.07122713063064079
ACH-001552,-0.3151382633456501
ACH-001554,-0.04592527028379868
ACH-001654,-0.07347459789098869
ACH-001735,-0.07081938341500034
ACH-001736,-0.006537996857591876
ACH-001737,-0.21541260061699294
ACH-001740,0.011917053377532395
ACH-001745,-0.1278807168999759
ACH-001765,0.003503917198791633
