,LENG1 (79165)
ACH-000296,-0.34962011348540245
ACH-000302,-0.6695184113226416
ACH-000304,-0.2573302841744511
ACH-000307,-0.226079933194983
ACH-000308,-0.5522096342228604
ACH-000310,-0.22326664566620494
ACH-000311,-0.32603945304865195
ACH-000312,-0.5124748878134233
ACH-000315,-0.4112214124436816
ACH-000316,-0.4797335956706119
ACH-000317,-0.5135988055100088
ACH-000318,-0.4234690201979396
ACH-000319,-0.4650034113105714
ACH-000320,-0.2027455902796064
ACH-000322,-0.3773671922452337
ACH-000323,-0.4439133250730805
ACH-000324,-0.4615524614128624
ACH-000329,-0.4055011938421689
ACH-000330,-0.4333415758969456
ACH-000331,-0.4921270135637093
ACH-000332,-0.3787285182533178
ACH-000334,-0.09655832165582612
ACH-000335,-0.32962693966618833
ACH-000336,-0.5925382324823221
ACH-000337,-0.2712372925716597
ACH-000338,-0.9223488983143144
ACH-000339,-0.4500095658748624
ACH-000341,-0.4774026952017016
ACH-000348,-0.4566556810186035
ACH-000350,-0.4385138913451687
ACH-000352,-0.32082906993873217
ACH-000356,-0.3691674915535393
ACH-000361,-0.06939050562336899
ACH-000362,-0.2459937156075501
ACH-000363,-0.2475692552937437
ACH-000364,-0.3456894849704068
ACH-000365,-0.25609842344244266
ACH-000366,-0.4712497867992299
ACH-000368,-0.36049874373843
ACH-000374,-0.2830623914863909
ACH-000375,-0.3576449989728588
ACH-000376,-0.3182278582884017
ACH-000381,-0.30739021879498635
ACH-000383,-0.2475482596083489
ACH-000387,-0.18181913385520315
ACH-000389,-0.2006308572662559
ACH-000390,-0.4058985004095775
ACH-000393,-0.25884916142232617
ACH-000395,-0.2053070477162148
ACH-000396,-0.12476799523133328
ACH-000397,-0.4378064419988378
ACH-000401,-0.5694657505087464
ACH-000402,-0.05975928452146899
ACH-000403,-0.3326297209030037
ACH-000404,-0.5956992487787187
ACH-000406,-0.2592711860920097
ACH-000407,-0.33685035922699536
ACH-000408,-0.32554161741861803
ACH-000410,-0.5024487583852193
ACH-000411,-0.4599823824109875
ACH-000414,-0.1659737473872862
ACH-000415,-0.2814783921562917
ACH-000416,-0.4162534120067804
ACH-000420,-0.3960083280086215
ACH-000421,-0.574745886466753
ACH-000424,-0.43655918008484856
ACH-000425,-0.10870941201155132
ACH-000426,-0.3072900181368969
ACH-000427,-0.41072846381357336
ACH-000433,-0.3195446802544702
ACH-000435,-0.3286496825317089
ACH-000436,-0.1962213280093304
ACH-000444,-0.3499844619902913
ACH-000445,-0.4787172273406201
ACH-000448,-0.26315122303877153
ACH-000450,-0.20136690411925892
ACH-000452,-0.2334488125433415
ACH-000454,-0.18070558274286305
ACH-000458,-0.2373883346553204
ACH-000459,-0.1400175820971396
ACH-000460,-0.16770760635105053
ACH-000461,-0.14374697016323776
ACH-000463,-0.4520540403830037
ACH-000464,-0.2301662039731378
ACH-000466,-0.27281182934860204
ACH-000467,-0.4911854989924535
ACH-000468,-0.2623514489319527
ACH-000469,-0.35412522714500216
ACH-000470,-0.4070678315744702
ACH-000471,-0.29681477503182785
ACH-000472,-0.36834860390758944
ACH-000473,-0.5892271526740182
ACH-000475,-0.22235830332957351
ACH-000476,-0.018267483507935625
ACH-000477,-0.3032444511405113
ACH-000479,-0.11146798118588193
ACH-000480,-0.3795409182027663
ACH-000481,-0.2247110236154224
ACH-000483,-0.2364510192085141
ACH-000484,-0.7403543563127053
ACH-000485,-0.4112181198488176
ACH-000486,-0.4150071902842426
ACH-000487,-0.30600231814416257
ACH-000488,-0.39068222393762014
ACH-000490,-0.3795198676509761
ACH-000491,-0.30093702096299263
ACH-000495,-0.5589254535345018
ACH-000496,-0.2976917773742521
ACH-000499,-0.4507112874424401
ACH-000500,-0.30982040075024675
ACH-000502,-0.3129844070684473
ACH-000503,-0.3618873985761077
ACH-000505,-0.3619475867630209
ACH-000507,-0.5298105333905485
ACH-000510,-0.5109548394692406
ACH-000511,-0.5035847472713623
ACH-000512,-0.2277559421991784
ACH-000516,-0.6462101250516096
ACH-000517,-0.27470798174395106
ACH-000518,-0.22255804891313136
ACH-000520,-0.5468641985633728
ACH-000521,-0.14510814164670902
ACH-000522,-0.14766844442786942
ACH-000524,-0.2329051083855368
ACH-000527,-0.459226713124509
ACH-000528,-0.2805066098477173
ACH-000537,-0.4088628018634205
ACH-000541,-0.18798674904762966
ACH-000542,-0.2373097425820037
ACH-000544,-0.3257942953009366
ACH-000545,-0.215092867542528
ACH-000547,-0.5538200299807984
ACH-000548,-0.43603219944569466
ACH-000549,-0.28598477261644617
ACH-000550,-0.18974891311919345
ACH-000552,-0.16575970654706887
ACH-000556,-0.20309468092907773
ACH-000557,-0.1940087330936019
ACH-000569,-0.312913754168688
ACH-000570,-0.4585555405130933
ACH-000571,-0.34177278797125804
ACH-000573,-0.5079749948758258
ACH-000576,-0.4715915397980894
ACH-000579,-0.2258767120324384
ACH-000580,-0.23725990202881164
ACH-000584,-0.2460137208115346
ACH-000585,-0.6719334362969825
ACH-000588,-0.2137591546851616
ACH-000589,-0.5963072628965133
ACH-000591,-0.2347349440592016
ACH-000593,-0.1898341115247584
ACH-000600,-0.20334670509076333
ACH-000601,-0.3716452659127076
ACH-000605,-0.3413356877457836
ACH-000606,-0.3883372219113553
ACH-000608,-0.3977043783096176
ACH-000614,-0.2654545044302409
ACH-000616,-0.5186815174092624
ACH-000618,-0.3156067444526125
ACH-000619,-0.25302355230879764
ACH-000620,-0.40119477346277815
ACH-000621,-0.3946375935668043
ACH-000622,-0.2832434939368267
ACH-000623,-0.4284871650061309
ACH-000624,-0.4500510745008912
ACH-000627,-0.4209677323710059
ACH-000630,-0.4465704064974743
ACH-000631,-0.6670994258841791
ACH-000632,-0.36815056117102335
ACH-000633,-0.2824674169368289
ACH-000637,-0.4229710343068863
ACH-000638,-0.4129383669916161
ACH-000646,-0.30491509784638376
ACH-000647,-0.1296905755475488
ACH-000648,-0.3082659212799311
ACH-000649,-0.4304551459288221
ACH-000651,-0.2772879679447318
ACH-000652,-0.32609591260120385
ACH-000653,-0.16697910856215942
ACH-000657,-0.3048830782546931
ACH-000658,-0.295173611662208
ACH-000661,-0.07583769204494928
ACH-000662,-0.3113564135885153
ACH-000663,-0.4050758435959976
ACH-000665,-0.2561627498231079
ACH-000671,-0.10203231319556974
ACH-000672,-0.6128018118460277
ACH-000673,-0.3456182429111833
ACH-000676,-0.3831508444945276
ACH-000677,-0.2844079244331494
ACH-000681,-0.2510451850646299
ACH-000683,-0.22823371857850056
ACH-000684,-0.2784318878449769
ACH-000688,-0.6051405847561364
ACH-000693,-0.40564213352832296
ACH-000694,-0.3473770689330214
ACH-000695,-0.4778542766236341
ACH-000696,-0.37639211420775304
ACH-000697,-0.4509506719967404
ACH-000699,-0.6974738750278524
ACH-000701,-0.35458372561023704
ACH-000706,-0.3064055560600183
ACH-000711,-0.320812433553078
ACH-000713,-0.0923845860450181
ACH-000714,-0.1255387385341893
ACH-000718,-0.28875725916999906
ACH-000720,-0.3134748599867139
ACH-000721,-0.19075938621136346
ACH-000724,-0.39072143368664
ACH-000725,-0.3774994093871727
ACH-000732,-0.2088999893337075
ACH-000734,-0.14342384668091027
ACH-000735,-0.2947169254593374
ACH-000736,-0.2382769876816804
ACH-000738,-0.3685501175147999
ACH-000746,-0.24484230279248545
ACH-000747,-0.3328289622488578
ACH-000748,-0.4694169777614186
ACH-000753,-0.3314821837168095
ACH-000756,-0.6365650432928176
ACH-000757,-0.43022242726830223
ACH-000758,-0.3064749800565828
ACH-000760,-0.4401386908250018
ACH-000762,-0.35598781965435666
ACH-000763,-0.1394031288802894
ACH-000764,-0.36312951481323374
ACH-000765,-0.3435152390199744
ACH-000766,-0.4831328211281013
ACH-000767,-0.09283632751313653
ACH-000768,-0.3796133380132792
ACH-000769,-0.33059585631176164
ACH-000770,-0.14593477758660842
ACH-000771,-0.4824359779923551
ACH-000773,-0.2892723413987767
ACH-000776,-0.22525392821181084
ACH-000777,-0.2980657586634048
ACH-000778,-0.2988905215981621
ACH-000781,-0.19349119043360247
ACH-000782,-0.28589529954447784
ACH-000783,-0.3871991433669491
ACH-000784,-0.27162907362184363
ACH-000785,-0.1987176221341268
ACH-000787,-0.5602841861179573
ACH-000788,-0.4575016007370815
ACH-000791,-0.4081085958240884
ACH-000792,-0.3115248768907463
ACH-000794,-0.3677849935423755
ACH-000796,-0.27169516406815625
ACH-000798,-0.7802725719079311
ACH-000799,-0.36057884906035736
ACH-000800,-0.4289646630609105
ACH-000802,-0.4404496117736207
ACH-000804,-0.4069615975545297
ACH-000805,-0.33169186001990963
ACH-000809,-0.20937623364688165
ACH-000810,-0.7109281138435364
ACH-000811,-0.3353260965216581
ACH-000817,-0.27116084937930457
ACH-000819,-0.4429094843811947
ACH-000820,-0.5614612850413232
ACH-000821,-0.17626901515675872
ACH-000822,-0.5525299406347424
ACH-000823,-0.29969183233674546
ACH-000824,-0.2861373193504558
ACH-000827,-0.4911946727928951
ACH-000829,-0.5720972186166118
ACH-000831,-0.3508931563277954
ACH-000832,-0.018574938862629467
ACH-000833,-0.14191144288699853
ACH-000834,-0.2861678568379936
ACH-000835,-0.3938732454613865
ACH-000836,-0.33059994563548234
ACH-000837,-0.3789248659763132
ACH-000838,-0.017893136625858827
ACH-000839,-0.4223639509507556
ACH-000840,-0.19172618919748372
ACH-000841,-0.32063592991079554
ACH-000843,-0.3616282458722694
ACH-000846,-0.4067964554443523
ACH-000847,-0.19889383372909836
ACH-000848,-0.1727614850942693
ACH-000849,-0.12203093008789158
ACH-000851,-0.4892542199870961
ACH-000855,-0.4005622956959157
ACH-000856,-0.4199428113396521
ACH-000858,-0.3066326362574227
ACH-000859,-0.03792788418619408
ACH-000861,-0.5261420809361761
ACH-000862,-0.4337735970205033
ACH-000865,-0.4846197862091846
ACH-000866,-0.316288708752818
ACH-000867,-0.1877012049424885
ACH-000869,-0.3574940539059492
ACH-000872,-0.3839693154077789
ACH-000873,-0.6812103658053018
ACH-000876,-0.07723831381736138
ACH-000878,-0.27840506766081263
ACH-000880,-0.3955936776427885
ACH-000881,-0.19620929771965429
ACH-000882,-0.5952750752493771
ACH-000884,-0.4738843934613865
ACH-000885,-0.3562305939080242
ACH-000887,-0.23741245877659045
ACH-000889,-0.018349567850558697
ACH-000896,-0.07364226619082022
ACH-000898,-0.2489271061415541
ACH-000900,-0.5455867234056021
ACH-000901,-0.6322321011037145
ACH-000905,-0.3973455274284004
ACH-000906,-0.41918631210310414
ACH-000907,-0.4809592901563478
ACH-000910,-0.3490130934908454
ACH-000911,-0.2960134082309968
ACH-000912,-0.5760603944145859
ACH-000913,-0.17191947049688475
ACH-000915,-0.30029090758950044
ACH-000916,-0.26859375443260497
ACH-000917,-0.5066509338171457
ACH-000920,-0.32904306107536835
ACH-000921,-0.07852332823603615
ACH-000924,-0.41556281153525054
ACH-000926,-0.3761016547366988
ACH-000928,-0.6450957295166133
ACH-000929,-0.6346739899461113
ACH-000932,-0.4657305425570598
ACH-000935,-0.35014109002274424
ACH-000936,-0.3958061881512245
ACH-000937,-0.3650512076582109
ACH-000938,-0.399811439895432
ACH-000939,-0.6373779557268145
ACH-000941,-0.2462280562370721
ACH-000943,-0.4169811453651196
ACH-000946,-0.4189127375195532
ACH-000947,-0.36715739538703823
ACH-000948,-0.4833884867724434
ACH-000950,-0.49773103793802
ACH-000953,-0.1652223474960417
ACH-000954,-0.3053600281572486
ACH-000957,-0.2640447431827479
ACH-000958,-0.8265353038544909
ACH-000960,-0.2901451401034492
ACH-000963,-0.2994040669158693
ACH-000968,-0.23903633701094
ACH-000969,-0.3767414930452668
ACH-000972,-0.4616206586429565
ACH-000973,-0.37776484436193103
ACH-000974,-0.4263168098875517
ACH-000978,-0.22286430561735168
ACH-000984,-0.6226729740688368
ACH-000986,-0.2569387057948477
ACH-000988,-0.5087873087184491
ACH-000993,-0.41180378484367997
ACH-000994,-0.4622077419014469
ACH-000996,-0.6328974940261094
ACH-001001,-0.3642396691738684
ACH-001020,-0.6747180548774129
ACH-001028,-0.1545812393859078
ACH-001031,-0.510301535624375
ACH-001038,-0.4827268004558895
ACH-001048,-0.2723647138068723
ACH-001050,-0.32310611660392674
ACH-001053,-0.4183902036406805
ACH-001054,-0.28919318326554444
ACH-001061,-0.3362125544595577
ACH-001067,-0.5118901241482471
ACH-001075,-0.27973128467341996
ACH-001096,-0.2348727441692477
ACH-001111,-0.16081858390343207
ACH-001119,-0.3559374091605035
ACH-001128,-0.8829085156590079
ACH-001134,-0.42492249057175496
ACH-001151,-0.3375432121402151
ACH-001163,-0.3582277431212613
ACH-001164,-0.2886362747904081
ACH-001183,-0.5202549162427594
ACH-001192,-0.5096007389526587
ACH-001193,-0.25910199174570364
ACH-001196,-0.5743620686689903
ACH-001197,-0.43059950681862136
ACH-001205,-0.3141483726639545
ACH-001211,-0.5099318261358029
ACH-001212,-0.6174661428108037
ACH-001228,-0.3760994079126333
ACH-001232,-0.4821763318930074
ACH-001239,-0.12924566610908128
ACH-001270,-0.3004435821597881
ACH-001274,-0.385471375254209
ACH-001275,-0.3760047634872104
ACH-001277,-0.5688238350276512
ACH-001278,-0.5963356916382316
ACH-001280,-0.4998250682555392
ACH-001283,-0.3128897473558083
ACH-001289,-0.4989295278805805
ACH-001300,-0.2323462778715474
ACH-001301,-0.3404276075380134
ACH-001302,-0.3494342916595277
ACH-001306,-0.27165805195673504
ACH-001318,-0.3589185804143177
ACH-001322,-0.5196698019904749
ACH-001328,-0.18290506366352885
ACH-001332,-0.6585021957105179
ACH-001336,-0.322834007731397
ACH-001346,-0.4805223883504644
ACH-001353,-0.3613964996425535
ACH-001354,-0.2449059361759683
ACH-001367,-0.3507915568116311
ACH-001368,-0.39919555656023786
ACH-001374,-0.3301940217750893
ACH-001377,-0.21552920571657852
ACH-001380,-0.31840875285235953
ACH-001391,-0.37852431510548784
ACH-001408,-0.4493636165071513
ACH-001430,-0.02301339111966694
ACH-001431,-0.3632439089311063
ACH-001450,-0.10755616374487406
ACH-001496,-0.6755541860633568
ACH-001500,-0.5286170949536734
ACH-001523,-0.3666158999905303
ACH-001532,-0.4842810929258353
ACH-001550,-0.3123136516085458
ACH-001552,-0.4790137627608049
ACH-001554,-0.3467015855911144
ACH-001654,-0.3957961495941408
ACH-001735,-0.2812918655522651
ACH-001736,-0.2069407288536048
ACH-001737,0.1929187665207455
ACH-001740,-0.4365080287563231
ACH-001745,-0.3713426348361191
ACH-001765,-0.2758478705930744
