,HIST1H4I (8294)
ACH-000004,0.3515102448771228
ACH-000005,-0.005841804367039865
ACH-000007,0.2074035676551534
ACH-000009,0.32877210863048323
ACH-000011,0.3150484135914855
ACH-000012,0.3355406157200948
ACH-000013,0.4132008936439786
ACH-000014,0.17771984355070086
ACH-000015,0.4201255702447685
ACH-000017,0.13597934007742893
ACH-000018,0.4110823896510549
ACH-000019,0.4688999802627026
ACH-000021,0.3115168389381993
ACH-000022,0.32621698711305896
ACH-000025,0.3964191570341061
ACH-000028,0.2463762346058377
ACH-000030,0.4158654276487288
ACH-000035,0.3136355944234402
ACH-000036,0.33629431861275577
ACH-000037,0.23405239430443
ACH-000039,0.19722656984654927
ACH-000040,0.10883125475224964
ACH-000041,0.2983664333393701
ACH-000042,0.31832248365414983
ACH-000045,0.3925944103894701
ACH-000047,0.3085178540806863
ACH-000052,0.23200926279711825
ACH-000053,0.2937244514412097
ACH-000054,0.4695317391858846
ACH-000055,0.32795796731067306
ACH-000060,0.4253244176191857
ACH-000067,0.29893807488187
ACH-000070,0.2334334959272988
ACH-000075,0.2929070219718658
ACH-000078,0.08669575059693031
ACH-000082,0.1750490138598786
ACH-000085,0.2883753367238924
ACH-000086,0.21590992018440214
ACH-000087,0.19171325658842608
ACH-000092,0.1854695505480855
ACH-000095,0.2948000316352181
ACH-000097,0.3616822077497388
ACH-000098,0.16282578532555333
ACH-000099,0.19870137617563527
ACH-000108,0.388147298615003
ACH-000113,0.2235870730323109
ACH-000116,0.35319911918166297
ACH-000118,0.32019915898181817
ACH-000120,0.15675383293997264
ACH-000123,0.3354504110661515
ACH-000127,0.42831765069960104
ACH-000128,0.5062429575306817
ACH-000132,0.4245304118865408
ACH-000133,0.3412097291004629
ACH-000137,0.2314285445640193
ACH-000138,0.16623556786052854
ACH-000142,0.2718282160869548
ACH-000143,0.29001765300827204
ACH-000146,0.14550131122575205
ACH-000148,0.34187896245819416
ACH-000150,0.2887631831194116
ACH-000152,0.24904697715092816
ACH-000153,0.1704893808281122
ACH-000159,0.24724424832898234
ACH-000160,0.1942283627573532
ACH-000163,0.17838346250856227
ACH-000167,0.5107159420094791
ACH-000168,0.1448343544411268
ACH-000169,0.26910346539785285
ACH-000178,0.22899055577458416
ACH-000183,0.21791042049039894
ACH-000188,0.17259102720229375
ACH-000189,0.3860993436459649
ACH-000190,0.20869412712505367
ACH-000198,0.19308196625463528
ACH-000203,0.5559262589386563
ACH-000204,0.36383186611549
ACH-000206,-0.2361448543119364
ACH-000207,0.339126483021324
ACH-000208,-0.11359442012515315
ACH-000210,0.12479475900740836
ACH-000211,0.3135547725783366
ACH-000215,0.2880579918556894
ACH-000221,0.38413704652191344
ACH-000222,0.29028497418729765
ACH-000223,0.2168228124155756
ACH-000226,0.026241305910248397
ACH-000227,0.5490875946708136
ACH-000228,0.23501754908608155
ACH-000231,0.22018906070411226
ACH-000232,0.3526523988956708
ACH-000233,0.04006634851114671
ACH-000234,0.3956390097444241
ACH-000235,0.3123944860085245
ACH-000237,0.2857108047786329
ACH-000238,0.2761175648398147
ACH-000242,0.21974369723732726
ACH-000243,0.3630852420430135
ACH-000244,0.15269422786764625
ACH-000246,0.2498307377871589
ACH-000248,0.17724661755015575
ACH-000250,0.2515197886721111
ACH-000251,-0.19859476455597952
ACH-000252,0.41452462755585057
ACH-000253,0.2726150712599189
ACH-000255,0.4368154949927927
ACH-000256,0.33822818019174
ACH-000257,0.34192624708077624
ACH-000258,0.3580571623189634
ACH-000259,0.1885480467622699
ACH-000260,0.25015586414917224
ACH-000261,0.34230197828305564
ACH-000262,0.3355232636650137
ACH-000263,0.34516873080203314
ACH-000264,0.2206228261809246
ACH-000265,0.23815790775238144
ACH-000266,0.2632386700829945
ACH-000272,0.28060202107334903
ACH-000274,0.4247453141097531
ACH-000277,0.4361664867152811
ACH-000278,0.31694950975059777
ACH-000279,0.26753470630731946
ACH-000280,0.3593265790891601
ACH-000281,0.2098157836472778
ACH-000288,0.36033159308843415
ACH-000291,0.3067678461535353
ACH-000293,0.3989650619199399
ACH-000294,0.5164421667889648
ACH-000295,0.12171341864238412
ACH-000296,0.4697721230512319
ACH-000302,0.3563093278854769
ACH-000304,0.2497563176529417
ACH-000307,0.21061319229856887
ACH-000308,0.3070931436213199
ACH-000310,0.17825225848421153
ACH-000311,0.3702582763152475
ACH-000312,0.21059511288537752
ACH-000315,0.3586666354397096
ACH-000316,0.17951675380745355
ACH-000317,0.051174219885807865
ACH-000318,0.34543413715541105
ACH-000319,0.3019417156491063
ACH-000320,0.4453265443313704
ACH-000322,0.17291623474073525
ACH-000323,0.4170361913441352
ACH-000324,0.3423087618548217
ACH-000329,0.18680819790844808
ACH-000330,0.2575849827597443
ACH-000331,0.1032482058957288
ACH-000332,0.32031881979848825
ACH-000334,0.32008170963188404
ACH-000335,0.28365898826568225
ACH-000336,0.1929676403426062
ACH-000337,0.4168715372472025
ACH-000338,-0.3267390581801516
ACH-000339,0.3952574719861657
ACH-000341,0.14622623352727154
ACH-000348,0.2388465485888949
ACH-000350,0.2448486477176447
ACH-000352,0.4050578176215319
ACH-000356,0.675825146346016
ACH-000361,0.3443595848839076
ACH-000362,0.3239807254668116
ACH-000363,0.1470164371055589
ACH-000364,0.3980619233639943
ACH-000365,0.4753413105590251
ACH-000366,0.3958977101797362
ACH-000368,0.4685698920357639
ACH-000374,0.25031710773074184
ACH-000375,0.22497763269843632
ACH-000376,0.36000026617737424
ACH-000381,0.039715053808576976
ACH-000383,0.2064096922795392
ACH-000387,0.3797626739142101
ACH-000389,0.3483686034318245
ACH-000390,0.27216867115042515
ACH-000393,0.3634967672401822
ACH-000395,0.1662780236648443
ACH-000396,0.41239073399042736
ACH-000397,0.24403152549655455
ACH-000401,0.2383592199207976
ACH-000402,0.3357006823199093
ACH-000403,0.26501986214435097
ACH-000404,0.029018336836811667
ACH-000406,0.341901382956898
ACH-000407,0.1802587461318514
ACH-000408,0.32705035766153884
ACH-000410,0.3689574920710222
ACH-000411,0.29345783416923016
ACH-000414,0.3251734435090632
ACH-000415,0.34952239238024496
ACH-000416,0.4628912429004437
ACH-000420,0.3068397070340408
ACH-000421,0.3843229188217357
ACH-000424,0.4533292887751622
ACH-000425,0.42263464170727255
ACH-000426,0.21827570250917194
ACH-000427,0.4123123177238877
ACH-000433,0.1917117525326205
ACH-000435,0.4539383026806053
ACH-000436,0.022078540347908397
ACH-000444,0.18796652515780585
ACH-000445,0.26899775667645665
