,SNX6 (58533)
ACH-000004,-0.11409935026702492
ACH-000005,-0.038963062956606
ACH-000007,-0.2063834247541261
ACH-000009,0.031552155053166005
ACH-000011,0.0006612879932273969
ACH-000012,-0.015331937084356463
ACH-000013,-0.10265647353722784
ACH-000014,-0.19832697737924587
ACH-000015,-0.07923079962915078
ACH-000017,-0.09592182354337388
ACH-000018,0.06512742068000127
ACH-000019,-0.1108099944127258
ACH-000021,-0.011168602498812005
ACH-000022,0.008619842866316108
ACH-000025,-0.04565752712991493
ACH-000028,-0.10527791898829683
ACH-000030,-0.024098276884590996
ACH-000035,-0.08922342102787315
ACH-000036,0.08414174313289527
ACH-000037,0.06115416837555386
ACH-000039,-0.07333503337919065
ACH-000040,-0.22036435007467128
ACH-000041,-0.019915567301359884
ACH-000042,-0.012665192517137224
ACH-000045,0.027738952878871192
ACH-000047,0.0117191633430805
ACH-000052,-0.04708182196146605
ACH-000053,-0.14273465725594942
ACH-000054,-0.0919621133426732
ACH-000055,-0.005864205262263365
ACH-000060,-0.032845202054111865
ACH-000067,-0.11550554486490043
ACH-000070,0.009135606454800006
ACH-000075,-0.00031099493052248565
ACH-000078,-0.08654764741807769
ACH-000082,-0.02394917402150008
ACH-000085,-0.06338808825922845
ACH-000086,-0.14782607204799894
ACH-000087,0.015824833354759055
ACH-000092,-0.1246284449115113
ACH-000095,-0.02873894220345365
ACH-000097,-0.11438545163058432
ACH-000098,-0.1477053861238454
ACH-000099,-0.10520688506796144
ACH-000108,-0.10875619419479046
ACH-000113,0.06581617812846835
ACH-000116,0.04089657668450868
ACH-000118,-0.031735255835447555
ACH-000120,-0.04277701886148235
ACH-000123,-0.0906292409011362
ACH-000127,-0.035405607531375886
ACH-000128,0.04037543621412305
ACH-000132,0.008533862454270066
ACH-000133,-0.15329073152996586
ACH-000137,-0.039264283883609766
ACH-000138,-0.02527571581163969
ACH-000142,-0.13072426994825073
ACH-000143,0.061016864253394684
ACH-000146,-0.03113039204306521
ACH-000148,-0.10906033737468193
ACH-000150,0.14946885525138578
ACH-000152,-0.14819096998675182
ACH-000153,0.1961953857495491
ACH-000159,0.0053972343323339025
ACH-000160,-0.3570293555197788
ACH-000163,-0.04115936658104576
ACH-000167,0.11544369797178472
ACH-000168,-0.11235790464767212
ACH-000169,-0.04679891131419893
ACH-000178,-0.1520279981086245
ACH-000183,-0.03468643305605687
ACH-000188,0.052486043683431134
ACH-000189,-0.12425838821548665
ACH-000190,-0.10589228508081984
ACH-000198,-0.0629555074219633
ACH-000203,0.4522737174206798
ACH-000204,0.03945900822048353
ACH-000206,-0.04347581426337094
ACH-000207,-0.003411917657326369
ACH-000208,-0.15456085454886956
ACH-000210,0.03234825549181637
ACH-000211,-0.11943014083020735
ACH-000215,-0.13599443786202564
ACH-000221,-0.08797930962544061
ACH-000222,-0.07350154550061745
ACH-000223,0.01513658679284038
ACH-000226,-0.13720444580535973
ACH-000227,-0.0058348242602626966
ACH-000228,-0.0016832395442705351
ACH-000231,-0.15274536432707822
ACH-000232,-0.052993181145229086
ACH-000233,-0.08138539895854277
