,LSP1 (4046)
ACH-000004,-0.04704855846243024
ACH-000005,-0.0035597704450622217
ACH-000007,-0.13026221276604974
ACH-000009,0.10070009407343876
ACH-000011,-0.00038410864672778686
ACH-000012,-0.12753817670668435
ACH-000013,-0.011989337958043049
ACH-000014,-0.06281542843286897
ACH-000015,0.05134333408097122
ACH-000017,-0.014348194397808297
ACH-000018,0.17639150844216614
ACH-000019,-0.04316986818864025
ACH-000021,0.04047944680934838
ACH-000022,-0.07389198861837774
ACH-000025,0.07090574626392761
ACH-000028,-0.13365889727173194
ACH-000030,-0.05363646689301156
ACH-000035,-0.09178235501804677
ACH-000036,-0.058879395391417774
ACH-000037,-0.1234663994656203
ACH-000039,0.13944650162488173
ACH-000040,0.03096347130250032
ACH-000041,0.0755781090931803
ACH-000042,-0.12365617763210572
ACH-000045,-0.3448982412484835
ACH-000047,-0.01411435763597613
ACH-000052,0.10948412931590852
ACH-000053,-0.08823998388992597
ACH-000054,-0.02632772747450474
ACH-000055,0.05921362900085912
ACH-000060,0.0891605650425993
ACH-000067,0.001025986567979134
ACH-000070,-0.024246783852525336
ACH-000075,-0.16278068414428187
ACH-000078,-0.09126778064430316
ACH-000082,-0.04417519837189831
ACH-000085,-0.07917939424848201
ACH-000086,0.0431030825423267
ACH-000087,-0.33281405988765056
ACH-000092,0.14576196101863806
ACH-000095,-0.1232672273320237
ACH-000097,-0.0501764414460561
ACH-000098,0.06665035453943356
ACH-000099,0.10086591954173972
ACH-000108,-0.13111177751049682
ACH-000113,-0.11819999511383415
ACH-000116,-0.012649302521815195
ACH-000118,0.00857644228244663
ACH-000120,-0.011579661062631093
ACH-000123,0.12079546905446832
ACH-000127,0.0063526930096811
ACH-000128,-0.11686974290917025
ACH-000132,0.18129830037717004
ACH-000133,0.053045331525568284
ACH-000137,-0.2551840529379816
ACH-000138,-0.1020197890288525
ACH-000142,0.014482560476215788
ACH-000143,-0.017924151246130147
ACH-000146,-0.0769661330370586
ACH-000148,-0.029049775626341263
ACH-000150,0.1783288031077943
ACH-000152,0.031439635124065154
ACH-000153,-0.11484849361434635
ACH-000159,-0.03469556326802766
ACH-000160,0.014616938463122274
ACH-000163,0.054241006779633866
ACH-000167,-0.29610012781665457
ACH-000168,0.1660197404683422
ACH-000169,-0.043451973576749466
ACH-000178,-0.00805013427084727
ACH-000183,-0.13698993489415393
ACH-000188,0.06237817455897731
ACH-000189,-0.15025804191573594
ACH-000190,-0.1119156734603092
ACH-000198,-0.20819861387752805
ACH-000203,0.34842480782731283
ACH-000204,0.04338486014053207
ACH-000206,0.06674477965608527
ACH-000207,0.02781677102160654
ACH-000208,0.0497388831742061
ACH-000210,0.17402285687577745
ACH-000211,0.12072936897389926
ACH-000215,0.04044034306447026
ACH-000221,0.07365087306917471
ACH-000222,-0.20504343092097485
ACH-000223,0.008893055045103387
ACH-000226,0.10211515105557377
ACH-000227,-0.04730201788041756
ACH-000228,0.12938687343759275
ACH-000231,-0.05990296732817892
ACH-000232,-0.032546279304038236
ACH-000233,-0.015717602545435444
ACH-000234,0.03100911268377263
ACH-000235,-0.04399305841149491
ACH-000237,0.006217573004719464
ACH-000238,-0.10921504879408944
ACH-000242,-0.35916885328570863
ACH-000243,0.016812456842394168
ACH-000244,0.004265425288823908
ACH-000246,-0.04994139468073583
ACH-000248,0.1218701084053886
ACH-000250,-0.039054600754435065
ACH-000251,0.19170207943517892
ACH-000252,-0.007037542763775927
ACH-000253,-0.16699521454335878
ACH-000255,0.022764934365939547
ACH-000256,0.09781297236466877
ACH-000257,-0.15067303330778262
ACH-000258,0.10478594377162123
ACH-000259,-0.061006316428722486
ACH-000260,-0.13578152569645952
ACH-000261,-0.1079702271654934
ACH-000262,-0.04567063244512719
ACH-000263,-0.3126242693138337
ACH-000264,0.04373906321851885
ACH-000265,0.02798156591409268
ACH-000266,-0.031983578966684384
ACH-000272,0.06945239906081628
ACH-000274,0.08567602888318752
ACH-000277,-0.22272477728694906
ACH-000278,-0.2106402224809167
ACH-000279,-0.07986913715235794
ACH-000280,-0.07325504020031609
ACH-000281,-0.17825852991374144
ACH-000288,0.04503985908348882
ACH-000291,0.10864000044169464
ACH-000293,-0.0824857362239735
ACH-000294,0.0638306389968688
ACH-000295,-0.05295693527824505
ACH-000296,0.052996229457878144
ACH-000302,-0.003153740434068577
ACH-000304,-0.1879725277334636
ACH-000307,-0.08449307876939635
ACH-000308,0.006532002899370505
ACH-000310,-0.15326082362127966
ACH-000311,-0.104258456000877
ACH-000312,-0.1808574381304996
ACH-000315,0.008525288104379386
ACH-000316,-0.05248569149195168
ACH-000317,-0.1336863372403022
ACH-000318,-0.005732777326534595
ACH-000319,-0.013227419144546126
ACH-000320,0.00457911485775881
ACH-000322,0.07042405151961219
ACH-000323,-0.23760536175503197
ACH-000324,0.021956114608904717
ACH-000329,0.061165582287089335
ACH-000330,0.08259201923183816
ACH-000331,-0.0290267454093684
ACH-000332,0.04474306092306723
ACH-000334,0.051120936111325496
ACH-000335,0.017404929724515728
ACH-000336,0.0403312311379422
ACH-000337,0.14675437365226546
ACH-000338,-0.274071170341853
ACH-000339,0.08159015277212857
ACH-000341,0.002489120425484521
ACH-000348,-0.012353376397425784
ACH-000350,-0.03530743889884511
ACH-000352,-0.18080593358129726
ACH-000356,-0.07340063932491903
ACH-000361,-0.15902145538697446
ACH-000362,-0.05884273788934888
ACH-000363,-0.0639452513768575
ACH-000364,-0.14599037075798574
ACH-000365,0.03333589300352755
ACH-000366,-0.08337202476537904
ACH-000368,-0.023540179669406452
ACH-000374,-0.0062043667183507185
ACH-000375,0.16225953897541312
ACH-000376,-0.01755246139662839
ACH-000381,0.006051420248036093
ACH-000383,-0.019930159554973282
ACH-000387,0.059413881926170115
ACH-000389,0.15910153361348825
ACH-000390,0.09034899017675044
ACH-000393,-0.053283848477538746
ACH-000395,-0.2302984512180469
ACH-000396,0.27416417638473684
ACH-000397,-0.04507795501903846
ACH-000401,-0.11168521720497024
ACH-000402,0.06038267267654611
ACH-000403,0.008075247365515384
ACH-000404,0.28576343728032544
ACH-000406,-0.0819679550617439
ACH-000407,0.054341210820806826
ACH-000408,-0.16950540079127951
ACH-000410,-0.06318555812500444
ACH-000411,0.13530172602876928
ACH-000414,-0.1703247663198394
ACH-000415,0.053707037922885316
ACH-000416,0.0163052004977977
ACH-000420,-0.0610022219070917
ACH-000421,-0.03795134040814959
ACH-000424,-0.03854038331673916
ACH-000425,-0.06371203453919752
ACH-000426,0.104576051816632
ACH-000427,0.016260564514472498
ACH-000433,-0.08724829506015876
ACH-000435,-0.33904637609394844
ACH-000436,-0.10323195995980068
ACH-000444,-0.14230362055344434
ACH-000445,0.2749935515314564
ACH-000448,0.007682317551890978
ACH-000450,-0.07641933408241919
ACH-000452,0.008247822511332378
ACH-000454,0.21890182123370064
ACH-000458,0.04779599559845581
ACH-000459,-0.04784071205990774
ACH-000460,-0.014987647232782546
ACH-000461,0.02038276526488801
ACH-000463,0.026995834106464268
ACH-000464,-0.18392353447540796
ACH-000466,0.06451076619628356
ACH-000467,-0.1860614988272027
ACH-000468,0.0902276324201622
ACH-000469,-0.018214944518102856
ACH-000470,-0.14001654968593835
ACH-000471,-0.11139779271499232
ACH-000472,-0.00889496285356977
ACH-000473,-0.11952041520738413
ACH-000475,-0.04912355787964326
ACH-000476,0.09797316571939184
ACH-000477,-0.10134095583582567
ACH-000479,0.059826417971782536
ACH-000480,-0.2374239494981471
ACH-000481,0.10290237837715993
ACH-000483,-0.05913648017907576
ACH-000484,-0.031396943482418914
ACH-000485,-0.02126783400924204
ACH-000486,-0.003416999089800305
ACH-000487,-0.08588208357872416
ACH-000488,0.00341713241484508
ACH-000490,0.06486042774220435
ACH-000491,0.08641716627401559
ACH-000495,0.10802177895094374
ACH-000496,-0.06161089165631967
ACH-000499,0.07680504435790292
ACH-000500,0.11461687182179744
ACH-000502,0.061856643543569234
ACH-000503,0.09232037085984976
ACH-000505,-0.005449245499824329
ACH-000507,-0.08526261262342694
ACH-000510,-0.030978042083129164
ACH-000511,-0.029990566599201633
ACH-000512,0.019170489999936653
ACH-000516,-0.16781397082487068
ACH-000517,-0.0011135699610334512
ACH-000518,-0.14170302311416352
ACH-000520,0.014979336747646276
ACH-000521,-0.05389885403584005
ACH-000522,-0.0632320900164126
ACH-000524,0.02427816431714026
ACH-000527,0.02151705603951437
ACH-000528,0.003015195684940446
ACH-000537,-0.1018289434467506
ACH-000541,-0.11505607478627478
ACH-000542,-0.08093467295762836
ACH-000544,0.004900431384193825
ACH-000545,-0.0048597017264563405
ACH-000547,0.1116896724395771
ACH-000548,0.03452734343574112
ACH-000549,0.1421755302413885
ACH-000550,-0.006173638829514765
ACH-000552,-0.1567615502012588
ACH-000556,0.00894741902843479
ACH-000557,-0.006301947939932249
ACH-000569,-0.12296430452425147
ACH-000570,-0.00388241561600836
ACH-000571,0.014560952814207306
ACH-000573,0.1306849221923559
ACH-000576,0.10600027700518458
ACH-000579,0.12460636363936907
ACH-000580,0.012629439320377557
ACH-000584,-0.05291678863522197
ACH-000585,-0.009923872384078485
ACH-000588,0.10861648894038883
ACH-000589,0.06964938777751947
ACH-000591,-0.15509651145048894
ACH-000593,0.08520180639708465
ACH-000600,0.0986224690363427
ACH-000601,-0.05454865833343121
ACH-000605,0.01506347300913446
ACH-000606,0.05217236402932607
ACH-000608,-0.13333139117282206
ACH-000614,-0.0977142684223845
ACH-000616,0.06546424102404165
ACH-000618,0.09687174674093336
ACH-000619,0.0044168997297251815
ACH-000620,0.021435146247670026
ACH-000621,-0.06269959351121054
ACH-000622,-0.17252506421071453
ACH-000623,0.04547148050684375
ACH-000624,-0.09062751962563426
ACH-000627,0.036103605903973074
ACH-000630,0.05917760443861881
ACH-000631,0.40631262883750974
ACH-000632,-0.13331514456470522
ACH-000633,-0.09913698882827256
ACH-000637,0.08636150505754743
ACH-000638,0.09134185961661713
ACH-000646,-0.11527225079829904
ACH-000647,-0.12259718213577832
ACH-000648,-0.15174949828926812
ACH-000649,0.0015940070701188146
ACH-000651,-0.12668980928494766
ACH-000652,0.029255364586195688
ACH-000653,-0.017404325177581656
ACH-000657,-0.11866130057664352
ACH-000658,-0.08992006045455693
ACH-000661,-0.1812393356764448
ACH-000662,0.3758701139111229
ACH-000663,-0.040448610595279
ACH-000665,-0.007176068237437473
ACH-000671,0.06787937827057712
ACH-000672,-0.19883546563009574
ACH-000673,0.035035758851973915
ACH-000676,0.044389649364574964
ACH-000677,-0.09615473261095978
ACH-000681,-0.08038339671424909
ACH-000683,-0.04442943069548437
ACH-000684,-0.2261010706562939
ACH-000688,-0.1045500630806831
ACH-000693,-0.033092616465042295
ACH-000694,0.02322259193445223
ACH-000695,0.18826373560976467
ACH-000696,-0.033397555644667155
ACH-000697,0.10913048556663152
ACH-000699,0.01692219290816544
ACH-000701,-0.0471218881792207
ACH-000706,-0.06344342250050553
ACH-000711,0.03488395413671546
ACH-000713,-0.08004556494818334
ACH-000714,-0.275466067834715
ACH-000718,-0.14109735329793946
ACH-000720,0.04935023650038268
ACH-000721,0.092306935898208
ACH-000724,-0.2472623087428189
ACH-000725,0.05234259806501637
ACH-000732,0.13875428252019664
ACH-000734,-0.06963461579201227
ACH-000735,0.062444512067078975
ACH-000736,0.06444993304952155
ACH-000738,-0.021251619809624145
ACH-000746,-0.15369516793894472
ACH-000747,-0.019380401262094
ACH-000748,-0.07902495465419816
ACH-000753,-0.09087712361049233
ACH-000756,-0.06533403623908822
ACH-000757,-0.03027728807101283
ACH-000758,-0.027673173675720468
ACH-000760,0.09844032962382786
ACH-000762,-0.08176566285437413
ACH-000763,0.07025544844363495
ACH-000764,0.0904791184270221
ACH-000765,-0.003905999249419513
ACH-000766,0.04806155645153791
ACH-000767,-0.11997981688501652
ACH-000768,0.10093873231648716
ACH-000769,-0.16958878968622007
ACH-000770,0.028632398327539943
ACH-000771,-0.029359870990194225
ACH-000773,0.03596463584783579
ACH-000776,0.018673685355794747
ACH-000777,-0.11802558471661315
ACH-000778,0.017665373578663563
ACH-000781,-0.08847823413439082
ACH-000782,-0.19719198887778275
ACH-000783,-0.0125992658328738
ACH-000784,-0.038458111640202304
ACH-000785,-0.0384795683114222
ACH-000787,0.023256582690159084
ACH-000788,0.04536149498461886
ACH-000791,-0.009722951811078216
ACH-000792,-0.06386898987632113
ACH-000794,-0.06597294818878506
ACH-000796,-0.01752571483934605
ACH-000798,-0.31816317499928964
ACH-000799,-0.0754819514956903
ACH-000800,-0.05023935071071379
ACH-000802,-0.1705231027878878
ACH-000804,-0.009786717021011537
ACH-000805,-0.015867026365181742
ACH-000809,0.04809597151744331
ACH-000810,0.17790052064386186
ACH-000811,0.011139019004952979
ACH-000817,0.27782811350569325
ACH-000819,0.005028327997664834
ACH-000820,0.10534362451612
ACH-000821,0.08783498953482148
ACH-000822,-0.1954668933486098
ACH-000823,-0.04117617314842855
ACH-000824,0.0011889346310045494
ACH-000827,-0.12337121755045947
ACH-000829,-0.009386626871845698
ACH-000831,0.05762428174482859
ACH-000832,0.12724689804198516
ACH-000833,-0.1634091250740493
ACH-000834,-0.07084374546810708
ACH-000835,-0.011255598917653013
ACH-000836,-0.005918258920128574
ACH-000837,-0.017718420124813238
ACH-000838,0.06794032677598277
ACH-000839,0.09966971312838267
ACH-000840,-0.07450852680848179
ACH-000841,-0.0857731622437396
ACH-000843,-0.11284745012340572
ACH-000846,0.039418759451123137
ACH-000847,-0.13721356147992278
ACH-000848,-0.029484823375114856
ACH-000849,0.029580261614158276
ACH-000851,0.020102067499619816
ACH-000855,-0.15837725966647145
ACH-000856,-0.04083790867984268
ACH-000858,0.024078352865616014
ACH-000859,0.14134629548509875
ACH-000861,0.0076978736502501185
ACH-000862,0.08193992348907357
ACH-000865,-0.08494694837455713
ACH-000866,0.009267298192075871
ACH-000867,-0.033202855218286025
ACH-000869,-0.08307523398060578
ACH-000872,-0.0007642836154889362
ACH-000873,0.027955512549088464
ACH-000876,-0.13504175324131282
ACH-000878,-0.16671708579313754
ACH-000880,0.007205946833463839
ACH-000881,-0.02970309701022018
ACH-000882,-0.09083521290864133
ACH-000884,-0.005452573777678926
ACH-000885,0.026300839305725417
ACH-000887,0.021214026711249483
ACH-000889,-0.019613042690496216
ACH-000896,0.05294132915683961
ACH-000898,-0.002307123361478673
ACH-000900,-0.2036832986198498
ACH-000901,0.015966466531185518
ACH-000905,-0.08381628959614995
ACH-000906,-0.05486547911375728
ACH-000907,-0.016089569076069857
ACH-000910,-0.036594591660982896
ACH-000911,-0.05381270428194074
ACH-000912,-0.06219181233259261
ACH-000913,-0.07364139414237028
ACH-000915,-0.05988861533250235
ACH-000916,-0.29984509946459137
ACH-000917,-0.14353814276647475
ACH-000920,0.10013244066510167
ACH-000921,0.1282220589088289
ACH-000924,-0.02321405613654417
ACH-000926,-0.02268152510484207
ACH-000928,-0.03965656465988505
ACH-000929,-0.1140318487013035
ACH-000932,0.01184346204213632
ACH-000935,-0.013578565909235065
ACH-000936,-0.1021263978605539
ACH-000937,0.03795324851043857
ACH-000938,-0.08744930328080054
ACH-000939,0.01702849700230499
ACH-000941,0.06389853965151343
ACH-000943,-0.060593614310469016
ACH-000946,-0.07655487253881961
ACH-000947,-0.019533957188221963
ACH-000948,-0.06539632213438615
ACH-000950,0.08013468173436572
ACH-000953,-0.03174759257532825
ACH-000954,-0.3598349241149536
ACH-000957,-0.04509720386661017
ACH-000958,-0.0668534259438016
ACH-000960,0.061177321351340685
ACH-000963,-0.012694329174369013
ACH-000968,0.045067314816145454
ACH-000969,0.043633033579425565
ACH-000972,0.04273497361577818
ACH-000973,0.005601535280660253
ACH-000974,0.014994275026278116
ACH-000978,-0.16897495180493216
ACH-000984,-0.09971576107962442
ACH-000986,0.02456367042512389
ACH-000988,0.032426613371068495
ACH-000993,0.054954266172121256
ACH-000994,-0.15768323520550884
ACH-000996,-0.013844444576684227
ACH-001001,0.00892981069954057
ACH-001020,0.28452181408005456
ACH-001028,-0.043019852822203504
ACH-001031,-0.01603197698878299
ACH-001038,-0.05623482465407422
ACH-001048,-0.0915290142283893
ACH-001050,-0.005934881050342821
ACH-001053,0.038422775223621
ACH-001054,0.006728581089408829
ACH-001061,-0.08190510369933035
ACH-001067,0.021668518780580584
ACH-001075,-0.25803529203423353
ACH-001096,0.015841496226399132
ACH-001111,0.3760436843396108
ACH-001119,-0.01692337241174328
ACH-001128,0.12463963977625753
ACH-001134,-0.0077106741320854206
ACH-001151,0.00042512619095522966
ACH-001163,0.12051136316853868
ACH-001164,-0.2662360891783451
ACH-001183,0.038133798892806575
ACH-001192,-0.02552719866590853
ACH-001193,-0.10761571115481476
ACH-001196,-0.04707768933202089
ACH-001197,0.17419235940010108
ACH-001205,-0.06017525459140855
ACH-001211,0.11548803400591195
ACH-001212,-0.2294133480186896
ACH-001228,0.04354368282928224
ACH-001232,0.10652354983914272
ACH-001239,0.0360670054928388
ACH-001270,-0.05310734016401855
ACH-001274,0.19175030102303875
ACH-001275,-0.12937111442008956
ACH-001277,-0.025307184260823342
ACH-001278,0.11127820606149501
ACH-001280,0.052759704304774085
ACH-001283,0.016104867691482578
ACH-001289,0.05882798659572053
ACH-001300,-0.10138718861414553
ACH-001301,0.09189969945457392
ACH-001302,-0.09592851238021424
ACH-001306,0.044035593788870016
ACH-001318,0.10636580537936308
ACH-001322,0.21276239080432
ACH-001328,0.10573811373887017
