,DDHD2 (23259)
ACH-000004,0.11461731289405512
ACH-000005,0.021192798480801068
ACH-000007,-0.06364187111686047
ACH-000009,-0.006627424578411423
ACH-000011,0.1116870576848888
ACH-000012,-0.09340136815245706
ACH-000013,0.005921657734356133
ACH-000014,0.11229589346495816
ACH-000015,0.0908367470474294
ACH-000017,0.06204714917978189
ACH-000018,0.22401799356774832
ACH-000019,0.08590890830471021
ACH-000021,0.08586431017437518
ACH-000022,-0.015616998382980075
ACH-000025,-0.0110187549098635
ACH-000028,-0.09016664322361632
ACH-000030,0.09006158673143046
ACH-000035,0.007048146604046298
ACH-000036,0.058542843787934784
ACH-000037,-0.04710018567189148
ACH-000039,-0.160775867762929
ACH-000040,0.10042322175687247
ACH-000041,0.01755061698817549
ACH-000042,0.03183305254726121
ACH-000045,-0.2909628263956609
ACH-000047,0.18144297644197346
ACH-000052,0.013151426456811048
ACH-000053,0.036928963394725234
ACH-000054,0.031141251782452258
ACH-000055,0.20333948407277455
ACH-000060,0.08877593005807623
ACH-000067,-0.05806884358349738
ACH-000070,-0.10176552769319626
ACH-000075,0.13837057440478714
ACH-000078,-0.03491666121777972
ACH-000082,0.009553577935255771
ACH-000085,0.2129274490183421
ACH-000086,-0.007166853405803315
ACH-000087,-0.1736870204151714
ACH-000092,0.1041995032389128
ACH-000095,0.06095263796919381
ACH-000097,-0.08293553801088234
ACH-000098,0.1908279076984577
ACH-000099,0.07963368754173952
ACH-000108,0.10073636026965477
ACH-000113,-0.12666801810285766
ACH-000116,0.03311909726470594
ACH-000118,0.1422284947476695
ACH-000120,-0.015193458333459612
ACH-000123,-0.04186802588742128
ACH-000127,0.12100919058085785
ACH-000128,0.0910252273852844
ACH-000132,-0.06263609222851622
ACH-000133,0.0502555388159208
ACH-000137,-0.0736445876401327
ACH-000138,0.08542412601698164
ACH-000142,0.03182754392235625
ACH-000143,0.04700812175316987
ACH-000146,-0.09455207340125657
ACH-000148,-0.01161622215064713
ACH-000150,-0.0255951606814444
ACH-000152,0.033395315671320966
ACH-000153,0.026745531847421358
ACH-000159,-0.030070718345396003
ACH-000160,-0.00876003072569349
ACH-000163,0.025760802111701796
ACH-000167,-0.2105709226859574
ACH-000168,-0.0797971208797933
ACH-000169,0.0072482815737336765
ACH-000178,-0.05440222116249293
ACH-000183,0.07964875947073444
ACH-000188,-0.18284902666578404
ACH-000189,0.027284249567862042
ACH-000190,0.15224121872289062
ACH-000198,-0.17328891714706587
ACH-000203,0.3512657237933854
ACH-000204,-0.09214975376968623
ACH-000206,0.19881018600267128
ACH-000207,0.000256545877034266
ACH-000208,-0.050145467262202016
ACH-000210,-0.06265796746384228
ACH-000211,0.0059496876812616785
ACH-000215,0.062479674603383474
ACH-000221,0.09442432484947036
ACH-000222,0.16894313903329589
ACH-000223,-0.04622317530141623
ACH-000226,0.04264276992377319
ACH-000227,-0.03169118306185309
ACH-000228,-0.1295407784945358
ACH-000231,-0.08026349421701144
ACH-000232,0.07862667789133879
ACH-000233,-0.0025738723695151525
ACH-000234,0.022173760381862605
ACH-000235,0.029612195642200436
ACH-000237,0.01117293754277051
ACH-000238,0.061732926783020114
ACH-000242,0.0959693318255637
ACH-000243,-0.07887155807550744
ACH-000244,-0.08648793658189087
ACH-000246,0.21368185546237667
ACH-000248,-0.04342361074926235
ACH-000250,0.11454956448930655
ACH-000251,0.08206193357127171
ACH-000252,0.06294778123077847
ACH-000253,-0.012113465895775955
ACH-000255,0.09083964641105258
ACH-000256,0.05150769209326802
ACH-000257,-0.08576560339134716
ACH-000258,-0.04322785562796632
ACH-000259,0.11104014158142596
ACH-000260,-0.02707005285727526
ACH-000261,-0.009261200348403298
ACH-000262,0.032580802021899384
ACH-000263,0.059426157599629034
ACH-000264,0.042750436209070763
ACH-000265,0.09082327393392972
ACH-000266,0.06487130327990234
ACH-000272,0.13264776354983548
ACH-000274,-0.004623758557155632
ACH-000277,0.02223084582234136
ACH-000278,0.012142319810720179
ACH-000279,0.018509275569132462
ACH-000280,-0.039621888093675686
ACH-000281,0.159046107197255
ACH-000288,0.10781467342322716
ACH-000291,0.07736891112930877
ACH-000293,-0.02277955612456896
ACH-000294,-0.0549872973624479
ACH-000295,0.039645568961861805
ACH-000296,-0.19762627197366653
ACH-000302,-0.033642023693029634
ACH-000304,-0.21194868067117112
ACH-000307,6.89433868537165e-07
ACH-000308,0.03185505386831563
ACH-000310,-0.12877114377151358
ACH-000311,0.09695033019103136
ACH-000312,0.06129416737441905
ACH-000315,0.0857587525839349
ACH-000316,-0.08778009655773687
ACH-000317,0.12460973538656545
ACH-000318,0.04923992597457225
ACH-000319,0.14412173553970856
ACH-000320,0.010725720635527623
ACH-000322,0.03966753095665969
ACH-000323,-0.10166905090449486
ACH-000324,0.01829825602174976
ACH-000329,-0.03485112342805486
ACH-000330,-0.06301113020135006
ACH-000331,-0.04791083884851799
ACH-000332,0.02392974872148551
ACH-000334,-0.19331350627536592
ACH-000335,0.03422610884944824
ACH-000336,0.0908951655870716
ACH-000337,0.2563284112876633
ACH-000338,0.2311208354812234
ACH-000339,-0.12672580602338204
ACH-000341,-0.07514242920834162
ACH-000348,-0.13158821626381914
ACH-000350,0.01387558671843465
ACH-000352,0.07235133513862288
ACH-000356,0.1999785673237815
ACH-000361,-0.2308003144634886
ACH-000362,-0.4643652184078128
ACH-000363,0.032911306443951266
ACH-000364,0.0589793477317356
ACH-000365,-0.0628275365715445
ACH-000366,-0.24371869714342465
ACH-000368,-0.05111357848017842
ACH-000374,-0.05257113877211672
ACH-000375,-0.06944938248495636
ACH-000376,0.1219185833223474
ACH-000381,0.12243674955939796
ACH-000383,-0.008829386142412748
ACH-000387,-0.17490163688525714
ACH-000389,-0.1056276590327265
ACH-000390,-0.021020826627195014
ACH-000393,-0.06515814536056523
ACH-000395,-0.09153994383447522
ACH-000396,0.04416079143742292
ACH-000397,0.08433601950370903
ACH-000401,0.10326858254069628
ACH-000402,0.03515218615192881
ACH-000403,0.0038413443393388313
ACH-000404,0.2032157732601268
ACH-000406,0.04676663700001596
ACH-000407,0.12897904150043155
ACH-000408,-0.035902568135546785
ACH-000410,-0.0997751033887076
ACH-000411,0.02576713214935995
ACH-000414,0.023407132224081258
ACH-000415,-0.02749335845305051
ACH-000416,-0.09518520516599928
ACH-000420,-0.1755304574501763
ACH-000421,0.0071309060699558235
ACH-000424,-0.07286195558813574
ACH-000425,0.07538230754329392
ACH-000426,-0.07365546030295149
ACH-000427,0.1316614537557595
ACH-000433,-0.029722392938112668
ACH-000435,0.025553834303767144
ACH-000436,-0.020780059906105205
ACH-000444,-0.05176435010404277
ACH-000445,0.048211426110488696
ACH-000448,0.02253772271927325
ACH-000450,-0.020191460055073742
ACH-000452,-0.08905332212020729
ACH-000454,-0.11206060784057237
ACH-000458,0.010923873349541592
ACH-000459,0.04952919033033466
ACH-000460,0.1041361317054312
ACH-000461,-0.07069201306722724
ACH-000463,0.03726460117850603
ACH-000464,0.06589108421119709
ACH-000466,-0.1493874742592147
ACH-000467,-0.024442673529196976
ACH-000468,0.022775210958641937
ACH-000469,-0.02455610638384236
ACH-000470,0.0036312606057296672
ACH-000471,-0.06853249214396598
ACH-000472,-0.00015658702288360243
ACH-000473,0.11289553495600403
ACH-000475,0.01342138174641393
ACH-000476,-0.07656472411499328
ACH-000477,0.09656327458240947
ACH-000479,0.332981209677644
ACH-000480,0.08745887960713643
ACH-000481,-0.16509706738342206
ACH-000483,-0.0852623277907998
ACH-000484,-0.006227813819794511
ACH-000485,0.015173382249313697
ACH-000486,-0.09990415209412758
ACH-000487,-0.035556759764524014
ACH-000488,0.13508349138929468
ACH-000490,-0.022807100778552133
ACH-000491,0.06304148738858978
ACH-000495,0.09050889023402782
ACH-000496,0.06693849888340853
ACH-000499,0.21255974508295056
ACH-000500,-0.6494920937480246
ACH-000502,0.05324281835588501
ACH-000503,-0.11475226179603612
ACH-000505,-0.025645366392429432
ACH-000507,-0.07516147982657907
ACH-000510,-0.010430513688501016
ACH-000511,-0.09011001160981684
ACH-000512,0.13876073393776345
ACH-000516,-0.01928379571979959
ACH-000517,0.013361687934815169
ACH-000518,-0.01986356601242968
ACH-000520,-0.0005735682771850617
ACH-000521,0.01737002978615171
ACH-000522,-0.09222571461091944
ACH-000524,-0.0903025284760122
ACH-000527,0.005752755984876156
ACH-000528,0.0032954808749535904
ACH-000537,-0.06419935101684915
ACH-000541,0.058303627052281724
ACH-000542,0.10801007168224032
ACH-000544,-0.01848821633708449
ACH-000545,0.11310332041179733
ACH-000547,-0.05457950347276984
ACH-000548,-0.015038877160811754
ACH-000549,-0.07809659586258516
ACH-000550,0.11751272754502505
ACH-000552,-0.06827502524849596
ACH-000556,-0.05028992307938172
ACH-000557,-0.11179521997962076
ACH-000569,0.12293485785482268
ACH-000570,0.06406396051472255
ACH-000571,-0.004789357475172505
ACH-000573,0.050515607931247236
ACH-000576,-0.07313262278228293
ACH-000579,0.018719491468415887
ACH-000580,0.04449737329524352
ACH-000584,0.05869543009806792
ACH-000585,-0.020972670655705856
ACH-000588,0.06317854222511445
ACH-000589,0.1848171599081187
ACH-000591,-0.054461706184424766
ACH-000593,0.03770813508530499
ACH-000600,0.054776518352043176
ACH-000601,0.14930980049502068
ACH-000605,0.059910263918440836
ACH-000606,-0.017851566397552913
ACH-000608,-0.1346074053295033
ACH-000614,-0.012192728055115941
