,ZCCHC2 (54877)
ACH-000004,-0.046301465344808584
ACH-000005,-0.04954334653592103
ACH-000007,0.05160577989794814
ACH-000009,-0.12173176441937332
ACH-000011,-0.3724933856364213
ACH-000012,-0.1720703866537741
ACH-000013,-0.19958406440217816
ACH-000014,-0.3164277633614453
ACH-000015,-0.21672151826830852
ACH-000017,-0.2415994538621502
ACH-000018,-0.30334720194524145
ACH-000019,-0.2306862738462044
ACH-000021,-0.009682647179111284
ACH-000022,-0.17151683043523136
ACH-000025,-0.0839553410405972
ACH-000028,-0.058131681252102926
ACH-000030,-0.1924885579716674
ACH-000035,0.003847316605052091
ACH-000036,-0.26596700677413565
ACH-000037,-0.27904769228076565
ACH-000039,-0.16683705796689322
ACH-000040,-0.17064420742779807
ACH-000041,-0.05276457984218999
ACH-000042,-0.2281633689624384
ACH-000045,-0.2561686180696944
ACH-000047,-0.03764825744755844
ACH-000052,-0.04074577280406382
ACH-000053,-0.010604908348130996
ACH-000054,-0.1070349887755203
ACH-000055,-0.17648466004707047
ACH-000060,-0.21916922721607726
ACH-000067,-0.2270037126404879
ACH-000070,-0.08553231405705143
ACH-000075,-0.21898569782332056
ACH-000078,-0.11786568125173205
ACH-000082,-0.18212483904772567
ACH-000085,-0.1549096862932461
ACH-000086,-0.009966882233776859
ACH-000087,-0.023677676154258552
ACH-000092,-0.2291168863100637
ACH-000095,-0.2349108225543857
ACH-000097,-0.15756393737936486
ACH-000098,-0.005497957128372888
ACH-000099,-0.17483851568154316
ACH-000108,0.005227305557925851
ACH-000113,-0.24750211434287706
ACH-000116,-0.004454008575774868
ACH-000118,-0.1038024240682094
ACH-000120,-0.06491289913370826
ACH-000123,0.0020002440407311073
ACH-000127,-0.11364219007601828
ACH-000128,-0.25763052500698275
ACH-000132,-0.4057755097325273
ACH-000133,-0.2424329699775212
ACH-000137,-0.2059852906520679
ACH-000138,-0.11408700931566144
ACH-000142,-0.17020861088791914
ACH-000143,-0.03436374757098644
ACH-000146,-0.055609371767531085
ACH-000148,-0.1751532511055582
ACH-000150,-0.08381649455155075
ACH-000152,-0.2956349876121385
ACH-000153,0.09545303027085708
ACH-000159,-0.11149614262554236
ACH-000160,-0.02492714503747765
ACH-000163,-0.1652583713984282
ACH-000167,-0.061802807339914986
ACH-000168,-0.4518808010150326
ACH-000169,-0.005941523715756319
ACH-000178,-0.03676560755223069
ACH-000183,0.104035352426081
ACH-000188,-0.054376656729679486
ACH-000189,-0.28482200048987977
ACH-000190,-0.17278071399811654
ACH-000198,-0.1422054892636029
ACH-000203,-0.009160623894435813
ACH-000204,-0.3087532451145777
ACH-000206,-0.38046661353482375
ACH-000207,-0.03750712110755042
ACH-000208,-0.034860230125528587
ACH-000210,0.2917902561435486
ACH-000211,-0.12173084991429264
ACH-000215,-0.10856492909510644
ACH-000221,0.06668758891097971
ACH-000222,-0.26694946966458033
ACH-000223,-0.3501489847043176
ACH-000226,-0.1452312628742584
ACH-000227,-0.24587585005395915
ACH-000228,-0.18491375904072735
ACH-000231,-0.11663094617419263
ACH-000232,-0.22171582307618248
ACH-000233,0.036217366379468666
ACH-000234,-0.1211197882070762
ACH-000235,-0.22046266462977854
ACH-000237,-0.2413722181690444
ACH-000238,-0.19952180349039733
ACH-000242,-0.2583086940456019
ACH-000243,-0.15763376580357608
ACH-000244,-0.1757888696546436
ACH-000246,-0.19105984967096712
ACH-000248,-0.011083791075085551
ACH-000250,-0.2799015587787246
ACH-000251,-0.13985148594728794
ACH-000252,0.0457427567928559
ACH-000253,-0.036646672503620366
ACH-000255,-0.010092826776302714
ACH-000256,-0.21196361596392735
ACH-000257,-0.23495168370958544
ACH-000258,-0.20177640688522636
ACH-000259,-0.13951593985201513
ACH-000260,-0.13097895962804845
ACH-000261,-0.32629503558966805
ACH-000262,-0.1138131655113241
ACH-000263,-0.2290750836176062
ACH-000264,-0.15539190292775892
ACH-000265,-0.055167156165656116
ACH-000266,-0.1592371796502874
ACH-000272,-0.18514474513985435
ACH-000274,-0.18838366926390934
ACH-000277,-0.14298556066678805
ACH-000278,-0.17915945944435094
ACH-000279,-0.09821918386397284
ACH-000280,-0.1861198295825736
ACH-000281,-0.05767339472646695
ACH-000288,-0.15148876277201967
ACH-000291,-0.21557728883296232
ACH-000293,-0.09421088766960874
ACH-000294,0.039867769476659376
ACH-000295,0.052518070620329205
ACH-000296,-0.07867736907750505
ACH-000302,-0.13191720993888514
ACH-000304,-0.20544257963002224
ACH-000307,-0.06292882209383559
ACH-000308,-0.058094163057829724
ACH-000310,-0.2735873838148257
ACH-000311,-0.2773854304748902
ACH-000312,-0.15811604500780327
ACH-000315,0.015606792166305715
ACH-000316,0.03294327117805227
ACH-000317,-0.11344468614729293
ACH-000318,0.05851275640480805
ACH-000319,-0.08902761641340255
ACH-000320,-0.12345962592672854
ACH-000322,-0.35037133275744137
ACH-000323,-0.1871162165709633
ACH-000324,-0.192582080929594
ACH-000329,-0.0009806412915771099
ACH-000330,-0.029465965789018975
ACH-000331,-0.268701341910747
ACH-000332,-0.05893784148177812
ACH-000334,-0.30929862722347184
ACH-000335,0.044657442793918416
ACH-000336,-0.18993579628996404
ACH-000337,-0.1304837535152387
ACH-000338,-0.07245259945812021
ACH-000339,-0.08466502318981334
ACH-000341,-0.2786235253241455
ACH-000348,-0.2494889010544443
ACH-000350,0.030753561570201687
ACH-000352,-0.1364380331641272
ACH-000356,-0.032856002926269605
ACH-000361,-0.2358135781933577
ACH-000362,-0.2884028112105729
ACH-000363,-0.159022149958312
ACH-000364,-0.2156125598309422
ACH-000365,-0.15178956803183646
ACH-000366,0.04898791861912583
ACH-000368,-0.10253544217416406
ACH-000374,-0.3794238775673861
ACH-000375,-0.19726201197618656
ACH-000376,-0.09285734682337016
ACH-000381,-0.05208071809703567
ACH-000383,-0.1616419996118379
ACH-000387,-0.1573100872137344
ACH-000389,-0.2940259007850527
ACH-000390,-0.14475328040906255
