,HIST1H2AB (8335)
ACH-000291,-0.5265885451733958
ACH-000293,-0.6004317751599606
ACH-000294,-0.5028298707230868
ACH-000295,-0.19427566747103187
ACH-000296,-0.4359170898652476
ACH-000302,-0.3814095593843729
ACH-000304,-0.6334139586394915
ACH-000307,-0.359762200503859
ACH-000308,-0.335038678385781
ACH-000310,-0.34101198883947553
ACH-000311,-0.5674849633883234
ACH-000312,-0.5092082522643512
ACH-000315,-0.4473016806779384
ACH-000316,-0.5830881824054217
ACH-000317,-0.53925795850474
ACH-000318,-0.5265617644007797
ACH-000319,-0.4307564832662233
ACH-000320,-0.4307391227191556
ACH-000322,-0.2745781954219515
ACH-000323,-0.4357358931784057
ACH-000324,-0.4456858131107601
ACH-000329,-0.4611443125143708
ACH-000330,-0.6054886315087732
ACH-000331,-0.5578976157261174
ACH-000332,-0.4435770406397633
ACH-000334,-0.2925352091223202
ACH-000335,-0.4150710075602493
ACH-000336,-0.4860278904433998
ACH-000337,-0.5439298549067608
ACH-000338,-0.5939003094917932
ACH-000339,-0.4519202701005444
ACH-000341,-0.4862718146677902
ACH-000348,-0.460855406172031
ACH-000350,-0.3855657228001845
ACH-000352,-0.3295689881408207
ACH-000356,-0.4467540533986262
ACH-000361,-0.4726278684018338
ACH-000362,-0.5543869050694573
ACH-000363,-0.3685154819893684
ACH-000364,-0.43497763901502223
ACH-000365,-0.3826272982157812
ACH-000366,-0.3505038683872567
ACH-000368,-0.4650164018780744
ACH-000374,-0.5126869635649469
ACH-000375,-0.4221784676822222
ACH-000376,-0.5100001654901319
ACH-000381,-0.4476211264175921
ACH-000383,-0.4800425491605104
ACH-000387,-0.5569291287105217
ACH-000389,-0.4470532511801745
ACH-000390,-0.6578595013784467
ACH-000393,-0.4578761549777254
ACH-000395,-0.451505940644224
ACH-000396,-0.2588758923506579
ACH-000397,-0.5604633279715675
ACH-000401,-0.6213435548929306
ACH-000402,-0.3914038010974921
ACH-000403,-0.4662524680013584
ACH-000404,-0.4362886151225835
ACH-000406,-0.5136192921782365
ACH-000407,-0.4266647752259162
ACH-000408,-0.2279618002519692
ACH-000410,-0.3427202046895403
ACH-000411,-0.6080917540022852
ACH-000414,-0.6262839653980381
ACH-000415,-0.3773100359144744
ACH-000416,-0.40732897342218094
ACH-000420,-0.4619620204179392
ACH-000421,-0.4094866869492741
ACH-000424,-0.5531570365755609
ACH-000425,-0.4049367917064282
ACH-000426,-0.6406756347107461
ACH-000427,-0.3235787179717814
ACH-000433,-0.6312890603807187
ACH-000435,-0.2168866202179493
ACH-000436,-0.36296196164145933
ACH-000444,-0.3832528742349716
ACH-000445,-0.19535195759115906
ACH-000448,-0.4800392450788478
ACH-000450,-1.0560203755013386
ACH-000452,-0.4655537904721697
ACH-000454,-0.6269217914430729
ACH-000458,-0.40706520613417385
ACH-000459,-0.6309882759154661
ACH-000460,-0.3933496984090332
ACH-000461,-0.3434195090808668
ACH-000463,-0.6524382004143
ACH-000464,-0.6039498473490046
ACH-000466,-0.4199562367953219
ACH-000467,-0.6454047577105992
ACH-000468,-0.4950156217911829
ACH-000469,-0.4160833521683366
ACH-000470,-0.4856012535067124
ACH-000471,-0.4845174417892368
ACH-000472,-0.3757836538421671
ACH-000473,-0.604741891868568
ACH-000475,-0.4342043223472845
ACH-000476,-0.5247144671425288
ACH-000477,-0.6667347368630401
ACH-000479,-0.4774081052749021
ACH-000480,-0.4191466201502805
ACH-000481,-0.5253270403048624
ACH-000483,-0.2685948504958424
ACH-000484,-0.5390355868503135
ACH-000485,-0.3875944563550551
ACH-000486,-0.4469269195621022
ACH-000487,-0.5067511456219915
ACH-000488,-0.3864611054250687
ACH-000490,-0.40968161150901533
ACH-000491,-0.5537384293686182
ACH-000495,-0.4615704853671583
ACH-000496,-0.4891257671339016
ACH-000499,-0.2753987251320766
ACH-000500,-0.9157617645762612
ACH-000502,-0.4766988282026032
ACH-000503,-0.2123482370759106
ACH-000505,-0.4341473190209311
ACH-000507,-0.3613943858540775
ACH-000510,-0.2267711857771709
ACH-000511,-0.33040384464793365
ACH-000512,-0.5929898821915908
ACH-000516,-0.5592320265040326
ACH-000517,-0.5574847840169782
ACH-000518,-0.4095846317958135
ACH-000520,-0.5357598659481855
ACH-000521,-0.4297803164013813
ACH-000522,-0.5293301056388239
ACH-000524,-0.6677428182691866
ACH-000527,-0.5275144652498666
ACH-000528,-0.4033177152575765
ACH-000537,-0.4210944751896545
ACH-000541,-0.42717634169257657
ACH-000542,-0.4213385434671044
ACH-000544,-0.5219149597371214
ACH-000545,-0.3218640640123418
ACH-000547,-0.3245246924374595
ACH-000548,-0.638224299445874
ACH-000549,-0.4841805156084922
ACH-000550,-0.4233814974423061
ACH-000552,-0.37584831835732346
ACH-000556,-0.508206323079031
ACH-000557,-0.484244314870378
ACH-000569,-0.15420976670466216
ACH-000570,-0.4481246439468608
ACH-000571,-0.5076472469203752
ACH-000573,-0.5512838181675247
ACH-000576,-0.6440624823184
ACH-000579,-0.4538035051235585
ACH-000580,-0.5087239164365129
ACH-000584,-0.5128309889802399
ACH-000585,-0.5801363558044357
ACH-000588,-0.4189675980537128
ACH-000589,-0.5721181399698471
ACH-000591,-0.4444959293910681
ACH-000593,-0.4652736680693588
ACH-000600,-0.5951177447548408
ACH-000601,-0.4608976303810072
ACH-000605,-0.36868499136530825
ACH-000606,-0.3716479555347288
ACH-000608,-0.4345110900563009
ACH-000614,-0.33666438956628514
ACH-000616,-0.33579394420180664
ACH-000618,-0.36962292111379547
ACH-000619,-0.4525524653826191
ACH-000620,-0.5497645966287444
ACH-000621,-0.4351864216306941
ACH-000622,-0.4795689289168106
ACH-000623,-0.5470965875345793
ACH-000624,-0.4720002496556959
ACH-000627,-0.5474228091012392
ACH-000630,-0.4382536311501552
ACH-000631,-0.35919820707513656
ACH-000632,-0.4005346590212201
ACH-000633,-0.4420275759570757
ACH-000637,-0.5783740378906286
ACH-000638,-0.4687542984435339
ACH-000646,-0.3792152983961219
ACH-000647,-0.5195366473467374
ACH-000648,-0.4130492682773681
ACH-000649,-0.4992600926242813
ACH-000651,-0.2883232050117855
ACH-000652,-0.2907414867942847
ACH-000653,-0.4723508887537296
ACH-000657,-0.3701290841709892
ACH-000658,-0.6612875783029251
ACH-000661,-0.5097084591739092
ACH-000662,-0.17937732798207542
ACH-000663,-0.5600179139975109
ACH-000665,-0.5149403348122508
ACH-000671,-0.5256789668302214
ACH-000672,-0.2967353175153804
ACH-000673,-0.4480314256467988
ACH-000676,-0.4551582392095477
ACH-000677,-0.4332038129982174
ACH-000681,-0.4866585061050635
ACH-000683,-0.4740837911380434
ACH-000684,-0.6418541820175595
ACH-000688,-0.3652346562107905
ACH-000693,-0.3869309999231584
ACH-000694,-0.3677343683567316
ACH-000695,-0.2714425551357464
ACH-000696,-0.37654466339491577
ACH-000697,-0.5489068450594611
ACH-000699,-0.3787934131800551
ACH-000701,-0.4658424035177679
ACH-000706,-0.4918504342072914
ACH-000711,-0.4462804608027686
ACH-000713,-0.30539956797550544
ACH-000714,-0.3840698683371913
ACH-000718,-0.44882014764578987
ACH-000720,-0.5138923797131272
ACH-000721,-0.3544917397912329
ACH-000724,-0.4830741006437356
ACH-000725,-0.3985283577359357
ACH-000732,-0.4655687302702772
ACH-000734,-0.4513684258122273
ACH-000735,-0.3699583412598623
ACH-000736,-0.3334337063841595
ACH-000738,-0.3216593672089662
ACH-000746,-0.4398433921571056
ACH-000747,-0.4040376955442212
ACH-000748,-0.5705082105358149
ACH-000753,-0.5158698663268051
ACH-000756,-0.4996430233826786
ACH-000757,-0.30760168893251
ACH-000758,-0.5494383503042094
ACH-000760,-0.6084952156556332
ACH-000762,-0.6274124532458651
ACH-000763,-0.6044837088837118
ACH-000764,-0.5402761691740517
ACH-000765,-0.4204630323959212
ACH-000766,-0.3115833711957063
ACH-000767,-0.5280029307118984
ACH-000768,-0.4310960792081709
ACH-000769,-0.3856911718432873
ACH-000770,-0.6268839531644017
ACH-000771,-0.4116998014081264
ACH-000773,-0.7330477726276121
ACH-000776,-0.468493734965318
ACH-000777,-0.6139022523422121
ACH-000778,-0.5900169766286905
ACH-000781,-0.4191952974412112
ACH-000782,-0.5027860904985196
ACH-000783,-0.6511198503682689
ACH-000784,-0.4234516666724075
ACH-000785,-0.4695034817096826
ACH-000787,-0.5505523355866672
ACH-000788,-0.4523831214601354
ACH-000791,-0.41729021078950496
ACH-000792,-0.4328551981127725
ACH-000794,-0.5375782744463482
ACH-000796,-0.3920787690542861
ACH-000798,-0.21637844497091996
ACH-000799,-0.3615143194287317
ACH-000800,-0.3993353232383449
ACH-000802,-0.3594865771789737
ACH-000804,-0.6354943632833334
ACH-000805,-0.4810028259776447
ACH-000809,-0.3784462458027432
ACH-000810,-0.6047978880897487
ACH-000811,-0.4275929391514775
ACH-000817,-0.5580220919288384
ACH-000819,-0.2334900794369982
ACH-000820,-0.2334545736941382
ACH-000821,-0.386450624316372
ACH-000822,-0.4983343196068948
ACH-000823,-0.4129081826990891
ACH-000824,-0.5694621918676689
ACH-000827,-0.4660217480990154
ACH-000829,-0.3081658848047921
ACH-000831,-0.4620075279878513
ACH-000832,-0.2889692371351271
ACH-000833,-0.3318933631854389
ACH-000834,-0.451801654922419
ACH-000835,-0.2680667442933083
ACH-000836,-0.43933366562257614
ACH-000837,-0.3921352343519528
ACH-000838,-0.7867313939293367
ACH-000839,-0.4931448667097134
ACH-000840,-0.5029278099418114
ACH-000841,-0.5009455843156962
ACH-000843,-0.603812897633668
ACH-000846,-0.3242075905100893
ACH-000847,-0.2309204413910541
ACH-000848,-0.25156670655805496
ACH-000849,-0.43696258645378777
ACH-000851,-0.4187641482795917
ACH-000855,-0.4983651733880093
ACH-000856,-0.42708464519722733
ACH-000858,-0.4517449442956954
ACH-000859,-0.4902915801484093
ACH-000861,-0.5050781109756011
ACH-000862,-0.5425748812162323
ACH-000865,-0.3683266550061988
ACH-000866,-0.4443489793671232
ACH-000867,-0.4422318901367805
ACH-000869,-0.5678123714666511
ACH-000872,-0.4763648314636928
ACH-000873,-0.44749921432767936
ACH-000876,-0.4796522466047293
ACH-000878,-0.3188921538358028
ACH-000880,-0.6428283862465941
ACH-000881,-0.5631419633991785
ACH-000882,-0.6407803001920381
ACH-000884,-0.3544084985210341
ACH-000885,-0.5002530222535483
ACH-000887,-0.40689675493786986
ACH-000889,-0.4520928573783398
ACH-000896,-0.4003972081202565
ACH-000898,-0.3939116489166673
ACH-000900,-0.3623301998367004
ACH-000901,-0.4540446208892817
ACH-000905,-0.4697907336042809
ACH-000906,-0.5097058446627583
ACH-000907,-0.5112257354713375
ACH-000910,-0.5357025873933562
ACH-000911,-0.42119050816983855
ACH-000912,-0.4397015331344303
ACH-000913,-0.5807508304680932
ACH-000915,-0.5547096876416283
ACH-000916,-0.11259439302539873
ACH-000917,-0.21379788833991495
ACH-000920,-1.0951039200240855
ACH-000921,-0.3722159963478776
ACH-000924,-0.35873746445943616
ACH-000926,-0.4547041202044935
ACH-000928,-0.48648916086847604
ACH-000929,-0.4251965408641966
ACH-000932,-0.4204699561787844
ACH-000935,-0.4921924812422594
ACH-000936,-0.3121732235077386
ACH-000937,-0.4505464300520857
ACH-000938,-0.4512237430854663
ACH-000939,-0.5467995464234846
ACH-000941,-0.4258149088591216
ACH-000943,-0.4528592004032729
ACH-000946,-0.6991595591953836
ACH-000947,-0.370924318473574
ACH-000948,-0.3296898989460096
ACH-000950,-0.33001315281531995
ACH-000953,-0.43361263062414496
ACH-000954,-0.4060697749494648
ACH-000957,-0.3455001861711755
ACH-000958,-0.6179234403153568
ACH-000960,-0.4086674072996971
ACH-000963,-0.4343008743654429
ACH-000968,-0.6004691994082689
ACH-000969,-0.618801738130181
ACH-000972,-0.6604892061565072
ACH-000973,-0.4525626720373062
ACH-000974,-0.5693006626824644
ACH-000978,-0.5449801017700627
ACH-000984,-0.4015912395046213
ACH-000986,-0.4578505063272306
ACH-000988,-0.46618952255914003
ACH-000993,-0.5515039382994927
ACH-000994,-0.4836552153384988
ACH-000996,-0.523422375270256
ACH-001001,-0.5542008601943207
ACH-001020,-0.536879487113611
ACH-001028,-0.4468700257247112
ACH-001031,-0.5411080163562035
ACH-001038,-0.5146120070001398
ACH-001048,-0.3508756162097627
ACH-001050,-0.5487043601385421
ACH-001053,-0.2867074026839245
ACH-001054,-0.4536219131679501
ACH-001061,-0.4834957258170901
ACH-001067,-0.2821039536464853
ACH-001075,-0.5858877464898321
ACH-001096,-0.5689982378433264
ACH-001111,-0.4815238708407942
ACH-001119,-0.3320093718358652
ACH-001128,-0.3694353962343195
ACH-001134,-0.3163303152976451
ACH-001151,-0.4756394728783426
ACH-001163,-0.3954940665403788
ACH-001164,-0.5760268053700888
ACH-001183,-0.5329599516442479
ACH-001192,-0.7325272392318434
ACH-001193,-0.5006580861456514
ACH-001196,-0.43457536678896896
ACH-001197,-0.4529166288002551
ACH-001205,-0.3882616676860517
ACH-001211,-0.5346481764843629
ACH-001212,-0.2034764887766939
ACH-001228,-0.6654146347361513
ACH-001232,-0.5315069956452252
ACH-001239,-0.5674046878937307
ACH-001270,-0.4345672841160245
ACH-001274,-0.15954154576675922
ACH-001275,-0.4274694185024931
ACH-001277,-0.3969824753337173
ACH-001278,-0.5920203762059503
ACH-001280,-0.5293893732073934
ACH-001283,-0.4321736807240922
ACH-001289,-0.5669421551258557
ACH-001300,-0.4397096833776669
ACH-001301,-0.34474489395225083
ACH-001302,-0.4399906287558329
ACH-001306,-0.4055117792179342
ACH-001318,-0.4576889637705852
ACH-001322,-0.4004348355669087
ACH-001328,-0.3660784170479688
ACH-001332,-0.5019041093474794
ACH-001336,-0.3400326880309969
ACH-001346,-0.5613903614160229
ACH-001353,-0.4293432682028759
ACH-001354,-0.6554581308924888
ACH-001367,-0.07628562341247942
ACH-001368,-0.4207491267361773
ACH-001374,-0.3844017848157557
ACH-001377,-0.5647932781372111
ACH-001380,-0.42935154024648703
ACH-001391,-0.3392074438630829
ACH-001408,-0.6610106022026737
ACH-001430,-0.4711477622593334
ACH-001431,-0.4563731114187074
ACH-001450,-0.35724484253274624
ACH-001496,-0.3146926354062472
ACH-001500,-0.30883009546345563
ACH-001523,-0.5249489658803799
ACH-001532,-0.4741103512562976
ACH-001550,-0.4217339920591046
ACH-001552,-0.4373869614755544
ACH-001554,-0.6223907073679477
ACH-001654,-0.4387989670541351
ACH-001735,-0.3319693275959369
ACH-001736,-0.4370671305328609
ACH-001737,-0.15997782439691402
ACH-001740,-0.39875247307037626
ACH-001745,-0.1859376342388155
ACH-001765,-0.4963508295935781
