,GK2 (2712)
ACH-000004,-0.17121277683429045
ACH-000005,0.04483799020906679
ACH-000007,-0.07996941780697535
ACH-000009,0.02515951312154229
ACH-000011,0.014589947700593894
ACH-000012,0.041057605250064216
ACH-000013,0.07229306930340411
ACH-000014,-0.08517286372568147
ACH-000015,0.018564142022704937
ACH-000017,0.08659403689896708
ACH-000018,0.10299479085144528
ACH-000019,-0.08886566250663926
ACH-000021,-0.009931247934925731
ACH-000022,-0.01182258791187377
ACH-000025,-0.022336899090283448
ACH-000028,-0.038605621410724635
ACH-000030,0.025815195235406204
ACH-000035,-0.05454613497322305
ACH-000036,-0.007350561850026044
ACH-000037,0.0451658640366226
ACH-000039,-0.00043283896825626337
ACH-000040,0.08152529780267558
ACH-000041,-0.06021716820005803
ACH-000042,-0.02733216776820789
ACH-000045,0.106250972964825
ACH-000047,-0.010559656799532557
ACH-000052,-0.02825810536298477
ACH-000053,0.060213601666098175
ACH-000054,0.025359508521038472
ACH-000055,-0.034308477433771835
ACH-000060,-0.04637904138445936
ACH-000067,-0.05449993858001041
ACH-000070,-0.03115474292821253
ACH-000075,0.09886100903798113
ACH-000078,-0.005871501102520892
ACH-000082,0.017774916356224
ACH-000085,0.045048954669325236
ACH-000086,-0.029616384032320826
ACH-000087,-0.02426770915427066
ACH-000092,0.05648069750650898
ACH-000095,-0.011683195392442116
ACH-000097,0.015879799124340264
ACH-000098,-0.049968867240008735
ACH-000099,0.013183398383563864
ACH-000108,0.08163462033958914
ACH-000113,-0.08725281831470191
ACH-000116,-0.004219375937013187
ACH-000118,-0.005083590319631293
ACH-000120,0.0019211826368571684
ACH-000123,-0.0565993219923989
ACH-000127,-0.01806457601249643
ACH-000128,0.10008057371286512
ACH-000132,0.055111400017526575
ACH-000133,0.07113999513289156
ACH-000137,0.0686188058478965
ACH-000138,0.15126439092857208
ACH-000142,0.00019154573638360472
ACH-000143,-0.008054193374429391
ACH-000146,0.08092075446442695
ACH-000148,0.05349286166238693
ACH-000150,0.1553410995387867
ACH-000152,0.005636233157906783
ACH-000153,-0.3638082859639421
ACH-000159,-0.0665484839380628
ACH-000160,-0.007483566856038525
ACH-000163,0.002047109836820118
ACH-000167,0.054341123771591705
ACH-000168,0.07927696042754677
ACH-000169,0.06455935541884107
ACH-000178,0.05001324820460752
ACH-000183,-0.012907636951971705
ACH-000188,0.020939245415257258
ACH-000189,-0.12891411771831102
ACH-000190,-0.06430074699792596
ACH-000198,-0.0005881658350779294
ACH-000203,0.012602135554934226
ACH-000204,-0.09860412633956356
ACH-000206,0.14810580929209408
ACH-000207,0.05937637769754281
ACH-000208,-0.11854379289085898
ACH-000210,0.006954294420207365
ACH-000211,-0.04038457849369855
ACH-000215,0.06538420092373359
ACH-000221,0.020527748386477158
ACH-000222,0.046104368759959546
ACH-000223,0.07575896483717423
ACH-000226,-0.018167188380045225
ACH-000227,0.003604824906899997
ACH-000228,-0.1208268910894014
ACH-000231,0.006456684394340366
ACH-000232,0.005681001528188129
ACH-000233,0.011152113955709628
ACH-000234,-0.003685520076721575
ACH-000235,0.0890630487672141
ACH-000237,0.04916469955485993
ACH-000238,0.0574463958836556
ACH-000242,-0.11719350705953678
ACH-000243,-0.0019948449736675845
ACH-000244,-0.054865627592016984
ACH-000246,0.0582110926203837
ACH-000248,0.15587862876567238
ACH-000250,-0.0179099535861216
ACH-000251,0.0749731580001932
ACH-000252,-0.09445411736337936
ACH-000253,0.05352938693051845
ACH-000255,-0.014680709524782147
ACH-000256,0.08986854977968507
ACH-000257,-0.05314922994574806
ACH-000258,-0.049065809436180885
ACH-000259,0.0382613354655234
ACH-000260,0.028192859883001856
ACH-000261,-0.01872123711332205
ACH-000262,0.07566422115284495
ACH-000263,0.05437703020298432
ACH-000264,0.045654936918096835
ACH-000265,-0.06601921840708641
ACH-000266,0.0712016504274715
ACH-000272,0.047422514541541366
ACH-000274,0.08519666319102209
ACH-000277,0.02860726629948453
ACH-000278,0.09332652444355673
ACH-000279,-0.022633552361109373
ACH-000280,0.14820274464514402
ACH-000281,0.01530398320251889
ACH-000288,0.11993138085852037
ACH-000291,0.08872218598160571
ACH-000293,0.08489775045069793
ACH-000294,0.12192193280238305
ACH-000295,0.22732527642267805
ACH-000296,-0.1784869790544958
ACH-000302,-0.08169134819807733
ACH-000304,0.022058574266098502
ACH-000307,0.024506352851694512
ACH-000308,-0.005192680027831206
ACH-000310,-0.00026047020375269435
ACH-000311,0.06821661287992266
ACH-000312,0.08070036138761875
ACH-000315,-0.03937559189393728
ACH-000316,0.00626311902871191
ACH-000317,-0.06486651495593836
ACH-000318,0.024333641420740584
ACH-000319,0.16291774371944145
ACH-000320,0.14996331873475294
ACH-000322,-0.07065489241768645
ACH-000323,-0.11920382736957025
ACH-000324,0.027449868444354618
ACH-000329,0.04771962514577651
ACH-000330,0.04323867898837185
ACH-000331,0.11692095888801965
ACH-000332,-0.003377542985315117
ACH-000334,0.2064981316811353
ACH-000335,0.1409472189035924
ACH-000336,0.15414355468135665
ACH-000337,0.002567447539784695
ACH-000338,-0.3711913009830858
ACH-000339,0.014864082462424615
ACH-000341,0.02315105999997593
ACH-000348,-0.058876870819539434
ACH-000350,0.05290974528049593
ACH-000352,0.024680427773002243
ACH-000356,0.01808823868330624
ACH-000361,0.17261392362016098
ACH-000362,0.0957671589046222
ACH-000363,0.024585259188143468
ACH-000364,0.004546824831828395
ACH-000365,0.04355268050991045
ACH-000366,-0.06970162339671869
ACH-000368,0.14052100219083313
ACH-000374,0.11334478349693418
ACH-000375,0.05901857520935705
ACH-000376,-0.09595267787681576
ACH-000381,0.09640617160411756
ACH-000383,0.041435532100451464
ACH-000387,-0.1255558172393504
ACH-000389,-0.0110860094945698
ACH-000390,-0.023340637218635732
ACH-000393,0.056956083640087724
ACH-000395,0.041872041578405315
ACH-000396,0.2549967455961776
ACH-000397,-0.033851733207212284
ACH-000401,-0.011490588685216751
ACH-000402,-0.13342231521802253
ACH-000403,-0.07048522246078195
ACH-000404,-0.14479436694118394
ACH-000406,-0.039666999977302164
ACH-000407,0.08026380297214873
ACH-000408,0.1137069464578256
ACH-000410,-0.00294547702701722
ACH-000411,0.05566992505678797
ACH-000414,0.02840871099892487
ACH-000415,0.016278878124982032
ACH-000416,-0.032851861194717114
ACH-000420,-0.018226580067880808
ACH-000421,-0.0944221665268772
ACH-000424,0.2285321559415027
ACH-000425,0.028127572349474602
ACH-000426,0.10476361590561027
ACH-000427,-0.0022347304792264193
ACH-000433,0.1210924852434057
ACH-000435,0.08761329955879794
ACH-000436,0.1203948127297187
ACH-000444,0.03300729759840252
ACH-000445,0.0337155028861675
ACH-000448,-0.06189812824626367
ACH-000450,-0.04021951171860988
ACH-000452,0.06625018538165983
ACH-000454,-0.019968809139960214
ACH-000458,0.05786440142517104
ACH-000459,-0.03559867968399502
ACH-000460,0.05671023083471693
ACH-000461,-0.007453927104230812
ACH-000463,-0.0554369248288141
ACH-000464,-0.08744904988591766
ACH-000466,0.04926347802208437
ACH-000467,-0.0252598589341616
ACH-000468,0.007873381081431357
ACH-000469,-0.033938393378844016
ACH-000470,-0.06909154441248673
ACH-000471,0.17397209895762228
ACH-000472,0.04716886345147174
ACH-000473,0.02435006111283396
ACH-000475,-0.05277596587235927
ACH-000476,0.12777065020663825
ACH-000477,-0.08767842240232257
ACH-000479,0.1873621765448325
ACH-000480,0.10672021761414342
ACH-000481,-0.007611075365314805
ACH-000483,0.11869392103479375
ACH-000484,0.021690709950020967
ACH-000485,-0.041763041999040684
ACH-000486,0.0004254644484861079
ACH-000487,0.004891694047659072
ACH-000488,-0.009937564356915028
ACH-000490,0.07147125361355626
ACH-000491,0.002969305684919723
ACH-000495,0.09943968794410574
ACH-000496,-0.01009537526987413
ACH-000499,-0.07910771856145496
ACH-000500,-0.08488419041842388
ACH-000502,0.026191982762878603
ACH-000503,0.008237369746184617
ACH-000505,-0.030461467817580568
ACH-000507,-0.09449426635030783
ACH-000510,-0.12770203546236011
ACH-000511,0.013023039914023909
ACH-000512,0.0435351500879467
ACH-000516,-0.036788297164507634
ACH-000517,0.015531084153484616
ACH-000518,-0.009161991629361778
ACH-000520,-0.03756183406245076
ACH-000521,0.15010261211368658
ACH-000522,-0.022153844476973987
ACH-000524,-0.009033103529862585
ACH-000527,-0.010738772150885123
ACH-000528,0.02432951131337835
ACH-000537,-9.749629704391974e-05
ACH-000541,-0.1008950585192218
ACH-000542,-0.0823873166434757
ACH-000544,0.06225537868684156
ACH-000545,0.0534168269125152
ACH-000547,-0.17796043058880284
ACH-000548,-0.065526766103601
ACH-000549,0.034368657125218215
ACH-000550,0.07595712748952121
ACH-000552,0.030360303204863482
ACH-000556,0.09832093936523348
ACH-000557,-0.030459257812947494
ACH-000569,-0.14323571931748788
ACH-000570,-0.09896090274846514
ACH-000571,0.08389610394595717
ACH-000573,0.020156458469009937
ACH-000576,0.05037573424806247
ACH-000579,-0.04473567114568842
ACH-000580,-0.04969956398735543
ACH-000584,0.0915573104106271
ACH-000585,-0.008048172880752283
ACH-000588,-0.11709957179917285
ACH-000589,-0.04955409103690266
ACH-000591,0.05055370751443724
ACH-000593,0.004646861053548818
ACH-000600,0.06380409933395831
ACH-000601,0.0016049236593170069
ACH-000605,0.07612775299520742
ACH-000606,7.424679286333207e-05
ACH-000608,0.04336420491419148
ACH-000614,0.026749714519693952
ACH-000616,-0.06170792105126208
ACH-000618,-0.026244426620888744
ACH-000619,-0.0865310639752876
ACH-000620,-0.03154799764189085
ACH-000621,-0.0155265919767219
ACH-000622,0.014816876534188578
ACH-000623,-0.0021290004573817703
ACH-000624,0.02533047171198332
ACH-000627,0.0657496454012118
ACH-000630,-0.010676956512612952
ACH-000631,0.01937373506796488
ACH-000632,0.09187784696644012
ACH-000633,0.06148763733247471
ACH-000637,-0.0800964202828161
ACH-000638,-0.05551202755776135
ACH-000646,-0.010536409024835418
ACH-000647,-0.00815102860947152
ACH-000648,0.02261609312568427
ACH-000649,-0.022018175479314558
ACH-000651,0.0077606330938731075
ACH-000652,0.005407563487477672
ACH-000653,0.14346499654879685
ACH-000657,0.00487123173221167
ACH-000658,-0.015374731199454485
ACH-000661,-0.05595251616779457
ACH-000662,0.2860043124643045
ACH-000663,0.07232329856271598
ACH-000665,-0.1263809212588119
ACH-000671,-0.023382477986909067
ACH-000672,-0.19425811371032564
ACH-000673,-0.0009798962933084902
ACH-000676,0.07102808990445666
ACH-000677,-0.036731897951691315
ACH-000681,0.037238813148306266
ACH-000683,0.005256661349070678
ACH-000684,0.03365415810421915
ACH-000688,-0.04333639745561013
ACH-000693,-0.03968969869206218
