,RAPGEF4 (11069)
ACH-000004,0.05177406898715932
ACH-000005,-0.05130984700860414
ACH-000007,0.021956611977318304
ACH-000009,-0.04290842266892885
ACH-000011,-0.013486793829654214
ACH-000012,-0.03986006609962923
ACH-000013,-0.016798609744068126
ACH-000014,-0.0255056847868252
ACH-000015,-0.10391563146570597
ACH-000017,0.20851029884250089
ACH-000018,0.04417861773475283
ACH-000019,-0.01624172778598366
ACH-000021,0.07518378626977085
ACH-000022,-0.02343029650364485
ACH-000025,0.06061213076438447
ACH-000028,0.0504374491161602
ACH-000030,-0.044073415598225835
ACH-000035,0.03985953608763265
ACH-000036,0.04931128039881927
ACH-000037,0.12186969910151672
ACH-000039,-0.11198449212413966
ACH-000040,0.1044216162279997
ACH-000041,0.050274990772609225
ACH-000042,0.10335120361691308
ACH-000045,-0.09164147086310516
ACH-000047,-0.013269255840228296
ACH-000052,0.04548082196050948
ACH-000053,-0.010950600823370342
ACH-000054,-0.02656226075956706
ACH-000055,0.12225412019019195
ACH-000060,0.03405292117398586
ACH-000067,-0.1268378923738497
ACH-000070,0.02812547785732396
ACH-000075,0.11159738910863223
ACH-000078,0.05758857956565217
ACH-000082,-0.020851714055702242
ACH-000085,-0.05933894027219015
ACH-000086,-0.0564480356513113
ACH-000087,0.05149219961047551
ACH-000092,-0.11326074295070457
ACH-000095,-0.04778466290019359
ACH-000097,-0.043998786097317104
ACH-000098,-0.06141388556102309
ACH-000099,0.0395954199508032
ACH-000108,0.10492167532971568
ACH-000113,-0.0534986815621217
ACH-000116,-0.10057277678430004
ACH-000118,0.055404548322044535
ACH-000120,0.006925507451366806
ACH-000123,0.013618755532833269
ACH-000127,0.02640271174228049
ACH-000128,-0.05139648931090266
ACH-000132,-0.1250899339705983
ACH-000133,-0.03239377767708259
ACH-000137,-0.11340845162599712
ACH-000138,0.009437555304072904
ACH-000142,0.03250323316694133
ACH-000143,-0.1698145161920207
ACH-000146,0.013702156126019232
ACH-000148,-0.05288766945682316
ACH-000150,-0.03236623645961408
ACH-000152,-0.0016028355549203585
ACH-000153,0.01806784541180477
ACH-000159,-0.03665962849253515
ACH-000160,0.010908625823096976
ACH-000163,0.06334457520003822
ACH-000167,0.28393300178336384
ACH-000168,-0.015887332678528182
ACH-000169,-0.02493317428217776
ACH-000178,0.0127460012793861
ACH-000183,-0.1181508803626318
ACH-000188,0.04738613878108843
ACH-000189,0.022532597222134836
ACH-000190,0.011875173909752491
ACH-000198,-0.04056753484701302
ACH-000203,0.06791562283257363
ACH-000204,0.09935835347887068
ACH-000206,0.1910912191019051
ACH-000207,0.1026153411900892
ACH-000208,0.12142297496023535
ACH-000210,0.2624742126708155
ACH-000211,0.0013402252882656412
ACH-000215,0.03919674056646921
ACH-000221,-0.0723490084348266
ACH-000222,0.1814078198745293
ACH-000223,-0.037686790288074194
ACH-000226,0.033476709857804765
ACH-000227,-0.013153870644320822
ACH-000228,-0.04657301708207537
ACH-000231,0.017497671275253132
ACH-000232,-0.09398268752919488
ACH-000233,0.12217957016863107
ACH-000234,-0.039838466423895484
ACH-000235,0.020458454241590898
ACH-000237,0.03454122842374227
ACH-000238,-0.13382893918208189
ACH-000242,0.2737247276132244
ACH-000243,-0.1087263618612862
ACH-000244,0.20419904526452626
ACH-000246,0.015790812190933784
ACH-000248,-0.04480591329050023
ACH-000250,0.014965128385463659
ACH-000251,0.03772419187842633
ACH-000252,-0.15179732147511507
ACH-000253,0.04510011868871077
ACH-000255,-0.016473963716661374
ACH-000256,0.07160704063172456
ACH-000257,0.03199782794805086
ACH-000258,0.07413682832371464
ACH-000259,-0.027783527662639185
ACH-000260,0.0201458491194596
ACH-000261,0.058585030970187635
ACH-000262,0.11270490092641346
ACH-000263,-0.17387852421793845
ACH-000264,-0.008559430072219773
ACH-000265,-0.07834179238352562
ACH-000266,0.056983393242435336
ACH-000272,-0.047971095795012665
ACH-000274,-0.014034113316051396
ACH-000277,0.04805143890928027
ACH-000278,-0.03952437566431169
ACH-000279,0.0038756338195652623
ACH-000280,0.0555970755311194
ACH-000281,-0.010981544338924348
ACH-000288,0.017064441607186447
ACH-000291,-0.08232406128185818
ACH-000293,-0.05123656161935716
ACH-000294,0.04595306110277343
ACH-000295,-0.07173624573781884
ACH-000296,0.030717540687837518
ACH-000302,0.03318674842702202
ACH-000304,-0.18481794127609666
ACH-000307,0.02528356185656069
ACH-000308,-0.015585478261940303
ACH-000310,0.03591148509876836
ACH-000311,-0.008859110790089641
ACH-000312,0.0036152453889965477
ACH-000315,0.17402876596606848
ACH-000316,0.02124658726555076
ACH-000317,0.031887514572603574
ACH-000318,-0.0023628858942832984
ACH-000319,0.03806986612750902
ACH-000320,-0.019952008059961463
ACH-000322,0.11826767318432375
ACH-000323,-0.002858511966602815
ACH-000324,0.0033437844492912303
ACH-000329,0.01997597840135088
ACH-000330,0.01874158198529818
ACH-000331,-0.0827311706695547
ACH-000332,0.008465233960241255
ACH-000334,0.15179468984093827
ACH-000335,0.06239708058102773
ACH-000336,-0.0002795513593329584
ACH-000337,-0.19713322487695692
