,TTC39C (125488)
ACH-000004,0.019720062347055117
ACH-000005,-0.14150251435108335
ACH-000007,-0.006815759697470486
ACH-000009,-0.09015785350321286
ACH-000011,-0.19428533204718829
ACH-000012,-0.052576235623077616
ACH-000013,-0.03324690111982381
ACH-000014,-0.020871080920360708
ACH-000015,-0.06725876262148839
ACH-000017,0.07941702619852803
ACH-000018,-0.18193703605701975
ACH-000019,-0.11102403350897104
ACH-000021,0.04561823423666686
ACH-000022,0.14223656156818415
ACH-000025,-0.016942615309160018
ACH-000028,-0.12450530502718768
ACH-000030,0.0481475492409397
ACH-000035,-0.06779021220675051
ACH-000036,-0.042525597053812814
ACH-000037,-0.07805126350821831
ACH-000039,0.10184809835382587
ACH-000040,-0.05251425579132993
ACH-000041,0.037487274095368985
ACH-000042,-0.13323827668573374
ACH-000045,0.05216467420599818
ACH-000047,0.13060489102085054
ACH-000052,-0.0037470068213531016
ACH-000053,0.07798008558743796
ACH-000054,-0.08192707769787085
ACH-000055,0.013690573202288132
ACH-000060,-0.2627419162693446
ACH-000067,-0.07008368187218354
ACH-000070,0.1774063945258724
ACH-000075,-0.1767918999598984
ACH-000078,0.061645268038592174
ACH-000082,-0.014896742338252004
ACH-000085,0.1073936793401314
ACH-000086,-0.0017850787281171586
ACH-000087,0.17696106245499593
ACH-000092,0.005794264608935694
ACH-000095,-0.1324178110233976
ACH-000097,0.015035956345419259
ACH-000098,0.005048231069178539
ACH-000099,-0.0383468864119722
ACH-000108,-0.02316139208256194
ACH-000113,-0.17448609448719976
ACH-000116,0.06157798131986851
ACH-000118,0.12270012858294632
ACH-000120,-0.11192293587519067
ACH-000123,-0.02253294539887361
ACH-000127,-0.0398230292314943
ACH-000128,0.14653613884565675
ACH-000132,-0.13382038752714265
ACH-000133,0.12181606877884593
ACH-000137,-0.21830769340688375
ACH-000138,-0.0792441974144588
ACH-000142,0.05243091142458
ACH-000143,-0.05021634978429216
ACH-000146,0.07007469111465513
ACH-000148,-0.13807146743317647
ACH-000150,0.0881588658005782
ACH-000152,0.0859815851782045
ACH-000153,0.00771492279166523
ACH-000159,0.034585289388427636
ACH-000160,-0.13073545256763938
ACH-000163,0.06178772523310577
ACH-000167,-0.1280169331722653
ACH-000168,-0.09647453487881992
ACH-000169,0.033980453717562045
ACH-000178,-0.01810841340604532
ACH-000183,-0.04333009308315643
ACH-000188,0.01983942641928855
ACH-000189,-0.20216180810098505
ACH-000190,-0.23547654934516016
ACH-000198,0.03620204211718378
ACH-000203,0.014673044246016575
ACH-000204,0.1271686520495087
ACH-000206,-0.032760692050651075
ACH-000207,0.16831936535102834
ACH-000208,0.2551857299516212
ACH-000210,0.15644695479392595
ACH-000211,-0.10576506205642737
ACH-000215,-0.10438130725188358
ACH-000221,-0.03846756051349837
ACH-000222,-0.06331087181348495
ACH-000223,-0.03512251434054862
ACH-000226,-0.15391542131914898
ACH-000227,-0.061114838684561426
ACH-000228,-0.5031824504299791
ACH-000231,0.030350116741707744
ACH-000232,-0.00957131241338876
ACH-000233,-0.05391466065606941
ACH-000234,-0.052722748008782856
ACH-000235,-0.016082749371837974
ACH-000237,0.08214908409798226
ACH-000238,0.059792246643117275
ACH-000242,0.06300517138963359
ACH-000243,-0.04512481587991267
ACH-000244,0.08570970456415923
ACH-000246,0.04728997783158196
ACH-000248,0.1270050584285364
ACH-000250,0.021362486286767075
ACH-000251,-0.11917671747327638
ACH-000252,-0.2886243058195523
ACH-000253,-0.021866389462032083
ACH-000255,0.07228570834471043
ACH-000256,-0.03695696814136309
ACH-000257,-0.1146316114923693
ACH-000258,-0.006282745669188575
ACH-000259,-0.07840356327600204
ACH-000260,0.06417871163142536
ACH-000261,-0.04256392654782177
ACH-000262,-0.14048900728157473
ACH-000263,-0.2602780662684541
ACH-000264,-0.10670918153503504
ACH-000265,-0.12378067565561345
ACH-000266,-0.12137872183819247
ACH-000272,-0.0034534835010904433
ACH-000274,-0.08032668394003188
ACH-000277,0.03606829696409414
ACH-000278,-0.05650931231558199
ACH-000279,0.17496229867505164
ACH-000280,-0.12089062201002165
ACH-000281,-0.010379686187108907
ACH-000288,0.010964195281002582
ACH-000291,-0.1650092231272712
ACH-000293,0.08789499449200011
ACH-000294,0.005733952897473234
ACH-000295,-0.17094098379791806
ACH-000296,-0.05436826581001772
ACH-000302,-0.0140030370238437
ACH-000304,0.0018149329758740489
ACH-000307,-0.18387867235230074
ACH-000308,-0.19020463652966807
ACH-000310,0.014122967649643832
ACH-000311,-0.07142400252266576
ACH-000312,0.0877295197570171
ACH-000315,0.27030611375863656
ACH-000316,0.2957055372038517
ACH-000317,0.11862703502239345
ACH-000318,0.02561753330496905
ACH-000319,-0.012746720802109826
ACH-000320,-0.2098872879163257
ACH-000322,-0.07307814129250863
ACH-000323,-0.002691668852675873
ACH-000324,-0.26687459982824224
ACH-000329,0.01948663353077049
ACH-000330,0.10432582839423553
ACH-000331,-0.18671997256848494
ACH-000332,-0.08218975236832429
ACH-000334,0.2237797352261436
ACH-000335,0.0872376796436969
ACH-000336,-0.3152975670352113
ACH-000337,-0.32139083885646497
ACH-000338,-0.081692824484119
ACH-000339,-0.08040272712574552
ACH-000341,0.019780339419452564
ACH-000348,-0.014390506963103003
ACH-000350,0.07630730656888175
ACH-000352,-0.010771180040847348
ACH-000356,0.11411489790317897
ACH-000361,-0.205789975577642
ACH-000362,0.12682615545498985
ACH-000363,-0.04167236160867591
ACH-000364,-0.08489057380054832
ACH-000365,0.04617532210034605
ACH-000366,0.0204611558181164
ACH-000368,-0.05229483960886469
ACH-000374,0.00289763348871014
ACH-000375,0.0005554383800984642
ACH-000376,0.01114259612805373
ACH-000381,0.05573127191736353
ACH-000383,-0.055808573793681884
ACH-000387,-0.09307472247108924
ACH-000389,0.059955083806706826
ACH-000390,-0.08613185674641702
ACH-000393,0.14209353003237515
ACH-000395,0.12130020651011515
ACH-000396,0.038791942409438514
ACH-000397,-0.1826038165886681
ACH-000401,-0.044262013060804864
ACH-000402,0.09938725584270593
ACH-000403,-0.08610848555971425
ACH-000404,-0.196947165469067
ACH-000406,0.04378483014607848
ACH-000407,0.029524839293036894
ACH-000408,0.1173349657092268
ACH-000410,0.058992206150711275
ACH-000411,-0.04512215747104226
ACH-000414,-0.011350529753142196
ACH-000415,-0.02231463236152852
ACH-000416,-0.046267750354984837
ACH-000420,-0.17767346345408938
ACH-000421,-0.037779845279356905
ACH-000424,0.005814054012483204
ACH-000425,-0.17037961754657172
ACH-000426,-0.22706477937375094
ACH-000427,-0.08438153559996175
ACH-000433,-0.292114421980844
ACH-000435,0.0975915163561822
ACH-000436,0.08091754553655887
ACH-000444,-0.0657097841686063
ACH-000445,0.011021630613634236
ACH-000448,0.013300678670896245
ACH-000450,-0.11651055851135
ACH-000452,-0.02980194734215702
ACH-000454,0.09101969394467063
ACH-000458,-0.12112583277375895
ACH-000459,0.041952704088442185
ACH-000460,-0.14149785561348294
ACH-000461,0.04557001001603414
ACH-000463,-0.17267808249625405
ACH-000464,-0.022030840951175152
ACH-000466,-0.21622606163703592
ACH-000467,-0.11901016203502565
ACH-000468,0.043725621199279564
ACH-000469,-0.02901855331547043
ACH-000470,-0.2378614026877864
ACH-000471,-0.12588042247961145
ACH-000472,-0.08640672184157483
ACH-000473,-0.07222056038445142
ACH-000475,-0.06484886966837444
ACH-000476,-0.06116628923781759
ACH-000477,-0.15283662370985726
ACH-000479,0.0379948521363913
ACH-000480,-0.07387581249326505
ACH-000481,-0.031280583987755003
ACH-000483,-0.09577631103514488
ACH-000484,0.006457090784092035
ACH-000485,-0.140285204600614
ACH-000486,-0.02350782670738741
ACH-000487,0.15114272503763654
ACH-000488,-0.1591133902923672
ACH-000490,-0.1933988527116504
ACH-000491,-0.01756253211938799
ACH-000495,0.11754349964861023
ACH-000496,0.008927655021460885
ACH-000499,0.09338273534563217
ACH-000500,0.11913783324329963
ACH-000502,-0.03010175160335875
ACH-000503,-0.07473139687170396
ACH-000505,-0.07701719117684304
ACH-000507,-0.05082915485612057
ACH-000510,-0.025245705406147474
ACH-000511,0.1326525604477904
ACH-000512,0.3875119785447924
ACH-000516,0.026299152521489514
ACH-000517,-0.13941561714983144
ACH-000518,-0.047398189526972126
ACH-000520,-0.1339774406916682
ACH-000521,0.05965797403598189
ACH-000522,-0.010351766136427298
ACH-000524,-0.1678579690710448
ACH-000527,-0.0907935062284682
ACH-000528,0.0025012807398442504
ACH-000537,-0.02410650790227091
ACH-000541,0.21616216431937352
ACH-000542,-0.11178654747490824
ACH-000544,0.0016271176198773005
ACH-000545,-0.26357685777408785
ACH-000547,0.0003652874918767272
ACH-000548,-0.11973864598706335
ACH-000549,-0.05702086468034701
ACH-000550,0.0644337550903183
ACH-000552,-0.08131816889534522
ACH-000556,-0.05589999576880342
ACH-000557,0.14995494357995307
ACH-000569,-0.11639266819038314
ACH-000570,-0.007293132744287397
ACH-000571,-0.10533824911559853
ACH-000573,0.0555735568670404
ACH-000576,0.15569410290375252
ACH-000579,-0.008492133428509525
ACH-000580,-0.06575263397314182
ACH-000584,-0.06331603965221283
ACH-000585,-0.023966224764882027
ACH-000588,-0.010864911041531249
ACH-000589,-0.0007499674337516709
ACH-000591,-0.02506751860672248
ACH-000593,-0.07599597223213604
ACH-000600,-0.05296765418732188
ACH-000601,-0.02074454818448486
ACH-000605,-0.08335150155742109
ACH-000606,-0.2188147947262443
ACH-000608,-0.06011439030663411
ACH-000614,-0.1530232458207356
ACH-000616,-0.11287627665549392
ACH-000618,-0.0048902372720351535
ACH-000619,-0.10183679680369223
ACH-000620,0.03128900030620403
ACH-000621,-0.05990621031788596
ACH-000622,-0.07049342605533229
ACH-000623,-0.09159841511037516
ACH-000624,-0.09071805833884117
ACH-000627,0.05458118511105685
ACH-000630,-0.05189976400525537
ACH-000631,0.02990414385842652
ACH-000632,0.04005644413532782
ACH-000633,0.04098026253122308
ACH-000637,-0.0452287186940395
ACH-000638,-0.005112895456575464
ACH-000646,-0.11075631656275872
ACH-000647,-0.05488149821862205
ACH-000648,-0.028197260979770506
ACH-000649,-0.016235233631278666
ACH-000651,-0.15651005446445726
ACH-000652,-0.17040475587411336
ACH-000653,-0.2067657258595187
ACH-000657,-0.059055594475724824
ACH-000658,-0.14295071525732805
ACH-000661,-0.057792621162238725
ACH-000662,-0.14685721730497606
ACH-000663,-0.13874473989535416
ACH-000665,0.018113383709353854
ACH-000671,0.010890209649475813
ACH-000672,-0.26613406618291896
ACH-000673,-0.056193538128913055
ACH-000676,-0.004043244614313894
ACH-000677,-0.056561285969638136
ACH-000681,-0.09751545440270028
ACH-000683,-0.06065249574131939
ACH-000684,0.14689854719433626
ACH-000688,0.13024207701097046
ACH-000693,-0.026606055250057097
ACH-000694,-0.2618289058201652
ACH-000695,-0.017762746429928963
ACH-000696,-0.04555791430042031
ACH-000697,-0.015642207584761342
ACH-000699,-0.2551883384558611
ACH-000701,-0.060409388732466325
ACH-000706,-0.053019403917625815
ACH-000711,-0.3519367484925182
ACH-000713,0.10813477411026924
ACH-000714,0.04350574084910759
ACH-000718,-0.08316169110628012
ACH-000720,-0.007831397406479259
ACH-000721,0.030361005407285563
ACH-000724,-0.17319782263112804
ACH-000725,0.1048022739975408
ACH-000732,-0.29563583044310265
ACH-000734,-0.027223775288746026
ACH-000735,-0.0267316025301412
ACH-000736,-0.2296546566399644
ACH-000738,-0.09796741825613277
ACH-000746,0.12678780737231518
ACH-000747,0.0880638714351326
ACH-000748,-0.05260048491042914
ACH-000753,0.01802333376314397
ACH-000756,-0.07831743249195981
ACH-000757,0.09548514523990632
ACH-000758,-0.0009672607682542775
ACH-000760,-0.1167037460903692
ACH-000762,0.027961135916260014
ACH-000763,-0.2524882771925393
ACH-000764,-0.2079790512581999
ACH-000765,0.08046928895344757
ACH-000766,-0.11272985093938905
ACH-000767,-0.06702170730699067
ACH-000768,-0.0842043852613265
ACH-000769,-0.04102383582901409
ACH-000770,0.0419171693018575
ACH-000771,-0.13267106294882708
ACH-000773,-0.14210038959494378
ACH-000776,0.24907332583938405
ACH-000777,0.08146429011444553
ACH-000778,-0.16491131991741498
ACH-000781,-0.04961578441624735
ACH-000782,0.01833544657928165
ACH-000783,0.04151553753508404
ACH-000784,-0.057455494907128826
ACH-000785,-0.11278487125565685
ACH-000787,-0.12083445176636368
ACH-000788,-0.05191187137186257
ACH-000791,-0.015746716640770653
ACH-000792,0.05130856980004702
ACH-000794,0.015945654181462855
ACH-000796,-0.13450026512915625
ACH-000798,-0.17253301977255284
ACH-000799,-0.2884281409188695
ACH-000800,0.11369344394048925
ACH-000802,-0.002903859644945689
ACH-000804,0.10701749337975493
