,MRPL55 (128308)
ACH-000004,-0.6629930082124081
ACH-000005,-0.1673798980313098
ACH-000007,-0.5795565868754301
ACH-000009,-0.5984510741739455
ACH-000011,-0.38242821231771057
ACH-000012,-0.6296870676949993
ACH-000013,-0.6357921392378099
ACH-000014,-0.5371944796340095
ACH-000015,-0.6518727289433326
ACH-000017,-0.5326065195385205
ACH-000018,-0.5873592228718634
ACH-000019,-0.5856212984470344
ACH-000021,-0.5939987861427669
ACH-000022,-0.7765708403033009
ACH-000025,-0.6306058075274318
ACH-000028,-0.6316712285117423
ACH-000030,-0.5522358294946735
ACH-000035,-0.7243717689652647
ACH-000036,-0.40230337883800615
ACH-000037,-0.7810713629203152
ACH-000039,-0.6617659546805368
ACH-000040,-0.3828191329669471
ACH-000041,-0.5738647620237831
ACH-000042,-0.4358892630514533
ACH-000045,-0.5950986898176831
ACH-000047,-0.5755759473657734
ACH-000052,-0.5189259340411289
ACH-000053,-0.4609730398302015
ACH-000054,-0.7909779882654865
ACH-000055,-0.5915713834296797
ACH-000060,-0.6002890351598129
ACH-000067,-0.5280973762200466
ACH-000070,-0.8653537380180726
ACH-000075,-0.24732612901264855
ACH-000078,-0.3915003060391123
ACH-000082,-0.5000465813313147
ACH-000085,-0.7440761403669248
ACH-000086,-0.8577851101121959
ACH-000087,-0.8303935190960772
ACH-000092,-0.6041739285230654
ACH-000095,-0.4134318936535016
ACH-000097,-0.3665657535284838
ACH-000098,-0.6316117272281216
ACH-000099,-0.5753626975151851
ACH-000108,-0.45211663554299497
ACH-000113,-0.5440599332081091
ACH-000116,-0.5871970572171026
ACH-000118,-0.7819523181873965
ACH-000120,-0.5922461287678837
ACH-000123,-0.4924139940340412
ACH-000127,-0.5365609931960775
ACH-000128,-0.8246704983222835
ACH-000132,-0.7576450819637809
ACH-000133,-0.6366981739741088
ACH-000137,-0.4901590709040402
ACH-000138,-0.5245472715642755
ACH-000142,-0.6136997965801673
ACH-000143,-0.8850611853018828
ACH-000146,-0.4703901562993509
ACH-000148,-0.5664294240386178
ACH-000150,-0.5593930921117111
ACH-000152,-0.5795428221147095
ACH-000153,-0.5587392612254976
ACH-000159,-0.5076359808432419
ACH-000160,-0.8264663262197431
